value,count
Alternate Universe - Arranged Marriage,9
Torture,9
side Taekook - Freeform,9
Drinking,9
Fights,9
Age Play Little Jeon Jungkook,8
Non-Sexual Age Play,8
Secrets,8
Alternate Universe - Office,8
Protective Jung Hoseok | J-Hope,8
Jeon Jungkook Needs a Hug,8
Family Feels,8
Attempt at Humor,8
Dildos,8
Slow Romance,8
Beta Kim Taehyung | V,8
Boypussy Kim Taehyung | V,8
Found Family,8
Hyung Kink,8
Coming Untouched,8
Phone Sex,8
Beta Min Yoongi | Suga,8
Character Death,8
Childhood Trauma,8
One Shot,8
Vampire Jung Hoseok | J-Hope,8
Protective Bangtan Boys | BTS,8
slight angst,8
Needy Jeon Jungkook,8
Complicated Relationships,8
Alternate Universe - Demons,8
Plot Twists,8
Unhealthy Relationships,8
Fuckbuddies,8
Past Relationship(s),8
Age Swap,8
Art Student Kim Taehyung | V,8
Nesting,8
Jeon Jungkook is So Done,8
Implied/Referenced Drug Use,8
Mildly Dubious Consent,8
Single Parent Kim Taehyung | V,8
Top Park Jimin (BTS),8
Safewords,8
Creampie,8
Adorable Kim Taehyung | V,8
Wet & Messy,8
Prince Jeon Jungkook,8
Age Play,8
Blood Kink,8
Blackmail,8
Alpha Park Jimin (BTS),8
Family Issues,8
Gangs,7
Shy Kim Taehyung | V,7
but not really,7
Implied/Referenced Suicide,7
Alternate Universe - Dystopia,7
Soul Bond,7
Mafia AU,7
Minor Original Character(s),7
Face Slapping,7
Prostate Milking,7
Trust Issues,7
Top Jungkook,7
Name-Calling,7
Magical Realism,7
Witch Kim Taehyung | V,7
Romantic Comedy,7
Sharing a Bed,7
Soft Dom Jeon Jungkook,7
Kim Taehyung | V Needs a Hug,7
Domestic,7
Implied/Referenced Character Death,7
Alternate Universe - Gang World,7
Mental Instability,7
Alternate Universe - BDSM,7
Cock Rings,7
Insecurity,7
bts - Freeform,7
Gay Sex,7
Prince Kim Taehyung | V,7
Alternate Universe - Hogwarts,7
Dom Park Jimin (BTS),7
Revenge,7
Platonic Relationships,7
Pregnant Kim Taehyung | V,7
Mild Angst,7
Kid Fic,7
Restraints,7
Claiming Bites,7
Gangbang,7
Panties,7
Tattooed Jeon Jungkook,7
Touch-Starved Jeon Jungkook,7
Alternate Universe - Tattoo Parlor,7
Incest,7
Somnophilia,7
Come Inflation,7
Full Shift Werewolves,7
Alpha/Alpha,7
Alternate Universe - Shapeshifters,7
Scent Marking,7
Knifeplay,7
platonic vmin,7
Bonding,7
Gang Violence,7
Alternate Universe - Roommates/Housemates,7
dark themes,7
Little Space,6
Self-Hatred,6
Protective Kim Namjoon | RM,6
Park Jimin Is a Good Friend,6
Family Fluff,6
Bangtan Boys | BTS Are Whipped For Jeon Jungkook,6
Unresolved Sexual Tension,6
Alternate Universe - Rock Band,6
blowjob,6
References to Drugs,6
Producer Min Yoongi | Suga,6
Abusive Relationships,6
Drabble,6
Virgin Kim Taehyung | V,6
Mild Gore,6
Light Masochism,6
Snowballing,6
Hair-pulling,6
Prostitution,6
Age Regression/De-Aging,6
Vaginal Fingering,6
Vaginal Sex,6
Squirting,6
Innocent Kim Taehyung | V,6
Mutual Masturbation,6
Object Insertion,6
Minor Min Yoongi | Suga/Park Jimin,6
Meet-Cute,6
Neighbors,6
Fantasy,6
Implied Mpreg,6
Discipline,6
Implied/Referenced Cheating,6
Red String of Fate,6
background yoonmin,6
Pack Bonding,6
Pregnant Sex,6
Orgy,6
Vampire Park Jimin (BTS),6
Dry Orgasm,6
Come Swallowing,6
Alternate Universe - Mob,6
Alternate Universe - Sugar Daddy,6
Emotional Constipation,6
kind of,6
Alpha Kim Namjoon | Rap Monster,6
Lace Panties,6
Domestic Violence,6
Underage Drinking,6
Grief/Mourning,6
Soft Dom Kim Taehyung | V,6
Insecure Jeon Jungkook,6
Forbidden Love,6
Worldbuilding,6
College,6
Lactation Kink,6
Breastfeeding,6
Dom Min Yoongi | Suga,6
Spitroasting,6
Werewolf Jeon Jungkook,6
Master/Pet,6
Possessive Kim Taehyung | V,6
Body Worship,6
Feels,6
Rutting,6
Subdrop,6
Cunnilingus,6
Unreliable Narrator,6
Best Friends,6
Power Play,6
Not Actually Unrequited Love,6
Anxiety Attacks,6
Edgeplay,6
handjobs,6
Past Sexual Abuse,6
Angst and Feels,6
Family,6
Dark,6
Kitchen Sex,6
Fingerfucking,6
Alternate Universe - Superheroes/Superpowers,6
Coming of Age,6
Contracts,6
Age Play Caregiver Kim Taehyung | V,5
Pacifiers,5
Obsession,5
Single Parent Jeon Jungkook,5
Rivalry,5
Public Blow Jobs,5
Mentions of Violence,5
Stalking,5
chat fic,5
Group Sex,5
Suicide Attempt,5
References to Depression,5
Recovery,5
Rape Recovery,5
Friendship,5
Needy Kim Taehyung | V,5
Fluff and Hurt/Comfort,5
thigh fucking,5
Demons,5
69 (Sex Position),5
Beta Park Jimin,5
Alternate Universe - Medieval,5
Established Kim Namjoon | RM/Kim Seokjin | Jin,5
Alternate Universe - Criminals,5
Protective Park Jimin (BTS),5
Collars,5
5+1 Things,5
Corruption,5
tummy bulge,5
Some Humor,5
Rough Oral Sex,5
Finger Sucking,5
Action,5
Power Bottom Jeon Jungkook,5
Alternate Universe - Idols,5
Jeon Jungkook & Park Jimin are Best Friends,5
Eventual Happy Ending,5
Beta Park Jimin (BTS),5
Pack Feels,5
Break Up,5
Asexual Character,5
Cute,5
Plot,5
Poor Kim Taehyung | V,5
Pregnancy,5
BAMF Jeon Jungkook,5
Jeon Jungkook is Trying His Best,5
Insomnia,5
Shibari,5
Royalty,5
Jeon Jungkook Has a Big Dick,5
Kim Taehyung | V is a Brat,5
Pet Play,5
Cock Cages,5
Dancer Park Jimin,5
Smitten Kim Taehyung | V,5
Human/Vampire Relationship,5
Soft Jeon Jungkook,5
Painplay,5
Safeword Use,5
Modern Royalty,5
War,5
Switch Park Jimin (BTS),5
Smitten Jeon Jungkook,5
Alternate Universe - Future,5
Stockholm Syndrome,5
Weddings,5
Bodyguard Jeon Jungkook,5
Alternate Universe - Non-Famous,5
Jeon Jungkook Being an Asshole,5
Ambiguous/Open Ending,5
Mild Blood,5
Jung Hoseok | J-Hope is Whipped,5
Fashion Designer Kim Taehyung | V,5
Sassy Kim Taehyung | V,5
Married Couple,5
Roommates,5
Top Park Jimin,5
Love/Hate,5
Chaebol Jeon Jungkook,5
Tattoo Artist Jeon Jungkook,5
Crying Jeon Jungkook,5
Comfort,5
Non-Consensual Drug Use,5
Not Beta Read,5
Jealous Jungkook,5
Implied/Referenced Alcohol Abuse/Alcoholism,5
Oblivious Kim Taehyung | V,5
Guilt,5
Mating Rituals,5
Background Relationships,5
Foursome - M/M/M/M,5
Clothed Sex,5
Mob Boss Jeon Jungkook,5
POV Alternating,5
Domestic Bliss,5
Sexuality Crisis,5
Alpha Jungkook,5
Dysfunctional Relationships,5
Bad Boy Jeon Jungkook,5
Sugar Daddy,5
Power Imbalance,5
Diapers,4
Obsessive Behavior,4
Cute Min Yoongi | Suga,4
Poor Jeon Jungkook,4
Sad Jeon Jungkook,4
Sleepy Cuddles,4
Mentions of homophobia,4
Actor Kim Seokjin | Jin,4
Alternate Universe - Flower Shop,4
Mentions of Blood,4
Established Min Yoongi | Suga/Park Jimin,4
One-Sided Attraction,4
Gay,4
Temperature Play,4
ddlb,4
Non-Graphic Violence,4
Guns,4
Self Confidence Issues,4
No Romance,4
Anal,4
Horror,4
Hook-Up,4
guided masturbation,4
Unsafe Sex,4
Innocent Jeon Jungkook,4
Cock Slut,4
Consensual Underage Sex,4
Camboy Jeon Jungkook,4
Bathroom Sex,4
Death,4
Power Bottom Park Jimin,4
Min Yoongi | Suga is Good at Feelings,4
Body Image,4
Fingering,4
Multiple Pov,4
Growing Up,4
Feelings,4
Kim Taehyung | V & Min Yoongi | Suga are Siblings,4
Fae & Fairies,4
Mystery,4
Alternate Universe - Magical Realism,4
No Smut,4
Parents Jeon Jungkook & Kim Taehyung | V,4
Перевод на русский | Translation in Russian,4
Soft Kim Taehyung | V,4
Trope Subversion,4
Tiger Hybrid Kim Taehyung | V,4
Romantic Fluff,4
Virgin Jeon Jungkook,4
One Night Stands,4
Halloween,4
Dom Park Jimin,4
Forced Orgasm,4
Teacher-Student Relationship,4
Triggers,4
Verbal Abuse,4
Side Yoonseok,4
Side Minjoon,4
Tattoo Artist Kim Taehyung | V,4
Tattoo Artist Min Yoongi | Suga,4
Infidelity,4
Switch Min Yoongi | Suga,4
Master/Slave,4
Wax Play,4
Chastity Device,4
Demon Jeon Jungkook,4
Kim Taehyung | V Has a Vagina,4
Breaking Up & Making Up,4
Police Officer Jeon Jungkook,4
Christmas,4
Jeon Jungkook & Kim Taehyung | V are Best Friends,4
Service Top Jeon Jungkook,4
Therapy,4
Alternate Universe - Sports,4
Awkward Jeon Jungkook,4
Werewolf Mates,4
I'm Bad At Tagging,4
Massage,4
Public Humiliation,4
Twitter,4
Kim Namjoon | RM is Whipped,4
Tsundere Jeon Jungkook,4
Long-Distance Relationship,4
YouTuber Kim Taehyung | V,4
Touch-Starved,4
Size Difference,4
Come Marking,4
Hate Sex,4
Organized Crime,4
Denial,4
Mostly Fluff,4
Alternate Universe - Harry Potter Setting,4
Boxer Jeon Jungkook,4
Pain Kink,4
Children,4
Parenthood,4
Memory Loss,4
Alternate Universe - Urban Fantasy,4
not between taekook,4
First Time Blow Jobs,4
Alpha Park Jimin,4
Playboy Jeon Jungkook,4
Rape,4
Hospitals,4
Suicide,4
Implied/Referenced Sexual Assault,4
Coercion,4
Temporary Character Death,4
Wolves,4
Attempted Murder,4
Child Abuse,4
Bottom Kim Seokjin | Jin,4
Park Jimin Is a Little Shit,4
Courting Rituals,4
AU,4
Piercings,4
Rope Bondage,4
Soulmate AU,4
Families of Choice,4
Morally Ambiguous Character,4
Fairy Park Jimin (BTS),4
Jungkook-centric,4
Unresolved Romantic Tension,4
Accidental Voyeurism,4
pussy slapping,4
Whipped Jungkook,4
Injury,4
Jeon Jungkook & Kim Taehyung | V are Rivals,4
Implied/Referenced Abuse,4
Near Death Experiences,4
Bickering,4
Sweet Kim Taehyung | V,4
Lawyer Kim Taehyung | V,4
Kinky,4
From Sex to Love,4
Rating May Change,4
side vkook,4
Confident Kim Taehyung | V,4
Heats,4
Sexual Abuse,4
Alternate Universe - Dragons,4
Dragon Kim Taehyung | V,4
Dragons,4
Situational Humiliation,4
Possessive Jungkook,4
yoonminseok - Freeform,4
Age Play Caregiver Kim Seokjin | Jin,3
Age Play Caregiver Kim Namjoon | RM,3
Age Play Caregiver Jung Hoseok | J-Hope,3
Boss/Employee Relationship,3
Park Jimin Is Bad at Feelings,3
Jung Hoseok | J-Hope is a Good Friend,3
Kim Namjoon | RM & Min Yoongi | Suga are Best Friends,3
Kim Seokjin | Jin is a Good Hyung,3
True Love,3
Sexual Harassment,3
It Gets Worse Before It Gets Better,3
Sope,3
Hurt Park Jimin,3
side!yoonmin,3
Mentions of Suicide,3
Alternate Universe - Sentinels & Guides,3
Alternate Universe - Military,3
Intercrural Sex,3
High School,3
Light Sadism,3
Bukkake,3
Dancer Jeon Jungkook,3
Drugs,3
Coming In Pants,3
Doctor Jeon Jungkook,3
Virginity,3
Doctor/Patient,3
Sweet Kim Seokjin | Jin,3
Beta Kim Namjoon | RM,3
Non AU,3
College romance,3
Heat Sex,3
Stranger Sex,3
Demon Kim Seokjin | Jin,3
Awkward Sexual Situations,3
Pack Cuddles,3
Cuddlefucking,3
Summer Love,3
Gamer Jeon Jungkook,3
Car Accidents,3
Kim Taehyung | V is Trying his Best,3
Pack Politics,3
Grief,3
How Do I Tag,3
Non-Consensual Touching,3
Cocky Jeon Jungkook,3
Blood and Torture,3
Sick Jeon Jungkook,3
Travel,3
Strangers to Friends to Lovers,3
Scared Jeon Jungkook,3
Identity Issues,3
Lots of kissing,3
Anal Plug,3
Oppa Kink,3
Dumbification,3
Traditions,3
Forced Bonding,3
Miscarriage,3
Sex Toys Under Clothing,3
Nipple Licking,3
The Author Regrets Nothing,3
Doctor Kim Seokjin | Jin,3
Dysfunctional Family,3
you'll see - Freeform,3
Camboy Kim Taehyung | V,3
Alternate Universe - Gods & Goddesses,3
Lots of plot,3
Underage Smoking,3
Action/Adventure,3
Urban Fantasy,3
Nerd Kim Taehyung | V,3
Platonic Soulmates Kim Taehyung | V & Park Jimin,3
Emotional Roller Coaster,3
slowburn,3
Heavy BDSM,3
Park Jimin (BTS) is a Good Friend,3
Deaf Character,3
Awkwardness,3
Doctor Kim Namjoon | RM,3
Established Jeon Jungkook/Kim Taehyung | V,3
Coffee Shops,3
-Ish,3
Prince Park Jimin,3
Nipple Piercings,3
Office,3
Sexual Assault,3
Sugar Daddy Kim Taehyung | V,3
Familiars,3
Complete,3
Alternate Universe - Spies & Secret Agents,3
Top Min Yoongi | Suga/Bottom Park Jimin,3
Cheerleader Kim Taehyung | V,3
Football Player Jeon Jungkook,3
Boys in Skirts,3
Developing Friendships,3
Boys In Love,3
Feel-good,3
Kim Taehyung | V Has a Big Dick,3
Cockwarming,3
Kink Exploration,3
Lack of Communication,3
Manhandling,3
Kneeling,3
Kim Taehyung is a sweetheart,3
Fairies,3
Alternate Universe - Fraternity,3
vminkook,3
Social Anxiety,3
Clubbing,3
Friends With Benefits Jeon Jungkook/Kim Taehyung | V,3
Christmas Fluff,3
Bottom Jungkook,3
Alternate Universe - Fashion & Models,3
High Heels,3
Confused Jeon Jungkook,3
Min Yoongi | Suga Is a Good Hyung,3
Human Park Jimin,3
Polyamory Negotiations,3
Dark Past,3
Dark Jeon Jungkook,3
Powerful Jeon Jungkook,3
Art,3
Sex Club,3
Bottom Kim Namjoon | RM,3
Blind Character,3
Mild Smut,3
Emotional Slow Burn,3
Sibling Incest,3
Love Triangle,3
Non-Consensual Somnophilia,3
Parent Kim Taehyung | V,3
Pregnant Taehyung,3
Blind Kim Taehyung | V,3
Bad Boy Jungkook,3
Winter,3
Jungkook Is a Little Shit,3
soft,3
Adorable Jeon Jungkook,3
Park Jimin (BTS) is Bad At Feelings,3
More tags to be added,3
Self-Acceptance,3
Substance Abuse,3
Actor Kim Taehyung | V,3
Porn,3
Smitten Min Yoongi | Suga,3
Stripper Park Jimin,3
side sope,3
Thriller,3
Everyone Is Gay,3
New York City,3
Foot Jobs,3
Double Penetration in One Hole,3
Kim Seokjin | Jin is Whipped,3
Self-Discovery,3
Idols,3
First Love,3
Polyamorous Bangtan Boys | BTS Member(s),3
Awkward Flirting,3
Escort Kim Taehyung | V,3
Class Differences,3
Dancer Jung Hoseok | J-Hope,3
Gags,3
Mommy Kink,3
Spanking Kink,3
alternative universe,3
Angst and Humor,3
Personal Growth,3
Friendship/Love,3
Arguing,3
Enemies to Friends,3
Sloppy Seconds,3
Boys Kissing,3
Tags May Change,3
Cumplay,3
Consensual Kink,3
Married Life,3
Threats,3
Wolf Pack,3
Making Love,3
Lactation,3
Sex Education,3
Father/Son Incest,3
Love Triangles,3
Powerful Kim Taehyung | V,3
Politics,3
Photographer Kim Taehyung | V,3
Bottom Jung Hoseok | J-Hope,3
Marriage,3
Businessman Jeon Jungkook,3
BDSM Scene,3
High School AU,3
Orgasm Control,3
Eating Disorder,3
Moving In Together,3
Hint of Angst,3
Press and Tabloids,3
Social Networking,3
Healer Kim Namjoon | RM,3
Stripper Kim Taehyung | V,3
Dystopia,3
Pain,3
mentions of mpreg,3
Roleplay,3
Bigotry & Prejudice,3
Hung Jeon Jungkook,3
Everyone Loves Jeon Jungkook,3
Unresolved Emotional Tension,3
Living Together,3
First Time Bottoming,3
Demon Sex,3
Slavery,3
Romantic Soulmates,3
Skirts,3
Doctor Kim Taehyung | V,3
Grumpy Min Yoongi | Suga,3
Omega Taehyung,3
Additional Warnings In Author's Note,3
Artist Jeon Jungkook,3
Forced Infantilism,3
Non-Consensual Spanking,3
Vomiting,3
Animal Death,3
Oblivious Jeon Jungkook,3
bottom!jimin,3
Alternate Universe - Historical,3
Original Character Death(s),3
Were-Creatures,3
Orphan Kim Taehyung | V,3
Intersex Omegas,3
Baby Boy Kim Taehyung | V,3
Alternate Universe - Neighbors,3
Wet Dream,3
Nightmares,3
Fucking Machines,3
Church Sex,3
Shotgunning,3
Fighting,3
side yoonminseok,3
Abduction,3
ish,3
Post Mpreg,3
Omorashi,3
Underground Rapper Min Yoongi | Suga,3
alpha!namjoon,3
Threats of Violence,3
Family Drama,3
Alternate Universe - After College/University,3
Submission,3
Werewolf Courting,3
Watersports,3
Warlocks,3
Yoonmin is life,3
Age Play Caregiver Min Yoongi | Suga,2
Age Play Little Park Jimin (BTS),2
Implied Violence,2
Sad Min Yoongi | Suga,2
Sub Min Yoongi | Suga,2
Jeon Jungkook is a Good Friend,2
Good Hyungs Bangtan Boys | BTS,2
OR IS IT,2
Straight Taehyung,2
Switch Taekook,2
Rivals With Benefits,2
Public Hand Jobs,2
Kim Seokjin | Jin Being a Mom,2
hand holding,2
Hurt Jung Hoseok | J-Hope,2
minjoon - Freeform,2
jihope - Freeform,2
jinkook - Freeform,2
yoonjin - Freeform,2
lapslock,2
Idol Park Jimin (BTS),2
Producer Kim Namjoon | RM,2
Choreographer Jung Hoseok | J-Hope,2
Florist Kim Taehyung | V,2
Gratuitous Smut,2
Death Threats,2
Park Jimin Is Whipped,2
Porn Video,2
Non-Consensual Voyeurism,2
Sensory Deprivation,2
domestic taekook,2
wedding fic,2
touch of angst,2
Alternate Universe - Zombie Apocalypse,2
Growing Up Together,2
Canon-Typical Violence,2
sorta - Freeform,2
Food Kink,2
Doggy Style,2
Medical Kink,2
Female Ejaculation,2
Alternate Universe - Homeless,2
Cute Park Jimin (BTS),2
mafia,2
mafia boss taehyung,2
Omega Byun Baekhyun,2
Music Major Min Yoongi | Suga,2
lots of smut,2
Mentions of past abuse,2
Hair Kink,2
House Party,2
Taehyung and Jimin are bffs/roommates,2
Jungkook and Yoongi are bffs/roommates,2
Cat Hybrid Min Yoongi | Suga,2
Dog Hybrid Jung Hoseok | J-Hope,2
Immortality,2
So much kissing,2
Witch Min Yoongi | Suga,2
Hijinks & Shenanigans,2
Clingy Kim Taehyung | V,2
Dark Magic,2
Jimin is a Sweetheart,2
Doubt,2
Resolved Sexual Tension,2
Table Sex,2
Embarrassment,2
Anal Play,2
tattoo artist au,2
Threats of Rape/Non-Con,2
Courtship,2
Side Jihope,2
Scars,2
Platonic Cuddling,2
Slow To Update,2
Tenderness,2
clichés everywhere,2
Vampire Hunters,2
Intimacy,2
Communication,2
Opposites Attract,2
past emotional abuse,2
Introspection,2
parents taekook,2
Pornstar Jeon Jungkook,2
Impact Play,2
taekook smut,2
Twisted and Fluffy Feelings,2
Aged-Up Jeon Jungkook,2
Ass to Mouth,2
Anal Fisting,2
Cock Tease,2
Assassin Jeon Jungkook,2
Non-Linear Narrative,2
a lot of drama,2
Tsundere Min Yoongi | Suga,2
Hurt Kim Seokjin | Jin,2
kind of?,2
Alternate Universe - Supernatural Hunters,2
Imprinting,2
Street Racing,2
Alternate Universe - Car Racing,2
Other Ships Not Mentioned in Tags,2
Adult Content,2
Alternate Universe - Hell,2
Personal Trainer Jeon Jungkook,2
Baker Kim Taehyung | V,2
friends - Freeform,2
Prison,2
