value,count
Oblivious Harry Potter,9
Secrets,9
Canonical Character Death,9
Rough Oral Sex,9
Implied Sexual Content,9
Occlumency (Harry Potter),9
Virgin Hermione Granger,9
Unrequited Love,9
Book 5: Harry Potter and the Order of the Phoenix,9
Consensual Sex,9
Love Potion/Spell,9
Hogwarts Seventh Year,9
Rape,9
Face-Fucking,9
Dirty Thoughts,9
Morally Grey Draco Malfoy,9
Domestic Violence,9
BAMF Harry Potter,9
Psychological Torture,9
Magical Bond,9
First Kiss,9
Suicide Attempt,9
Soft Draco Malfoy,9
Orgy,9
Breast Fucking,9
Library Sex,9
References to Depression,8
Harem,8
Powerful Harry,8
Hermione Granger & Theodore Nott Friendship,8
Drinking,8
Drarry,8
Horcruxes,8
Creampie,8
Magical Tattoos,8
Missing Scene,8
Tooth-Rotting Fluff,8
Marriage Contracts,8
Foursome - F/F/F/M,8
Mutual Masturbation,8
Roommates,8
Unresolved Sexual Tension,8
Past Astoria Greengrass/Draco Malfoy,8
Blood and Gore,8
Divorced Harry Potter & Ginny Weasley,8
Head Auror Harry Potter,8
Alternate Universe - No Voldemort,8
Professor Harry Potter,8
EWE,8
Sexual Slavery,8
Fingering,8
Squirting,8
Anal,8
Master/Slave,8
Revenge,8
Alternate Universe - Modern Setting,8
Mind Control,8
Switching,8
Death,8
Gay Sex,8
Master/Pet,8
Dark Harry Potter,8
Draco Malfoy Needs a Hug,8
Good Theodore Nott,8
Bottom Draco,8
Kissing,8
Minor Harry Potter/Ginny Weasley,8
Married Harry Potter/Ginny Weasley,8
Death Eater Draco Malfoy,8
Healer Draco Malfoy,8
Character Development,8
Large Cock,8
Alcohol,8
Adult Draco Malfoy,8
Light Dom/sub,8
Children,8
Dark,8
Femslash,8
Father-Son Relationship,8
Large Breasts,8
Anxiety,8
Veela,8
Blackmail,8
Teen Pregnancy,8
Veela Draco Malfoy,7
Veela Mates,7
Head Boy Draco Malfoy,7
Draco Malfoy & Pansy Parkinson Friendship,7
Minor Violence,7
Gay Draco Malfoy,7
Harry Potter is a Good Friend,7
Female Friendship,7
Best Friends,7
Powerful Harry Potter,7
Foot Fetish,7
Slice of Life,7
Teasing,7
POV Multiple,7
Animagus,7
Co-workers,7
Age Difference,7
Pureblood Culture (Harry Potter),7
Non-Linear Narrative,7
Bigotry & Prejudice,7
Scars,7
Love Confessions,7
Harry Potter Epilogue Compliant,7
Consensual Non-Consent,7
Dom Draco Malfoy,7
Drama & Romance,7
Draco Malfoy Has a Large Cock,7
One Night Stands,7
Cock Slut,7
Humiliation,7
Sex Magic,7
Breeding Kink,7
Femdom,7
Cross-Posted on FanFiction.Net,7
Blood and Injury,7
Dubious Morality,7
Emotional Manipulation,7
Breathplay,7
Hogwarts Era,7
Blaise Zabini is a Good Friend,7
Flirting,7
Pregnant Hermione Granger,7
Hogwarts Fifth Year,7
Consensual Underage Sex,7
Omega Hermione Granger,7
Slow Burn Hermione Granger/Draco Malfoy,7
Bisexuality,7
Married Couple,7
Good Severus Snape,7
Morally Grey Harry Potter,7
Office Sex,7
Malfoy Manor,7
Romantic Soulmates,7
Attempted Rape/Non-Con,7
Internalized Homophobia,7
Marriage Law Challenge,7
Drunken Shenanigans,7
Eventual Hermione Granger/Draco Malfoy,7
Recreational Drug Use,7
Biting,7
Crack Treated Seriously,7
Morally Grey Hermione Granger,7
Facials,7
Implied/Referenced Alcohol Abuse/Alcoholism,6
Single Parent Draco Malfoy,6
Miscarriage,6
Male Slash,6
Kidnapping,6
Book 7: Harry Potter and the Deathly Hallows,6
Past Harry Potter/Ginny Weasley,6
Horcrux Hunting,6
Battle of Hogwarts,6
Deepthroating,6
Post - Deathly Hallows,6
Dragons,6
Consensual Infidelity,6
Humour,6
Auror Ron Weasley,6
Christmas Fluff,6
Muggle/Wizard Relations,6
Hermione Granger Bashing,6
Ministry of Magic Employee Draco Malfoy,6
Unspeakable Draco Malfoy,6
Ambiguous/Open Ending,6
Prophecy,6
Implied/Referenced Self-Harm,6
Heartbreak,6
Pregnant Sex,6
Adoption,6
Hermione Granger/Draco Malfoy Smut,6
Foot Jobs,6
Dead Dove: Do Not Eat,6
Rape Recovery,6
Unreliable Narrator,6
Alternate Universe - College/University,6
Enemies to Friends,6
idiots to lovers,6
Hermione Granger & Ginny Weasley Friendship,6
POV Outsider,6
Family Drama,6
Age Regression/De-Aging,6
Life Debt,6
Sub Hermione Granger,6
Recovery,6
Room of Requirement,6
Infertility,6
Self-Discovery,6
Canon Rewrite,6
Orgasm Delay/Denial,6
Fix-It,6
Developing Relationship,6
Manipulation,6
Ginny Bashing,6
Manipulative Dumbledore,6
Nymphadora Tonks Lives,6
Love Triangles,6
Original Character(s),6
Alpha Draco Malfoy,6
Knotting,6
Size Difference,6
Werewolf Mates,6
Character Study,6
Magical Pregnancy,6
Gryffindor/Slytherin Inter-House Relationships,6
Punishment,6
Pregnancy Kink,6
Breastfeeding,6
Comedy,6
Dimension Travel,6
Kid Fic,6
Background Relationships,6
Auror Hermione Granger,6
POV Third Person,6
Extremely Dubious Consent,6
Redemption,6
Sassy Pansy Parkinson,6
Enthusiastic Consent,6
Alternate Universe - Hogwarts,6
Het,6
Bottom Severus Snape,6
Drabble Collection,5
Future Fic,5
Good Lucius Malfoy,5
Cute,5
Attempt at Humor,5
Hermione Granger is a Good Friend,5
BAMF Ginny Weasley,5
Teaching,5
Accidental Pregnancy,5
Sexual Humor,5
Sexually Experienced Draco Malfoy,5
Canon Divergence - Post-Harry Potter and the Deathly Hallows,5
Parent-Child Relationship,5
Somnophilia,5
Slytherin Ginny Weasley,5
bad language,5
Hallucinations,5
Forced Orgasm,5
Denial,5
Angst and Feels,5
Addiction,5
Fun,5
Adventure,5
Marking,5
Abuse,5
Alternate Universe - Non-Magical,5
Marriage of Convenience,5
James Potter & Lily Evans Potter Live,5
Eventual Relationships,5
Professor Draco Malfoy,5
PTSD,5
Number Twelve Grimmauld Place,5
Forced Bonding,5
Come Inflation,5
Rape Aftermath,5
Complicated Relationships,5
Holidays,5
Draco Malfoy & Ron Weasley Friendship,5
Draco Malfoy Redemption,5
Dom Harry,5
Possessive Sex,5
Non-Traditional Alpha/Beta/Omega Dynamics,5
Bonding,5
Homophobic Language,5
Group Sex,5
Divorced Astoria Greengrass & Draco Malfoy,5
Substance Abuse,5
Dominance,5
Submission,5
Family Dynamics,5
Crossdressing,5
Bisexual Theodore Nott,5
Azkaban,5
Major Character Injury,5
Women Being Awesome,5
Lust Potion/Spell,5
Trans Female Character,5
Fix-It of Sorts,5
Amnesia,5
Begging,5
Past Rape/Non-con,5
Legilimency (Harry Potter),5
Implied/Referenced Sexual Assault,5
Comeplay,5
Legilimency,5
Secret Identity,5
Good Blaise Zabini,5
Order of the Phoenix (Harry Potter),5
Not Actually Unrequited Love,5
Cuckquean,5
Denial of Feelings,5
Wedding,5
Harry Potter Raises Teddy Lupin,5
Worldbuilding,5
Dom Harry Potter,5
Slytherins Being Slytherins,5
Tropes,5
Protectiveness,5
Dom/sub Undertones,5
Crack,5
Hermione Granger Needs a Hug,5
Cock Worship,5
Oblivious Hermione Granger,5
Eventual Sex,5
Adult Harry Potter,5
Alternate Universe - Everyone Lives/Nobody Dies,5
Top Severus Snape,5
Eventual Fluff,5
Implied/Referenced Domestic Violence,5
Hermione Granger is Bad at Feelings,5
Polyjuice Potion,5
Babies,5
Dream Sex,5
wolfstar,5
House Elves,5
Not Beta Read,5
Rituals,5
MILFs,5
Possessive Tom Riddle,5
Betrayal,5
Mild Language,4
Powerful Hermione,4
Crushes,4
Sexual Roleplay,4
Multiple Partners,4
Aunt/Nephew Incest,4
Slytherin Pride,4
Scorpius Malfoy & Albus Severus Potter Friendship,4
Potioneer Draco Malfoy,4
Twincest,4
Genderswap,4
Erotica,4
Riding,4
Porn,4
Hair-pulling,4
Underage Drinking,4
Emotional Infidelity,4
Romantic Fluff,4
Domestic Bliss,4
Trans Male Character,4
POV Ginny Weasley,4
Mild Sexual Content,4
Implied/Referenced Homophobia,4
Metamorphmagus,4
Lemon,4
Futanari,4
POV First Person,4
Halloween,4
Bathroom Sex,4
Simp Draco Malfoy,4
Post-Harry Potter and the Cursed Child,4
Muggles,4
Time Travelling Harry Potter,4
Parent Harry Potter,4
Groping,4
Sexual Fantasy,4
Sequel,4
Don't Like Don't Read,4
Evil Dumbledore,4
Sexy Times,4
Teenage Drama,4
Sorry Not Sorry,4
Mentor Severus Snape,4
Prostitution,4
Come Eating,4
Underage Rape/Non-con,4
Implied Mpreg,4
Forced Proximity,4
Creature Harry Potter,4
Slut Shaming,4
Bukkake,4
My First Smut,4
Cock Warming,4
Dysfunctional Family,4
Bullying,4
Down and Out Draco Malfoy,4
Self-Esteem Issues,4
Edgeplay,4
Pegging,4
Drunken Kissing,4
Dry Humping,4
Smart Harry Potter,4
Trans Character,4
Prostate Massage,4
Threesome - F/F/F,4
Adult Content,4
Watersports,4
Resurrection,4
Coping,4
Hermione Granger-centric,4
Cuddling & Snuggling,4
POV Female Character,4
LGBTQ Themes,4
Courtship,4
Dubious Ethics,4
Harry Potter & Ron Weasley Friendship,4
Reincarnation,4
Marauders,4
Family Bonding,4
Funny,4
Out of Character,4
Awkward Sexual Situations,4
The Deathly Hallows,4
Knifeplay,4
Extremely Underage,4
Gryffindor vs. Slytherin Rivalry,4
Post-Harry Potter and the Deathly Hallows,4
Personal Growth,4
Gay Harry Potter,4
Roleplay,4
Harry is a Good Friend,4
Public Nudity,4
Lies,4
Triad - Freeform,4
Forbidden Love,4
Muggle Life,4
Cheating Ron Weasley,4
Harry Potter Bashing,4
Polyamory Negotiations,4
The Golden Trio,4
Kitchen Sex,4
Drug Addiction,4
Graphic Description,4
Mentions of PTSD,4
Lily Evans Potter Lives,4
Ensemble Cast,4
Awkwardness,4
Father-Daughter Relationship,4
Obsessive Behavior,4
Professor Hermione Granger,4
Epistolary,4
Slytherin Hermione Granger,4
Slytherin!Ginny,4
Unspeakable Hermione Granger,4
Alpha/Omega,4
Pureblood Society (Harry Potter),4
Bisexual Male Character,4
Occlumency,4
Pseudo-Incest,4
Blindfolds,4
Foursome - F/F/M/M,4
BAMF Draco Malfoy,4
Frottage,4
Good Malfoy Family (Harry Potter),4
Mild Smut,4
Forced Pregnancy,4
POV Sirius Black,4
Not Canon Compliant - Harry Potter and the Half-Blood Prince,4
Regulus Black Lives,4
Break Up,4
Werewolves,4
Scorbus,4
Time Turner (Harry Potter),4
Percy Weasley Needs a Hug,4
Homophobia,4
Redeemed Dudley Dursley,4
Second Chances,4
Injury Recovery,4
Domestic,4
Adopted Children,4
Hermione Granger & Draco Malfoy Friendship,4
Potions Master Draco Malfoy,4
Canon Relationships,4
Marriage Proposal,4
Boys Kissing,4
Fanart,4
Aftermath of Violence,4
Old Magic,4
Anxiety Attacks,4
Tattooed Draco Malfoy,4
Magical Theory (Harry Potter),4
Alternate Universe - Canon,4
Gringotts Wizarding Bank,4
Mental Instability,4
Invisibility Cloak (Harry Potter),4
Letters,4
Hermione Granger & Pansy Parkinson Friendship,4
One Shot Collection,4
Murder Mystery,4
Aurors,4
Het and Slash,4
Dildos,4
D/s,4
Closeted Character,4
Aged-Up Character(s),4
Canon Era,4
Sister/Sister Incest,4
Quidditch Player Draco Malfoy,4
Miscommunication,4
Smoking,4
Dark Draco Malfoy,4
Slytherin,4
Marauders Era (Harry Potter),4
Dark Harry,4
Fingerfucking,4
Older Woman/Younger Man,4
Wizarding Wars (Harry Potter),4
Pre-Hogwarts,3
Tags May Change,3
Fertility Issues,3
Supportive Harry Potter,3
Sort Of,3
Bechdel Test Pass,3
Male Pregnancy,3
Gay Panic,3
Teenagers,3
Prompt Fic,3
Gay,3
love potions,3
Male-Female Friendship,3
Feelings Realization,3
Multiple Sex Positions,3
Book 4: Harry Potter and the Goblet of Fire,3
Alternate Reality,3
Podfic & Podficced Works,3
Adulthood,3
Jealous Ron Weasley,3
Polyjuice Potion (Harry Potter),3
No Smut,3
Implied/Referenced Underage Sex,3
Wedding Night,3
Clothed Sex,3
Wall Sex,3
Gossip,3
Public Masturbation,3
Draco Malfoy & Ginny Weasley Friendship,3
NSFW Art,3
Pre-Slash,3
Harry Potter and the Cursed Child Compliant,3
Major Illness,3
Ghosts,3
Hugs,3
Serial Killers,3
Alternate Universe - Coffee Shops & Cafés,3
Family Issues,3
Severitus | Severus Snape is Harry Potter's Parent,3
Lingerie,3
Ageplay,3
little!Harry,3
Mommy!Ginny,3
First Love,3
Do-Over,3
Additional Warnings In Author's Note,3
The Ministry of Magic is Incompetent (Harry Potter),3
Canon Divergence - Post-Hogwarts,3
The Ministry of Magic is Corrupt (Harry Potter),3
Sub Harry Potter,3
Albus Dumbledore Lives,3
Mating Cycles/In Heat,3
Mating Bond,3
Toxic Draco Malfoy,3
Unhealthy Relationships,3
Stubborn Hermione Granger,3
Public Humiliation,3
Loud Sex,3
Gangbang,3
Mirror Sex,3
Starting Over,3
Game Night,3
Brotherly Love,3
Transformation,3
Bottom!Harry,3
Pre-Epilogue,3
Sounding,3
69 (Sex Position),3
Cute Kids,3
Massage,3
Romantic Friendship,3
Cock Rings,3
Snow,3
Collars,3
Slavery,3
Ancient magic,3
Blood Magic,3
Tom Riddle is His Own Warning,3
Power Dynamics,3
Jealous Tom Riddle,3
Obsessive Tom Riddle,3
background hinny,3
Minister for Magic Hermione Granger,3
Professor Neville Longbottom,3
Duelling,3
mentions of abuse,3
Young Bellatrix Black Lestrange,3
Post-Second Wizarding War with Voldemort (Harry Potter),3
Dark Comedy,3
Doctor/Patient,3
Implied/Referenced Abuse,3
Awkward Flirting,3
Memory Alteration,3
Trans Harry Potter,3
Alternate Universe - Gender Changes,3
Gender Dysphoria,3
LGBTQ Character,3
Confessions,3
Forced Relationship,3
Alpha Harry Potter,3
Muggle Technology,3
Kinda,3
Vacation,3
Communication,3
Beach Sex,3
School,3
Memories,3
Childhood Memories,3
Relationship Reveal,3
Weasley Bashing,3
Imprisonment,3
Hermione Granger Has PTSD,3
Draco Malfoy is Good at Sex,3
Good Parent Narcissa Black Malfoy,3
Medical Procedures,3
Wizengamot (Harry Potter),3
Hogwarts Professors,3
Curse Breaker Draco Malfoy,3
Minor Astoria Greengrass/Draco Malfoy,3
Discussion of Abortion,3
Baby Scorpius Malfoy,3
Sane Bellatrix Black Lestrange,3
Consensual Kink,3
Mind Healers (Harry Potter),3
First Time Blow Jobs,3
Spy Draco Malfoy,3
Accidental Bonding,3
Dark Mark,3
Pranks and Practical Jokes,3
Abusive Lucius Malfoy,3
Temporary Character Death,3
Next Generation,3
Mild Gore,3
Mild Blood,3
Pureblood Hermione Granger,3
Harry Potter Needs a Hug,3
Desi Harry Potter,3
Black Hermione Granger,3
Canonical Child Abuse,3
Sirius Black Free from Azkaban,3
Physical Abuse,3
Abusive Relationships,3
Explicit Consent,3
Orgasm Control,3
Good Tom Riddle,3
Characters Reading Harry Potter Books,3
slowburn,3
Heavy Angst,3
Pedophilia,3
Suicide,3
Alternate Ending,3
Auror Partners,3
Case Fic,3
Sub Draco Malfoy,3
Obsession,3
Harry Potter Has a Large Cock,3
Potions Accident,3
Protective Hermione Granger,3
Bromance,3
no beta we die like women,3
Evil Harry Potter,3
Pureblood Politics (Harry Potter),3
Ginny Weasley is a Good Friend,3
Past Drug Addiction,3
Lactation,3
Face-Sitting,3
Draco Malfoy & Theodore Nott Friendship,3
Scandal,3
Curse Breaking,3
Experienced Draco Malfoy,3
Protective Harry Potter,3
Lesbian Fleur Delacour,3
Adultery,3
Baker Harry Potter,3
BAMF Narcissa Black Malfoy,3
Seer Luna Lovegood,3
Injury,3
Threats of Rape/Non-Con,3
Getting Back Together,3
Self-Hatred,3
Percy Weasley-centric,3
Threats of Violence,3
Mental Breakdown,3
Plot Twists,3
Suspense,3
Nipple Play,3
UST,3
Asexual Charlie Weasley,3
Transgender,3
Past Sirius Black/Remus Lupin,3
Feels,3
Barebacking,3
Past Abuse,3
References to Addiction,3
Fantastic Racism,3
Mpreg Harry,3
Character Bashing,3
Veritaserum Potion (Harry Potter),3
Demons,3
One Big Happy Family,3
Angst and Romance,3
Inappropriate Use of Malfoy Signet Ring,3
Implied/Referenced Cheating,3
Harry Potter is So Done,3
Tom Riddle is Bad at Feelings,3
Non-Consensual Touching,3
Wandless Magic,3
dramione end game,3
DMLE | Department of Magical Law Enforcement (Harry Potter),3
Emotional Baggage,3
Department of Mysteries (Harry Potter),3
Good Pansy Parkinson,3
Alternate Universe - Dark,3
Present Tense,3
Sexual Abuse,3
Butt Plugs,3
Tattoos,3
POC Harry Potter,3
Doggy Style,3
Drinking Games,3
Book 1: Harry Potter and the Philosopher's Stone,3
Ministry of Magic,3
Healthy Relationships,3
Innuendo,3
Alternate Universe - Voldemort Wins,3
Emotional Sex,3
Based on a Tumblr Post,3
Yule Ball (Harry Potter),3
Non-Sexual Submission,3
Verbal Humiliation,3
Metamorphmagus Sex,3
Vibrators,3
Lucius Malfoy Being an Asshole,3
Mental Anguish,3
kind of,3
Novel,3
Cousin Incest,3
Female Protagonist,3
Gryffindor,3
Перевод на русский | Translation in Russian,3
Underage Smoking,3
Love/Hate,3
Gay Bar,3
Wizarding World (Harry Potter),3
Not Canon Compliant - Harry Potter and the Deathly Hallows,3
Creature Fic,3
Pining Hermione Granger,3
Bisexual Ginny Weasley,3
True Love,3
Sirius Black Needs a Hug,3
Dreams and Nightmares,3
Marauders' Era,3
Arithmancy,3
Mathematics,3
Math Whiz Hermione,3
Spellcrafting,3
World Travel,3
Writer isn't a Native English Speaker,3
Single Parents,3
Alternate Canon,3
Pool Sex,3
Next Gen,3
Spells & Enchantments,3
Rating: NC17,3
Happily Ever After,3
Animagus Harry Potter,3
Blood Drinking,3
Action & Romance,3
Fuckbuddies,3
Pain,3
Anal Beads,3
The Noble and Most Ancient House of Black,3
Anal Plug,3
Mates,3
Touch Aversion,2
touch starvation,2
Child Neglect,2
Neglect,2
Healer Hermione,2
Rating May Change,2
Mating Bites,2
Hogwarts Head Boys & Head Girls,2
Motherhood,2
Relationship(s),2
Press and Tabloids,2
Obsessive Draco Malfoy,2
Non-Graphic Violence,2
Alternate Universe - Harem,2
outsider pov,2
Extended Families,2
School Shopping,2
Severus Snape Bashing,2
Non-Explicit Sex,2
Ron is clueless,2
Nightmares,2
Crossovers & Fandom Fusions,2
Dumbledore's Army,2
Analingus,2
Ron Bashing,2
Past Draco Malfoy/Pansy Parkinson,2
Past Hermione Granger/Viktor Krum,2
Amortentia Potion (Harry Potter),2
BAMF Theodore Nott,2
Jealous Harry Potter,2
Coming of Age,2
Blind Date,2
Good Albus Dumbledore,2
Partner Swapping,2
Cross-Generation Relationship,2
Animal Death,2
Underage Kissing,2
Comic,2
Weasley Family,2
Good Weasley Family (Harry Potter),2
Chains,2
Branding,2
and they were ROOMMATES,2
Oblivious,2
Coffee Shops,2
Dad Harry,2
Ficlet,2
Public Blow Jobs,2
Halloween Costumes,2
established relationships - Freeform,2
Heartache,2
French Draco Malfoy,2
How Do I Tag,2
I Don't Even Know,2
Relationship Problems,2
Summer,2
Mention of torture,2
Sleepy Cuddles,2
Anger,2
Pureblood Culture,2
Poor Harry,2
Verbal Abuse,2
Everyone lives,2
Childhood Trauma,2
Young Severus Snape,2
Severus Snape Needs a Hug,2
Severus Snape-centric,2
Football | Soccer,2
Condoms,2
Insecurity,2
Non-Sexual Age Play,2
Childhood,2
Next-Gen,2
dub-con,2
Slow Build Draco Malfoy/Harry Potter,2
Non-Sexual Intimacy,2
Harry is an old coot in a young body,2
Harry swears a lot,2
Minerva McGonagall & Severus Snape Friendship,2
Corporal Punishment,2
Drug Use,2
Alcohol Abuse,2
Work In Progress,2
Rape Fantasy,2
Challenge Response,2
blowjob,2
Hung Harry Potter,2
Non-Graphic Rape/Non-Con,2
Father Figures,2
Voldemort (Harry Potter) Dies,2
Evil Voldemort (Harry Potter),2
On Hiatus,2
Canon Divergence - Post-Battle of Hogwarts,2
Draco Malfoy Has a Breeding Kink,2
Rolled Sleeves Agenda,2
Draco Malfoy Has Issues,2
Emotional Slow Burn,2
Snarky Draco Malfoy,2
Jealous Draco Malfoy,2
Spit Kink,2
Caught,2
Bedroom Sex,2
Excessive Drinking,2
Grief,2
character death (mentioned),2
Stockholm Syndrome,2
Attempted Murder,2
Implied/Referenced Dubious Consent,2
sub!Harry,2
Top!Ginny,2
Harry Potter - Freeform,2
Time Turners (Harry Potter),2
Siblings,2
Felching,2
Autofellatio,2
Drunken Flirting,2
thigh riding,2
Post-Sirius Black in Azkaban,2
Sirius Black and Remus Lupin Raise Harry Potter,2
Some Plot,2
Sirius Black Has Issues,2
Remus Lupin Needs a Hug,2
Fatherhood,2
Foursome - M/M/M/M,2
Gay Character,2
Rumors,2
Toxic Relationships,2
Emotional Roller Coaster,2
Alternate Universe - Post-War,2
The Burrow (Harry Potter),2
Ficlet Collection,2
Wax Play,2
Girl Penis,2
Brainwashing,2
Fucked Up,2
LITERALLY,2
Sarcasm,2
HEA I swear,2
Dominant Tom Riddle,2
Teacher Harry Potter,2
Foot Massage,2
Hypnotism,2
Minor Original Character(s),2
Damaged Draco Malfoy,2
Luna Lovegood & Harry Potter Friendship,2
Wooing,2
No Incest,2
Dementors,2
POV Teddy Lupin,2
Living Together,2
Top Teddy Lupin,2
Vampires,2
A little angst,2
Sirius Black Raises Harry Potter,2
love is love,2
Angst and Porn,2
Master of Death,2
Misguided Dumbledore,2
Earn Your Happy Ending,2
Alternate Universe - Victorian,2
Crack Relationships,2
Wizarding Politics (Harry Potter),2
Rebuilding,2
Fake Marriage,2
draco is a mess,2
Wizards,2
Witches,2
Pensieves (Harry Potter),2
Platonic Cuddling,2
surprise,2
Pregnant Hermione,2
Adventure & Romance,2
Sexual Harassment,2
Wandless Magic (Harry Potter),2
Grey Harry,2
Hermione Bashing,2
Medical Trauma,2
Draco Malfoy Loves Hermione Granger,2
Unspeakables (Harry Potter),2
Headmaster Severus Snape,2
Wizarding Politics,2
partially epilogue compliant,2
Kink Negotiation,2
