value,count
Prophetic Visions,1
Temporarily Unrequited Love,1
drunk!Asami,1
protective!Korra,1
drunk!Korra,1
Reality Bending,1
Dreamsharing,1
LGBT,1
Lemon,1
Lime,1
Firebender Asami Sato,1
Mako never dated anyone what are you talking about,1
Sexual Coercion,1
Not blatant though,1
just an underlying factor in the fic,1
Romantic Gestures,1
University AU,1
texting au,1
Assassins,1
Crush,1
Avatar Universe,1
minor makorra/masami in the build up,1
Asami is in denial about her sexuality,1
Bisexual Asami Sato,1
Bisexual Korra (Avatar),1
very minor bolin/opal - Freeform,1
Minor Jinora/Kai,1
Minor Korra/Mako (Avatar),1
korra sticks her nose where it doesn't belong,1
but damn is she glad she did,1
Lin is badass,1
two months after book 4,1
sexy time chap 2,1
sexy (kind of) time chap 6,1
sexy time chap 13,1
sexy time chap 16,1
Parenting,1
Past Violence,1
Past Abuse,1
Past Domestic Violence,1
Anger Management,1
Hiroshi is Good Here,1
Post-Divorce,1
Halloween Costumes,1
Pumpkin Spice,1
Trick or Treating,1
country club,1
Private School,1
Strangers to Friends to Lovers,1
Military Background,1
teacher,1
Past Abortion,1
Prompt:Family,1
Just after the battle with Zaheer,1
Like,1
Hours,1
nobody is particularly happy in this fic is what I'm saying,1
But some important moments,1
Prompt:Naga,1
Bittersweet,1
because it's naga,1
and she's fluffy,1
RedLotus!Korra,1
Found family because I'm gay,1
third gender character,1
political fix-it,1
Tenzin They're Lesbians,1
i love these two,1
korra should not be in first class,1
asami thinks it's cute she's trying to fit in,1
asami doesn't really fit in either,1
Professor Asami Sato,1
but that's not exactly a major plot point,1
Korrasami as parents,1
How do I tag?,1
lots of fluff,1
maybe I'll write a splash of angst eventually,1
who knows - Freeform,1
but as of right now it's just all f l u f f,1
But a lotta fluff,1
(in case I hadn't mentioned that),1
I also know nothing about sports so why did I think it was a good idea to make Korra an athlete?,1
chapters are in no specific order,1
Korra has a back injury that flares up every now and then,1
Alternate Universe - Dust Bowl,1
Past Korra/Mako (Avatar),1
Past Mako/Asami Sato,1
Sort of cheating,1
mako is not a terrible boyfriend he is just mid,1
Jealous Korra,1
Orgasm Denial,1
Wedding Present,1
Tricked,1
Masks,1
Inappropriate Use of Bending (Avatar),1
Sensation Play,1
Strength Kink,1
i write sins not tragedies,1
Clarke and Asami are so thirsty,1
Daddy!Lexa,1
babygirl!clarke,1
Slowburn Bubbline,1
Crossovers & Fandom Fusions,1
one bed,1
Making Up,1
Train AU,1
Omega Zuko,1
zuko is like mako’s dad,1
or wine uncle,1
or good advice guy,1
best bro,1
that’s it,1
mako is pregnant,1
zuko was pregnant,1
but he birthed,1
korra is a dork,1
Korra is very smart,1
Mako and Bolin are adopted to the Satos,1
Pining Asami and Oblivious Korra,1
University,1
korra n asami have a semi-serious talk abt some serious things,1
all while theyre gettin into bed,1
i wouldnt call it all fluff but theres no real angst.... bc i cant write angst,1
im not strong enough for angst,1
takes place a year after the turf wars comics,1
theres slight nudity,1
Stalking,1
Psychological Drama,1
embarrased asami,1
Amused everyone else,1
they’re in love your honor,1
Ladies is it gay to sleep with your best friend,1
Unapologetic dunking on Mako,1
Edging,1
sapphic best friend pining,1
Self-Esteem Issues,1
Past Drug Addiction,1
self-harm mention,1
Ugly Betty AU,1
Corporation AU,1
Emotional and Mental Abuse,1
Alcoholism,1
during season 1,1
Elementary School,1
Transparent Soul,1
Korra plays guitar,1
Top Asami Sato,1
Bottom Korra (Avatar),1
Smoking,1
Korrasami Band AU,1
Implied/Referenced Drug Use,1
In this AU Korra wrote these songs,1
Happy Pride,1
There will be a lot of Halestorm,1
Eventual Wuko,1
Is this hurt/comfort,1
it might be hurt/comfort,1
Explicit chapters are optional for readers,1
drunk korra,1
mentions of previous makorra,1
don't worry it's nothing serious,1
vanilla sex,1
I Don't Even Know,1
Literally it was made with magic,1
Aftermath of Torture,1
Avatar: The legend of Korra - Freeform,1
Femslash February 2021,1
Legal Drama,1
Paparazzi,1
Gore and Violence,1
Gory Injuries,1
Slight AU of the Season 4 Ending,1
Light Lin/Kya,1
Mostly Korrasami,1
i guess you could call it a mini-fic,1
but it's a darker story filled with angst and feels,1
also slight au with kuvira,1
her parents died instead of her being cast away,1
some alcoholism,1
Minor Character Deaths,1
these tags keep changing with every chapter lol,1
korrasami is endgame don't worry,1
Sad with a Happy Ending,1
or at least I think it's happy,1
I promised no more college AUs,1
So here's another college AU,1
Alternate Universe - Disney Fusion,1
Alternate Universe - Beauty and the Beast Fusion,1
just like the movie but way filthier,1
Laundry AU,1
is laundry au even a thing?,1
this is just pure fluff,1
and them being dorks,1
and awkward bambeanos,1
nerd asami,1
cutie korra,1
tutor - Freeform,1
Menstrual Cycle,1
Inspired by Official Post-Canon Art,1
By Bryan Himself,1
That's it,1
to make you laugh,1
Overprotective,1
Omega Opal (Avatar),1
Summer Vacation,1
Kuvira is a lawyer with a hobby,1
Opal is a physics student,1
and a bottom lol,1
wolf - Freeform,1
Hybrid - Freeform,1
Werewolf,1
slow burn????,1
Sapphics,1
Tenzin gets mega jealous hehe,1
Inspired by The Half of It,1
dirty talking,1
Teenage Pregnancy,1
and its consequences,1
Not Beta Read,1
Mentions of Smut,1
Omega Tenzin,1
Alpha Pema,1
Beta Suyin Beifong,1
sokka is alive,1
jet is alive,1
Everyone Is Alive,1
except aang,1
Beta Opal Beifong,1
Beta Meelo,1
Beta Jinora,1
Beta Ikki,1
Beta Kai,1
Beta Varrick,1
Beta Zhu Li,1
Beta Raiko,1
Alpha Amon|Noatak,1
Alpha Tarrlok,1
Alpha Tonraq,1
Omega Senna,1
Alpha Unalaq,1
Beta Desna,1
Beta Eska,1
Alpha Katara (Avatar),1
Omega Zuko (Avatar),1
Alpha Toph Beifong,1
Alpha Sokka (Avatar),1
Alpha Jet (Avatar),1
Alpha Suki,1
beta Bumi,1
Beta Kya,1
Beta Zaheer,1
Omega Ming-hua,1
Beta P’li,1
Alpha Ghazan,1
Alpha Prince Wu,1
Alpha Izumi,1
I hate tagging,1
Alpha Tahno,1
Omega Iroh II,1
damn there’s a lot of hurt,1
NOT SPOKEN ABOUT,1
just mentioned,1
References to Depression,1
Orphans,1
Miscarriage,1
Beta Baatar Jr,1
Alpha Opal,1
kinda exhibitionism,1
In the front seat of the Satomobile,1
Pretty Filthy TBH,1
no avatar,1
The Noldor,1
Noldor Asami,1
The Dunedain - Freeform,1
Ranger Korra,1
Tragic Romance,1
Elf/Human Relationship(s),1
Wights,1
Swords,1
Low Fantasy,1
Dragons,1
Easterlings,1
Southrons - Freeform,1
Tropes,1
Asami is a Bi Disaster,1
Blacksmithing,1
Minor Original Character(s),1
Major Original Character(s),1
Cuteness overload,1
national kiss day,1
Modern Alternative Universe,1
Life - Freeform,1
Military,1
Korrasami High School AU,1
moviestar!korra,1
Demons,1
Korra is the Demon Lord,1
Asami embraces her inner villainess,1
what's the opposite of slow burn?,1
no burn?,1
the only thing burning here is their lust for each other,1
korra has a magic tongue,1
and a magic cock,1
my summary suck,1
No Beta,1
now with plot,1
Demon/Human Relationships,1
demon lore,1
Vanilla Kink,1
Married Couple,1
Present Day AU,1
Day 2: Affection,1
Speed Dating,1
Lesbians,1
Lesbians every where,1
wlw relationships,1
Science Fiction,1
Genius Korra,1
Mako and Bolin are adopted to the Sato family!,1
Pining asami,1
A re-write of "The Return of the Avatar",1
Again,1
Korra is "smart",1
Electric stimulation,1
Mention about Incest,1
Ownership,1
Mention about abuse,1
blowjob,1
Enemas,1
Spit Kink,1
Mommydom,1
Blood Play,1
Knifeplay,1
Partner Betrayal,1
They are bisexual disasters,1
minor korrasami,1
minor kainora,1
Disease,1
CEO Kuvira,1
music student Opal,1
G!P Kuvira,1
Salty Opal,1
opalvira - Freeform,1
Warnings and title may change because they like to change like staircases,1
Oh fuck what am i doing,1
Everyone is rich and living their best lives,1
kinda enemies to lovers?,1
i’m not good with tags lol,1
Isolated Kuvira,1
Affection,1
Or not,1
Fist Fights,1
Flustered Caitlyn,1
flustered Vi,1
comfort cuddles,1
Racist Language,1
Homophobic Language,1
Cait's a gamer,1
Asami and Cait are besties,1
crossover AU,1
Caitlyn being a badass,1
Hunting,1
Animal Death,1
More Fluff,1
Emotional Healing,1
Sibling Reunion,1
Mild Language,1
they're college students what do you expect,1
this was supposed to be short famous last words huh,1
this is for poet and their stupid (amazing) prompt generator,1
TW: Panic Attacks,1
a drop of angst,1
Inspired by Fanart,1
ITS KING WU NOT PRINCE WU,1
Past Makorra - Freeform,1
Neurodivergent Mako,1
I see Mako as having adhd and/or being an autist,1
neurodivergent author,1
the only good thing about mako being a cop is the red string metaphors i get to make,1
im sorry bolin doesnt even have a line in this i didnt mean to make him a prop sjkfnjdag,1
Avatar Renaissance,1
Finger Sucking,1
Asami is a city girl,1
and has no idea what she's doing,1
more tags as the story progresses,1
Jurassic World Spoilers,1
Alternate Universe - Jurassic World Fusion,1
Inspired by a Movie,1
Loss of Limbs,1
Korra & Asami Sato Friendship,1
Sapphic September,1
Committed Relationship,1
Commitment,1
Korrasami Secret Santa 2020,1
plenty of pining,1
a little sexual tension,1
book 2 through post Ruins of the Empire,1
so I guess minor ROTE spoilers?,1
they're suckers for eachother,1
and they were sparring partners,1
suggested Kyalin,1
and Wuko,1
and Kainora too,1
Softball AU,1
beta,1
alpha/beta/omega,1
dumb fluff,1
???idk,1
Steven Universe - Freeform,1
??:/,1
this story has no plot its just fluff smothered in honey sugar,1
First Time Between These Two,1
Slightly Altered Canon Plotline,1
Don’t you love that I have 5000 words exactly?,1
Binge Drinking,1
Dork Korra,1
Same-Sex Marriage,1
Resolved Sexual Tension,1
Korra is the ocean and Asami is ready to get wet,1
relatively slow burn,1
Naga's the best wingdog,1
Korratop,1
the string keeps tripping korra,1
Gayness ensues,1
rich business woman asami,1
A little angsty?,1
asami is just horny and sad,1
Pining!Asami,1
Korrasami Modern AU,1
Korrasami College AU,1
Soccer!Korra,1
Alternate Universe - Childhood Friends,1
Holiday Special,1
Merry Christmas,1
Santa Kink,1
Innuendo,1
Dropping hints,1
First Christmas,1
Korrasami Omegaverse,1
Nesting,1
Stud Korra,1
Porn Star Korra,1
Secret Children,1
Lin Beifong's A+ Parenting,1
Book 1: Air,1
Pre-Book 1: Air,1
Chapter One is literally smut,1
The rest have content I swear,1
Teen Romance,1
requested by a reader,1
Makeup Sex,1
highschool,1
Asami!!!!!,1
Korrasamimonth2016,1
happy korrasamiversary :),1
Secret love,1
Multichapter,1
generally light-hearted,1
Hijinks,1
Hot Tub Sex,1
Lapdance,1
clit piercing,1
But only if you want to - Freeform,1
this story is a choose your own adventure,1
dysphoria friendly,1
in one path Korra receives oral and lets Asami finger her,1
in the other path there is penetration but an effort was made to use respectful language,1
you can pick which middle section to read based on what you are comfortable with,1
Trans MtF,1
Marriage Contracts,1
Fairy Tale Elements,1
Interspecies Romance,1
Mild Gore,1
Rave,1
Omega Ginger,1
Alpha Jargala,1
Fluff and Mush,1
Artist!Korra,1
Perfectionist!Asami,1
just a couple of besties,1
drinking coffee,1
Support Group,1
Mental Health Is Important,1
the slowest of slow burns,1
but you gotta earn it,1
Overcoming nerves,1
Taking baby steps,1
for some love makin,1
body issues,1
brief mentions of,1
but very brief - Freeform,1
this is mostly just korrasami post-Kuvira but pre-Spirit World,1
there was like a week between those things and i thought i'd write it,1
not compliant with the comics,1
Show Only,1
the second half is very much sweeter,1
(that one was an accident),1
korra maybe has an Avatar kink??,1
the smut is actually pretty explicit,1
whoops,1
korra struggling with what it means to be the Avatar,1
physical attraction,1
omg she's hot,1
I didn't mean to see that,1
Bolin is da man,1
I made a mistake and its hilarious,1
strip clubs,1
Friendly advice,1
my own smutember,1
Aged-Up Character(s),1
why is simone/julie not a tag,1
Best ship,1
Happy Sex,1
Aphrodisiacs,1
Sex Pollen,1
Magical Realism,1
there is a magic cock tag,1
lol,1
References to Knotting,1
Non-Penetrative Sex,1
NegaiShipping,1
monsterfalls - Freeform,1
Fuck Or Die,1
Werewolf Mates,1
Sixsome,1
Handcuffs,1
Impreg Play,1
Comfort Sex,1
magical sex,1
Unrealistic Sex,1
Unrealistic Amount of Cum,1
Marathon Sex,1
Olfactophilia,1
Scent Kink,1
Scents & Smells,1
Kinda,1
sthenolgania,1
Muscle Kink,1
cumbending,1
Teacher/Student Roleplay,1
Edgeplay,1
Cock Rings,1
Telepathic Bond,1
Telepathic Sex,1
Human/Monster Romance,1
Clone Sex,1
sex with a time-travelling copy of yourself,1
using one's quirk to insert contraceptive device inside herself,1
Is that a kink,1
Maybe - Freeform,1
excessive cum,1
Airships,1
Dieselpunk,1
(sort of),1
tyzula in the past,1
And lots of other relationships but I don't want to tag them since they're not a focus,1
(eventually) - Freeform,1
Yang Xiao Long Needs a Hug,1
Time Shenanigans,1
''we thought we were monogamous but she's so hot'',1
How Do I Tag This,1
Yang and Blake don't go to Wonderland,1
don't expect the others to cross over either,1
Korrasami/Bumbleby is endgame but it'll be a little while,1
how does Korra not know?,1
how can she possibly not know?,1
Prompt: Roommates,1
Phone Calls & Telephones,1
Daddy Asami,1
Babygirl Korra,1
Netflix Support AU,1
Mako ships Korrasami,1
Korra is a bartender,1
Asami is ridiculous,1
Prompt Fill,1
fem magic,1
Performative Heterosexuality,1
Problematic Mentality,1
Minor Canonical Divergence,1
canon compliant if you squint,1
Aang haunts Korra,1
Aang gives relationship advice,1
Crack-ish,1
much scheming,1
Excessive Drinking,1
House Party,1
Implied/Referenced Cheating,1
Sexual Fantasy,1
Unhealthy Relationships,1
Endgame Korra/Asami Sato,1
Out of Character,1
Love Confession,1
Alternate Universe - Medieval,1
Alternate Universe - Royalty,1
Rated E for smut,1
g!p Mikasa,1
Angst and Smut,1
Threats of Rape/Non-Con,1
Alternate Universe - Canon,1
Mystical Sex,1
strap-on sex,1
Always gay panic,1
the fault of this fic belongs ENTIRELY to the kyalin discord,1
there is so much sex,1
So much smut,1
savage - Freeform,1
Alpha Azula (Avatar),1
it gets pretty dirty ngl but i dont think enough to warrant an explicit rating,1
things get heated at the office,1
Club Sex,1
Songfic,1
consensual drunk sex,1
Post-Book 4,1
Canon fic,1
Love Letters,1
korra realizes she loves asami,1
Bolin & Asami Sato Friendship,1
Korra/ mako one sided,1
jerking off,1
the finale broke me ughhH,1
i want to write a lot more for them but??,1
the theme of this one-shot is flowers i think,1
barely any plot,1
What? I wrote something under 10K words?,1
it's a miracle,1
Strong Female Characters,1
cursing,1
Dirty Thoughts,1
The girls are authors,1
Trashing on men,1
Buff Korra,1
Korra wears glasses,1
Asami is Hot,1
Thighs,1
Power Exchange,1
plot if you squint,1
this idea wouldn't go away,1
now it's here,1
Excuse me while I eternally scrub my hands clean,1
Wow,1
This Is Why We Can't Have Nice Things,1
fluff abounds,1
Smutty smut smut smut,1
did I mention smut?,1
I'm Going to Hell,1
Wrestling,1
Food Fight,1
silliness abounds,1
Just Fucking Ridiculous,1
Asami Sato is a BOSS,1
There's romance,1
I swear...,1
Author is a noob,1
Author Is Sleep Deprived,1
Midnight delight,1
Fisting,1
Consent Play,1
Alternate Universe - Different First Meeting,1
Shyness,1
Teleportation,1
but like. literally,1
vampire hunter krew,1
tale as old as time burn as slow as fuck,1
New Year's Kiss,1
Bedroom Sex,1
Firefighter AU,1
Avatar Femslash Week 2015,1
korra x asami - Freeform,1
college au turned into something else,1
Recurring Characters,1
so many original characters,1
Part I,1
precanon,1
Growth,1
more pain,1
Lots of Storyline,1
so much more,1
more tags to come,1
So so sorry,1
Alternate Universe - Urban Fantasy,1
Character Turned Into Vampire,1
Banter,1
Fluff to Angst,1
Implied/Referenced Torture,1
kya and lin have been married,1
no one really knows though,1
Betrothal Necklace (Avatar),1
for real,1
theyre married but there is still torture,1
roller coaster au,1
Pack Family,1
Plot first,1
Standing up,1
korra in a suit,1
asami in a suit,1
they're both in suits okay,1
confidence building,1
Korra is having a GOOD gender day,1
in which Korra fucks Asami against a wall,1
and then Asami fucks her in return because she's thirsty,1
They're both thirsty,1
minor mentions of dysphoria,1
soft kuvira,1
Abandonment,1
First Time Blow Jobs,1
Awkward First Times,1
Attempted Rape/Non-Con,1
Suyin is awful,1
Like she is literally the worst,1
No other Suyin will compare,1
Bataar Sr. is great though,1
Bolin is a very bad boy,1
everyone is ooc,1
like super OOC,1
You think you know but you don't,1
You're not ready for this story at all,1
Accidentally Asexual,1
Also we love Mako in this house,1
Mako is best boy,1
Mild S&M,1
Jealous sex,1
Korra Plays Hockey,1
there are dogs,1
It's all fluff,1
With Humor,1
everybody swears,1
soulmate,1
proposal,1
Epilogue,1
Korrasami Week 2019,1
my girlfriend is amazing,1
Asami's got the mooooves,1
Gender or Sex Swap,1
Inspired by She's the Man (2006),1
Sexting,1
Oblivious,1
Morning Cuddles,1
Mates,1
wheelchair,1
Alternate Universe - Sugar Daddy,1
Sugar Moma Asami,1
June Pride Oneshot,1
Alternate Universe - Army,1
Tank Crew,1
but not much angst,1
happy soul,1
literally though,1
they glow when their souls reunite,1
cause they happy,1
bisexual korra,1
bisexual asami,1
soccer is a thing here,1
soccer fic,1
athlete korra,1
One-Shot,1
PDA,1
just sweet dorks being sweet dorks,1
Weapons,1
Lawyers,1
Casual Sex,1
Trans!Korra,1
Transphobia,1
FTM!Korra,1
Gender Dysphoria/Euphoria,1
pre-transition,1
Degradation,1
degradation kink,1
Bisexual Zuko (Avatar),1
Lesbian Azula (Avatar),1
Lesbian Mai (Avatar),1
Bisexual Ty Lee (Avatar),1
Gay Sokka (Avatar),1
Azula is mean but it's hot,1
technically cheating but not,1
its complicated,1
Mai head of gen,1
Azula head of neuro,1
Zuko in cardio,1
Inspired by Grey's Anatomy,1
Everyone Is Gay,1
sokka is tired of the gay stereotype,1
Doctor/Intern,1
Surgery,1
Medical Procedures,1
Alternate Universe - Medical,1
Lots of Cursing,1
Suki and Sokka are best friends,1
Lesbian Suki (Avatar),1
Two Endings,1
a little internalized homophobia,1
Lack of Communication,1
Falling Out of Love,1
Im not a doctor,1
i'm not sure how slow this burn will be,1
medium burn? idk they'll figure it out eventually,1
this is literally just here for sex,1
Cumming of Age (oops),1
Updating tags as I go,1
Sorry Not Sorry,1
porn with a little plot,1
Post Season 3,1
Pre Season 4,1
tags/ratings vary,1
Vampire Asami Sato,1
Blood Drinking,1
Addiction Parallels,1
Basically just porn most of the time,1
But there is story,1
Sexual Training,1
vampire mind tricks,1
NOT OMEGAVERSE,1
Though there are Similarities,1
dark themes,1
Bad end,1
just an idea,1
idk where this is going,1
another g!p story,1
Why? I don't know,1
Slow(ish) Burn,1
Asami is having a bisexual crisis,1
Korra is in therapy,1
A LOT of Angst,1
really dont know where my mind was,1
why did i do this to myself,1
Character Disability,1
Korra is an amputee,1
Aged up characters,1
switching POV,1
Moving On,1
Aang is dead,1
Korra is Alive,1
Zuko is a good teacher,1
Zuko (Avatar) Needs a Hug,1
Internalized Homophobia,1
past homophobia,1
Zuko kicks homophobe ass,1
Korra & Asami Sato's Wedding Day,1
Wedding Fluff,1
seriously,1
Bucketloads of Fluff,1
Might need to see a dentist after reading this,1
Drunkeness,1
Pirate-typical violence,1
Bisexuals on Boats,1
Spirit Vines,1
Zombie Apocalypse,1
Fights,1
Zombies,1
Vulnerability,1
Lacrosse,1
Sexuality Crisis,1
Teenagers,1
Lady Cock,1
Clit cock,1
leash,1
Korrasami Anniversary 2k18,1
post-comics,1
Korra and Asami have twins!!,1
Actress Korra,1
Kids,1
Bisexual Character of Color,1
Spirit Animals,1
Forest Sex,1
Possession,1
Fellatio,1
Childbirth,1
Ensemble Cast,1
Crack,1
Crack Treated Seriously,1
Fluff and Crack,1
im a lesbian and these are my emotional support disaster bisexuals thank u,1
mako belongs to the streets,1
its always bullying mako hours,1
dont get me wrong i love him though,1
rated T for brief sexual references and language,1
literally no one in this fic besides opal knows how to be normal about emotions,1
Family Secrets,1
Assassins & Hitmen,1
Plot Twists,1
Ridiculousness,1
Inspired By A Suggestion From A Reader,1
Modern Au in Avatar Universe,1
Kuvopal background,1
Espionage,1
Covert Operation,1
Slutty Korra,1
Fuck Boi Korra,1
Pai Sho (Avatar),1
But With Technology,1
Cowgirl Position,1
Against a Wall,1
reassurance,1
BUT it's a Non-College Centric AU,1
we do not like Hiroshi in this fic,1
Biphobia,1
Korra and Asami have sibling(s) in this,1
they also have a one-night stand,1
but they move past that tension and becomes friends,1
Katy's back babyyyyyy 😉😉😉,1
fanart :3,1
Blood and Torture,1
Isolation,1
Sensitive Tails,1
super powers,1
Terrorists,1
Everyone Has A Wolf Tail,1
no editor in last chapter,1
fuck it,1
We Die Like Men,1
Hiding,1
New York City,1
Feeling stuck,1
Custody Battle,1
Widowed,1
time jump fic,1
Rainy Sunday,1
sin - Freeform,1
Sort of an AU,1
out the wazoo,1
Not putting too much more until we get more into the story,1
as usual,1
Elements,1
Part II,1
less tags than before,1
For reasons,1
Mentions of Attempted Suicide,1
useless gays in the beginning,1
less useless but terribly sad gays in the middle,1
I'm following the canon of the show so clearly it's going to be a happy ending,1
Su ships it,1
Beifongs to the rescue,1
Our girls are adorable what can I say,1
Korrasami walked so others could run,1
Alternate Universe - Cruise Ship,1
Canon Gay Relationship,1
I'm Sorry,1
Day 7 - Family,1
Suffering,1
Secret Organizations,1
but really she just made it because she's a kickass engineer,1
Snippets,1
Non-Canonical Character Death,1
Kuvira just needs a hug,1
Tension,1
Unresolved Tension,1
Korra is the good friend we all need,1
Some Plot,1
Accidental Plot,1
pride month,1
30 day drabbles,1
possibly minor turf wars spoilers,1
Cowgirl,1
Bathtub,1
Dehydration,1
Spirit Guide?,1
Cactus Juice-Diluted,1
strip sparring,1
Battle for Dominance,1
messy blowjob,1
Locker Room Sex,1
Somewhat butch/femme dynamics,1
Modern Royalty,1
Strained Relationships,1
Emotionally Repressed,1
Hate to Love,1
Female Relationships,1
Female Friendship,1
bisexual awakening,1
Minor Canon Deviations,1
or like,1
Letters,1
top!asami,1
verging on dom top but not quite she's is just in control,1
References to korra/kuvira/asami obviously bc this is jealous sex lol,1
Swing Dancing,1
Night on the town,1
sassmaster asami,1
sex against a wall,1
Warm and Fuzzy Feelings,1
Science,1
Ugly Holiday Sweaters,1
Christmas,1
Belligerent Sexual Tension,1
Drift Compatibility,1
Ghost Drifting,1
Jaegers (Pacific Rim),1
Pacific Rim AU,1
Don't Read This,1
It's terrible and I regret it,1
Road Rage,1
poor decisionmaking,1
she's had a bad day alright?,1
Subspace,1
AsamiDom,1
Mind Control,1
Mind Manipulation,1
Mind Control Aftermath & Recovery,1
Consensual Mind Control,1
Romantic Kink,1
But She's Kind of a Power Bottom,1
Some Switching in Later Chapters,1
My First Smut,1
Post-Ruins Of The Empire,1
Major Ruins of the Empire Spoilers,1
Read the Graphic Novels,1
They're Really Good I Promise,1
then come back,1
Posting as I write,1
Sex on the hood of a car,1
pinning,1
Asami made her a magic strap on to help with her dysphoria and stuff,1
also Asami is a giant nerd,1
What else is new,1
I imagine they have lots of kids,1
because both of them grew up with no siblings,1
still not over it being cannon tbh,1
some angsty chapters,1
but it's most likely all fluff,1
also i can't wait for auntie lin and kya moments,1
and mako being an awkward uncle while bolin is the kid's favourites,1
Double Entendre,1
Book 4: Balance (Legend of Korra),1
A deeply silly goofy little time,1
Truth Serum,1
Country setting,1
Alternate Universe - Farm/Ranch,1
Drunkenness,1
Crime,1
Suspense,1
Heavily Influenced by The Fast and The Furious Films,1
Laboratories,1
Korra is 27,1
Asami is 28,1
emotional cheating,1
dom!Asami,1
Universe Alteration,1
bending but no avatar,1
Airbender Ty Lee (Avatar),1
firebender jet,1
Yeah you read that right,1
shameless flirting,1
Sokka is an awkward turtleduck,1
starts with zuki and the OT3 is endgame,1
THIS IS A PIRATE!AU Y'ALL!!,1
Gratuitous Smut,1
Cheesiness,1
a lot of bullying,1
Beware,1
Asami's a bitch,1
but not really,1
There's a Motorcycle,1
Alternate Universe- No Supernatural,1
Not A Fix-It,1
Heartache,1
College professors,1
a bit of bad humor,1
Wedding Rings,1
Rings,1
marriage...,1
Period-Typical Sexism,1
Period-Typical Homophobia,1
Labor Unions,1
Socialism,1
Trench Warfare,1
Xenophobia,1
Mixed Martial Arts,1
Sexism,1
Musician Korra,1
Adorable Sato kids,1
Medium to fast burn,1
They've met before,1
Under shitty circumstances,1
Mako sucks ass,1
Korra would make a really good parent,1
Flirty Asami,1
Laid back Asami,1
repressed sexuality,1
sex ed,1
light vanilla omegaverse,1
alpha Azula,1
omega mai,1
non bending au,1
1930s AU,1
a lot of fluff,1
no slow burn,1
Alpha Zuko,1
Switching,1
pushing her limits,1
Ass Slapping,1
Body Massage,1
pussy Massage,1
Verbal Consent,1
Fire play,1
Updated in 2023!,1
Enthusiastic Consent,1
Canon Lesbian Character,1
porn without plot ish,1
Bloodbending (Avatar),1
Azula (Avatar) Needs a Hug,1
Korra (Avatar) needs a hug,1
Korra is the Avatar while Aang is still alive,1
Aang (Avatar) Is Not The Avatar,1
100 Year War (Avatar TV),1
Toph beifong can see,1
A little bit of angst,1
Book 3: Change,1
korra and asami keep sharing a bed,1
bolin is upset that they don't invite him to their sleepovers,1
idk what this is,1
mako is BARELY in this,1
I still havent learned how to tag,1
this fic just kept evolving lmao,1
it's far from it's original idea,1
but not in a bad way,1
June Pride Oneshots,1
Late Night Conversations,1
College students being idiots,1
New Beginnings,1
also zuko and mako have a moment,1
sort of (I mean it's the SatoCock),1
Tender Sex,1
Magic Strap-on,1
frog tie,1
damsel arms,1
nonbinary korra,1
Not So One Shot,1
werewolf!korra,1
Veterinarian!Asami,1
Trust Issues,1
Masami - Freeform,1
MaKorra,1
Platonic Female/Male Relationships,1
darling-gypsum,1
Mid book-4,1
Asami's got it bad,1
alpha Zhu Li Moon,1
omega Varrick,1
Sex is mentioned,1
but it's not explicitly described,1
take that as you will,1
Alternate Universe - Assassins & Hitmen,1
Promiscuity,1
Truth,1
Wild West AU,1
shootout,1
Trigger Warning: Racial Slurs,1
slow-burn,1
cashier!Asami,1
mcdonalds,1
asami needs some fun in her life,1
good thing korra is fun with a capital F,1
lots of profanity,1
Team Avatar - Freeform,1
they're all nurses,1
kind of like grey's anatomy but nurses,1
first fic,1
Unresolved Emotional Tension,1
bc i cant get enough of thirsty asami whoops,1
yknow when you have a dream abt someone and wake up suddenly with a crush on them,1
here to keep you up at night when you have work in the morning with a 20k+ twoshot :),1
edit: had to change the rating to E for chapter 2,1
Surprise Ending,1
Some mature chapters,1
Mild Genocide,1
Warnings in author's note,1
Alternate Universe - Harem,1
Avatar Korra Has a Harem,1
Slave Asami,1
Slave Kuvira,1
Mistress Korra,1
Slave Opal,1
Slave P'li,1
Slave Everyone-who-isn't-Korra basically,1
Slave Zhu Li,1
Masochism,1
Light Sadism,1
Slave Kya,1
Korra and Mako brotp,1
Jogging,1
Jogger!Asami,1
Jogger!Korra,1
Bi-Curiosity,1
Cuckolding,1
Ableism,1
Shapeshifting,1
surfer korra,1
gratuitous classic rock songs,1
Additional Warnings In Author's Note,1
this story will have a sequel,1
so don't stress too much buddies!!,1
slow burrrrnnn,1
StudentKorra,1
Teacher Asami,1
teacher/student au,1
Awkward Kissing,1
oblivious idiots in love,1
Drunk Texting,1
Korra's Parents Are Awesome,1
Interview,1
News Media,1
Teabagging,1
Walking In On Someone,1
Breast Fucking,1
Short Stories,1
prompts,1
dragon - Freeform,1
Middle Ages,1
Knights - Freeform,1
Screaming,1
Noises,1
soft dom/sub,1
Hair Pulling,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
kuvira and korra are bros,1
asami is a mess,1
brief asami/iroh II but honestly not enough to tag,1
PTSD Korra,1
Psychological Trauma,1
Deuteragonist Asami Sato,1
Minor Bolin/Opal,1
it's all fluff bc im trash,1
Platonic Masami,1
I wrote this in 2014 when Korrasami College AUs were actually rare?,1
