value,count
Animal Instincts,56
Family Fluff,55
Post-Traumatic Stress Disorder - PTSD,55
Technoblade Hears Voices (Video Blogging RPF),54
Emotional Manipulation,53
Unreliable Narrator,53
Hybrid TommyInnit (Video Blogging RPF),53
Child Abuse,53
IRL Fic,52
Dark Technoblade (Video Blogging RPF),52
Sleepy Bois Inc Angst,51
Villain Wilbur Soot,51
Sleepy Bois Inc Fluff,51
Bad Parent Phil Watson (Video Blogging RPF),49
Avian TommyInnit (Video Blogging RPF),49
Light Angst,49
Piglin Technoblade (Video Blogging RPF),48
Child Neglect,46
Kid TommyInnit (Video Blogging RPF),46
Possessive Phil Watson (Video Blogging RPF),45
Heavy Angst,45
Manipulation,45
Alternate Universe - Royalty,45
Adoption,45
Foster Care,44
Hybrids,43
TommyInnit Gets a Hug (Video Blogging RPF),43
Past Child Abuse,42
Possessive Sleepy Bois Inc,42
Manipulative Clay | Dream (Video Blogging RPF),42
Alternate Universe - Fantasy,41
Not Beta Read,40
Technoblade is Bad at Feelings (Video Blogging RPF),40
Adoptive Parent Phil Watson (Video Blogging RPF),40
Villain Technoblade (Video Blogging RPF),40
Domestic Fluff,40
Blood and Violence,40
Human TommyInnit (Video Blogging RPF),40
Temporary Character Death,39
It Gets Worse Before It Gets Better,39
Alternate Universe - Foster Family,39
Crack Treated Seriously,39
Tooth-Rotting Fluff,39
Violence,38
Protective TommyInnit (Video Blogging RPF),38
Ranboo & TommyInnit Friendship (Video Blogging RPF),37
Vigilante TommyInnit (Video Blogging RPF),37
Enderman Hybrid Ranboo (Video Blogging RPF),36
Dark Wilbur Soot,36
Older Sibling Technoblade (Video Blogging RPF),36
Kinda,36
Villain Phil Watson (Video Blogging RPF),35
Dark SBI,35
Family Feels,35
Minor Character Death,35
Misunderstandings,35
Non-Consensual Drug Use,34
Sickfic,34
Implied/Referenced Suicide,34
Families of Choice,34
Suicide Attempt,34
Hero Technoblade (Video Blogging RPF),34
Hurt No Comfort,33
Sleepy Bois Inc as Found Family,33
Dissociation,33
Dadza,32
Canon-Typical Violence,32
Forced adoption,32
Blood,32
Hero Wilbur Soot,32
Siren Wilbur Soot,31
Comfort,31
Dehumanization,31
Dark Phil Watson (Video Blogging RPF),31
Pet Names,31
Implied/Referenced Character Death,30
Angel of Death Phil Watson (Video Blogging RPF),30
Fluff and Humor,30
Morally Ambiguous Character,30
sleepy bois inc - Freeform,30
Hero Phil Watson (Video Blogging RPF),30
Alternate Universe - Magic,29
Self-Harm,29
Bird Hybrid Phil Watson (Video Blogging RPF),28
Healing,28
Technoblade Needs a Hug (Video Blogging RPF),28
Character Death,28
sbi,28
Attempt at Humor,27
Torture,27
Trauma,27
Alternate Universe - Space,27
Piglin Hybrid Wilbur Soot,26
Older Siblings Wilbur Soot and Technoblade,26
TommyInnit is Not Okay (Video Blogging RPF),26
Mild Hurt/Comfort,26
Alternate Universe - Vampire,26
Piglin Hybrid TommyInnit (Video Blogging RPF),26
Soft TommyInnit (Video Blogging RPF),26
Dave | Technoblade and Wilbur Soot and TommyInnit are Siblings,26
Identity Reveal,25
Magic,25
Good Older Sibling Technoblade (Video Blogging RPF),25
Hugs,25
Emotional/Psychological Abuse,24
Dysfunctional Family,24
Time Travel,24
Phil Watson is Wilbur Soot and Technoblade and TommyInnit's Parent,24
Dark fluff,24
Implied/Referenced Self-Harm,24
Humans are space orcs,24
Wilbur Soot Loves TommyInnit,24
Crying,23
Immortal Phil Watson (Video Blogging RPF),23
Humor,23
Injury,23
Family Bonding,23
Younger Sibling TommyInnit (Video Blogging RPF),23
Implied/Referenced Torture,23
Secret Identity,23
Touch-Starved,23
Raccoon Hybrid TommyInnit (Video Blogging RPF),23
Platonic Soulmates,22
BAMF Technoblade (Video Blogging RPF),22
Mental Health Issues,22
Blood and Gore,22
Protectiveness,22
Nightmares,22
Not Canon Compliant,21
Technoblade is TommyInnit's Parent (Video Blogging RPF),21
Goat Hybrid Toby Smith | Tubbo,21
Minor Violence,21
Non-Consensual Body Modification,21
Past Abuse,21
IRL,21
How Do I Tag,21
Anxiety,21
Blood God Technoblade (Video Blogging RPF),21
Miscommunication,21
Vampire Technoblade (Video Blogging RPF),21
Crack,21
Author is a TommyInnit Apologist (Video Blogging RPF),20
5+1 Things,20
Ghost Wilbur Soot,20
Trans TommyInnit (Video Blogging RPF),20
TommyInnit Has ADHD (Video Blogging RPF),20
Phantom Hybrid Wilbur Soot,20
no beta we die like men,20
Hero TommyInnit (Video Blogging RPF),20
Accidental Baby Acquisition,19
Immortal Technoblade (Video Blogging RPF),19
Murder,19
Self-Esteem Issues,19
Major Character Injury,19
Minor Injuries,19
Depression,19
Soft Wilbur Soot,19
Ambiguous/Open Ending,19
BAMF Phil Watson (Video Blogging RPF),19
Toby Smith | Tubbo & TommyInnit Friendship,19
Fluff and Hurt/Comfort,18
Friendship,18
Sick TommyInnit (Video Blogging RPF),18
Protective Older Sibling Wilbur Soot,18
TommyInnit Has PTSD (Video Blogging RPF),18
Protective Toby Smith | Tubbo,18
Brotherly Love,18
Alternate Universe - High School,18
Prince Wilbur Soot,18
Possessive TommyInnit (Video Blogging RPF),18
Wilbur Soot Needs a Hug,18
Suicidal TommyInnit (Video Blogging RPF),18
Vampires,18
Depressed TommyInnit (Video Blogging RPF),18
Vampire Wilbur Soot,18
Family,17
kind of,17
Resurrected Wilbur Soot,17
TommyInnit Hears Voices (Video Blogging RPF),17
Technoblade and TommyInnit are Siblings (Video Blogging RPF),17
Villain Sleepy Bois Inc (Video Blogging RPF),17
Aliens,17
Recovery,17
The characters of this fic does not reflect the author's opinions of the CCs,17
Implied/Referenced Abuse,16
Wingfic,16
Foster Child TommyInnit (Video Blogging RPF),16
Vomiting,16
Whump,16
Anxiety Attacks,16
Obsessive Behavior,16
Winged Wilbur Soot,16
Dadnoblade,16
Pack Dynamics,16
Human Technoblade (Video Blogging RPF),16
Gaslighting,16
Alternate Universe - Gods & Goddesses,16
Villain TommyInnit (Video Blogging RPF),16
Hopeful Ending,15
Cuddling & Snuggling,15
Running Away,15
They/Them Pronouns for Eret (Video Blogging RPF),15
Phil Watson is Wilbur Soot and Technoblade's Parent,15
not dishwasher safe,15
No Romance,15
Avian Wilbur Soot,15
Parental Phil Watson (Video Blogging RPF),15
Minecraft,15
Prince TommyInnit (Video Blogging RPF),15
Near Death Experiences,15
Dark TommyInnit (Video Blogging RPF),15
Alien Wilbur Soot,15
Vampire Phil Watson (Video Blogging RPF),15
TommyInnit Loves Wilbur Soot,15
Bullying,15
Alternate Universe - Soulmates,14
Stockholm Syndrome,14
Wilbur Soot is Not Okay,14
Dream Smp — Freeform,14
Betrayal,14
Bird Hybrid TommyInnit (Video Blogging RPF),14
BAMF Toby Smith | Tubbo,14
Suicide,14
Prince Technoblade (Video Blogging RPF),14
Alternate Universe - Fae,14
Goddess of Death Kristin Rosales Watson,14
Wilbur Soot-centric,14
Comfort No Hurt,14
Trans Character,14
Stuffed Toys,14
Child Abandonment,13
Sad Wilbur Soot,13
Bittersweet Ending,13
Protective Ranboo (Video Blogging RPF),13
Mentioned Wilbur Soot,13
Hybrid Technoblade (Video Blogging RPF),13
Author Is Sleep Deprived,13
Sort Of,13
Time Travel Fix-It,13
King Phil Watson (Video Blogging RPF),13
Fae & Fairies,13
Hypothermia,13
Alien Phil Watson (Video Blogging RPF),13
Adopted Sibling Relationship,13
Alcohol Abuse/Alcoholism,13
sorta - Freeform,13
Crimeboys - Freeform,13
Antarctic Empire,13
Mentioned Toby Smith | Tubbo,13
Platonic Kissing,13
Good Older Sibling Wilbur Soot,13
technodad,13
Trust Issues,13
Brotherly Affection,13
Hero Clay | Dream (Video Blogging RPF),13
Non-Graphic Violence,12
Hybrid Wilbur Soot,12
Baby TommyInnit (Video Blogging RPF),12
Surprise Adoption,12
Age Regression/De-Aging,12
Everyone Needs A Hug,12
Past Character Death,12
Ranboo and Toby Smith | Tubbo Have a Child Named Michael,12
Platonically Married Ranboo and Toby Smith | Tubbo,12
Not RPF,12
Derealization,12
Injury Recovery,12
Runaway TommyInnit (Video Blogging RPF),12
Elytrian Phil Watson (Video Blogging RPF),12
Alternate Universe - Aliens,12
Physical Abuse,12
Parent Technoblade (Video Blogging RPF),12
Self-Hatred,12
SHIPPERS DNI,12
Dimension Travel,12
Bad Sibling Wilbur Soot,12
Brotherly Bonding,12
No Angst,12
Mentioned Clay | Dream (Video Blogging RPF),12
Reincarnation,12
Superheroes,12
Coming Out,12
Abuse,12
Gift Giving,12
Protective Clay | Dream (Video Blogging RPF),12
Hurt Wilbur Soot,12
Older Sibling Clay | Dream (Video Blogging RPF),12
Author Projecting onto TommyInnit (Video Blogging RPF),11
Jschlatt is Toby Smith | Tubbo's Parent,11
Phil Watson is Called Philza (Video Blogging RPF),11
Insane Wilbur Soot,11
Happy TommyInnit (Video Blogging RPF),11
Angst and Feels,11
eventually,11
Sad Technoblade (Video Blogging RPF),11
Hybrid Instincts,11
Author is Not a Clay | Dream Apologist (Video Blogging RPF),11
TommyInnit Sews (Video Blogging RPF),11
Vampire TommyInnit (Video Blogging RPF),11
Smart TommyInnit (Video Blogging RPF),11
Sibling Bonding,11
Worldbuilding,11
Evil Clay | Dream (Video Blogging RPF),11
Fox Hybrid Floris | Fundy,11
Self-Worth Issues,11
Arguing,11
Psychological Trauma,11
Duck Hybrid Alexis | Quackity,10
President Toby Smith | Tubbo,10
Sick Character,10
Technoblade Adopts TommyInnit (Video Blogging RPF),10
Good Parent Technoblade (Video Blogging RPF),10
Antarctic Empire Faction on SMPEarth (Video Blogging RPF),10
TommyInnit is Bad at Feelings (Video Blogging RPF),10
Mentioned Phil Watson (Video Blogging RPF),10
I Wrote This Instead of Sleeping,10
Winged Technoblade (Video Blogging RPF),10
Good Sibling Technoblade (Video Blogging RPF),10
Sleepy Cuddles,10
Technoblade Angst (Video Blogging RPF),10
Fae Phil Watson (Video Blogging RPF),10
Family Issues,10
Young TommyInnit (Video Blogging RPF),10
Alien Technoblade (Video Blogging RPF),10
Childhood Trauma,10
Raccoon TommyInnit (Video Blogging RPF),10
Dragon Technoblade (Video Blogging RPF),10
Bad Sibling Technoblade (Video Blogging RPF),10
Mentioned Kristin Rosales Watson,10
Ghost TommyInnit (Video Blogging RPF),10
Dead TommyInnit (Video Blogging RPF),10
Codependency,10
Mentioned Niki | Nihachu,10
Unhealthy Coping Mechanisms,10
Self-Indulgent,10
Vigilante Ranboo (Video Blogging RPF),10
instincts,10
Eventual Happy Ending,10
Eventual Fluff,9
Blood Drinking,9
Alternate Universe - Merpeople,9
Platonic Possessive Sleepy Bois Inc,9
Fae Wilbur Soot,9
Overthinking,9
BAMF Niki | Nihachu,9
Language Barrier,9
Orphan TommyInnit (Video Blogging RPF),9
Lonely TommyInnit (Video Blogging RPF),9
Raccooninnit,9
Ghostbur,9
Amputation,9
Bonding,9
Phil Watson is Wilbur Soot's Parent,9
Mentioned Ranboo (Video Blogging RPF),9
TommyInnit Has Powers (Video Blogging RPF),9
Villain Jschlatt (Video Blogging RPF),9
He/Him and They/Them Pronouns for Ranboo (Video Blogging RPF),9
Death,9
Civilian TommyInnit (Video Blogging RPF),9
Toby Smith | Tubbo Needs a Hug,9
Stabbing,9
Phoenix TommyInnit (Video Blogging RPF),9
Abandoned Work - Unfinished and Discontinued,9
Sad Toby Smith | Tubbo,9
Flashbacks,9
Isolation,9
Vigilante Toby Smith | Tubbo,9
Alien Cultural Differences,9
Unhealthy Relationships,9
Guilt,9
TommyInnit Nearly Dies (Video Blogging RPF),8
Post-Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),8
Tags Contain Spoilers,8
Ranboo-centric (Video Blogging RPF),8
Older Sibling Niki | Nihachu,8
Technoblade is Good at Feelings (Video Blogging RPF),8
Wilbur Soot is Not A Villain,8
Blaze Hybrid Sapnap (Video Blogging RPF),8
Explicit Language,8
Wing Grooming,8
bedrockbros,8
Protective Sapnap (Video Blogging RPF),8
Broken Bones,8
Adopted TommyInnit (Video Blogging RPF),8
Alternate Universe - Medieval,8
Hurt Technoblade (Video Blogging RPF),8
Pig Hybrid Technoblade (Video Blogging RPF),8
The Nether (Minecraft),8
Overprotective,8
Best Friends,8
Wings,8
Shapeshifter TommyInnit (Video Blogging RPF),8
Foster Parent Phil Watson (Video Blogging RPF),8
Multiple Pronouns for Eret (Video Blogging RPF),8
Clingy TommyInnit (Video Blogging RPF),8
Human Experimentation,8
Wilbur Soot Angst,8
Protective Technoblade,8
Character Study,8
no beta we die like ghostbur,8
War,8
Starvation,8
Technoblade Has ADHD (Video Blogging RPF),8
Tommyinnit needs a hug,8
Tommy-centric,8
Oblivious TommyInnit (Video Blogging RPF),8
Abusive Relationships,8
Kid Fic,8
Mild Gore,8
Good Clay | Dream (Video Blogging RPF),8
Alternate Universe - Coffee Shops & Cafés,8
The Author Regrets Nothing,8
Cultural Differences,8
TommyInnit Has Trust Issues (Video Blogging RPF),8
Author is a Technoblade Apologist (Video Blogging RPF),7
Secrets,7
Emotional Hurt,7
Ice Skating,7
Figure Skater TommyInnit (Video Blogging RPF),7
Alternate Universe - Time Travel,7
Soulmate-Identifying Marks,7
Alternate Universe - Wings,7
Selectively Mute Tommyinnit (Video Blogging RPF),7
One Shot,7
Hospitals,7
Eating Disorders,7
Blind TommyInnit (Video Blogging RPF),7
Tags Are Hard,7
Oneshot,7
Fae Technoblade (Video Blogging RPF),7
Mentioned Alexis | Quackity,7
Phil Watson Needs a Hug (Video Blogging RPF),7
Adoptive Parent Technoblade (Video Blogging RPF),7
Everyone Loves TommyInnit (Video Blogging RPF),7
Alternate Universe - Werewolf,7
Adopted Technoblade (Video Blogging RPF),7
TommyInnit Has Panic Attacks (Video Blogging RPF),7
Grief/Mourning,7
Reconciliation,7
TommyInnit is Called Theseus (Video Blogging RPF),7
Superpowers,7
Eating Disorder Not Otherwise Specified,7
Child Soldiers,7
Goat Hybrid Jschlatt (Video Blogging RPF),7
Hurt Clay | Dream (Video Blogging RPF),7
dadbur,7
Exile,7
Trans Female Character,7
Protective Siblings,7
Villains,7
POV Multiple,7
Family Drama,7
TommyInnit Needs Help (Video Blogging RPF),7
Hybrid Phil Watson (Video Blogging RPF),7
Kid Wilbur Soot,7
2b2t,7
POV TommyInnit (Video Blogging RPF),7
Bruises,7
Nicknames,7
Fix-It,7
BAMF Wilbur Soot,7
Body Horror,7
Vigilantism,7
Clingy Wilbur Soot,7
Humans Are Weird,7
Redemption,7
Underage Drinking,7
Alternate Universe - Supernatural Elements,6
Chaos,6
Protective Parent Phil Watson (Video Blogging RPF),6
Technoblade Protects TommyInnit (Video Blogging RPF),6
Immortal TommyInnit (Video Blogging RPF),6
Mild Blood,6
No Smut,6
Tags May Change,6
Technoblade & TommyInnit Friendship (Video Blogging RPF),6
Wilbur Soot is Floris | Fundy's Parent,6
Happy Toby Smith | Tubbo,6
I'm Bad At Tagging,6
Protective GeorgeNotFound (Video Blogging RPF),6
technically,6
Pain,6
Alternate Universe - Origins Mod SMP Setting (Video Blogging RPF),6
Canonical Character Death,6
Comedy,6
not really - Freeform,6
Big Brother Technoblade,6
Parental Technoblade (Video Blogging RPF),6
Human Wilbur Soot,6
Villain Ranboo (Video Blogging RPF),6
Werewolves,6
Realistic Minecraft,6
Adopted Children,6
Soft Phil Watson (Video Blogging RPF),6
no beta we die like wilbur,6
Outer Space,6
Clay | Dream is Not DreamXD (Video Blogging RPF),6
5 Times,6
Dark,6
Non-Consensual Touching,6
Religious TommyInnit (Video Blogging RPF),6
Mentioned Dream SMP Ensemble,6
Exile Arc on Dream Team SMP (Video Blogging RPF),6
Alternate universe - Mafia,6
Protective Philza,6
Attempted Murder,6
Bee Hybrid Toby Smith | Tubbo,6
Creeper Hybrid Sam | Awesamdude,6
Villain Alexis | Quackity,6
Clay | Dream Needs a Hug (Video Blogging RPF),6
Werewolf Technoblade (Video Blogging RPF),6
Hanahaki Disease,6
Resurrection,6
Homeless TommyInnit (Video Blogging RPF),6
Trans Male Character,6
Alternate Universe - Creatures & Monsters,6
TommyInnit Has Abandonment Issues (Video Blogging RPF),6
Implied/Referenced Drug Use,6
Anxious TommyInnit (Video Blogging RPF),6
Werewolf TommyInnit (Video Blogging RPF),6
Kidnapped TommyInnit (Video Blogging RPF),6
Forgiveness,6
References to Depression,6
Slow Burn,6
Insecure Tommyinnit (Video Blogging RPF),6
Father-Son Relationship,6
Clay | Dream & TommyInnit Friendship (Video Blogging RPF),6
BAMF Ranboo (Video Blogging RPF),6
Alternate Universe - Dragons,6
Amnesia,6
Clay | Dream is Not a Villain (Video Blogging RPF),6
ghostinnit,6
Cryptid Technoblade (Video Blogging RPF),6
Therapy,6
Scars,6
Podfic Welcome,6
Enemies to Family,5
Clay | Dream and Toby Smith | Tubbo are Siblings,5
Alpha/Beta/Omega Dynamics,5
Clay | Dream is Not Evil (Video Blogging RPF),5
Toddler TommyInnit (Video Blogging RPF),5
Technoblade is Good with Children (Video Blogging RPF),5
Dragon TommyInnit (Video Blogging RPF),5
Immortal Wilbur Soot,5
Emperor Phil Watson (Video Blogging RPF),5
Mind Manipulation,5
PTSD,5
Mentioned Sam | Awesamdude,5
awesamdad,5
Protective Sam | Awesamdude,5
Parent TommyInnit (Video Blogging RPF),5
TommyInnit Has a Child Named Shroud (Video Blogging RPF),5
Phil Watson is TommyInnit's Parent (Video Blogging RPF),5
No Beta We Die Like Wilbur in Skyblockle,5
Clay | Dream and TommyInnit are Siblings (Video Blogging RPF),5
Jealousy,5
Sad and Angry TommyInnit (Video Blogging RPF),5
No Beta,5
everything is platonic,5
Fighting,5
Drug Use,5
Mentioned Sapnap (Video Blogging RPF),5
Fae Magic,5
Cannibalism,5
Morally Ambiguous TommyInnit (Video Blogging RPF),5
Brothers,5
Tired Tommyinnit,5
Queerplatonic Relationships,5
Ranboo & Toby Smith | Tubbo Friendship,5
Sad Phil Watson (Video Blogging RPF),5
Deity TommyInnit (Video Blogging RPF),5
allium duo,5
Parent Kristin Rosales Watson,5
Alien TommyInnit (Video Blogging RPF),5
Hero GeorgeNotFound (Video Blogging RPF),5
Villain Toby Smith | Tubbo,5
Werewolf Wilbur Soot,5
Possessive Clay | Dream (Video Blogging RPF),5
TommyInnit Needs an Adult (Video Blogging RPF),5
Angry TommyInnit (Video Blogging RPF),5
Piglin Wilbur Soot,5
Potions,5
Cat TommyInnit (Video Blogging RPF),5
TommyInnit is a Menace (Video Blogging RPF),5
Dead Dove: Do Not Eat,5
Out of Character,5
TommyInnit Misses Toby Smith | Tubbo,5
Alternate Universe - Science Fiction,5
Implied/Referenced Alcohol Abuse/Alcoholism,5
Alternate Universe - Modern with Magic,5
Sbi dynamic,5
Blood Vines | The Crimson | The Egg,5
Sad with a Happy Ending,5
SO MUCH FLUFF,5
Sleepyboisinc - Freeform,5
Sad Parental Phil Watson (Video Blogging RPF),5
Memory Loss,5
Grayson | Purpled and Luke | Punz are Siblings,5
Aftermath of Torture,5
Clay | Dream Angst (Video Blogging RPF),5
Feral TommyInnit (Video Blogging RPF),5
Injured TommyInnit (Video Blogging RPF),5
Time Travelling Karl Jacobs,5
Trans Female TommyInnit (Video Blogging RPF),5
Traumatized Wilbur Soot,5
Fights,5
Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),5
Fluff and Crack,5
Dragon Hybrid TommyInnit (Video Blogging RPF),5
Protective Alexis | Quackity,5
Non-Sexual Age Play,5
TommyInnit Swears (Video Blogging RPF),5
Religious Imagery & Symbolism,5
bedrock bros my beloved,5
Mental Breakdown,5
Character Turned Into Vampire,5
Additional Warnings In Author's Note,5
Sleepy Boys,5
Chaotic TommyInnit (Video Blogging RPF),5
Cute TommyInnit (Video Blogging RPF),5
Complicated Relationships,5
Resurrected TommyInnit (Video Blogging RPF),5
Wilbur Soot is TommyInnit's Parent,5
Kid Technoblade (Video Blogging RPF),5
2b2t Tommyinnit,5
TommyInnit Deserves Better (Video Blogging RPF),5
Good Jschlatt (Video Blogging RPF),5
Adopted Wilbur Soot,5
Oblivious Technoblade (Video Blogging RPF),5
Real Life,5
Alternate Universe - Zombie Apocalypse,5
BenchTrio - Freeform,5
Piglin TommyInnit (Video Blogging RPF),5
Dave | Technoblade-centric,5
Sheep Hybrid Toby Smith | Tubbo,5
Cryptid Wilbur Soot,5
Past Torture,5
Kristin Rosales Watson as Death,5
Threats of Violence,5
Nesting,5
Moral Ambiguity,5
Cryptids,5
Cryptid Phil Watson (Video Blogging RPF),5
Christmas,5
Vampire Turning,5
TommyInnit Has a Bad Time (Video Blogging RPF),5
Internal Conflict,5
Separation Anxiety,5
Supernatural Elements,4
DadInnit,4
Minecraft Mechanics,4
Bad Parenting,4
Alpha Technoblade (Video Blogging RPF),4
Temporary Amnesia,4
Toby Smith | Tubbo-centric,4
Politics,4
Fake Character Death,4
Alternate Universe - Olympics,4
Manipulative Relationship,4
Parent Sam | Awesamdude,4
Sorry Not Sorry,4
POV Technoblade (Video Blogging RPF),4
Good Friend Toby Smith | Tubbo,4
Mentioned Technoblade (Video Blogging RPF),4
L'Manberg | L'Manburg on Dream Team SMP (Video Blogging RPF),4
Touch-Starved Technoblade (Video Blogging RPF),4
because I said so,4
Protective Jschlatt (Video Blogging RPF),4
Non-Consensual Blood Drinking,4
Slow To Update,4
Disabled Character,4
Bird Hybrid Wilbur Soot,4
On Hiatus,4
General Technoblade (Video Blogging RPF),4
Ranboo & Toby Smith | Tubbo & TommyInnit Friendship,4
Platonically,4
Prison Arc on Dream Team SMP (Video Blogging RPF),4
Age Regression Little TommyInnit (Video Blogging RPF),4
Alien Abduction,4
Hero Sapnap (Video Blogging RPF),4
Healer TommyInnit (Video Blogging RPF),4
Verbal Abuse,4
Angry Wilbur Soot,4
Pack Bonding,4
Technoblade & TommyInnit-centric (Video Blogging RPF),4
LITERALLY,4
Technoblade & Phil Watson Friendship (Video Blogging RPF),4
Technoblade and Phil Watson are Not Related (Video Blogging RPF),4
angelduo,4
Alternate Universe - Shapeshifters,4
Dream Team SMP Spoilers,4
Mild Angst,4
Racism,4
TommyInnit Has Issues (Video Blogging RPF),4
Mystery,4
Witch Wilbur Soot,4
Technoblade's Cabin (Video Blogging RPF),4
Neglectful Parent Phil Watson (Video Blogging RPF),4
platonic,4
Alliumduo,4
Hair Braiding,4
Shapeshifter Technoblade (Video Blogging RPF),4
no beta we die like my sleep schedule,4
Trans Floris | Fundy,4
Found Family Dynamics,4
Dialogue Heavy,4
Mute TommyInnit (Video Blogging RPF),4
Ram Hybrid Toby Smith | Tubbo,4
Alternate Universe - College/University,4
Hero Toby Smith | Tubbo,4
Feral TommyInnit (Video Blogging RFP),4
? - Freeform,4
vent fic,4
Car Accidents,4
Merperson TommyInnit (Video Blogging RPF),4
Fix-It of Sorts,4
:D,4
Angst and Humor,4
Alternate Universe - Reincarnation,4
Werewolf Phil Watson (Video Blogging RPF),4
Flowers,4
Complete,4
Good Friend Ranboo (Video Blogging RPF),4
TommyInnit-centric,4
God Tommyinnit,4
Gender Dysphoria,4
High School,4
Chaotic Toby Smith | Tubbo and TommyInnit,4
Gun Violence,4
Child TommyInnit,4
Lesbian TommyInnit (Video Blogging RPF),4
Human Sacrifice,4
Fire,4
References to Ancient Greek Religion & Lore,4
Clay | Dream & Technoblade Friendship (Video Blogging RPF),4
Maybe - Freeform,4
Married Ranboo and Toby Smith | Tubbo,4
its hybrid instincts but ao3 tagging is fun,4
Self-Doubt,4
Serious Injuries,4
DreamSMP - Freeform,4
Mentioned Cara | CaptainPuffy,4
Drug Addiction,4
Memes,4
Dubious Morality,4
Hurt,4
Thief TommyInnit (Video Blogging RPF),4
Bench trio,4
I swear,4
Gods,4
Transphobia,4
Texting,4
Loss of Trust,4
Mutual Pining,4
Slice of Life,4
Good Sibling Wilbur Soot,4
Dream SMP Ensemble are Superheroes,4
Clay | Dream & Technoblade are Rivals (Video Blogging RPF),4
Guns,4
Merpeople,4
Soulmates,4
Non-Consensual Cuddling,4
but not really,4
Unsympathetic Clay | Dream (Video Blogging RPF),4
Piglin Technoblade,4
Enderman Ranboo (Video Blogging RPF),4
Graphic Description,4
She/Her Pronouns for TommyInnit (Video Blogging RPF),4
Intrusive Thoughts,4
Everyone Has Issues,4
Mafia AU,4
Rated teen for swearing,4
because it’s Tommy,4
Mentioned GeorgeNotFound (Video Blogging RPF),4
Mind Control,4
Sad Clay | Dream (Video Blogging RPF),4
Prince Toby Smith | Tubbo,4
Language of Flowers,4
Aftermath of Violence,4
Blood Deity TommyInnit (Video Blogging RPF),4
Concussions,4
Abusive Parents,4
Kinda?,4
Arson,4
Affection,4
No shipping,4
Ableism,4
Older Sibling Technoblade,4
Foreign Language,4
Science Fiction,4
Mentioned Ponk | DropsByPonk (Video Blogging RPF),4
Swords,3
Freeform,3
Dreamon Clay | Dream (Video Blogging RPF),3
technoblade is a good brother,3
chat fic,3
Drugs,3
Dream Team SMP Roleplay (Video Blogging RPF),3
Growing Up,3
Karlnapity,3
No beta we die like jschlatt,3
Medical Inaccuracies,3
Singer TommyInnit (Video Blogging RPF),3
Poor TommyInnit (Video Blogging RPF),3
Rated T for TommyInnit,3
Avian Technoblade,3
Winged Clay | Dream (Video Blogging RPF),3
Alternate Universe - Hockey,3
Tubbo needs a hug,3
Technoblade Tries (Video Blogging RPF),3
Demon Technoblade (Video Blogging RPF),3
Parental Sam | Awesamdude,3
Family Dinners,3
Bird Hybrid Technoblade (Video Blogging RPF),3
Nonbinary TommyInnit (Video Blogging RPF),3
Mouse Hybrid TommyInnit (Video Blogging RPF),3
Age Swap,3
Dream SMP Ensemble-centric,3
Technoblade is Not Okay (Video Blogging RPF),3
Prison,3
Depersonalization,3
Dream is a dick,3
Heavy Themes,3
Grief,3
