value,count
Top Jeon Jungkook/Bottom Kim Taehyung | V,27
Romantic Fluff,27
Violence,26
Minor Character Death,26
Alpha/Omega,26
,26
Age Difference,26
Jealous Jeon Jungkook,26
Incest,26
Protective Bangtan Boys | BTS,25
Daddy Kink,25
Rape/Non-con Elements,25
Crying Jeon Jungkook,24
Friendship,24
Idiots in Love,24
Multiple Orgasms,24
Power Bottom Kim Taehyung | V,23
Protective Jeon Jungkook,23
Sexual Tension,23
Humor,23
Dom Jeon Jungkook,23
Explicit Language,23
Exhibitionism,23
Omega Jeon Jungkook,23
Heavy Angst,22
First Kiss,22
Anxiety,22
Jeon Jungkook is a Brat,22
Omega Park Jimin (BTS),22
Light Dom/sub,22
Attempt at Humor,22
Alternate Universe - Soulmates,22
Boyfriends,22
Nipple Play,22
Porn with Feelings,22
Parent/Child Incest,22
Worried Bangtan Boys | BTS,21
Soft Kim Taehyung | V,21
OT7,21
Praise Kink,21
Dubious Consent,21
Overstimulation,21
Love Confessions,21
Semi-Public Sex,21
Alpha Min Yoongi | Suga,21
Love,21
Sub Kim Taehyung | V,21
Scared Jeon Jungkook,20
Mating Cycles/In Heat,20
Unrequited Love,20
Knotting,20
Spelling Jeon Jungkook as Jeon Jeongguk,20
Underage Sex,20
Cock Slut Kim Taehyung | V,20
Protective Kim Taehyung | V,20
Jeon Jungkook Needs a Hug,20
Sad Jeon Jungkook,20
First Time,20
Female Ejaculation,20
Feminization,20
No Angst,19
Jeon Jungkook & Park Jimin are Best Friends,19
Sex Toys,19
Cute,19
Kim Taehyung | V Has a Big Dick,19
Jeon Jungkook is a Sweetheart,19
Cross-Posted on Wattpad,18
Soft Jeon Jungkook,18
Threesome - M/M/M,18
Angst and Fluff and Smut,18
Alternate Universe - Fantasy,18
Slut Shaming,18
Voyeurism,18
Adorable Kim Taehyung | V,18
bts - Freeform,17
Alpha Kim Namjoon | RM,17
Swearing,17
Soulmates,17
Slow Build,17
Boys In Love,17
Implied Sexual Content,17
Jeon Jungkook Calls Kim Taehyung | V Pet Names,17
Short One Shot,16
Angst and Feels,16
Childhood Friends,16
Non-Traditional Alpha/Beta/Omega Dynamics,16
CEO Jeon Jungkook,16
Jeon Jungkook is a Tease,16
Denial of Feelings,16
Suicide Attempt,16
Kim Taehyung | V Has Breasts,16
Rough Oral Sex,16
Public Sex,16
Drabble,15
Alternate Universe - Canon Divergence,15
Found Family,15
Panic Attacks,15
Jealousy,15
Age Swap,15
Underage Rape/Non-con,15
Loss of Virginity,15
Depression,15
Riding,15
Neck Kissing,15
Scared Kim Taehyung | V,14
Mental Health Issues,14
Sickfic,14
Bottom Park Jimin (BTS),14
Kidnapping,14
Vampires,14
Emotional Hurt,14
Switch Jeon Jungkook,14
Switch Kim Taehyung | V,14
kookv,14
Jeon Jungkook Has a Vagina,14
Jeon Jungkook Has a Breeding Kink,14
Age Regression/De-Aging,14
Hate to Love,14
Somnophilia,14
Married Jeon Jungkook/Kim Taehyung | V,14
Polyamory,14
Hyung Kink,14
Father/Son Incest,14
Switching,14
Mob Boss Jeon Jungkook,14
Blood,13
No Smut,13
Worried Jeon Jungkook,13
Crying Kim Taehyung | V,13
Crack,13
Jeon Jungkook is Trying His Best,13
Kim Taehyung | V is a Brat,13
Top Min Yoongi | Suga,13
Kim Taehyung | V is a Tease,13
Love at First Sight,13
Everyone Is Gay,13
Alpha Jung Hoseok | J-Hope,13
Lingerie,13
Choking,13
Crying,13
Platonic Cuddling,13
Consensual Underage Sex,13
Everyone Loves Jeon Jungkook,13
Christmas Fluff,13
Established Min Yoongi | Suga/Park Jimin,13
Alternate Universe - Royalty,12
Fanfiction,12
Alternate Universe - High School,12
Homophobia,12
Bottom Kim Seokjin | Jin,12
Domestic,12
Ambiguous/Open Ending,12
Fluff and Hurt/Comfort,12
Kinda,12
Coming Out,12
Kim Taehyung | V Needs a Hug,12
Fluffy Ending,12
I'm Bad At Tagging,12
Making Out,12
Developing Relationship,12
Cuddling & Snuggling,12
Established Kim Namjoon | RM/Kim Seokjin | Jin,12
Sexual Coercion,12
Eventual Romance,12
Worried Kim Taehyung | V,11
Male Lactation,11
Model Kim Taehyung | V,11
Top Kim Namjoon | RM,11
Humiliation,11
Infidelity,11
Not Actually Unrequited Love,11
Aged-Up Character(s),11
Teacher-Student Relationship,11
Alternate Universe - Vampire,11
Sweet Jeon Jungkook,11
How Do I Tag,11
Double Penetration,11
Innocent Kim Taehyung | V,11
Omega Kim Seokjin | Jin,11
Non-Sexual Age Play,11
Abuse,11
Teasing,11
Suicidal Thoughts,11
Enemies to Friends to Lovers,11
Dom/sub,11
Blood and Violence,11
Degradation,11
Minor Violence,11
Age Play Little Jeon Jungkook,11
Hurt No Comfort,10
Time Skips,10
Art Student Kim Taehyung | V,10
Protective Jung Hoseok | J-Hope,10
Park Jimin (BTS) is a Sweetheart,10
Murder,10
Cock Slut,10
Alternate Universe - Magic,10
Texting,10
Drunk Sex,10
Rough Kissing,10
Possessive Jeon Jungkook,10
69 (Sex Position),10
Jeon Jungkook & Min Yoongi | Suga are Best Friends,10
Sick Jeon Jungkook,10
Sad Kim Taehyung | V,10
Possessive Behavior,10
Insecure Jeon Jungkook,10
Vampire Kim Taehyung | V,10
Past Abuse,10
Eventual Happy Ending,10
Blood and Injury,10
Kid Jeon Jungkook,10
Bottom Jeon Jungkook/Top Kim Taehyung | V,10
Rich Jeon Jungkook,10
Scenting,10
Come Eating,10
Alcohol,10
Coercion,10
Sad,9
Domestic Boyfriends,9
Roommates,9
Fluff and Crack,9
Scared Bangtan Boys | BTS,9
Mild Hurt/Comfort,9
Taekook Week,9
Slow Romance,9
Threesome,9
Blood and Gore,9
I'm Sorry,9
Arranged Marriage,9
Smitten Jeon Jungkook,9
Rich Kim Taehyung | V,9
Bangtan Boys | BTS is a Family,9
Alternate Universe - Werewolf,9
Hybrids,9
Protective Min Yoongi | Suga,9
Doggy Style,9
Werewolves,9
Blood Drinking,9
Biting,9
jikook - Freeform,9
I Don't Even Know,9
namjin - Freeform,9
yoonmin,9
Kim Taehyung | V Has Large Breasts,9
Mates,9
Hair-pulling,9
Begging,9
Idol Jeon Jungkook,9
Nipple Licking,9
Sexual Content,9
Tattooed Jeon Jungkook,9
Kinktober,9
Kinktober 2022,9
Shy Kim Taehyung | V,9
One Shot Collection,9
Sibling Incest,9
Jeon Jungkook is a Mess,9
Breeding,9
Implied/Referenced Cheating,9
Manipulation,9
Lactation Kink,9
Jealous Kim Taehyung | V,9
Kid Fic,9
vmin - Freeform,9
Vampire Jeon Jungkook,9
Jeon Jungkook & Kim Seokjin | Jin are Siblings,9
Alternate Universe - Coffee Shops & Cafés,9
Comfort,9
Wall Sex,9
Mildly Dubious Consent,9
Incest Kink,9
Protective Hyungs,9
Prince Kim Taehyung | V,8
Prince Jeon Jungkook,8
Mild Smut,8
Min Yoongi | Suga Is Whipped,8
Protectiveness,8
Hurt,8
Oneshot,8
Nesting,8
Omega Verse,8
Bestiality,8
Original Character(s),8
Rape,8
Sick Kim Taehyung | V,8
First Dates,8
Making Love,8
First Love,8
Trauma,8
Min Yoongi | Suga is Bad at Feelings,8
Character Death,8
Shower Sex,8
Verbal Humiliation,8
Parents Jeon Jungkook & Kim Taehyung | V,8
Supernatural Elements,8
Breast Fucking,8
Aftercare,8
Mutual Masturbation,8
Canon Universe,8
Crossdressing,8
Come Swallowing,8
Emotional Manipulation,8
Human Jeon Jungkook,8
Self-Harm,8
Porn,8
Heartbreak,8
Implied/Referenced Homophobia,8
Couch Sex,8
Pedophilia,8
Bunny Hybrid Jeon Jungkook,8
Accidental Voyeurism,8
Flirting,8
Butt Plugs,7
Dom/sub Undertones,7
Bad Boy Jeon Jungkook,7
Mentioned Bangtan Boys | BTS Member(s),7
Protective Siblings,7
Brotherly Love,7
Implied/Referenced Child Abuse,7
Family,7
Sweet Kim Seokjin | Jin,7
Soft Min Yoongi | Suga,7
One-Sided Attraction,7
Character Development,7
Friends With Benefits,7
Pet Names,7
Jeon Jungkook Has a Hyung Kink,7
Car Accidents,7
Bottom Taehyung,7
Face-Fucking,7
Protective Park Jimin (BTS),7
Drinking,7
Weddings,7
Getting Together,7
Post-Break Up,7
Secret Relationship,7
Blindfolds,7
Abused Jeon Jungkook,7
Omorashi,7
Author Is Sleep Deprived,7
References to Knotting,7
Non-Graphic Violence,7
Boypussy Park Jimin (BTS),7
Gangs,7
Sick Character,7
Dacryphilia,7
Dancer Jung Hoseok | J-Hope,7
Major Character Injury,7
Complete,7
Pack Dynamics,7
Office Sex,7
Sad Park Jimin (BTS),7
Alternate Universe - Idols,7
Phone Sex,7
Pregnancy,7
Unplanned Pregnancy,7
Tattoo Artist Jeon Jungkook,7
Implied/Referenced Suicide,7
Implied/Referenced Rape/Non-con,7
Cute Ending,7
Depressed Jeon Jungkook,7
Alpha Park Jimin (BTS),7
Self-Esteem Issues,7
Min Yoongi | Suga is So Done,7
Funny,7
Edging,7
True Love,7
LGBTQ Themes,7
Idols,7
Feelings,7
Kim Taehyung | V Has a Crush on Jeon Jungkook,7
Minor Min Yoongi | Suga/Park Jimin,7
Family Fluff,7
Kim Taehyung | V is a Mess,7
Orgasm Delay/Denial,7
Magic,7
Bathroom Sex,7
Implied/Referenced Underage Sex,7
Outdoor Sex,7
Non-Consensual Somnophilia,7
Bottom Park Jimin,7
Min Yoongi | Suga Is a Good Hyung,7
Torture,6
Growing Up Together,6
Best Friends,6
Minor Kim Namjoon | RM/Kim Seokjin | Jin,6
Sad Ending,6
Secrets,6
Light BDSM,6
Bullying,6
Actor Kim Taehyung | V,6
Kim Namjoon | RM & Min Yoongi | Suga are Best Friends,6
Loneliness,6
Threesome - F/M/M,6
Friends With Benefits Jeon Jungkook/Kim Taehyung | V,6
Self-Hatred,6
Pretty Kim Taehyung | V,6
Top Jungkook,6
Drama,6
Werewolf Mates,6
Face Slapping,6
Alternate Universe - Not K-Pop Idols,6
Anxiety Attacks,6
Feelings Realization,6
Golden Maknae Jeon Jungkook,6
Past Relationship(s),6
CEO Kim Taehyung | V,6
Break Up,6
Growing Up,6
Psychological Trauma,6
Kim Seokjin | Jin & Kim Taehyung | V are Siblings,6
Drug Use,6
Baby Boy Jeon Jungkook,6
Implied Mpreg,6
Trust Issues,6
Fake/Pretend Relationship,6
Pregnant Sex,6
Sassy Kim Taehyung | V,6
Milking,6
mafia,6
Cock Warming,6
Sharing a Bed,6
Top Jung Hoseok | J-Hope,6
First Meetings,6
Possessive Kim Taehyung | V,6
Insecurity,6
Worry,6
Coming of Age,6
Married Couple,6
First Time Blow Jobs,6
Filthy,6
Pregnancy Kink,6
Underage Drinking,6
Grumpy Min Yoongi | Suga,6
Comfort/Angst,6
References to Depression,6
Nightmares,6
Jeon Jungkook Is Whipped For Kim Taehyung | V,6
Human Kim Taehyung | V,6
Soulmate-Identifying Marks,6
Jeon Jungkook Has a Crush on Kim Taehyung | V,6
My First Fanfic,6
Jeon Jungkook & Kim Yugyeom are Best Friends,6
Alpha Kim Seokjin | Jin,6
Jeon Jungkook is So Done,6
Marriage,6
Hugs,6
Internalized Homophobia,6
side yoonmin,6
Eating Disorders,6
Kim Seokjin | Jin is a Good Hyung,6
Single Parent Kim Taehyung | V,6
Teacher Jeon Jungkook,6
BDSM,6
Innocent Jeon Jungkook,6
Underage - Freeform,6
Crushes,6
Stalking,6
Gay,6
Age Play Caregiver Kim Taehyung | V,6
Mentioned Park Jimin (BTS),6
Pseudo-Incest,6
Breeding Kink,6
Seduction,6
Guilty Pleasures,6
Non-Consensual Touching,6
Vaginal,6
Age Play Caregiver Kim Seokjin | Jin,6
Sexuality Crisis,6
Breastfeeding,6
Vibrators,5
side namjin,5
Bangtan Boys | BTS are Best Friends,5
Time Travel,5
Mental Breakdown,5
Idol Kim Taehyung | V,5
Dancer Jeon Jungkook,5
Producer Min Yoongi | Suga,5
Romantic Comedy,5
Soft Jeon Jungkook/Kim Taehyung | V,5
Kim Seokjin | Jin is So Done,5
Kim Namjoon | RM is a Dork,5
University Student Park Jimin (BTS),5
Alternate Universe - Non-Famous,5
I Wrote This Instead of Sleeping,5
Dorks in Love,5
Developing Friendships,5
Photographer Jeon Jungkook,5
Soft Park Jimin (BTS),5
Friendship/Love,5
Ass Play,5
Large Cock,5
vminkook,5
Overprotective Bangtan Boys | BTS,5
Jeon Jungkook & Kim Taehyung | V are Roommates,5
Smoking,5
Jeon Jungkook & Kim Taehyung | V are Childhood Friends,5
Beta Park Jimin (BTS),5
Unreliable Narrator,5
Foreplay,5
Artist Kim Taehyung | V,5
Sweet Kim Taehyung | V,5
Getting Back Together,5
Abused Kim Taehyung | V,5
Nervous Jeon Jungkook,5
Worried Jung Hoseok | J-Hope,5
Self-Discovery,5
Threats of Rape/Non-Con,5
5+1 Things,5
Nursing,5
Non-Consensual Spanking,5
Non-Sexual Submission,5
Fantasy,5
blowjob,5
Angry Kim Taehyung | V,5
Exhibitionist Kim Taehyung | V,5
Insecure Kim Taehyung | V,5
Recreational Drug Use,5
Yaoi,5
Bathing/Washing,5
Public Masturbation,5
Top Kim Seokjin | Jin,5
Alternate Universe - Tattoo Parlor,5
Near Death Experiences,5
Physical Abuse,5
Pre-Relationship,5
Husbands,5
Double Anal Penetration,5
Virgin Jeon Jungkook,5
Angry Jeon Jungkook,5
Massage,5
Emotional/Psychological Abuse,5
kind of,5
I Will Go Down With This Ship,5
Past Rape/Non-con,5
Handcuffs,5
Guilt,5
Queerplatonic Relationships,5
Miscommunication,5
Brother/Brother Incest,5
Post-Traumatic Stress Disorder - PTSD,5
Christmas,5
Getting to Know Each Other,5
Childhood Trauma,5
Flashbacks,5
Grief/Mourning,5
Mean Dom Jeon Jungkook,5
Light Bondage,5
Power Bottom Jeon Jungkook,5
Implied/Referenced Self-Harm,5
Implied/Referenced Character Death,5
Hospitals,5
Mating Bond,5
Protective Kim Seokjin | Jin,5
Protective Kim Namjoon | RM,5
Top Park Jimin (BTS),5
Divorce,5
Married Life,5
Family Issues,5
Platonic Kissing,5
Sort Of,5
Sexual Fantasy,5
Professor Jeon Jungkook,5
Minor Jeon Jungkook/Kim Taehyung | V,5
Gratuitous Smut,5
no beta we die like men,5
College AU,5
Kinks,5
Collars,5
Love/Hate,5
Other Ships Not Mentioned in Tags,5
Size Difference,5
Unrequited Crush,5
Kim Seokjin | Jin Being a Mom,5
Forced Orgasm,5
Extremely Dubious Consent,5
New York City,5
Forbidden Love,5
Alternate Universe - Student/Teacher,5
DILF Kim Taehyung | V,5
Top Taehyung,5
Bottom Jungkook,5
Beta Jung Hoseok | J-Hope,5
Married Kim Taehyung | V,5
Dry Humping,5
Aged-Up Jeon Jungkook,5
Mentioned Min Yoongi | Suga,5
Athlete Jeon Jungkook,5
Flirty Kim Taehyung | V,5
Omega Min Yoongi | Suga,5
Little Space,5
Sope,5
Adult Jeon Jungkook,5
Adult Kim Taehyung | V,5
Nerd Kim Taehyung | V,4
Mental Instability,4
taehyung - Freeform,4
jungkook - Freeform,4
kim taehyung - Freeform,4
jeon jungkook - Freeform,4
bangtan sonyeondan - Freeform,4
Memory Loss,4
Comedy,4
Jeon Jungkook Loves Kim Taehyung | V,4
Kim Taehyung | V Loves Jeon Jungkook,4
Cute Park Jimin (BTS),4
Cute Jung Hoseok | J-Hope,4
Cute Min Yoongi | Suga,4
Valentine's Day,4
Self Confidence Issues,4
Fashion Designer Kim Taehyung | V,4
Strangers,4
Jeon Jungkook/Park Jimin-centric,4
Park Jimin (BTS) is a Good Friend,4
Declarations Of Love,4
mature content,4
Jeon Jungkook is Good at Feelings,4
Jeon Jungkook is a Confident Gay,4
Kim Taehyung | V is a Panicked Gay,4
Fate & Destiny,4
High School Student Jeon Jungkook,4
Whipped,4
Tags Are Hard,4
Anxious Jeon Jungkook,4
Crying Park Jimin (BTS),4
Mentioned Bangtan Boys | BTS Ensemble,4
Inspired by Bangtan Boys | BTS,4
Fainting,4
Everyone Has Issues,4
Everyone Needs A Hug,4
Marriage Proposal,4
Mentioned Jung Hoseok | J-Hope,4
Neighbors,4
Human/Vampire Relationship,4
King Jeon Jungkook,4
Double Penetration in One Hole,4
Stripper Kim Taehyung | V,4
Drama & Romance,4
Kim Seokjin | Jin-centric,4
Nervous Kim Taehyung | V,4
Hanahaki Disease,4
Jeon Jungkook Has a Praise Kink,4
Kim Taehyung | V is a Dork,4
Drabble Collection,4
Alternate Universe - Gangsters,4
Gang Violence,4
Submission,4
Infantilism,4
Omega Jung Hoseok | J-Hope,4
Self-Lubrication,4
Real Life,4
Protective Older Brothers,4
Body Worship,4
Breathplay,4
Exhibitionist Jeon Jungkook,4
Consensual Somnophilia,4
Oblivious Kim Taehyung | V,4
lapslock,4
Doctor Kim Seokjin | Jin,4
Therapy,4
Bottom Min Yoongi | Suga,4
Temporary Character Death,4
Sad Jung Hoseok | J-Hope,4
Medical Examination,4
Non-Sexual Intimacy,4
Fame,4
Canon Related,4
Sweet,4
Dildos,4
Double Vaginal Penetration,4
Alternate Universe - Canon,4
Tattooed Kim Taehyung | V,4
Jung Hoseok | J-Hope is a Sweetheart,4
Angst and Tragedy,4
Anal,4
No Romance,4
First Time Bottoming,4
Late Night Conversations,4
College | University Student Jeon Jungkook,4
Emotional Baggage,4
AU,4
Action/Adventure,4
Pet Play,4
Public Blow Jobs,4
Love Triangles,4
Vampire Bites,4
Spooning,4
Past Character Death,4
Sad with a Happy Ending,4
Self-Doubt,4
Fingering,4
Police Officer Jeon Jungkook,4
Fucking,4
Squirting,4
Parenthood,4
College,4
Short & Sweet,4
Doctor Kim Taehyung | V,4
Demon Jeon Jungkook,4
Banter,4
Orgasm,4
Mild Blood,4
Filming,4
Implied/Referenced Abuse,4
Jeon Jungkook/Kim Taehyung | V Fluff,4
Suicide,4
YouTube,4
Threats of Violence,4
Singer Kim Taehyung | V,4
Fingerfucking,4
Oblivious Jeon Jungkook,4
Kim Namjoon | RM is So Done,4
Stockholm Syndrome,4
Adult Content,4
Pregnant Jeon Jungkook,4
Affairs,4
Blackmail,4
Why Did I Write This?,4
I Tried,4
Implied Relationships,4
Implied/Referenced Drug Use,4
Asexual Character,4
PWP,4
Wet Dream,4
Crimes & Criminals,4
Domestic Bliss,4
Service Top Jeon Jungkook,4
Hate Speech,4
Family Feels,4
One Night Stands,4
Grinding,4
Meet-Cute,4
Cheating Jeon Jungkook,4
Mild Language,4
Courting Rituals,4
Blood Kink,4
Forgiveness,4
Halloween,4
Uncle/Nephew Incest,4
Extremely Underage,4
Eventual Fluff,4
Lies,4
Kim Taehyung | V Has a Praise Kink,4
Family Dynamics,4
Kim Seokjin | Jin is a Sweetheart,4
Cock Slut Jeon Jungkook,4
Betrayal,4
Breaking Up & Making Up,4
Underage Masturbation,4
Roleplay,4
Sexual Abuse,4
Protective Bangtan Boys,4
POV Alternating,4
Anal Play,4
Dubious Morality,4
Healthy Relationships,4
Male Friendship,4
Parent Kim Taehyung | V,4
Cheating Kim Taehyung | V,4
Married Jeon Jungkook,4
Parent Min Yoongi | Suga,4
Mating,4
Medical Inaccuracies,4
Kim Taehyung | V Has a Nice Ass,4
Series,4
Soulmate AU,4
Jeon Jungkook Has a Daddy Kink,4
Pining Jeon Jungkook,4
Royalty,4
Children,4
Loss of Innocence,4
Gay Awakening,4
Horny Jeon Jungkook,4
Dom Kim Namjoon | RM,4
Dom Min Yoongi | Suga,4
Name-Calling,4
Unhealthy Relationships,4
Kim Taehyung | V is Good at Feelings,4
Injury,4
Beta Kim Namjoon | RM,4
Baby Jeon Jungkook,4
Park Jimin Is a Sweetheart,4
Taboo,4
Brothers,4
Tattoo Artist Min Yoongi | Suga,4
kid!jungkook,4
Underage Kissing,4
Sex in a Car,4
Minor Original Character(s),4
Mating Bites,4
Light-Hearted,4
Personal Growth,4
Age Play Caregiver Jung Hoseok | J-Hope,4
Spit As Lube,4
taekook smut,4
Park Jimin Is a Tease,4
Punishment,3
Gore,3
War,3
Alternate Universe - Reincarnation,3
taekook oneshot,3
Teacher Park Jimin (BTS),3
Model Kim Seokjin | Jin,3
bangtan - Freeform,3
Whump,3
Kidnapped,3
Kidnapped Jeon Jungkook,3
Murder Mystery,3
Doctor Jeon Jungkook,3
Spy Kim Taehyung | V,3
Jeon Jungkook is a Dork,3
Homophobic Language,3
CEO Kim Namjoon | RM,3
Baby Jungkook,3
Jung Hoseok | J-Hope & Min Yoongi | Suga are Best Friends,3
Jeon Jungkook/Kim Taehyung | V Smut,3
флафф,3
Come Inflation,3
Alternate Universe - Dystopia,3
Dystopia,3
Hopeful Ending,3
Gay Male Character,3
Jeon Jungkook/Kim Taehyung | V in Love,3
Painter Kim Taehyung | V,3
Cliche,3
Min Yoongi | Suga-centric,3
Adultery,3
POV Kim Taehyung | V,3
argument,3
Cat Hybrid Min Yoongi | Suga,3
Bottom Kim Namjoon | RM,3
Molestation,3
Face-Sitting,3
Hybrid Kim Taehyung | V,3
Park Jimin-centric (BTS),3
Fever,3
Partying,3
Implied/Referenced Alcohol Abuse/Alcoholism,3
Romantic Soulmates,3
Vacation,3
Confusion,3
Confessions,3
Drunken Confessions,3
Hallucinations,3
Crying During Sex,3
Psychological Drama,3
Moral Dilemmas,3
Desk Sex,3
Jeon Jungkook is a Ray of Sunshine,3
Boys' Love,3
Jeon Jungkook & Jung Hoseok | J-Hope are Best Friends,3
Coffee Shops,3
Forced Marriage,3
Sasaeng Fan(s),3
POV Multiple,3
Short,3
Blowjobs,3
Jeon Jungkook & Min Yoongi | Suga are Siblings,3
Kim Taehyung | V & Min Yoongi | Suga are Best Friends,3
Drugs,3
Corporal Punishment,3
Dominance,3
Bottom Jung Hoseok | J-Hope,3
Plot,3
Boypussy Kim Seokjin | Jin,3
Secretary Kim Taehyung | V,3
Wet & Messy,3
King Min Yoongi | Suga,3
Doctor Jung Hoseok | J-Hope,3
Depressed Kim Taehyung | V,3
Dancer Park Jimin,3
Modeling,3
Alternate Universe - Fashion & Models,3
Amnesia,3
Discipline,3
Foursome - F/M/M/M,3
Food Sex,3
Male Homosexuality,3
Abuse of Authority,3
Pranks and Practical Jokes,3
Bodyguard Jeon Jungkook,3
Vampire Kim Namjoon | RM,3
Park Jimin Has a Vagina (BTS),3
Tattoos,3
Dreams,3
Drug Abuse,3
Jock Jeon Jungkook,3
Worried Park Jimin (BTS),3
Worried Min Yoongi | Suga,3
Mystery,3
Robbery,3
Photography,3
Team as Family,3
Survival,3
Platonic Soulmates,3
Secret Crush,3
Park Jimin (BTS) is a Little Shit,3
Kim Namjoon | RM & Kim Taehyung | V are Siblings,3
Crossdressing Kink,3
Jeon Jungkook & Kim Taehyung | V are Rivals,3
Angst and Humor,3
Bottom Jimin,3
Implied/Referenced Domestic Violence,3
Kim Taehyung | V is a Ray of Sunshine,3
Photographer Kim Taehyung | V,3
Casual Sex,3
yoonmin if you squint,3
Kim Taehyung | V Has a Degradation Kink,3
Orgasm Denial,3
Park Jimin (BTS)-centric,3
Alternate Universe - Superheroes/Superpowers,3
Alternate Universe - Parents,3
domestic taekook,3
Alternate Universe - Shapeshifters,3
Shapeshifting,3
Minor Injuries,3
Finger Sucking,3
Love Letters,3
Desperation,3
K-pop References,3
Sub Taehyung,3
Recovery,3
Jeon Jungkook Has a Twin,3
Step-Sibling Incest,3
Non-Consensual Drug Use,3
Party,3
Belly Bulge,3
Rape Recovery,3
Rape Aftermath,3
Jeon Jungkook & Park Jimin are Childhood Friends,3
Cuddles,3
Alternate Universe - Office,3
Dancer Park Jimin (BTS),3
Singer Jeon Jungkook,3
Moaning,3
YouTuber Kim Taehyung | V,3
Good Boyfriend Jeon Jungkook,3
Endgame Jeon Jungkook/Kim Taehyung | V,3
Alternate Universe - Hogwarts,3
Mentions of Violence,3
Fights,3
Deepthroating,3
One-Sided Jeon Jungkook/Kim Taehyung | V,3
Minor Jung Hoseok | J-Hope/Min Yoongi | Suga,3
Angst and Drama,3
Tears,3
Detective Jeon Jungkook,3
Kim Taehyung | V is Trying his Best,3
Alternate Universe - I Need U & Related Videos,3
Lots of Crying,3
Bangtan Boys | BTS Concert(s),3
Romantic Kim Taehyung | V,3
Internal Conflict,3
Confident Kim Taehyung | V,3
Soft Dom Jeon Jungkook,3
Kisses,3
Mild Gore,3
Alternate Universe - Roommates/Housemates,3
Clubbing,3
Post-Divorce,3
Doctor/Patient,3
Orgasm Control,3
Mentions of Blood,3
Fuckbuddies,3
Public Hand Jobs,3
Eventual Relationships,3
Kim Taehyung | V is a Good Friend,3
Social Media,3
Overthinking,3
Kim Taehyung | V & Min Yoongi | Suga are Siblings,3
Werewolf Courting,3
Making Up,3
Caring,3
as always,3
Father-Son Relationship,3
Good Hyung Kim Seokjin | Jin,3
Father-Daughter Relationship,3
High School Student Kim Taehyung | V,3
Family Drama,3
Literal Sleeping Together,3
MILF Kim Taehyung | V,3
Self-Acceptance,3
Sleepy Cuddles,3
Impact Play,3
True Mates,3
Background Relationships,3
Unhealthy Coping Mechanisms,3
Age Play,3
Diapers,3
Dom/sub Play,3
Sloppy Makeouts,3
Jeon Jungkook is a Panicked Gay,3
Kim Taehyung | V is a Confident Gay,3
Sirens,3
Alternate Universe - Angels & Demons,3
Escort Kim Taehyung | V,3
Some Plot,3
Foot Jobs,3
