value,count
eventually,13
Injury,13
kind of,13
Older Sibling Clay | Dream (Video Blogging RPF),13
Mild Gore,13
Psychological Trauma,13
Body Horror,13
Fae & Fairies,13
Gaslighting,13
Obsessive Behavior,13
Bad Sibling Technoblade (Video Blogging RPF),13
Time Travel Fix-It,13
Codependency,13
Blood Drinking,12
Sort Of,12
Alien Technoblade (Video Blogging RPF),12
Mentioned Toby Smith | Tubbo,12
Dream Smp — Freeform,12
Hybrid Wilbur Soot,12
Human Technoblade (Video Blogging RPF),12
Technoblade Has ADHD (Video Blogging RPF),12
Author Projecting onto TommyInnit (Video Blogging RPF),12
Minecraft,12
Physical Abuse,12
Smart TommyInnit (Video Blogging RPF),12
Winged Technoblade (Video Blogging RPF),12
TommyInnit Nearly Dies (Video Blogging RPF),12
Runaway TommyInnit (Video Blogging RPF),12
I Wrote This Instead of Sleeping,12
Wilbur Soot is Floris | Fundy's Parent,12
Sick Character,11
Texting,11
Platonically Married Ranboo and Toby Smith | Tubbo,11
Young TommyInnit (Video Blogging RPF),11
Crimeboys - Freeform,11
SHIPPERS DNI,11
Bench trio,11
Betrayal,11
Antarctic Empire,11
Soulmate-Identifying Marks,11
Sad Technoblade (Video Blogging RPF),11
Non-Graphic Violence,11
Hospitals,11
Good Older Sibling Wilbur Soot,11
One Shot,11
Alternate Universe - Zombie Apocalypse,11
Starvation,11
No Romance,11
Clay | Dream & TommyInnit Friendship (Video Blogging RPF),11
POV TommyInnit (Video Blogging RPF),11
Self-Worth Issues,11
Avian Wilbur Soot,11
Wilbur Soot Angst,11
Cryptid Technoblade (Video Blogging RPF),11
Derealization,11
The Author Regrets Nothing,11
Resurrected Wilbur Soot,11
Civilian TommyInnit (Video Blogging RPF),11
Brotherly Love,11
Clay | Dream is Not Evil (Video Blogging RPF),11
The characters of this fic does not reflect the author's opinions of the CCs,11
Therapy,11
Protective Technoblade,11
Dead Dove: Do Not Eat,10
Coming Out,10
Suicidal TommyInnit (Video Blogging RPF),10
Eventual Fluff,10
Unhealthy Coping Mechanisms,10
Self-Indulgent,10
Pig Hybrid Technoblade (Video Blogging RPF),10
Implied/Referenced Abuse,10
Not Canon Compliant,10
Multiple Pronouns for Eret (Video Blogging RPF),10
Everyone Needs A Hug,10
Villain Jschlatt (Video Blogging RPF),10
Tags Are Hard,10
Kid Wilbur Soot,10
Grief/Mourning,10
Lonely TommyInnit (Video Blogging RPF),10
Running Away,10
Bird Hybrid TommyInnit (Video Blogging RPF),10
Orphan TommyInnit (Video Blogging RPF),10
Slow Burn,10
Vampire Turning,10
References to Depression,10
Cuddling & Snuggling,10
Alternate Universe - Werewolf,10
Toby Smith | Tubbo-centric,10
Past Character Death,10
Protective Ranboo (Video Blogging RPF),10
Memory Loss,10
Cryptid Phil Watson (Video Blogging RPF),10
Reincarnation,10
Suicide,10
Oblivious TommyInnit (Video Blogging RPF),10
Fox Hybrid Floris | Fundy,10
Non-Consensual Body Modification,10
Phoenix TommyInnit (Video Blogging RPF),10
Abuse,10
IRL,10
Death,10
dadbur,10
Superpowers,10
Older Sibling Niki | Nihachu,9
Additional Warnings In Author's Note,9
Child Abandonment,9
Protective Sapnap (Video Blogging RPF),9
Guns,9
BAMF Wilbur Soot,9
not dishwasher safe,9
Technoblade Angst (Video Blogging RPF),9
Hurt Technoblade (Video Blogging RPF),9
Alternate Universe - Merpeople,9
Kid Technoblade (Video Blogging RPF),9
Hybrid Technoblade (Video Blogging RPF),9
Bonding,9
Evil Clay | Dream (Video Blogging RPF),9
Phil Watson is Called Philza (Video Blogging RPF),9
Pack Dynamics,9
Unhealthy Relationships,9
Good Sibling Wilbur Soot,9
Mild Blood,9
Sibling Bonding,9
Happy TommyInnit (Video Blogging RPF),9
technodad,9
Platonic Kissing,9
Explicit Language,9
Fae Phil Watson (Video Blogging RPF),9
Slice of Life,9
BenchTrio - Freeform,9
Hybrid Instincts,9
Cryptid Wilbur Soot,9
Mind Manipulation,9
Hero Toby Smith | Tubbo,9
TommyInnit Has Powers (Video Blogging RPF),9
Villain Toby Smith | Tubbo,9
Villain Ranboo (Video Blogging RPF),9
Bee Hybrid Toby Smith | Tubbo,9
POV Multiple,9
Technoblade and TommyInnit are Siblings (Video Blogging RPF),9
Family Issues,9
Complicated Relationships,9
BAMF Ranboo (Video Blogging RPF),9
Adopted TommyInnit (Video Blogging RPF),9
No Angst,9
sorta - Freeform,9
no beta we die like ghostbur,9
Protective GeorgeNotFound (Video Blogging RPF),8
Alternate Universe - Science Fiction,8
Toby Smith | Tubbo is a Sleepy Bois Inc Member,8
Clingy TommyInnit (Video Blogging RPF),8
Queerplatonic Relationships,8
Blaze Hybrid Sapnap (Video Blogging RPF),8
Duck Hybrid Alexis | Quackity,8
Arguing,8
DadSchlatt,8
Phil Watson Needs a Hug (Video Blogging RPF),8
Werewolf Technoblade (Video Blogging RPF),8
Werewolves,8
Fluff and Crack,8
Good Sibling Technoblade (Video Blogging RPF),8
Accidental Baby Acquisition,8
Sleepy Cuddles,8
Age Regression/De-Aging,8
Toby Smith | Tubbo Needs a Hug,8
Post-Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),8
Villain Alexis | Quackity,8
Comfort No Hurt,8
Foster Parent Phil Watson (Video Blogging RPF),8
Sad Toby Smith | Tubbo,8
Fae Wilbur Soot,8
TommyInnit Has Panic Attacks (Video Blogging RPF),8
Injury Recovery,8
Hero GeorgeNotFound (Video Blogging RPF),8
Traumatized Toby Smith | Tubbo,8
TommyInnit Swears (Video Blogging RPF),8
Horror,8
Wilbur Soot is Not A Villain,8
Wings,8
Alternate Universe - Creatures & Monsters,8
Fix-It,8
Antarctic Empire Faction on SMPEarth (Video Blogging RPF),8
Wing Grooming,8
Outer Space,8
Language Barrier,8
Humans Are Weird,8
Overprotective,8
Angst and Humor,8
Good Friend Clay | Dream (Video Blogging RPF),8
Brotherly Affection,8
Healer TommyInnit (Video Blogging RPF),8
Video Game Mechanics,8
Aftermath of Torture,8
Fluff and Hurt/Comfort,8
Gun Violence,7
Mentioned Niki | Nihachu,7
Mentioned Cara | CaptainPuffy,7
TommyInnit Needs Help (Video Blogging RPF),7
Author is Not a Clay | Dream Apologist (Video Blogging RPF),7
Human Wilbur Soot,7
Emotional Hurt,7
Hopeful Ending,7
No shipping,7
Podfic Welcome,7
Witch Wilbur Soot,7
Clay | Dream-centric (Video Blogging RPF),7
BAMF Niki | Nihachu,7
Goat Hybrid Jschlatt (Video Blogging RPF),7
Good Jschlatt (Video Blogging RPF),7
Ranboo and Toby Smith | Tubbo Have a Child Named Michael,7
Sad Phil Watson (Video Blogging RPF),7
Chatting & Messaging,7
Based on their characters,7
Werewolf Phil Watson (Video Blogging RPF),7
Werewolf Wilbur Soot,7
Kidnapped TommyInnit (Video Blogging RPF),7
Grayson | Purpled and Luke | Punz are Siblings,7
Sad Ranboo (Video Blogging RPF),7
Nicknames,7
Blind TommyInnit (Video Blogging RPF),7
Stabbing,7
Fighting,7
Transphobia,7
Amputation,7
Chaotic Toby Smith | Tubbo and TommyInnit,7
Gore,7
Ram Hybrid Toby Smith | Tubbo,7
Trans Male Character,7
Adopted Technoblade (Video Blogging RPF),7
Loss of Trust,7
He/Him and They/Them Pronouns for Ranboo (Video Blogging RPF),7
Autistic Technoblade (Video Blogging RPF),7
Implied/Referenced Alcohol Abuse/Alcoholism,7
Hero Sapnap (Video Blogging RPF),7
Insecure Tommyinnit (Video Blogging RPF),7
Abusive Relationships,7
Villains,7
Emperor Phil Watson (Video Blogging RPF),7
Flashbacks,7
Alternate Universe - Urban Fantasy,7
Protective Philza,7
Pandora's Vault Prison,7
Mentioned Kristin Rosales Watson,7
Nesting,7
TommyInnit Has Trust Issues (Video Blogging RPF),7
Everyone Loves TommyInnit (Video Blogging RPF),7
Claustrophobia,7
Kinda?,7
Reunions,7
Cryptids,7
Moral Ambiguity,7
Adopted Children,7
Clay | Dream and TommyInnit are Siblings (Video Blogging RPF),7
everything is platonic,7
Ableism,7
Exile,7
High School,6
The Nether (Minecraft),6
Alien Cultural Differences,6
Self-Doubt,6
Serious Injuries,6
Drug Addiction,6
Self-Hatred,6
Mentioned Ranboo (Video Blogging RPF),6
Mind Control,6
Hybrid Phil Watson (Video Blogging RPF),6
Parent Technoblade (Video Blogging RPF),6
Thief TommyInnit (Video Blogging RPF),6
Cat TommyInnit (Video Blogging RPF),6
Wilbur Soot is TommyInnit's Parent,6
Good Parent Jschlatt (Video Blogging RPF),6
crime boys,6
Forehead Kisses,6
Married Ranboo and Toby Smith | Tubbo,6
Technoblade and Phil Watson are Not Related (Video Blogging RPF),6
Merperson TommyInnit (Video Blogging RPF),6
Alternate Universe - Supernatural Elements,6
Drugs,6
Trans Floris | Fundy,6
Alternate Universe - Assassins & Hitmen,6
Corruption,6
Brothers,6
Angry TommyInnit (Video Blogging RPF),6
not really - Freeform,6
Witch TommyInnit (Video Blogging RPF),6
Secrets,6
Raccoon TommyInnit (Video Blogging RPF),6
Anxious TommyInnit (Video Blogging RPF),6
Angst and Feels,6
Alternate Universe - Reincarnation,6
Protective Alexis | Quackity,6
I promise,6
Arson,6
Fae TommyInnit (Video Blogging RPF),6
Alternate universe - Mafia,6
Rated teen for swearing,6
Alternate Universe - College/University,6
Soulmates,6
because it’s Tommy,6
Cannibalism,6
Fainting,6
Oneshot,6
Sbi dynamic,6
Piglin Hybrid TommyInnit (Video Blogging RPF),6
Resurrection,6
Villain SBI,6
Guilt,6
Alternate Universe - Mob,6
Insane Wilbur Soot,6
Villain Niki | Nihachu,6
TommyInnit Deserves Better (Video Blogging RPF),6
Chaotic TommyInnit (Video Blogging RPF),6
Non-Consensual Touching,6
Ghost TommyInnit (Video Blogging RPF),6
Dead TommyInnit (Video Blogging RPF),6
TommyInnit Misses Toby Smith | Tubbo,6
Dream Team SMP Roleplay (Video Blogging RPF),6
Dream SMP Ensemble are Superheroes,6
Plot Twists,6
Clay | Dream is Good With Children (Video Blogging RPF),6
Tommyinnit needs a hug,6
awesamdad,6
Alternate Universe - Wings,6
Cute TommyInnit (Video Blogging RPF),6
Clingy Wilbur Soot,6
Phantom Wilbur Soot,6
Hurt Phil Watson (Video Blogging RPF),6
Attempted Murder,6
TommyInnit is a Menace (Video Blogging RPF),6
Complete,6
Ranboo is a Sleepy Bois Inc Member,6
Fae Magic,6
Team as Family,6
Christmas,6
Toby Smith | Tubbo Angst,6
Dubious Morality,6
Child Soldiers,6
Child Death,6
Raccooninnit,6
Alien Abduction,6
Blood Vines | The Crimson | The Egg,6
Tommy-centric,6
References to Drugs,5
Fights,5
Protective Niki | Nihachu,5
Protective Sam | Awesamdude,5
Eating Disorders,5
Action/Adventure,5
Alien Toby Smith | Tubbo,5
Mentioned Alexis | Quackity,5
Gunshot Wounds,5
no beta we die like tommy in prison,5
Homeless TommyInnit (Video Blogging RPF),5
Superhero Wilbur Soot,5
Good Parent Wilbur Soot,5
Clay | Dream & Technoblade Friendship (Video Blogging RPF),5
Implied/Referenced Rape/Non-con,5
Hurt Clay | Dream (Video Blogging RPF),5
No Smut,5
Parent Sam | Awesamdude,5
Phil Watson-centric (Video Blogging RPF),5
Phil Watson is Technoblade's Parent (Video Blogging RPF),5
TommyInnit Has a Child Named Shroud (Video Blogging RPF),5
Illnesses,5
Dialogue Heavy,5
Cat Hybrid TommyInnit (Video Blogging RPF),5
Technoblade is TommyInnit's Parent (Video Blogging RPF),5
President Toby Smith | Tubbo,5
Realistic Minecraft,5
Mute TommyInnit (Video Blogging RPF),5
2b2t Tommyinnit,5
2b2t,5
Sleep Deprivation,5
Sorry Not Sorry,5
I'm Sorry,5
No Beta,5
Adopted Wilbur Soot,5
Bruises,5
dark themes,5
Ice Skating,5
Comedy,5
dream team,5
Cults,5
but not really,5
Self-Discovery,5
Alternate Universe - Dark,5
Morally Ambiguous TommyInnit (Video Blogging RPF),5
5 Times,5
War,5
Fear of Death,5
Father-Son Relationship,5
Childhood Friends,5
Graphic Description,5
Human Trafficking,5
instincts,5
Isolation,5
Injured TommyInnit (Video Blogging RPF),5
Fae Technoblade (Video Blogging RPF),5
Protective Dream SMP Ensemble,5
Tags Contain Spoilers,5
Gender Dysphoria,5
Religious TommyInnit (Video Blogging RPF),5
Supervillains,5
Surprise Adoption,5
Amnesia,5
Character Turned Into Vampire,5
Assassin TommyInnit (Video Blogging RPF),5
Alternate Universe - Dragons,5
Supernatural Elements,5
Neglectful Parent Phil Watson (Video Blogging RPF),5
Feral TommyInnit (Video Blogging RPF),5
I'm Bad At Tagging,5
Prince Toby Smith | Tubbo,5
Past Torture,5
Toby Smith | Tubbo Misses TommyInnit,5
Clay | Dream and Toby Smith | Tubbo are Siblings,5
Disordered Eating,5
Alternate Universe - Origins Mod SMP Setting (Video Blogging RPF),5
Animal Death,5
Medical Inaccuracies,5
Niki | Nihachu and Ranboo are Siblings,5
Platonic Male/Male Relationships,5
Bad Person Clay | Dream (Video Blogging RPF),5
Family Drama,5
Villain Sapnap (Video Blogging RPF),5
Hanahaki Disease,5
Eating Disorder Not Otherwise Specified,5
Chaos,5
hero philza,5
Deity TommyInnit (Video Blogging RPF),5
:D,5
Immortal Wilbur Soot,5
touch-starved tommyinnit,5
Time Travelling Karl Jacobs,5
TommyInnit Has an Eating Disorder (Video Blogging RPF),5
Hypothermia,5
Traumatized Wilbur Soot,5
Creeper Hybrid Sam | Awesamdude,5
Abusive Parents,5
Gift Giving,5
Pain,5
Separation Anxiety,5
Organized Crime,4
Obsession,4
Maybe - Freeform,4
Neurodiversity,4
Canonical Character Death,4
Clay | Dream Kills TommyInnit (Video Blogging RPF),4
no beta we die like l'manberg,4
Emotional Baggage,4
Drug Use,4
Vigilante Grayson | Purpled,4
Crack and Angst,4
Alien Ranboo (Video Blogging RPF),4
Space Pirates,4
TommyInnit Needs an Adult (Video Blogging RPF),4
Eret Redemption (Video Blogging RPF),4
Kristin Rosales Watson as Death,4
BAMF Cara | CaptainPuffy,4
Cara | CaptainPuffy and Jschlatt are Siblings,4
Dragon TommyInnit (Video Blogging RPF),4
a bit - Freeform,4
Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),4
Protective Siblings,4
Parental Technoblade (Video Blogging RPF),4
Siren Phil Watson (Video Blogging RPF),4
Siren Technoblade (Video Blogging RPF),4
Broken Bones,4
My First AO3 Post,4
Autistic Ranboo (Video Blogging RPF),4
POV Alternating,4
Non-Sexual Age Play,4
Stuffed Toys,4
Age Regression Little TommyInnit (Video Blogging RPF),4
Toby Smith | Tubbo Has Horns,4
Red Room (Marvel),4
Sad Ending,4
Sleepy Boys,4
Fever,4
Ghosts,4
Pigman Hybrid Technoblade (Video Blogging RPF),4
Character Study,4
Soft Clay | Dream (Video Blogging RPF),4
Scars,4
TechnoBlade,4
Crow Hybrid Phil Watson (Video Blogging RPF),4
Demon TommyInnit (Video Blogging RPF),4
Halloween,4
BAMF Clay | Dream (Video Blogging RPF),4
Avian Alexis | Quackity,4
Clay | Dream is Not DreamXD (Video Blogging RPF),4
Demigod Clay | Dream (Video Blogging RPF),4
General Technoblade (Video Blogging RPF),4
Rated For Violence,4
Mutual Pining,4
Trans Female TommyInnit (Video Blogging RPF),4
Trans Female Character,4
She/Her Pronouns for TommyInnit (Video Blogging RPF),4
Trans Ranboo (Video Blogging RPF),4
Memory Alteration,4
Phil Watson is Wilbur Soot's Parent,4
Wilbur Soot Has Mental Health Issues,4
Unethical Experimentation,4
sbi as a family,4
Dream Team SMP Spoilers,4
Ranboo Angst (Video Blogging RPF),4
Dave | Technoblade-centric,4
TommyInnit Has Abandonment Issues (Video Blogging RPF),4
Immortality,4
Adopted Ranboo (Video Blogging RPF),4
Pig Technoblade (Video Blogging RPF),4
Major Character Undeath,4
Piglin Technoblade,4
Enderman Ranboo (Video Blogging RPF),4
Mentioned GeorgeNotFound (Video Blogging RPF),4
Merpeople,4
Neglect,4
Alternate Universe - Witchcraft,4
L'Manberg | L'Manburg on Dream Team SMP (Video Blogging RPF),4
Fantasy Violence,4
Hijinks & Shenanigans,4
Intrusive Thoughts,4
Mental Breakdown,4
Rehabilitation,4
Disabled Character,4
Religious Imagery & Symbolism,4
Mentioned Sam | Awesamdude,4
Technoblade & TommyInnit Friendship (Video Blogging RPF),4
SBI Family Dynamic,4
Jealousy,4
Road Trips,4
Nonbinary Ranboo (Video Blogging RPF),4
Author is a Wilbur Soot Apologist,4
Soft Phil Watson (Video Blogging RPF),4
Redemption,4
Alien TommyInnit (Video Blogging RPF),4
Dark Past,4
Touch-Starved Wilbur Soot,4
Prince Ranboo (Video Blogging RPF),4
Selectively Mute Tommyinnit (Video Blogging RPF),4
Blood God TommyInnit (Video Blogging RPF),4
TommyInnit Sews (Video Blogging RPF),4
no beta we die like wilbur,4
Loneliness,4
Platonic Possessive Sleepy Bois Inc,4
Dark Magic,4
Mentions of alcoholism,4
Intersex Wilbur Soot,4
Trans Wilbur Soot,4
Angry Wilbur Soot,4
Mentioned Jschlatt (Video Blogging RPF),4
Hero Sleepy Bois Inc (Video Blogging RPF),4
Sad Parental Phil Watson (Video Blogging RPF),4
Hero Wilbur,4
Hero Technoblade,4
Toby Smith | Tubbo and TommyInnit are Siblings,4
ish,4
Ghostbur,4
Mystery,4
preening,4
Alien Technoblade,4
Protective Tommyinnit,4
Mumza - Freeform,4
Drowning,4
Politics,4
Threats of Violence,4
i think,4
Abandonment,4
Sad with a Happy Ending,4
Sheep Hybrid Cara | CaptainPuffy,4
Toby Smith | Tubbo and Wilbur Soot and Technoblade and TommyInnit are Siblings,4
Grayson | Purpled Needs a Hug,4
Alternate Universe - Time Travel,4
Tommy needs a hug,4
Interrogation,4
Best Friends,4
Vigilante TommyInnit,4
Trauma Recovery,4
Bad Parenting,4
no beta we die,4
Science Fiction,4
thats it thats the fic,4
Stalking,3
Crimes & Criminals,3
No beta we die like jschlatt,3
chatfic,3
Canon Rewrite,3
Backstory,3
BAMF GeorgeNotFound (Video Blogging RPF),3
Protective Eret (Video Blogging RPF),3
Witches,3
Dark Comedy,3
Oblivious Wilbur Soot,3
DreamSMP - Freeform,3
Domestic Violence,3
