fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
방탄소년단 | Bangtan Boys | BTS,taekook - Relationship,Jeon Jungkook & Kim Taehyung | V,Will you heal me?,Gen,No,Yes,06 Aug 2020,40,Not Rated,Rape/Non-Con,"Forceful Sex,Anal Sex,Oral Sex,Healing Sex,Butt Plugs,Punishment,Licking,Vibrators,Bunny Butt Plug,Painful Sex,abusive sex,Bottom Kim Taehyung | V,Top Jeon Jungkook,Power Bottom Kim Taehyung | V,Sub Jeon Jungkook"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,Blood\\ Water,Gen,No,Yes,12 Oct 2019,40,Explicit,Graphic Depictions Of Violence,"Alternate Universe - Gang World,Violence,Blood,Gore,Dom/sub Undertones,Side Jihope,side namjin,Explicit Sexual Content,Dysfunctional Relationships,but don't worry everything gets better,Angst with a Happy Ending"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,my world is in your hands baby,Gen,No,Yes,20 Jul 2019,40,Mature,Creator Chose Not To Use Archive Warnings,"Top Jeon Jungkook,Bottom Kim Taehyung | V,Bad Boy Jeon Jungkook,Jeon Jungkook is a Little Shit,Cute Kim Taehyung | V,Nerd Kim Taehyung | V,Kim Taehyung | V is Whipped,Jeon Jungkook & Kim Taehyung | V are Best Friends,Kim Taehyung | V is a Sweetheart,No Smut,homophobic parents"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,The Fall,Gen,No,Yes,13 Apr 2019,40,Mature,Graphic Depictions Of Violence,"Alternate Universe - Royalty,War,Prince Kim Taehyung | V,Prince Jeon Jungkook,knight Kim Seokjin,Knight Park Jimin (BTS),healer yoongi,Violence,Blood,Taekook are fighting against each other,this is my attempt at a royalty au,and i wanted to put my own spin on it,so here it is lol,Other Additional Tags to Be Added,Angst,Fluff,Gore,Torture"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Everyone,Jeon Jungkook & Kim Taehyung | V,Hypothermia {Taehyung Sickfic},Gen,No,Yes,06 Jan 2024,39,General Audiences,Creator Chose Not To Use Archive Warnings,"Hurt Kim Taehyung | V,Scared Kim Taehyung | V,Hypothermia,Worried Kim Taehyung | V,Worried Jeon Jungkook,Scared Jeon Jungkook,Crying Kim Taehyung | V,Crying Jeon Jungkook,Worried Bangtan Boys | BTS,Protective Jeon Jungkook,Protective Bangtan Boys | BTS,Mentioned Bangtan Boys | BTS Member(s),Bangtan Boys | BTS are Best Friends,Supportive Bangtan Boys | BTS,Cross-Posted on Wattpad,Kim Taehyung | V-centric"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,Captain Jeon : Since 1894,Gen,No,Yes,14 May 2024,39,Mature,"Graphic Depictions Of Violence,Major Character Death","Heavy Angst,Captain Jeon Jungkook,Time Travel,Angst,Romance,Sad,Parallel Universes,Fanfiction,Alternate Universe - Reincarnation"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,My crying boy {taekook oneshot},Gen,No,Yes,01 Sep 2021,39,Not Rated,Creator Chose Not To Use Archive Warnings,"Top Kim Taehyung | V,Soft Kim Taehyung | V,Friends to Lovers,Fluff,Angst,Fluff and Angst,Last Kiss,Forehead Kisses,Bottom Jeon Jungkook,Kim Taehyung | V is Whipped,Jeon Jungkook is Whipped,Sex,Angst with a Happy Ending,taekook,vkook,taekook oneshot,Drabble,Domestic Boyfriends"
EXO (Band),Kim Jongin | Kai/Oh Sehun,Jeon Jungkook & Kim Taehyung | V,SeKai Hub [Recommendations],Gen,No,Yes,07 Jan 2022,39,Explicit,Underage,"Recommendations,Romance,Smut,Fluff,Alpha/Beta/Omega Dynamics,Mating Cycles/In Heat,i will keep adding more tags,RECOMMENDATION LIST,CEO Oh Sehun,Nerd Oh Sehun"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Park Jimin,Jeon Jungkook & Kim Taehyung | V,Naked,Gen,No,Yes,07 May 2020,39,General Audiences,No Archive Warnings Apply,"Friends to Lovers,Roommates,Crack,Alternate Universe,Fluff,Fluff and Crack,Second-Hand Embarrassment,Embarrassment,Bartender Jeon Jungkook,Teacher Park Jimin (BTS),Model Kim Seokjin | Jin,BTS as New Girl,New Girl season 1 episode 4,Jeon Jungkook is Bad at Feelings,Park Jimin (BTS) Is a Brat,Min Yoongi gives bad advice,Min Yoongi | Suga & Park Jimin Are Best Friends,Jeon Jungkook & Kim Taehyung | V are Best Friends,Kim Taehyung is weird,Jeon Jungkook loves Justin Bieber,not really sure why,Park Jimin as Jessica Day,Jeon Jungkook as Nick Miller,Kim Taehyung as Schmidt,Kim Seokjin as Winston,anytime you watch new girl please watch it as if it were bts"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,Jeon Jungkook & Kim Taehyung | V,I will never not think about you,Gen,No,Yes,13 Jun 2019,39,Teen And Up Audiences,No Archive Warnings Apply,"Growing Up Together,Best Friends,First Kiss,Short One Shot,One Shot,No Angst,Rated teen and up because of sum swearing,other than that it's just pure soft,No Smut"
