fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Video Blogging RPF,No Romantic Relationship(s),Toby Smith | Tubbo & TommyInnit,i'll always protect you (even if i loose something dearly),Gen,Semi-Canon,No,09 Nov 2020,"1,285",Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,Major Character Death","Hurt/Comfort,Toby Smith | Tubbo & TommyInnit Friendship,TommyInnit Angst (Video Blogging RPF),Dead TommyInnit (Video Blogging RPF),he respawns,Deaf,Deaf Character,wilbur was insane but he kinda calmed down,Festivals,Execution,The Author Regrets Nothing,Author Is Sleep Deprived,I'm Bad At Tagging,fluff is at the end,this was sitting in my docs for a hot sec,Good Friend Toby Smith | Tubbo,TommyInnit-centric,Alternate Universe - Canon Divergence,Canon Compliant,Manberg Festival on Dream Team SMP (Video Blogging RPF),Deaf TommyInnit (Video Blogging RPF)"
Minecraft (Video Game),Tommyinnit & Philza,Toby Smith | Tubbo & TommyInnit,I'm So Sorry,Gen,Semi-Canon,No,10 Jan 2021,"1,284",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"TommyInnit Angst (Video Blogging RPF),tubbo is a good friend,Wilbur Soot and Technoblade and TommyInnit are Siblings,Technoblade is more adoptive tho,Philza is a bad dad,Ranboo is there too,TommyInnit is a hybrid,Raccooninnit,Raccoon TommyInnit (Video Blogging RPF),tubbo and tommy are best friends,Ranboo is trying,Exiled Tommy is mentioned,Dream is referred as an abuser,This is NOT a safe space for Dream Apologists,Bad Parenting,Sleepy Bois Inc Angst,Sleepy Bois Inc as Family"
Minecraft (Video Game),Dave | Technoblade & TommyInnit,Toby Smith | Tubbo & TommyInnit,Only In My Darkest Moments (Can I See The Light),Gen,Semi-Canon,No,08 Jan 2021,"1,284",Teen And Up Audiences,Graphic Depictions Of Violence,"Traitor TommyInnit (Video Blogging RPF),Ghostbur,Angst,Hurt/Comfort,Canon-Typical Violence,Toby Smith | Tubbo Misses TommyInnit,TommyInnit Angst (Video Blogging RPF),Dave | Technoblade and Wilbur Soot and TommyInnit are Siblings,ITS ANARCHY TIME,Exiled Tommyinnit,Set Pre-December 2nd,Villain Tommyinnit,he's less of a villain and more just angry at the world,philza minecraft is a good dad!!!,i know nothing except angst,angst for the angst god bitch,Exile,l'manburg,no beta we die like wilbur soot at the final battle"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Toby Smith | Tubbo & TommyInnit,But Don't Look Back in Anger,Gen,Semi-Canon,No,05 Jun 2022,"1,283",General Audiences,Graphic Depictions Of Violence,"Alternate Universe - Superheroes/Superpowers,They're villains but they're not that terrible,Villain Sleepy Bois Inc,Sleepy Bois Inc as Family,Hurt/Comfort,Humor,Found Family,Secret Identity,Identity Reveal,Tommy can heal because I'm original /j,Angst with a Happy Ending,dream is a hero,Sorta Dark Sleepy Bois Inc,Temporary Character Death"
Minecraft (Video Game),Jschlatt & Toby Smith | Tubbo,Toby Smith | Tubbo & TommyInnit,Hiraeth,Gen,Semi-Canon,No,12 Jun 2021,"1,281",General Audiences,Creator Chose Not To Use Archive Warnings,"Family,Dysfunctional Family,Family Secrets,Family Dynamics,Soft Clay | Dream (Video Blogging RPF),Hurt Clay | Dream (Video Blogging RPF),Adopted Toby Smith | Tubbo,Younger Sibling Toby Smith | Tubbo,Jschlatt Angst (Video Blogging RPF),Mentioned Jschlatt (Video Blogging RPF),Villain Jschlatt (Video Blogging RPF),Dead Jschlatt (Video Blogging RPF),Angst,Fluff and Angst,Angst and Hurt/Comfort,Comfort/Angst,Alcohol Abuse/Alcoholism,Past Alcohol Abuse/Alcoholism,Brotherly Love,jschlatt is their dad,Clay | Dream and Toby Smith | Tubbo are Siblings,Emotional Hurt/Comfort,Emotional Baggage,Wilbur Soot and Technoblade and TommyInnit are Siblings,Brotherly Angst,Insecure Clay | Dream (Video Blogging RPF),Clay | Dream-centric (Video Blogging RPF),Toby Smith | Tubbo Has Horns,President Toby Smith | Tubbo,Toby Smith | Tubbo Misses TommyInnit,TommyInnit Misses Toby Smith | Tubbo,Toby Smith | Tubbo-centric,Adopted Children,Adoption,Sibling Bonding,Alternate Universe - Canon Divergence,Post-Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),Dream Team SMP Spoilers,Mentioned Phil Watson (Video Blogging RPF),Parent Phil Watson (Video Blogging RPF),Adoptive Parent Phil Watson (Video Blogging RPF),Winged Phil Watson (Video Blogging RPF),Anxious Toby Smith | Tubbo,Angry Clay | Dream (Video Blogging RPF),Moobloom Hybrid Toby Smith | Tubbo,Moobloom Toby Smith | Tubbo,Toby Smith | Tubbo Deserves Better,Platonic Soulmates Toby Smith | Tubbo & TommyInnit,Touch-Starved Clay | Dream (Video Blogging RPF),Hybrid Clay | Dream (Video Blogging RPF),Trans Floris | Fundy,Trans Male Floris | Fundy,Ghost Jschlatt (Video Blogging RPF),Sheep Hybrid Jschlatt (Video Blogging RPF),Jschlatt is Toby Smith | Tubbo's Parent,Parental Jschlatt (Video Blogging RPF),Protective Floris | Fundy,Angry Floris | Fundy,Wilbur Soot is Floris | Fundy's Parent,Fox Hybrid Floris | Fundy,Shapeshifter Floris | Fundy,Older Sibling Clay | Dream (Video Blogging RPF),Clay | Dream & TommyInnit Friendship (Video Blogging RPF)"
QSMP | Quackity SMP,FitMC & Toby Smith | Tubbo,Toby Smith | Tubbo & TommyInnit,patron gods,Gen,Semi-Canon,No,18 Dec 2023,"1,280",Teen And Up Audiences,No Archive Warnings Apply,"Canon Universe,Canon Compliant,kind of,Alternate Universe - Gods & Goddesses,kind of an alternate universe but it's also kind of canon so,Dragon Eggs Use Sign Language (QSMP),Mentioned TommyInnit (Video Blogging RPF),Humor,Humanized Dragon Eggs (QSMP),ngl I just thought this hc was incredibly funny and had to write something for it,Toby Smith | Tubbo Deserves Better"
Minecraft (Video Game),Ranboo & Toby Smith | Tubbo & Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Toby Smith | Tubbo & TommyInnit,"Of The Sea, Of The Heart",Gen,Semi-Canon,No,31 May 2022,"1,279",General Audiences,No Archive Warnings Apply,"MerMay 2022,MerMay,Mentioned Alexis | Quackity,Mentioned Charlie Dalgleish,Angst,Angst with a Happy Ending,Fluff and Angst,Angst and Hurt/Comfort,Hurt/Comfort,Fluff and Hurt/Comfort,Fluff,Domestic Fluff,Found Family,Sleepy Bois Inc as Family,Sleepy Bois Inc Fluff,TommyInnit-centric (Video Blogging RPF),TommyInnit Angst (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Sad TommyInnit (Video Blogging RPF),Hurt TommyInnit (Video Blogging RPF),Siren Wilbur Soot,Siren Phil Watson (Video Blogging RPF),Siren Technoblade (Video Blogging RPF),Siren Ranboo (Video Blogging RPF),Siren Toby Smith | Tubbo,Human TommyInnit (Video Blogging RPF),OR IS HE,Chaotic Toby Smith | Tubbo and TommyInnit,Mentioned Kristin Rosales Watson,Other Additional Tags to Be Added,Minor Character Death,TommyInnit Fluff (Video Blogging RPF),Sleepy Bois Inc as Found Family,Family Feels,Family Fluff,Parental Technoblade (Video Blogging RPF),Uncle Technoblade (Video Blogging RPF),Good Uncle Technoblade (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF),Technoblade and Phil Watson are Not Related (Video Blogging RPF),Phil Watson is Not Technoblade's Parent (Video Blogging RPF),Parent Kristin Rosales Watson,Good Parent Kristin Rosales Watson"
Minecraft (Video Game),Jschlatt & Toby Smith | Tubbo,Toby Smith | Tubbo & TommyInnit,Nightmare,Gen,Semi-Canon,No,19 Oct 2020,"1,315",Not Rated,No Archive Warnings Apply,"Nightmares,Dad Schlatt,Dadlatt?,Dadlatt,Villain Wilbur Soot,Villain Wilbur,Post-Traumatic Stress Disorder - PTSD,Trauma,Implied/Referenced Child Abuse,Sharing a Bed,Good Jschlatt,Hero Jschlatt"
Dream SMP,Technoblade & TommyInnit (Video Blogging RPF),Toby Smith | Tubbo & TommyInnit,i need to purge my urges (shame shame shame),Gen,Semi-Canon,No,14 Dec 2021,"1,314",Mature,Major Character Death,"(the mcd is temporary),Temporary Character Death,Canon Compliant,Exile Arc on Dream Team SMP (Video Blogging RPF),Post-Exile Arc on Dream Team SMP (Video Blogging RPF),Hurt/Comfort,Mostly hurt,Angst,Hopeful Ending,Eating Disorders,Self-Harm,Suicidal Thoughts,Bittersweet Ending,TommyInnit Angst (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Touch-Starved TommyInnit (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),Abuse,Manipulation,Villain Clay | Dream (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Exiled TommyInnit (Video Blogging RPF),Wilbur Soot and TommyInnit are Siblings,Immortal Technoblade (Video Blogging RPF),Immortal Phil Watson (Video Blogging RPF),Platonic Soulmates Technoblade & Phil Watson (Video Blogging RPF),it's implied at least,Hurt TommyInnit (Video Blogging RPF),TommyInnit Has a Child Named Shroud (Video Blogging RPF),Introspection,Character Study,i think,Angst with a Happy Ending"
Minecraft (Video Game),Dave | Technoblade & TommyInnit,Toby Smith | Tubbo & TommyInnit,Antarctic Winds and Magical Teens Aren't a Good Mix,Gen,Semi-Canon,No,12 Feb 2021,"1,313",Teen And Up Audiences,Graphic Depictions Of Violence,"They/Them Pronouns for Eret (Video Blogging RPF),Medium!Tommy,Mage!Tommy,big brother wilbur,Dadza,Big Brother Technoblade,Alternate Universe - Magic,Rituals,Minor Violence,Niki is concerned,Protective Tubbo,Wilbur and Techno are twins,Medium!Tubbo,Eret is concerned,Phil is concerned,Tommy is a giant book worm,Blood Magic,Blood,no beta we die like lmanberg,no respawning,Angst,Permadeath AU,Panic Attacks,anxiety stims,No Romance,platonic cuddles,Fluff,Post-Traumatic Stress Disorder - PTSD,Trans Floris | Fundy,Ghost! Fundy,Past Child Abuse,Minecraft Mechanics,Self-Mutilation,Self-Harm"
Video Blogging RPF,Wilbur Soot & TommyInnit,Toby Smith | Tubbo & TommyInnit,missing pieces of my skull (i'll sew on patches of my own soul).,Gen,Semi-Canon,No,25 Dec 2021,"1,312",General Audiences,Creator Chose Not To Use Archive Warnings,"whatre the duos,crimeboys angst,bedrockbros fluff,allium duo my beloved,clingyduo fluff,allium duo fluff,whats sam and tommys duo??,whatever,sam and tommy fluff,PYRODUO FLUFF,tommy knits,Because of course he does,skrunkly boy,Piglin Technoblade (Video Blogging RPF),Possessive Technoblade (Video Blogging RPF),its subtle but its there,c!wilbur is an asshole,Protective Sapnap (Video Blogging RPF),Protective Sam | Awesamdude,Protective Ranboo (Video Blogging RPF),Protective Toby Smith | Tubbo,Platonic Cuddling,shipping is disgusting get out of here with that,Merry Christmas :D"
Minecraft (Video Game),Clay | Dream & GeorgeNotFound & Sapnap (Video Blogging RPF),Toby Smith | Tubbo & TommyInnit,dread in my heart,Gen,Semi-Canon,No,05 Mar 2023,"1,312",Mature,Graphic Depictions Of Violence,"Hurt Clay | Dream (Video Blogging RPF),Prisoner Clay | Dream (Video Blogging RPF),Pandora's Vault Prison,Possession,Self-Harm,Clay | Dream Needs a Hug (Video Blogging RPF),Author is a Clay | Dream Apologist (Video Blogging RPF),Whump,Suicidal Thoughts,Suicide Attempt,Depression,Hurt/Comfort,Angst with a Happy Ending,Manipulation,Clay | Dream Angst (Video Blogging RPF),Dissociation,It Gets Worse Before It Gets Better,but it will get better,Crying,Starvation,TommyInnit Needs a Hug (Video Blogging RPF),Basically Dream Was Possessed And Now Has To Suffer,I'll Add More Tags With Chapters,Author is a TommyInnit Apologist (Video Blogging RPF),I'm An Everyone Apologist,Forgiveness,This One's Gonna Be Long,hopefully,The Sleepy Bois Are Related In This,Flashbacks,Backstory,Gaslighting,Abusive Relationships,? I think it counts,not dnf or karlnapity btw,Slow Burn"
Minecraft (Video Game),TommyInnit (Video Blogging RPF) & Other(s),Toby Smith | Tubbo & TommyInnit,tommyinnit's guide to being a friendly neighborhood spiderman,Gen,Semi-Canon,No,13 Oct 2022,"1,310",Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death","angst lol,allium enjoyers come get yall juice,clingyduo yall might cry but come too,crimebois enjoyers as well,pretty much everyone should read this,that is a threat - Freeform,not beta read we die like me every single day,Hurt TommyInnit (Video Blogging RPF),Hurt/Comfort,TommyInnit-centric (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Everyone Needs A Hug,Toby Smith | Tubbo Needs a Hug,Platonically Married Ranboo and Toby Smith | Tubbo,Everyone Needs Therapy,this one is gonna hurt yall just warning ya,Other Additional Tags to Be Added"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Toby Smith | Tubbo & TommyInnit,Strength and Faith,Gen,Semi-Canon,No,24 May 2021,"1,310",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"I couldn't find sneegs tag wtf,anyway,Mild Gore,Blood,Wingfic,Origin Smp - Freeform,Hybrid TommyInnit (Video Blogging RPF),Phantom Hybrid Wilbur Soot,Bee Hybrid Toby Smith | Tubbo,Elytrian Phil Watson (Video Blogging RPF),Moth Hybrid Sneegsnag,Enderman Hybrid Ranboo (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),Toby Smith | Tubbo & TommyInnit Friendship,Hurt/Comfort,Angel Wings,Happy Ending,TommyInnit Angst (Video Blogging RPF),Religion,I make Twitch Prime a goddess,Fluff and Hurt/Comfort,Angst,Fluff,Platonic Relationships,Platonic Cuddling,Protective Wilbur Soot,Protective Phil Watson (Video Blogging RPF),How Do I Tag,I wrote this very fast pls excuse any mistakes,Angel TommyInnit,Outer Space"
Video Blogging RPF,Wilbur Soot & TommyInnit,Toby Smith | Tubbo & TommyInnit,Brother of Mine,Gen,Semi-Canon,No,19 Apr 2021,"1,308",General Audiences,No Archive Warnings Apply,"Alternate Universe - Detroit: Become Human Fusion,Androids,Alternate Universe - Robots & Androids,It/Its Pronouns for Androids (Detroit: Become Human),Pre-Android Revolution (Detroit: Become Human),Anti-Android Sentiments (Detroit: Become Human),android!wilbur,human!tommy,Wilbur Soot & TommyInnit Friendship,Emotions,Angst with a Happy Ending,Deviancy (Detroit: Become Human),First Meetings,Hurt/Comfort,Angst and Hurt/Comfort,Hopeful Ending,TommyInnit Needs a Break (Video Blogging RPF),Miscommunication,Character Study,Wilbur is an AX400,AX400,Discrimination,Android Discrimination,Friendship,Brotherly Affection,Bonding,Awkward Conversations,Confusion,Android Dehumanization (Detroit: Become Human),Human Emotions,Struggling with Human Emotions,detroit become human - Freeform,Detroit Become Human AU,Part 2,Prequel"
Minecraft Youtubers,Toby Smith | Tubbo & TommyInnit,Toby Smith | Tubbo & TommyInnit,He Needs a Hug,Gen,Semi-Canon,No,17 Aug 2020,"1,308",General Audiences,No Archive Warnings Apply,"This might come off as more than platonic so sorry if it does,This is completely based on my personal experiences with my good friends,Platonic Cuddling,Hugs,Cuddling,Tommy has a rough day,Tubbo hugs him,Tommy is touch starved,ClingyInnit"
Minecraft (Video Game),No Romantic Relationship(s),Toby Smith | Tubbo & TommyInnit,The Bench Trio and their Accidental Vigilantism,Gen,Semi-Canon,No,30 Mar 2022,"1,306",Teen And Up Audiences,No Archive Warnings Apply,"prob gonna edit tags later,Alternate Universe - Superheroes/Superpowers,SBI dynamics,Villain Clay | Dream (Video Blogging RPF),Light Angst,probably but knowing me it might get dark,Violence,I literally don't know how to tag this fic,Adopted Sibling Relationship,Hurt/Comfort,kinda??? this is supposed to be fluffy i don't know what im doing,dream is a supervillain,Blood and Injury,might be slight gore later on but we shall wait and see"
Minecraft (Video Game),Toby Smith | Tubbo & TommyInnit,Toby Smith | Tubbo & TommyInnit,And when you tell me that you love me I can almost feel it,Gen,Semi-Canon,No,17 Dec 2020,"1,306",General Audiences,No Archive Warnings Apply,"Fluff,Light Angst,very very light,This is a happy story,Hair Braiding,Friendship,Platonic Soulmates,Toby Smith | Tubbo and TommyInnit Run Away,Platonic Cuddling,Happy Tommyinnit,Happy Tubbo,They are happy and living their best life,Look man,Healthy Coping Mechanisms,I love the fact that isn't technically a tag,but they are healthy!,These boys are learning to process their traumas in a healthy way!!,I'm so proud of them,I ramble in these tags too much lmao,Touch-Starved,just two best friends living on a farm together,what will they do?,learn to express their love and how to relax and have some peace,they are best friends your honor and they will act like it,this is possibly the fluffiest thing I've ever written and I lowkey love it,sometimes you just need to ignore canon,and write a fic about two best friends braiding each others hair to feel better"
