fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,More than an addiction,Gen,No,Yes,25 Mar 2016,26,Explicit,No Archive Warnings Apply,"BDSM relationships,Friends to Lovers,Friends With Benefits,Praise and pain kinks,Petplay,Sex Clubs,top jeongguk,Past Relationships"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Everyone,Jeon Jungkook & Min Yoongi | Suga,BTS American kidnapped life,Gen,No,Yes,08 Jan 2024,25,Not Rated,Creator Chose Not To Use Archive Warnings,"Hurt/Comfort,Angst with a Happy Ending,Kidnapping,Kidnapped Jeon Jungkook,Scared Bangtan Boys | BTS,Kidnapped Bangtan Boys | BTS,Jeon Jungkook-centric,Threats of Rape/Non-Con,Rape/Non-con Elements,Non-Consensual Drug Use,Non-Consensual Touching,Hurt Jeon Jungkook,Hurt Everyone,ill add tags as i go,Human Trafficking,only attempted though,Implied/Referenced Sexual Assault,Not Beta Read"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,beyond the screen,Gen,No,Yes,21 Aug 2021,25,Explicit,Creator Chose Not To Use Archive Warnings,"Camboy Jeon Jungkook,Cockslut Jeon Jungkook,Anal Fingering,Dildos,Masturbation,Male Solo,Come Eating,Soft Jeon Jungkook,Pretty Jeon Jungkook,Nipple Play,Jeon Jungkook is a Brat,Whining,Edging,Degradation,I Wrote This Instead of Sleeping,Min Yoongi | Suga is Trying His Best,hypervixation,Angst and Feels,Attempt at Humor,Falling In Love,Jealous Min Yoongi | Suga,Kissing It Better,Denial of Feelings,Comfort Sex,Working through feelings,i hurt my own feelings writing this,Anal Sex,Riding,Barebacking,Mentioned Park Jimin (BTS),Bottom Jeon Jungkook,Top Min Yoongi | Suga,Sub Jeon Jungkook,Dom Min Yoongi | Suga,Dom Park Jimin (BTS),Love Triangles,Implied/Referenced Homophobia,Tattoo Artist Min Yoongi | Suga,One Sided Love,OR IS IT,its not btw,Misunderstandings,Past Jeon Jungkook/Park Jimin,mention of other members,Dancer Park Jimin (BTS),Rough Sex,Rough Oral Sex,Spit Kink,Face Slapping,Spanking,Handcuffs,Toxic Relationships"
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga & Everyone,Jeon Jungkook & Min Yoongi | Suga,Shades of Heart,Gen,No,Yes,02 Aug 2021,25,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Fantasy,Alternate Universe - Historical,Min Yoongi | Suga-centric,Min Yoongi | Suga is Good at Feelings,Nobility Min Yoongi | Suga,Prince Kim Seokjin | Jin,Prince Kim Taehyung | V,Mute Min Yoongi | Suga,Other Additional Tags to Be Added"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,Dead Alive,Gen,No,Yes,19 Jan 2020,25,Mature,"Graphic Depictions Of Violence,Rape/Non-Con","Bottom Jeon Jungkook,Top Min Yoongi | Suga,Revenge,Abusive Relationship,yoonkook,Kidnapping,Sub Jeon Jungkook,Dom Min Yoongi | Suga"
방탄소년단 | Bangtan Boys | BTS,Kim Seokjin | Jin & Kim Taehyung | V,Jeon Jungkook & Min Yoongi | Suga,Take My Voice,Gen,No,Yes,20 Mar 2019,25,Mature,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence,Major Character Death","Kim Taehyung | V-centric,Time Shenanigans,bangtan universe said taejin rights,Alternate Universe - The Most Beautiful Moment In Life | HYYH"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,"100 ways to say, I Love You",Gen,No,Yes,22 Mar 2018,25,Not Rated,Creator Chose Not To Use Archive Warnings,"100 Ways to Say I Love You Writing Challenge,Fluff,yoonkook,Idols,Alternate Universe - Idols"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,I See Magic In Your Eyes,Gen,No,Yes,23 Feb 2018,25,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Magic,Alternate Universe - College/University,Bullying,First Meetings,Alternate Universe - Modern with Magic"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Min Yoongi | Suga,Jeon Jungkook & Min Yoongi | Suga,Purgatory,Gen,No,Yes,04 Sep 2016,25,Mature,Graphic Depictions Of Violence,"trigger warning,Triggers,Violent Thoughts,Threats of Violence,Fist Fights,Alcohol Abuse/Alcoholism,Past Alcohol Abuse/Alcoholism,Teen Angst,Angst,Angst with a Happy Ending,Depression,Recovery"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Park Jimin,Jeon Jungkook & Min Yoongi | Suga,The baby boxer,Gen,No,Yes,04 Jan 2024,24,Not Rated,Creator Chose Not To Use Archive Warnings,"Sugar Daddy Kim Taehyung | V,Sugar Daddy Kim Namjoon | RM,Sugar Daddy Min Yoongi | Suga,Sugar Daddy Jung Hoseok | J-Hope,Sugar Daddy Kim Seokjin | Jin,Sugar Baby Jeon Jungkook,Daddy Dom Kim Namjoon | RM,Daddy Dom Kim Taehyung | V,Daddy Dom Kim Seokjin | Jin,Daddy Dom Min Yoongi | Suga,Sub Jeon Jungkook,Orphan Jeon Jungkook"
