fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Is This Your Card?,M/M,Yes,No,21 Nov 2021,"1,175",General Audiences,No Archive Warnings Apply,"Magician Alec Lightwood,kid Alec Lightwood,Alec Lightwood Deserves Nice Things,Protective Magnus Bane,Supportive Magnus Bane,Bad Parent Maryse Lightwood,Bad Parent Robert Lightwood,First Meetings,Pre-Canon,Pre-Relationship,Fluff and Angst,Shadowhunters Season 1,Alternate Universe - Canon Divergence"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,stay in my arms if you dare (or must I imagine you there),M/M,Yes,No,27 May 2019,"1,175",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Human,Lawyer Magnus Bane,Student Alec Lightwood,(grad student),(they're only 3 years apart in age),Acquaintances to Friends to Lovers,Only Alec and Magnus and Raphael and Meliorn have defined sexualities,Everyone else is up to interpretation but none of them are straight,I lovingly dubbed this the 'Absolute Dumbass AU' while I was writing it,Gratuitous use of Whitney Houston lyrics ahead,Alec is studying history and sociology and he's getting his phd,nerd!alec,Mutual Pining,sizzy and clace are both just background ships but they're definitely present,Idiots in Love,Falling In Love,Alec Lightwood Deserves Nice Things,Magnus Bane Deserves Nice Things"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Falling apart,M/M,Yes,No,30 Sep 2016,"1,175",Explicit,No Archive Warnings Apply,"Oral Sex,Light Bondage,Orgasm Denial,Teasing,Overstimulation,Embedded Images"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Dragged to Love,M/M,Yes,No,06 Sep 2021,"1,174",Mature,No Archive Warnings Apply,"Alternate Universe - Human,Veterinary Alec Lightwood,Nurse Magnus Bane,Falling In Love,Kid Fic,Magnus Bane Deserves Nice Things,Alec Lightwood Deserves Nice Things,They are the nice things,Secrets,Mutual Pining,Orphan Max,Divorced Magnus,Single Parent Alec Lightwood,Single Parent Magnus Bane,Mentioning Of Cancer & Death,Rich Magnus Bane,Past Child Abuse,Past Miscarriage,Skippable Smut,Fluff,Coming Out,Family Drama,Happy Ending"
Shadowhunters (TV),Magnus Bane & Maryse Lightwood,Magnus Bane/Alec Lightwood,among their burning terms of love,M/M,Yes,No,12 Apr 2021,"1,174",Teen And Up Audiences,No Archive Warnings Apply,"this is just 12k of magnus and maryse walking around brooklyn,talking about their feelings,Post-Episode: s03e18 The Beast Within,Breaking Up & Making Up,Post-Break Up,aggressively good communication,Angst with a Happy Ending,feelings about feelings,Magnus Bane Deserves Nice Things,feelings about moms,Hurt/Comfort,Emotional Hurt/Comfort"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Everything Golden,M/M,Yes,No,27 May 2016,"1,195",Explicit,No Archive Warnings Apply,"Dubious Consent,drugged,Anal Fingering,Blow Jobs,Light Dom/sub,Sex Pollen,Light Praise Kink,Fluff and Angst,Mention of attempted rape"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,I Can’t Help But Love You (Even Though You Can Be Such An Idiot),M/M,Yes,No,23 Aug 2016,"1,194",Teen And Up Audiences,No Archive Warnings Apply,"5 Things,5+1,marriage proposals,Alec Lightwood Deserves Nice Things,Fluff and Humor,semi future fic,Post Season 1"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Strange Bedpersons,M/M,Yes,No,09 Sep 2018,"1,193",Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Human,Alternate Universe - Lawyers,Oblivious Simon,Established Relationship,Fluff and Humor,Attempt at Humor,Fluff,soft boyfriends,Alternate Universe - Modern Setting,Lawyer Alec Lightwood,Lawyer Magnus Bane,Secret Relationship,we're going with that because simon is a mess"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Honour or Honesty,M/M,Yes,No,15 Sep 2017,"1,193",Explicit,No Archive Warnings Apply,"Eventual mpreg,Top!Magnus,bottom!alec"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,that look in your eyes,M/M,Yes,No,09 Jun 2020,"1,192",Mature,No Archive Warnings Apply,"Fluff,just fluff. so much fluff,i guess super light angst but not really,small amounts of insecure magnus,Magnus Bane's Cat Eyes,alec LOVING his boyfriend and his boyfriend's eyes,its what he deserves!,Magnus Bane Deserves Nice Things,and alec is nice things.,(also alec is giving him nice things),fluff. did i mention fluff,Domestic Magnus Bane/Alec Lightwood,Alec Lightwood Loves Magnus Bane,Magnus Bane/Alec Lightwood Fluff,loving all these existing tags tbh,its what they deserve.,5+1 Things,Magnus Bane Loves Alec Lightwood,they love each other so much :'),alec makes magnus so fucking happy?,and vice versa,Oneshot,Trans Magnus Bane (although its not a huge focus),but hes trans sorry haters!,I DONT MAKE THE RULES,Cuddling,BAMF Magnus Bane,towards the end,i mean hes always bamf but u kno,i guess this isnt canon compliant but like.,[brian david gilbert voice] FUCK canon.,Short,written in like an hour bc i just....this is cute,its rated mature bc #5 features nudity,and discussions of sex although we're not showin any,why did i say ""we""? i don't know. royal we?,idk how i feel about this i wrote most of it in an hour but its fine i just want cute shit guys,yes ragnor is alive no i will not explain"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,goldenrod,M/M,Yes,No,12 Aug 2018,"1,192",Explicit,Creator Chose Not To Use Archive Warnings,"Tumblr Prompts,Prompt Fill,Smut,Plot What Plot/Porn Without Plot,Safe Sane and Consensual,mlm author,Alpha/Beta/Omega Dynamics,Knotting,Heat Sex,could be considered dubcon,like i don't see it that way as they're both eager and into it,but technically neither of them planned the heat thing and such,Self-Lubrication,Love,Light Dom/sub,Trust,Cuddling,Enthusiastic Consent,Mating Cycles/In Heat,Fluff,Omega Magnus Bane,Alpha Alec Lightwood,Bottom Magnus Bane,Top Alec Lightwood"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Sandalwood and Citrus (the lost aromatics),M/M,Yes,No,21 Jun 2020,"1,191",Explicit,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Omega Alec Lightwood,Omega Jace Wayland,Alpha Magnus Bane,meet ugly,True Mates,Mating Cycles/In Heat,Camboy Alec,Bookstore Owner Alec Lightwood,Coffee Shop Owner Jace,Oblivious Alec Lightwood,Anosmia,Other Additional Tags to Be Added,Bottom Alec,POV Alec Lightwood,POV Jace Wayland,Mpreg,Angst,Courting Rituals,Misunderstandings,oh hey SOBS should probably put some tags on here too huh,well here I go,Plot Twists,hurt comfort,Jace and Magnus being bros,You are probably gonna end up shipping Underhill and Scott bc Toby and I are good like that,Family Feels,Simon and Jace are both oblivious idiots,help them,Alec deserves all the nice things,and quite frankly,so does Magnus,Inner Omegas got a lot of opinions,Clizzy are the only smart and valid ones tbh,Jace likes how people smell,Especially Simon,help all these fools,just help them,Oblivious Jace Wayland,Everyone is Oblivious to ALL the things,Trans Alpha Jace,Morning Sickness,Tooth-Rotting Fluff,Bottom Magnus Bane,Birth,Giving Birth,delivery"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,A little bit of limp never hurt nobody,M/M,Yes,No,06 Jun 2017,"1,191",Explicit,Creator Chose Not To Use Archive Warnings,"Love,Sex,Top Magnus,Bottom Alec,Different Sex Positions,Dirty Talk,a lot of dirty talk,Desperate Alec,Daddy Kink,Shameless Smut,Feels,they love each other very much,sex talk with Izzy,Humor,Idiots in Love,Doggy Style,Riding,Wall Sex,Rough Sex,but slow sex in the end,Making Love"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,after dark,M/M,Yes,No,14 Feb 2017,"1,191",Teen And Up Audiences,No Archive Warnings Apply,"Fluff,Mild Angst,Flirting,Intimacy,Introspection,Coda,episode coda,1x06,1x12,2x03,2x05,Canon-Compliant,(at least up til tonight because who knows what 207 will give us),Bed-sharing,Sharing a Bed,No plot just fluff,Fluff without Plot,Canon-Typical Angst,minor one-sided Jalec,really just an ode to my favourite trope,Vignettes,One-Shot,Pre-Canon,Post-Canon"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,dance in the dark,M/M,Yes,No,04 Jun 2016,"1,191",Explicit,No Archive Warnings Apply,"Sparring,Established Relationship,Blow Jobs,Hair-pulling,Exhibitionism,Dirty Talk,Implied/Referenced Homophobia"
The Shadowhunter Chronicles - All Media Types,Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,"Let's Talk (Think) About Sex, Baby...",M/M,Yes,No,21 Mar 2022,"1,190",Explicit,No Archive Warnings Apply,"mind-reader,mind reader alec lightwood,sex Thoughts,distraction,Fluff,Fun,Alternate Universe - Crack,Warlock Magnus Bane,Shadowhunter Alec Lightwood,Mild Smut,Sexual Content,5+1 Things,Swearing,Explicit Language,Explicit Sexual Content,explicit sexual thoughts"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Best Thing I Ever Had,M/M,Yes,No,11 Feb 2022,"1,190",Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Human,Fake/Pretend Relationship,Mutual Pining,Fluff,Angst,Smut,Explicit Sexual Content,Famous Magnus Bane,Sex Work,Implied/Referenced Homophobia,Implied/Referenced Child Abuse,Implied/Referenced Rape/Non-con,Bad Parent Robert Lightwood,Bad Parent Maryse Lightwood,Getting Together,Happy Ending,Rape Recovery,Angst with a Happy Ending,Don't copy to another site"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Care For Me,M/M,Yes,No,07 Mar 2021,"1,189",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Post-Episode: s01e06 Of Men And Angels,Episode: s01e06 Of Men And Angels,POV Magnus Bane,Gentle Dom Magnus Bane,Sub Alec Lightwood,Service Submission,Alec Lightwood Has Self-Worth Issues,Implied/Referenced Child Abuse,Fluff,Romantic Fluff,First Time,Falling In Love,Virgin Alec Lightwood,Love,Caring Magnus Bane,Understanding Magnus Bane,Self-Sacrificing Alec Lightwood,Supportive Magnus Bane,Protective Magnus Bane,Implied/Referenced Sex,Emotional Hurt/Comfort,Healing,First Kiss,Innocent Alec Lightwood,Insecure Alec Lightwood,Love at First Sight,Possessive Magnus Bane,Happy Ending"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Run With Me,M/M,Yes,No,18 Jun 2020,"1,187",Explicit,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Sass,Teasing,BAMF Alec Lightwood,Wolf Alec Lightwood,Hellhound Magnus Bane,Falling In Love,playing together,Banter,working together,Negotiations,Mating Bites,Heat Sex,omega in heat,alpha in rut,Consensual Mating,These two idiots are stupid for each other Magnus is just oblivious,Pining,Thirsty Husbands,Idiots in Love"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Bound to Please,M/M,Yes,No,16 Feb 2019,"1,188",Mature,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Non-Traditional Alpha/Beta/Omega Dynamics,Alternate Universe - Modern Setting,Bookstores,Bookstore Owner Alec Lightwood,Awkward Flirting,Alpha Alec Lightwood,Alpha Magnus Bane"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Burnt Pancakes,M/M,Yes,No,31 Oct 2016,"1,188",General Audiences,No Archive Warnings Apply,"Alternate Universe - High School,Fairy Tale Retellings,Underage Drinking,for the Americans,Bad Parenting,Alternate Universe - Cinderella Fusion,Alternate Universe - Human,maryse is a bitch,TW for Loss of Books,Fluff,Attempt at Humor,Izzy plays Matchmaker,Halloween,Pancakes get burnt,often,So many TV-Show and Movie References,Pansexual Simon Lewis,Simon is adorable,izzy is the best,Sibling Love"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,The Time Alec Met Clary,M/M,Yes,No,02 Aug 2016,"1,186",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Canon,Mild Blood,Vampire Simon"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,The Hunted,M/M,Yes,No,18 Mar 2016,"1,184",Explicit,No Archive Warnings Apply,"PWP,Smut,POV Alec,Dominant Magnus,Post-Coital Cuddling,really AO3? can we suggest a better tag than post-coital cuddling?"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,All The Stories Are True,M/M,Yes,No,15 Jun 2020,"1,182",Mature,Creator Chose Not To Use Archive Warnings,"Temporary Character Death,YES IT'S TEMPORARY,Immortal Husbands,Happy Ending,Fluff,Angst,BAMF Alec Lightwood,Warlock Alec Lightwood,Magnus Bane Deserves Nice Things,Alec is a planner and always has plans,All the stories are true"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,The real thing,M/M,Yes,No,24 Feb 2021,"1,182",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Soul Bond,Magic,Sickfic,Sick Alec Lightwood,Hurt/Comfort,Fluff,Established Relationship,Protective Magnus Bane,Insecure Alec Lightwood,Blankets,Healing,Touch-Starved,Boyfriends,Kissing,sex references"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Something Blue,M/M,Yes,No,11 Mar 2021,"1,205",General Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Accidental Baby Acquisition,Babies,Kid Fic,Cute Max Lightwood-Bane,Foundlings,Found Family,Family Fluff,Fluff,Sleepy Cuddles,Puppy Piles,Napping,Head of the Institute Alec Lightwood,New York Shadowhunter Institute,The Institute - Freeform,Alec Lightwood is Good With Kids,Domestic Fluff,Domestic Magnus Bane/Alec Lightwood,Established Relationship,Rain,Tooth-Rotting Fluff"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,In the Spirit of Competition,M/M,Yes,No,21 Jan 2018,"1,204",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Malec,mundane AU,former Marine Alec,Fashion Designer Magnus,Domestic Fluff,Soft Boyfriends Being Soft,Pure Unadulterated Fluff,I'm not even kidding"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,"Drunk Words, Sober Thoughts",M/M,Yes,No,06 Feb 2019,"1,203",Not Rated,Creator Chose Not To Use Archive Warnings,"Drunk Alec Lightwood,Tooth-Rotting Fluff,POV Magnus Bane,Established Relationship,soft boyfriends,Happy Magnus Bane/Alec Lightwood,Slice of Life,Self-Indulgent"
The Shadowhunter Chronicles - All Media Types,Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,The Red Button,M/M,Yes,No,30 Dec 2016,"1,203",Mature,Creator Chose Not To Use Archive Warnings,"Alcoholic Magnus,Psychiatrist Alec,though he's not Magnus' psychiatrist,have some ethical standards people,Fluff and Angst,Angst and Fluff,Someone hug Magnus,Alcohol Abuse/Alcoholism,References to Depression,Immortal's friendship,Unreliable Narrator,Bad Decisions,Angst with a Happy Ending,The chapters are getting bigger,Abusive Relationships,that's what I get for adding Camille to the mix,on the bright side,Malec is pure and loving,Brace yourselves,for the ending"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,You Are Certainly My Poison of Choice,M/M,Yes,No,02 Nov 2016,"1,203",Explicit,Creator Chose Not To Use Archive Warnings,"One Night Stands,kinda but alec doesnt kno when 2 stop,Blow Jobs,Unrequited Love,Homophobia,Praise Kink,Misunderstandings,Coming Out,grey-aroace!jace,which is canon as far as i am concerned"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,PowerPlay II,M/M,Yes,No,08 May 2019,"1,202",Explicit,Graphic Depictions Of Violence,"Alternate Universe,Crimes & Criminals,Organized Crime,Murder,Violence,Torture,Explicit Language,Explicit Sexual Content,Submission,Dom/sub,Drug Use,Kinks,Fluff and Angst,Domestic Fluff,Minor Character Death,Psychological Torture"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Could My Soulmate Please Take A Nap,M/M,Yes,No,01 Dec 2020,"1,200",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - High School,Human AU,Enemies to Lovers,Soulmate-Identifying Marks,Soul Bond,Alec catches the flu,Mentions of bad Lightwood parents"
Shadowhunters (TV),Magnus Bane/ Alec Lightwood,Magnus Bane/Alec Lightwood,Tease,M/M,Yes,No,15 Apr 2016,"1,200",Explicit,Creator Chose Not To Use Archive Warnings,"Fluff,Flirting,Smut,Dancing,Rimming,Anal Fingering,Anal Sex,Top Alec Lightwood,Bottom Magnus Bane"
Mortal Instruments Series - Cassandra Clare,Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,I Could Never Hate You,M/M,Yes,No,18 Oct 2015,"1,199",Mature,Creator Chose Not To Use Archive Warnings,"mention of non-consent,mentions of an abusive relationship,Malec,Angst,Hurt/Comfort,Love,Hate,Betrayal,Happy Ending,malec end-game"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,My husband owns a five arrow bow,M/M,Yes,No,14 May 2019,"1,198",General Audiences,No Archive Warnings Apply,"Established Relationship,Clubbing,Protective Alec Lightwood,BAMF Alec Lightwood,Fluff,Husbands,Magnus Bane is a Little Shit"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,In Another Life,M/M,Yes,No,13 Nov 2017,"1,198",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Malec,AU,mundane AU,they meet at a wedding,they are both smitten,if i could write them any other way i would,just kidding no I wouldn't,First Meetings,Soldier Alec,Fashion Designer Magnus,Background Relationships,Luke and Jocelyn make an appearance"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,And So The Time Goes ...,M/M,Yes,No,15 Jun 2018,"1,198",Mature,Creator Chose Not To Use Archive Warnings,"One Year Later,Alec married Lydia,BAMF Magnus Bane,Drama,Pain,so much pain,Magnus Bane Loves Alec Lightwood,Alec Lightwood Loves Magnus Bane,Protective Alec Lightwood,Hurt Magnus Bane,Alec Being an Asshole,Insecure Alec Lightwood,Magnus Bane Being Magnus Bane,Magnus Bane & Catarina Loss Friendship,Protective Magnus Bane,First Kiss,Surprise Kissing,The Circle,Kidnapping,Torture,Sacrifice,War,The past comes back to haunt you,BAMF Alec Lightwood,Alec Lightwood Is So Done,Magnus Bane Deserves Nice Things,Falling In Love,Angst,Emotional Constipation,Angst and Hurt/Comfort,Feels,Complicated Relationships,Fighting,Arguing,Made For Each Other,Idiots in Love,Reunited and It Feels So Good,So Married,Everything is Beautiful and Everything Hurts,Not Canon Compliant,Sorry Not Sorry,True Love,POV Magnus Bane,Mystery,Secrets,Gore,Songfic,Перевод на русский | Translation in Russian,Tags Are Hard,They're Too Many,They're taking over!,Help!"
Mortal Instruments Series - Cassandra Clare,Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Of Immeasurable Talent And Beauty,M/M,Yes,No,30 Mar 2016,"1,198",Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Alternate Universe - Human,Mundanes,Alternate Universe - Photographer,Photographer Alec,Alternate Universe - Fashion & Models,Model Magnus,Model Isabelle,First Kiss,Alec Is In Charge,I Know Nothing About Photoshoots,They're all friends - Freeform"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Faust Would Understand,M/M,Yes,No,08 Feb 2018,"1,197",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Prince of Hell Magnus Bane,Shadowhunter Alec Lightwood,Faustian Bargain,Really is fluffy,even if someone dies at the end,please trust me,that's not sarcastic btw,Happy Ending"
Shadowhunters (TV),Magnus Bane/Alec Lightwood,Magnus Bane/Alec Lightwood,Twenty-Nine Is Gonna Be A Great Year,M/M,Yes,No,05 Aug 2016,"1,197",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Canon,Parenthood,Birthday,Family Fluff,Pets,Sneaky Kids"
