fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Teen Wolf (TV),Peter Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,Tumblr prompts for Teen Wolf,M/M,No,No,13 Jul 2018,"5,349",Explicit,Creator Chose Not To Use Archive Warnings,"Medical Kink,unethical behavior,Arranged Marriage,Alternate Universe,Short,Ficlet Collection,Speculum,Pre-Slash,Threesome - M/M/M,BAMF Stiles,Bottom!Peter,Daddy Kink,Spanking,Figging,Mind Control,Hypnotism,Dubious Consent,Watersports,Coming Untouched,Cuckolding,Dirty Talk,Humiliation,Fisting,Mommy Kink,Bestiality,Knotting,Public Humiliation,Infantilism,Puppy Play,Male Lactation,Rape/Non-con Elements,Home Invasion,Enemas,Incest,Small Penis,kitten play"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,(Not so) Out of His League,M/M,No,No,23 Jun 2014,"5,346",General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Alternate Universe - Canon Divergence,Professor Derek Hale,Fluff,Humor,College,Awesome Stiles,Alternate Universe - College/University"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,Wheatgrass and Froot Loops,M/M,No,No,14 Jun 2014,"5,345",Mature,Creator Chose Not To Use Archive Warnings,"Actor Stiles,Personal Trainer Derek,Pining,Friends With Benefits,Casual Sex,Shower Sex,Miscommunication,Idiots in Love,Scott is in a band,Derek in basketball shorts,Alternate Universe - Celebrity,Texts From Last Night"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,Disposition,M/M,No,No,26 Aug 2018,"5,344",Explicit,No Archive Warnings Apply,"Alpha Derek,Stiles is a wolf slut,Secret Relationship,Online Relationship,Rutting,Mating Cycles/In Heat,Alternate Universe - Canon Divergence,Everyone Is Alive,Knotting,Full Shift Werewolves,full shift sex,Possessive Behaviour,Kink Negotiation,beastiality,i guess,Alternate Universe - Werewolves Are Known,Consensual Somnophilia,Top Derek Hale,Bottom Derek Hale,Top Stiles Stilinski,Bottom Stiles Stilinski,Daddy Kink,consensual use of derogatory terms,talk of mpreg,Dirty Talk,Breeding Kink,Somnophilia,LOTS OF CONSENT,stiles has a stalker"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,"Strong Alpha, Strong Pups",M/M,No,No,22 Jun 2016,"5,344",Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe,Tribal,Alpha/Beta/Omega Dynamics,Omega Stiles,Alpha Derek,Breeding,Mating,Impregnation,Crying,Stiles is a Little Shit,and kind of a BAMF"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,Rumour Has It,M/M,No,No,04 Oct 2013,"5,341",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Stiles/Other characters (non-explicit),Pining,Misunderstandings,Derek Comes Back,Alternate Universe - Canon Divergence,Angst,Humor,Friendship,Lydia POV,Derek POV,Prom,High School,Underage Drinking,everyone thinks Stiles is hot,skeezy guy bad-touching,BAMF Stiles,Stiles & Lydia friendship,Derek & Lydia friendship"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,wish i could be part of your world,M/M,No,No,15 May 2016,"5,338",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Supernatural Is Known,Alternate Universe - Merfolk,Still Werewolves,Alive Hale Family,Merman Stiles Stilinski,Soulmates,unnecessary made up lore tbh,Unlawful Use of Disney Songs and Quotes,use of ASL"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,"call me, maybe (but not in the library)",M/M,No,No,26 Jul 2013,"5,333",Explicit,No Archive Warnings Apply,"Librarian!Derek,Wrong number,POV Alternating,Alternate Universe - College/University,Glasses!Stiles,Alternate Universe - No Hale Fire,lots of coffee,grad student!Derek,Angst,Misunderstandings,Miscommunication,Making Out,Blow Jobs,Greenberg gets wasted,Scott is sometimes an ass in this universe,there is fluff,and pancakes,Bottom!Stiles,this is really not that porny"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,"That Time Derek and Stiles Had to Get Gay Werewolf Faerie Married, and Lived to Tell About it (not that they will)",M/M,No,No,22 Apr 2013,"5,332",Teen And Up Audiences,No Archive Warnings Apply,"Faeries Make Them Do It,Forced Marriage,First Time"
Teen Wolf (TV),Derek Hale/Stiles Stilinski,Derek Hale/Stiles Stilinski,Break the Ice,M/M,No,No,28 Nov 2013,"5,331",Mature,Creator Chose Not To Use Archive Warnings,"Hypothermia,Cold,Alternate Canon,Monster of the Week,Cuddling & Snuggling,Frottage,Blow Jobs"
