fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Minecraft (Video Game),Technoblade & TommyInnit (Video Blogging RPF),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,"if you were drowned at sea, I would give you my lungs so you could breathe",Gen,Yes,Yes,18 May 2021,"1,945",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"DreamSMP - Freeform,TommyInnit is Bad at Feelings (Video Blogging RPF),TommyInnit is Not Okay (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Protective Wilbur Soot,Wilbur Soot and Technoblade and TommyInnit are Siblings,Parent Phil Watson (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Mentioned Clay | Dream (Video Blogging RPF),Mentioned Niki | Nihachu,Mentioned Cara | CaptainPuffy,Angst,Fluff,Hurt/Comfort,Ranboo & TommyInnit Friendship (Video Blogging RPF),TommyInnit Hears Voices (Video Blogging RPF),Piglin Hybrid Technoblade (Video Blogging RPF),Avian Phil Watson (Video Blogging RPF),michael is adorable,sbi my beloved,might add more tags if i forgot any,tommy is super sad but it gets better later"
Video Blogging RPF,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Smiling doesn't feel the same,Gen,Yes,Yes,15 May 2022,"1,944",Teen And Up Audiences,Graphic Depictions Of Violence,"Heavy Angst,Found Family,sbi,Self-Harm,Cutting,Child Abuse,Angst,Emotional Manipulation,IRL Fic,Wilbur Soot and Technoblade and TommyInnit are Siblings,Touch-Starved TommyInnit (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Older Sibling Wilbur Soot,Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Protective Wilbur Soot,Eating Disorders,Self-Doubt,Self-Esteem Issues,Dead Dove: Do Not Eat,no beta we die like men,Tommy centric,Anxiety Attacks,Panic Attacks,Implied/Referenced Drug Use,Suicidal Thoughts,Dissociation,Suicidal TommyInnit (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Hurt/Comfort,Eventual Fluff,Emotional Hurt/Comfort,Emotional Baggage,Wounds,Serious Injuries,Minor Injuries,Violence,Domestic Violence,Sleepy Bois Inc as Family,Sleepy Bois Inc Angst,Sleepy Bois Inc-centric,TommyInnit-centric (Video Blogging RPF),Unhealthy Coping Mechanisms"
Video Blogging RPF,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Sock-Footed,Gen,Yes,Yes,07 Feb 2021,"1,943",Mature,Graphic Depictions Of Violence,"Family Dynamics,Depression,Self-Harm,Implied/Referenced Suicide,Alcohol Abuse/Alcoholism,Drug Use,Trans Character,everybodys trans baby,Hurt/Comfort,Angst,Drug Addiction,Implied/Referenced Child Abuse,drug overdose"
Video Blogging RPF,No Romantic Relationship(s),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,i hope you don't mind that i put down in words,Gen,Yes,Yes,20 Sep 2021,"1,942",Teen And Up Audiences,No Archive Warnings Apply,"Hurt/Comfort,Angst,Angst with a Happy Ending,Platonic Cuddling,Protective Wilbur Soot,Older Sibling Wilbur Soot,Parental Phil Watson (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,in all but Blood,mcc 4 needs to be talked about,absolute shitshow,or: sbi apologize to tommy for mcc4 the fic,Self-Hatred,Insecurity,IRL Fic"
DreamSMP,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,More Acts Of Spite,Gen,Yes,Yes,21 Apr 2023,"1,939",General Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Superheroes/Superpowers,Hero Phil Watson (Video Blogging RPF),Vigilante TommyInnit (Video Blogging RPF),Vigilante Grayson | Purpled,Hero Technoblade (Video Blogging RPF),Hero Wilbur Soot,Tommy Is A Mess,oneshots,Old Scenes,Angst,Most Non-Canon But Not All,Floof Is A Girlboss,this really is just from brainrot,chapters will be short as hecc,No Beta We Die Like Technoblade Doesn't,Crack and Angst,literally it changes chapter to chapter,there might be main-fic clues here...,also ARG clues for the ARG-ers"
Dream SMP,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Emvredeim,Gen,Yes,Yes,20 Jan 2023,"1,938",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Space,Action/Adventure,Aliens,characters NOT cc's,Not RPF,Humans are space orcs,Earth is Space Australia,Hurt/Comfort,Blood and Injury,Fluff and Angst,Minor Character Death,Rated T for Tommy's mouth,Sleepy Bois Inc-centric,Sleepy Bois Inc as Family,Human TommyInnit (Video Blogging RPF),Alien Wilbur Soot,Alien Technoblade (Video Blogging RPF),Alien Phil Watson (Video Blogging RPF),Alien Toby Smith | Tubbo,Alien Ranboo (Video Blogging RPF),No beta we die like my upload schedule,Other Additional Tags to Be Added,Alternate Universe - Science Fiction,Space Pirates,Slow Updates"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,"Sorry, we couldn't pay you back. Have Tommy instead!",Gen,Yes,Yes,07 Jun 2023,"1,936",General Audiences,No Archive Warnings Apply,"Alternate Universe - Vampire,Vampire Phil Watson (Video Blogging RPF),Vampire Technoblade (Video Blogging RPF),Vampire Wilbur Soot,Human TommyInnit (Video Blogging RPF),Young TommyInnit (Video Blogging RPF),He's eight,Child Abandonment,hes got a sister named clementine,Protective Wilbur Soot,Possessive Wilbur Soot,Morally Ambiguous Character,Implied/Referenced Character Death,Sleepy Bois Inc as Family,Sleepy Bois Inc-centric,Sleepy Bois Inc Fluff,TommyInnit-centric (Video Blogging RPF),Mentioned Ranboo (Video Blogging RPF),Mentioned Alexis | Quackity,Mentioned Niki | Nihachu,Mentioned Toby Smith | Tubbo,Alternate Universe - Modern Setting,accidental child acquisation,Dehumanization,Just to be sure,technically,Dark Phil Watson (Video Blogging RPF),but not in the DARK dark sense,Possessive Phil Watson (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF)"
Video Blogging RPF,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,striped shirts and hide and seek.,Gen,Yes,Yes,10 Mar 2022,"1,937",General Audiences,Creator Chose Not To Use Archive Warnings,"Protective Technoblade (Video Blogging RPF),Possessive Technoblade (Video Blogging RPF),Protective Wilbur Soot,Possessive Wilbur Soot,Protective Phil Watson (Video Blogging RPF),Protective Sapnap (Video Blogging RPF),Possessive Sapnap (Video Blogging RPF),Possessive Alexis | Quackity,Protective Toby Smith | Tubbo,they all love tommy )):,TommyInnit Angst (Video Blogging RPF),Fluff,Fluff and Angst,Dream sucks,Author is a TommyInnit Apologist (Video Blogging RPF),Author is Not a Technoblade Apologist (Video Blogging RPF),i hate c!techno,TommyInnit-centric (Video Blogging RPF),Bedrock Bros,Crimeboys - Freeform,pyroduo,calamity duo,they all love tommy,eueueueueu,Self-Indulgent,bedrock bros makes me sdjfhbsdfjbf"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,You found me when I didn't want to be found,Gen,Yes,Yes,21 Feb 2022,"1,932",General Audiences,Graphic Depictions Of Violence,"TommyInnit-centric (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),TommyInnit Needs Help (Video Blogging RPF),TommyInnit Needs an Adult (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,Dark Sleepy Bois Inc,Possessive Sleepy Bois Inc,Possessive Behavior,Mafia Sleepy Bois Inc,Parent Phil Watson (Video Blogging RPF),Author is Not a Clay | Dream Apologist (Video Blogging RPF),Manipulative Clay | Dream (Video Blogging RPF),Villain Clay | Dream (Video Blogging RPF),Technoblade is Bad at Feelings (Video Blogging RPF),Protective Wilbur Soot,Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF)"
Dream SMP,Ranboo & Phil Watson (Video Blogging RPF),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,i've got a bullet with your name on it,Gen,Yes,Yes,21 Apr 2021,"1,931",Teen And Up Audiences,Major Character Death,"Alternate Universe,Gangs,Hybrids,Winged Phil Watson (Video Blogging RPF),Pig Hybrid Technoblade (Video Blogging RPF),Human Wilbur Soot,Traumatized TommyInnit (Video Blogging RPF),lol,Sleepy Bois Inc as Family,Protective Sleepy Bois Inc,Toby Smith | Tubbo is a Sleepy Bois Inc Member,Ranboo-centric (Video Blogging RPF),Ranboo & TommyInnit Friendship (Video Blogging RPF),Happy Ranboo (Video Blogging RPF),Hurt Ranboo (Video Blogging RPF),how you ask? :),Villain Clay | Dream (Video Blogging RPF),Protective Wilbur Soot,Mind Control,Past Mind Control,Mind Control Aftermath & Recovery,Brainwashing,Past Brainwashing,ignore that. nothing you need to worry about,Hurt/Comfort,Angst and Hurt/Comfort,Emotional Hurt,Emotional Hurt/Comfort,Guns,Shooting Guns,Gunshot Wounds,a story in 3 tags,ranboo adopted by sbi,Found Family,Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),BAMF Wilbur Soot,BAMF Technoblade (Video Blogging RPF),BAMF Phil Watson (Video Blogging RPF),theyre kinda vigilantes,Hopeful Ending,sorry i shouldnt leave you with NO hope it does end quite well,Unreliable Narrator,just thought it was pertinent to add that tag now you know"
Minecraft (Video Game),Eret & TommyInnit (Video Blogging RPF),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,What do we have left to lose?,Gen,Yes,Yes,07 Feb 2021,"1,975",Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Toby Smith | Tubbo and TommyInnit Run Away,Traitor TommyInnit (Video Blogging RPF),Traitor Toby Smith | Tubbo,Eret Redemption (Video Blogging RPF),Other Additional Tags to Be Added,no beta we die like l'manburg,No shipping,i havent written in a while,let them live their cottagecore lives,soft,possible angst,sleepy boi inc,strictly platonic,NO SHIPPING MINORS,Wholesome,someone give these boys a hug,BadBoyHalo has entered the chat,Domestic Fluff,Trauma,let these boys heal,Post-Traumatic Stress Disorder - PTSD,Kinda,Its implied,Implied/Referenced Abuse,Villain Wilbur Soot,Schlatt and Wilbur are assholes,Dadza,uh oh Dadza is mad,Fundy has daddy issues,everyone is touch starved,Alternate Universe - Canon Divergence,Angst,oh god what have I done,i finally figured out how to use italics,Hurt/Comfort,Niki is not a morning person,Tommy has anger issues,Implied dadschlatt,tommy is from tb2t,tiredtwt - mentioned,Purpled Needs a Hug"
Dream SMP Ensemble - Fandom,wilbur soot and tommyinnit - Relationship,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,then no betrayal overcomes the taste,Gen,Yes,Yes,12 Oct 2021,"1,974",General Audiences,No Archive Warnings Apply,"Dark Sleepy Bois Inc,Possessive Sleepy Bois Inc,Possessive Behavior,Possessive Platonic Behavior,Angst and Hurt/Comfort,Podfic Welcome,no beta we die like tommy in prison"
Minecraft (Video Game),Wilbur Soot & Technoblade,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Attachments,Gen,Yes,Yes,27 Feb 2021,"1,974",Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Wilbur Soot and TommyInnit are Siblings,Dream Smp — Freeform,Fluff,Family Dynamics,Not Canon Compliant,i looked at canon in the eys and said ""nah"",an au where techno raises wilbur and tommy basically,Alternate Universe - Gods & Goddesses,Piglin Hybrid Technoblade (Video Blogging RPF),Hybrid Phil Watson (Video Blogging RPF),Hybrid Tommyinnit,Hybrid Wilbur Soot,more people will show up i swear,my friend said this was like free therapy so,Sleepy Bois Inc as Family,Parent Technoblade (Video Blogging RPF),Family Dynamics,Alternate Universe - Royalty,King GeorgeNotFound (Video Blogging RPF),Knight Clay | Dream (Video Blogging RPF),Minor Clay | Dream/GeorgeNotFound (Video Blogging RPF),sleepy bois inc - Freeform,Technoblade-centric (Video Blogging RPF),Found Family,Friendship,in which george and dream basically cons techno to join the family"
Minecraft (Video Game),No Romantic Relationship(s),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Soon you'll be Safe and Warm,Gen,Yes,Yes,23 Jan 2022,"1,973",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Vampire,Clingy TommyInnit (Video Blogging RPF),Dark Sleepy Bois Inc,Sleepy Bois Inc as Family,Vampire Technoblade (Video Blogging RPF),Vampire Wilbur Soot,Vampire Phil Watson (Video Blogging RPF),Scared TommyInnit (Video Blogging RPF),Homeless TommyInnit (Video Blogging RPF),Thief TommyInnit (Video Blogging RPF),Possessive Technoblade (Video Blogging RPF),Possessive Wilbur Soot,Possessive Phil Watson (Video Blogging RPF),Sleepy Bois Inc-centric,Angst with a Happy Ending,SHIPPERS DNI,Bench trio,Witch Toby Smith | Tubbo,Thief Toby Smith | Tubbo,bee duo,Hurt/Comfort"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,"Wings Of Feathers and Wax, Wings Of Bronze and Rivets",Gen,Yes,Yes,03 Jul 2022,"1,973",Teen And Up Audiences,No Archive Warnings Apply,"Identity Reveal,Secret Identity,Alternate Universe - Superheroes/Superpowers,Thief TommyInnit (Video Blogging RPF),Vigilante TommyInnit (Video Blogging RPF),Hero Wilbur Soot,Superhero Wilbur Soot,Wilbur Soot and Technoblade are Siblings,Phil Watson is Wilbur Soot and Technoblade's Parent,Hero Technoblade (Video Blogging RPF),Hero Phil Watson (Video Blogging RPF),Hero Clay | Dream (Video Blogging RPF),Chaotic Toby Smith | Tubbo,Traumatized TommyInnit (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Protégé TommyInnit (Video Blogging RPF),Blood and Violence,Found Family,Mercenary Grayson | Purpled,TommyInnit-centric (Video Blogging RPF),Sleepy Bois Inc as Family,Sleepy Bois Inc-centric,Angst,Angst and Hurt/Comfort,Multiple Pronouns for Ponk | DropsByPonk (Video Blogging RPF),Multiple Pronouns for Eret (Video Blogging RPF),BAMF Toby Smith | Tubbo,Older Sibling Niki | Nihachu"
Video Blogging RPF,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,And What Happened After,Gen,Yes,Yes,21 Apr 2021,"1,971",Teen And Up Audiences,No Archive Warnings Apply,"Parent TommyInnit (Video Blogging RPF),artist tommyinnit,Alternate Universe - Canon Divergence,this au can fit so much canon divergence in it,Canon-Typical Violence,This is about the characters not the ccs,Canon-typical language,Soft Technoblade (Video Blogging RPF),Kristin Rosales Watson as Death"
Minecraft (Video Game),No Romantic Relationship(s),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,3:47 AM,Gen,Yes,Yes,09 Oct 2020,"1,970",Teen And Up Audiences,No Archive Warnings Apply,
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,Locked Away,Gen,Yes,Yes,23 Jan 2023,"1,969",General Audiences,No Archive Warnings Apply,"Dragon Hybrid TommyInnit (Video Blogging RPF),Familiar TommyInnit (Video Blogging RPF),Witch Wilbur Soot,Witch's Familiar Phil Watson | Philza,Familiar Technoblade (Video Blogging RPF),Implied/Referenced Child Abuse,TommyInnit Needs a Hug (Video Blogging RPF),Hurt/Comfort,TommyInnit Angst (Video Blogging RPF),Protective Sleepy Bois Inc,Sleepy Bois Inc as Family,Kid TommyInnit (Video Blogging RPF)"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,His Hero,Gen,Yes,Yes,30 Jun 2022,"1,969",Teen And Up Audiences,No Archive Warnings Apply,"Cat Wilbur Soot,Cat TommyInnit (Video Blogging RPF),Cat Phil Watson,Cat Technoblade,LITERALLY,Sleepy Bois Inc Angst,Sleepy Bois Inc Fluff,Sleepy Bois Inc as Family,Wilbur Soot is TommyInnit's Parent,dadbur woo,Baby TommyInnit (Video Blogging RPF),Mentioned Sally the Salmon (Dream SMP),she is a tad of a bitch,Protective Wilbur Soot,Good Parent Wilbur Soot,Possessive Wilbur Soot,Possessive Technoblade (Video Blogging RPF),Possessive Phil Watson (Video Blogging RPF),Possessive Sleepy Bois Inc,Platonically,Animal Instincts,Play Fighting,little fighter tommy,Platonic Cuddling,Self-Esteem Issues,Wilbur Soot Needs a Hug,not dishwasher safe"
Video Blogging RPF,Clay | Dream & Technoblade (Video Blogging RPF),Wilbur Soot & Technoblade & TommyInnit & Phil Watson | Philza,So a Dragon and a Prince Walk Into a Bar,Gen,Yes,Yes,03 Mar 2022,"1,968",Teen And Up Audiences,Graphic Depictions Of Violence,"Clay | Dream & Technoblade Friendship (Video Blogging RPF),Dragon Clay | Dream (Video Blogging RPF),Human Technoblade (Video Blogging RPF),Prince Technoblade (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,Parent Phil Watson (Video Blogging RPF),Royal SBI,Angst,Hurt/Comfort,Implied/Referenced Rape/Non-con,Technoblade Angst (Video Blogging RPF),Hurt Technoblade (Video Blogging RPF),Hurt Clay | Dream (Video Blogging RPF),lol the boys be goin through it,Everyone Needs A Hug,Pretty Technoblade,Pretty Clay | Dream,yeah that’s right I found the two pretty best friends,Clay | Dream-centric (Video Blogging RPF),No Smut,i am ace af,and also a minor,that Stuff scares me hdhdhdh,BAMF Niki | Nihachu,Villain Jschlatt (Video Blogging RPF),no beta cuz I don’t know how to find one,Protective Clay | Dream (Video Blogging RPF),Asexual Technoblade (Video Blogging RPF),yes i am projecting,BUT WILL CONTAIN REFERENCED/IMPLIED/MENTIONED RAPE AND DUBIOUS CONSENT,PLZ BE CAREFUL MY LOVES,BAMF Cara | CaptainPuffy,Technoblade-centric (Video Blogging RPF),Queerplatonic Relationships,Very old fic of mine"
