fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Good Omens (TV),Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,When Love Must Die,Gen,Yes,No,24 May 2020,585,Not Rated,Graphic Depictions Of Violence,"Post-Apocalypse,Hurt/Comfort,Emotional Hurt/Comfort,Angst,Crowley Whump (Good Omens),Aziraphale Whump (Good Omens),Protective Crowley (Good Omens),Protective Aziraphale (Good Omens),those boys love each other,and they will sacrifice everything for one another,this will have a happy ending I promise,but I gotta whump them all first"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale & Crowley (Good Omens),Aziraphale & Crowley,How to Summon an Angel (By Proxy),Gen,Yes,No,01 May 2020,583,Teen And Up Audiences,No Archive Warnings Apply,"Demon Summoning,Summoning,Summoning Circles,Hurt/Comfort,BAMF Aziraphale (Good Omens),Anxious Aziraphale (Good Omens),Witches,Witchcraft,Wings,POV Aziraphale (Good Omens),Hostage Situations,Rescue Missions,Protective Aziraphale (Good Omens),Hurt Crowley (Good Omens),Angst"
Good Omens (TV),Aziraphale & Crowley (Good Omens),Aziraphale & Crowley,Meet Me Under the Mistletoe,Gen,Yes,No,13 Jan 2024,582,Explicit,No Archive Warnings Apply,"Christmas,Christmas Fluff,First Christmas,Meet-Cute,Best Friends,Friends to Lovers,Crowley Loves Aziraphale (Good Omens),Aziraphale Loves Crowley (Good Omens),but Crowley doesn't know it,Crowley is a romance novelist,who is actually quite terrible at real-life romance,Ineffable Idiots (Good Omens),Falling In Love,Christmas Vacation,in a town that adores Christmas,There Was Only One Bed,how is that not an official tag?,Fluff,Fluff and Humor,Tooth-Rotting Fluff,Romantic Fluff,Pining,Eventual Smut,because I can't have my bois falling in love without also getting down and dirty,:3,Crowley Being an Idiot (Good Omens),Aziraphale Being Aziraphale (Good Omens),Light Angst,like the absolute tiniest bit,but then it's all good,Christmas Morning,Love Confessions,Dorks in Love,I adore them your honor"
Good Omens (TV),Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,Basophobia,Gen,Yes,No,05 Sep 2020,582,Explicit,No Archive Warnings Apply,"Alternate Universe,Alternate Universe - Human,Alternate Universe - Modern Setting,Slow Burn,Mutual Pining,Alternate Universe - Neighbors,Crowley is a Mess (Good Omens),Fluff,Falling In Love,Light Angst,Developing Relationship,Friends to Lovers,Idiots in Love,Oblivious Aziraphale (Good Omens),Pining Crowley (Good Omens),Humor,Gabriel Is Actually Kind Of Great,First Meetings,First Kiss,Love at First Sight,Blow Jobs,They're both a mess"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,Heal These Broken Wings,Gen,Yes,No,28 Aug 2019,582,Mature,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence","Angel/Demon Relationship,Pain,Angst,Hurt/Comfort,Love Confessions,Love,Wings,Blood and Injury,Blood,Friends to Lovers,Fluff,Implied Sexual Content"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale & Crowley (Good Omens),Aziraphale & Crowley,the midwife and the goatherd,Gen,Yes,No,16 Oct 2021,581,Mature,No Archive Warnings Apply,"Developing Friendships,Developing Relationship,Biblical Themes (Abrahamic Religions),Hurt/Comfort,Angst,Death in Childbirth,Newborn Children,Babies,Crowley is Good With Kids (Good Omens),Crowley is Bad at Being a Demon (Good Omens),Historical References,Ancient History,She/Her Pronouns for Crowley (Good Omens),He/Him Pronouns For Aziraphale (Good Omens),Breastfeeding,Tenderness,Minor Character Death,Emotions,Midwife Crowley,Goatherd Aziraphale,Pining,Hopeful Ending,Fanon,Lactation,Lactation Kink,Gentleness,Kissing,Intimacy,Grief/Mourning,pining while together"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,Body Worship,Gen,Yes,No,29 Aug 2019,581,Explicit,Creator Chose Not To Use Archive Warnings,"Smut,So much smut,Asexual Aziraphale (Good Omens),Crowley Has a Penis (Good Omens),Crowley Has A Vulva (Good Omens),Crowley Has a Praise Kink (Good Omens),Fluff and Smut,Author is Asexual,sex positive Aziraphale,sex positive!asexual,Explicit Sexual Content,Sex Toys,Body Worship,Edging,Aftercare"
Good Omens (TV),Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,No Nightingales,Gen,Yes,No,13 Aug 2023,580,Teen And Up Audiences,No Archive Warnings Apply,"Suicidal Thoughts,Depression,Alcohol Abuse/Alcoholism,Suicide Attempt,Season/Series 02,Fix-It,No Character Death,Angst with a Happy Ending,Angst,First Proper Kiss,Mutual Pining,Emotional Hurt/Comfort,Hurt/Comfort"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale/Crowley (Good Omens),Aziraphale & Crowley,it started with a whisper,Gen,Yes,No,06 Jan 2022,580,General Audiences,No Archive Warnings Apply,"Alternate Universe - College/University,NO NO HEAR ME OUT,AZ AND CROWLEY ARE PROFESSORS,BUT THIS IS ALL CANON COMPLIANT,Canon Compliant,see,Aziraphale Loves Crowley (Good Omens),Crowley Loves Aziraphale (Good Omens),Soft Aziraphale (Good Omens),Caring Aziraphale (Good Omens),Fluff,Misunderstandings,pure fluff,nothing bad happens,literally nothing at all /srs,Ineffable Husbands (Good Omens),Crowley is Good With Kids (Good Omens),Basically,close enough,husbands husbands husbands,And everyone can tell,Ineffable Idiots (Good Omens),Fluff and Humor,Humor,Crowley is a Mess (Good Omens),but in a great way,HES,e r a t i c,Pranks and Practical Jokes,he was an english professor,he was a theatre director,can i make it any more obvious,~music swells~,crowley and az basically just got bored and said,""man i wonder what it would be like to be around a bunch of 20 years olds all day"",And then this happened,Crowley Loves The Golden Girls,crowley is nice to his plants™️,Crowley (Good Omens) Loves Queen (Band),Crowley Loves the Houseplants (Good Omens),aziraphale loves,Just in general"
Good Omens - Neil Gaiman & Terry Pratchett,Aziraphale & Crowley (Good Omens),Aziraphale & Crowley,"Oh, who adds real titles these days?",Gen,Yes,No,29 Jul 2019,580,General Audiences,No Archive Warnings Apply,"crowley loves kids,you can’t kill kids,Not Shippy,but can be read as shippy I guess,Crowley saves the kids,Crowley is good with kids,Crowley is great with kids,Crowley likes kids,Crowley and Kids,Crowley being nice to kids,crowley has a soft spot for kids,Crowley is a softie for kids,Crowley saved those kids fight me,adding all the Crowley and kids tags in hopes that whoever wants this fic finds this fic"
