fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Glee,Blaine Anderson/Sam Evans,Blaine Anderson/Kurt Hummel,A long race,M/M,Yes,No,14 Sep 2014,267,Teen And Up Audiences,No Archive Warnings Apply,"Blam,Past Klaine,Future Fic,Not Klaine Friendly,Not Kurt Friendly"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Vocalizing,M/M,Yes,No,23 Mar 2014,267,Teen And Up Audiences,No Archive Warnings Apply,"Deaf!Blaine,Glee AU"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Closest to Magic - first time,M/M,Yes,No,05 Feb 2014,267,Explicit,Underage,"Boypussy,Boypussy Kurt,Mpreg,Age Difference,Sugar Daddy"
Glee,Kurt Hummel/Noah Puckerman,Blaine Anderson/Kurt Hummel,Spontaneous Combustion,M/M,Yes,No,19 Sep 2012,267,Teen And Up Audiences,No Archive Warnings Apply,
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,The Second Task,M/M,Yes,No,11 Sep 2012,267,Teen And Up Audiences,No Archive Warnings Apply,"Hogwarts AU,Veela!Blaine,soul mates,Ravenclaw!Kurt,Gryffindor!Blaine,Veela,Possessive Behavior,Dependency"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Kintsugi,M/M,Yes,No,09 Sep 2020,266,Explicit,No Archive Warnings Apply,"Tested react fic,because I needed more than the 30 second Klaine dialogue we got,Glee 5x16,so have some canon dialogue,and then a longggggg expansion of dialogue,also smutty smut smut,but can we all agree that they clearly needed to discuss SO MUCH MORE,this started off as a quick one-shot and turned into a 10K+ monster so SORRY,pls enjoy,Blaine discussing his insecurities is kinda my kink,Glee tested,glee s05e16 tested,tested"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Cage Match,M/M,Yes,No,30 Apr 2015,266,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Bullying,Homophobia,Minor Violence,Skank Kurt Hummel,Cheerio Blaine"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Headstrong,M/M,Yes,No,27 Jan 2015,266,Mature,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Headway,Brain Damage,Blangst,Fluff"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Confessing,M/M,Yes,No,25 Oct 2013,266,General Audiences,No Archive Warnings Apply,Deaf Character
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Every Breath You Take,M/M,Yes,No,26 May 2013,266,Explicit,No Archive Warnings Apply,"AU,BDSM,Dom/sub,Restraints,Breathplay,Face-Fucking,Rough Sex,Anal Sex,Subspace,Impact Play,Nipple Play"
Glee,Blaine Anderson & Cooper Anderson,Blaine Anderson/Kurt Hummel,Lost Boy,M/M,Yes,No,02 Sep 2021,265,General Audiences,No Archive Warnings Apply,"Kidnapping,Trauma,Childhood Trauma,Post-Traumatic Stress Disorder - PTSD,Mental Health Issues,Family,Healing,Emotional Hurt/Comfort,Friendship,Klaine at the very end"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Wild & Free,M/M,Yes,No,01 Oct 2022,265,Mature,No Archive Warnings Apply,"Fluff,Smut,AU,Famous Blaine,somewhat closeted Blaine,brief mention of Kurt/other,brief mention of Blaine/other"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,"Rogue Pawn, Grey Castle",M/M,Yes,No,13 Nov 2014,265,Mature,Graphic Depictions Of Violence,"Alternate Universe - James Bond,Scenes of a sexual nature - Freeform"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Purpose,M/M,Yes,No,05 Jan 2015,265,Mature,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con","Hurt/Comfort,Alternate Universe - Dark"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Encore,M/M,Yes,No,04 Dec 2020,264,Explicit,No Archive Warnings Apply,"Alternate Universe,Anderberry Siblings,Age Difference,Roommates,Angst,Fluff,Hurt/Comfort,Getting Back Together,Happy Ending,Depression,Tattoos"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,The Seduction,M/M,Yes,No,18 Jul 2020,264,Explicit,No Archive Warnings Apply,"Alternate Universe,Alternate Universe - Historical,18th Century,Venezia | Venice,Carnival,Slow Build,innocent!Kurt,Age Difference,Age difference is six years,Romance,Fluff,Angst,Blangst,Smut,First Time,Frottage,Hand Jobs,Blow Jobs,Anal Sex,First Kiss,bisexual!blaine"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,just a kiss on your lips (in the moonlight),M/M,Yes,No,29 Jun 2017,264,Mature,No Archive Warnings Apply,Alternate Universe - Medieval
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Literary Love,M/M,Yes,No,23 Apr 2015,264,General Audiences,No Archive Warnings Apply,"AU,author!kurt,single dad!blaine,Blam"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,One Thing Led To Another (Now He's Kissing My Mouth),M/M,Yes,No,09 Mar 2015,264,Explicit,No Archive Warnings Apply,"Alternate Universe - Coffee Shops & Cafés,Hook-Up,Baristas,5+1 Things"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Second Chance,M/M,Yes,No,03 Jun 2017,264,Mature,No Archive Warnings Apply,"One Night Stand,Awkwardness,Boss/Employee Relationship,Denial of Feelings,Fluff"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,The (Boys) Come Snappin' At Me,M/M,Yes,No,04 Jun 2015,269,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe,Alternate Universe - Different First Meeting,waiter!Blaine,kind-of-an-asshole!Kurt"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Somebody Misses You Baby,M/M,Yes,No,16 May 2015,269,Explicit,No Archive Warnings Apply,"Hurt/Comfort,Emotional Hurt/Comfort,Fluff,Angst,Clothed Sex,Frottage,Sexual Tension,Rutting,Kissing,Neck Kissing,Warm and Fuzzy Feelings,Rimming,Anal Fingering,Anal Sex,Possessive Sex,Rough Sex,Declarations Of Love,Phone Sex,Blow Jobs,Comeplay,Smut,Explicit Sexual Content"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Everything But You,M/M,Yes,No,30 Dec 2014,269,Explicit,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Eventual Happy Ending"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,There you are,M/M,Yes,No,20 Sep 2014,269,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe,First Meetings,Famous Kurt"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Or Dare,M/M,Yes,No,26 May 2013,269,Explicit,No Archive Warnings Apply,"Semi-Public Sex,Blow Jobs"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,In Sickness and in...,M/M,Yes,No,12 Feb 2013,269,Teen And Up Audiences,No Archive Warnings Apply,"Future Fic,Hurt/Comfort,Fluff,Sickfic"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,You Always Light My Way,M/M,Yes,No,12 Jan 2012,269,Teen And Up Audiences,No Archive Warnings Apply,"Angsty Schmoop,Curtain Fic,Future Fic,Wedding Rings"
Glee,Blaine Anderson/Sebastian Smythe,Blaine Anderson/Kurt Hummel,and they were roommates,M/M,Yes,No,12 Oct 2022,268,Not Rated,No Archive Warnings Apply,"Not too angsty I promise,Harvard University,Roommates,College,Friends to Lovers,i promise not too much kurt,omg they were roommates"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Five Times Finn Walks In On Kurt and Blaine Getting It On (and One Time He Walks Away),M/M,Yes,No,20 Feb 2018,268,Teen And Up Audiences,Underage,"Other characters but background,Background Finchel,Klaine,5+1,First fic for Glee!,Probably Rubbish,Read to find out!,Making Out,Non-Graphic Smut,probably very out of character,Sort of from Finn's POV but also sort of not"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Love Me Like a Hufflepuff,M/M,Yes,No,08 Dec 2019,268,Mature,No Archive Warnings Apply,"Slow Build,Slow Romance,Crushes,Crush at First Sight,Secret Crush,Alternate Universe - Hogwarts,Hogwarts,Hufflepuff Blaine,French Kurt,Triwizard Tournament,Yule Ball,Adventure"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,That Can Only Mean One Thing,M/M,Yes,No,06 Apr 2017,268,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Social Media,Dick Pics,Boss/Employee Relationship"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,"In Another Lifetime, Perhaps",M/M,Yes,No,26 Oct 2015,268,General Audiences,No Archive Warnings Apply,"Pets,Alternate Universe - Different First Meeting,Fluff and Angst,Emotional Hurt/Comfort,Angst with a Happy Ending,Klaine"
Glee,Santana Lopez/Brittany S. Pierce,Blaine Anderson/Kurt Hummel,Rhythms,M/M,Yes,No,09 Feb 2016,268,Explicit,Creator Chose Not To Use Archive Warnings,
Glee,Blaine Anderson/Sam Evans,Blaine Anderson/Kurt Hummel,Never Know What Hit You ~ Day 1,M/M,Yes,No,20 Apr 2013,268,Mature,Creator Chose Not To Use Archive Warnings,"Spoiler fic,TW: School Shooting"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Fit Right Into Me,M/M,Yes,No,11 Jan 2011,268,Explicit,No Archive Warnings Apply,"Barebacking,Comeplay,Overstimulation"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,True Colors,M/M,Yes,No,12 Apr 2023,267,Mature,Creator Chose Not To Use Archive Warnings,"Soulmates,Alternate Universe - Soulmates,Soulmate-Identifying Marks,Drama & Romance,Blaine Anderson & Sam Evans Friendship,Mentions of Finn's Death"
The Flash (TV 2014),Barry Allen/Cisco Ramon,Blaine Anderson/Kurt Hummel,For a Villain to Love,M/M,Yes,No,09 Sep 2017,267,Teen And Up Audiences,No Archive Warnings Apply,"Barry is Sebastian,Barrisco - Freeform,Underage Drinking,Poor Life Choices,Redemption"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,cry to you beyond upon this bitter air,M/M,Yes,No,03 Oct 2015,267,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Implied/Referenced Child Abuse,Implied/Referenced Bullying,Blangst,Implied/Referenced Self-Harm,Ambiguous/Open Ending,trevor project"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Covert Cupid,M/M,Yes,No,10 Aug 2015,267,General Audiences,No Archive Warnings Apply,"nerd!Kurt,jock!blaine,secret admirers,Fluff"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,To Shake The Pride of Angels,M/M,Yes,No,25 Apr 2015,267,Explicit,Creator Chose Not To Use Archive Warnings,Alternate Universe
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Accepting,M/M,Yes,No,24 Mar 2014,272,General Audiences,No Archive Warnings Apply,"Deaf!Blaine,Glee AU"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Tasting Flight,M/M,Yes,No,13 Jul 2013,272,Explicit,"Graphic Depictions Of Violence,Rape/Non-Con,Underage","Alternate Universe - Slavery,Alternate Universe - Modern Setting,Multiple Pairings,klaine endgame,Threesome - M/M/M,Sexual Slavery"
Glee,Blaine/Dog,Blaine Anderson/Kurt Hummel,Jack,M/M,Yes,No,13 Jan 2012,272,Explicit,No Archive Warnings Apply,Bestiality
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Fabric Softener,M/M,Yes,No,10 Dec 2022,271,Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Different First Meeting,Crack,Fluff,Pining,Slow Burn,Explicit Sexual Content,Minor Rachel Berry/Finn Hudson,But only if you squint,also sorry sam"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Things We Shouldn't Do,M/M,Yes,No,17 Feb 2016,271,Explicit,No Archive Warnings Apply,"Anal Sex,Barebacking,Angst"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Mate,M/M,Yes,No,16 Sep 2014,271,Explicit,No Archive Warnings Apply,"Boypussy Kurt,Were-Creatures"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,The Perfect Shot,M/M,Yes,No,16 Jul 2014,271,Explicit,No Archive Warnings Apply,"D/s AU,Alternate Universe - BDSM,Photography,Modeling,Dating,Sex Tapes,Famous Kurt"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Sweet,M/M,Yes,No,23 Mar 2013,271,Explicit,No Archive Warnings Apply,"Mpreg,Lactation Kink,Nipple Play,Hand Jobs"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Another Chance to Turn It All Around,M/M,Yes,No,07 Mar 2013,271,Mature,No Archive Warnings Apply,
Glee,Blaine Anderson/Sebastian Smythe,Blaine Anderson/Kurt Hummel,Halcyon Days,M/M,Yes,No,06 Feb 2013,271,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Sadie Hawkins,Angst,Bullying,Episode Related"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Sweet DREAMers,M/M,Yes,No,13 Aug 2015,270,Mature,No Archive Warnings Apply,"Klaine,Alternate Universe,The Dream Act,Dreamers,Immigrant Rights,DACA"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Throw Away The Key,M/M,Yes,No,21 Feb 2015,270,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Skank Kurt Hummel,Cheerio Blaine,Skank Quinn Fabray"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Innocence.,M/M,Yes,No,30 May 2014,270,Mature,No Archive Warnings Apply,"bp!Blaine,bottom!Blaine,top!Kurt,innocent!Kurt,Innocence,Squirting,Klaine,klaine sex,Inexperience,virgin!blaine,virgin!kurt,Loss of Virginity"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Killing Me Softly,M/M,Yes,No,04 Dec 2014,270,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,It's an honest mistake to make,M/M,Yes,No,04 Apr 2014,270,General Audiences,No Archive Warnings Apply,"Fluff,Humour,episode reaction fic"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Closest to Magic - seeing him clearly,M/M,Yes,No,05 Feb 2014,270,Explicit,Underage,"Boypussy,Boypussy Kurt,Mpreg,Age Difference,Sugar Daddy"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,"I Feel the Chemical's Kicking In, I Wanna Run and Hide",M/M,Yes,No,24 May 2013,270,Explicit,Creator Chose Not To Use Archive Warnings,"AU,Fluff,Slow Build,Eventual Smut,Porn Watching,Masturbation,will add other smut as I write it,Seriously fluff,Blow Jobs,Anal Sex,bottom!Blaine,Top!Blaine,Yeah they switch"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Similar Pair,M/M,Yes,No,24 Mar 2013,270,Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Alternate Universe,Romance"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Hummel’s Home for Non-Conforming Adolescents,M/M,Yes,No,27 Oct 2018,269,Mature,Creator Chose Not To Use Archive Warnings,Alternate Universe - Dystopia
Glee,Kurt/Blaine,Blaine Anderson/Kurt Hummel,Enough,M/M,Yes,No,21 Apr 2018,269,General Audiences,No Archive Warnings Apply,"Blangst,Depression,mental health,Mental Illness"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Tender Loving Care,M/M,Yes,No,30 Aug 2017,275,Not Rated,Creator Chose Not To Use Archive Warnings,"Boypussy Kurt,Cunnilingus,Episode Tag"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,"Rose Island Romance (or, ""Cute Boys Don't Grow On Trees But They Do Like to Sail"")",M/M,Yes,No,27 Oct 2015,275,Teen And Up Audiences,No Archive Warnings Apply,"Kurt Hummel Big Bang,AU,First Meeting,Romance"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Just A Pick Me Up,M/M,Yes,No,24 Aug 2015,275,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Cheerio!Kurt,Nerd!Blaine,Blaine Anderson is Nightbird"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Closest to Magic - mine,M/M,Yes,No,05 Feb 2014,275,Explicit,Underage,"Boypussy,Boypussy Kurt,Mpreg,Age Difference,Sugar Daddy"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Alphabet Klaine,M/M,Yes,No,28 Feb 2014,275,Explicit,Creator Chose Not To Use Archive Warnings,
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Crimson,M/M,Yes,No,24 Jan 2014,275,Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe,Vampires,Supernatural Elements,Age Difference"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,A Boy Like That,M/M,Yes,No,08 Nov 2020,274,General Audiences,"No Archive Warnings Apply,No Archive Warnings Apply","Kurtbastian Week,KBWeek 2020,Not Blaine or Klaine Friendly,Fix-It,pre-Kurtbastian,Don't copy to another site,Blaine's POV,Could be considered Blaine Unfriendly"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Kurt Doesn’t Have To Know,M/M,Yes,No,28 Jul 2020,274,Teen And Up Audiences,No Archive Warnings Apply,"Minor Character Death,Cheating,Dead Burt Hummel,Not Blaine or Klaine Friendly,Don’t copy to another site"
Glee,Kurt Hummel/Sebastian Smythe,Blaine Anderson/Kurt Hummel,The Business of Misery,M/M,Yes,No,01 Dec 2018,274,Mature,No Archive Warnings Apply,"Goes AU During 6x01 ""Loser Like Me"",Alternate Universe - Canon Divergence,Fake/Pretend Relationship,Hate to Love,POV First Person"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,How Things Should Be,M/M,Yes,No,04 Feb 2016,274,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Medieval,Arranged Marriage,klaine endgame"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Of Home and Family,M/M,Yes,No,09 Feb 2015,274,General Audiences,No Archive Warnings Apply,
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Unforgotten,M/M,Yes,No,20 Jul 2014,274,Explicit,No Archive Warnings Apply,"Mpreg,Boypussy Kurt,B!P,Hybrids"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,This Earthly Paradise,M/M,Yes,No,12 Jun 2012,274,Explicit,No Archive Warnings Apply,Pre-Raphaelite Brotherhood
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Klaine Advent 2020,M/M,Yes,No,11 Nov 2023,273,Explicit,No Archive Warnings Apply,"BDSM,Alternate Universe - Soulmates,Alternate Universe - BDSM,Established Relationship,Dom Kurt,Sub Blaine Anderson,Age Difference,Chastity Device,Orgasm Delay/Denial,Dom/sub,You guys know the drill!"
Glee,Blaine Anderson/Kurt Hummel,Blaine Anderson/Kurt Hummel,Tangled in the Sheets,M/M,Yes,No,09 Sep 2020,273,Teen And Up Audiences,No Archive Warnings Apply,"Anderberry Siblings,no smut but suggestive language???,allusions to,One Night Stands,Song: Dead Man Walking (Jon Bellion),Age Difference,Kurt is 4 years older than Blaine,but nothing happens while blaine is still underage!"
