fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Larry Stylinson - Fandom,Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,The Night That Changed It All,F/M,Yes,Yes,01 Feb 2021,4,Teen And Up Audiences,No Archive Warnings Apply,"School Dances,Kissing,Nerd Harry Styles,Football | Soccer Player Louis Tomlinson,High School"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,❝Two Ghosts❞ 《Larry Stylinson 》,F/M,Yes,Yes,21 Jan 2021,4,Mature,Major Character Death,"larry stylinson - Freeform,Liam Payne - Freeform,Louis Tomlinson - Freeform,Fake/Pretend Relationship,Larry Stylinson Is Real,Married Harry Styles/Louis Tomlinson,Soulmates Harry Styles/Louis Tomlinson,Zayn Malik - Freeform,past ziam,Niall Horan - Freeform,Harry Styles-centric,Mentioned Jay Tomlinson,larry - Freeform,ziam,Eleanor Calder is a Beard,Eleanor Calder - Freeform,anne twist - Freeform,Robin Twist - Freeform,jeff azoff - Freeform,Felicite Tomlinson - Freeform,Ghosts,Song: Two Ghosts (Harry Styles),Album: Fine Line (Harry Styles),Album: Walls (Louis Tomlinson),Sad,Character Death,Tragedy,Tragic Romance,Angst with a Happy Ending,Angst"
Larry Stylinson - Fandom,Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,You Built The Way To My Heart,F/M,Yes,Yes,17 Dec 2020,4,Teen And Up Audiences,No Archive Warnings Apply,"Single Parent Louis Tomlinson,Furniture,Best Friends,Nicknames,Furniture Shopping"
One Direction (Band),Harry Styles/Original Female Character(s),Eleanor Calder/Louis Tomlinson,Sweet Dreams,F/M,Yes,Yes,08 Jan 2020,4,Teen And Up Audiences,Major Character Death,"Friendship,Romance,Cancer,Singing,Sad Ending,Character Death,x factor - Freeform"
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,High Heels,F/M,Yes,Yes,14 Oct 2019,4,General Audiences,No Archive Warnings Apply,"Mentioned Jay Tomlinson,men in high heels,Angst with a Happy Ending,AU"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Infidelity,F/M,Yes,Yes,23 Jul 2018,4,Mature,Underage,
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Silence,F/M,Yes,Yes,30 Nov 2017,4,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Unrequited Love,Self-Harming Harry,Depression,Angst,Hurt No Comfort,Emotional Hurt/Comfort,Angst with a Happy Ending,Heavy Angst"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Changed,F/M,Yes,Yes,02 Mar 2016,4,Mature,Creator Chose Not To Use Archive Warnings,"Heartbroken Harry,Runaway Harry,Makeover,Disguise,Harry pretends to be named Adam,Harry pretends to be southern,Angst,Eventual Smut,Eventual Romance,Eventual Relationships,Eventual Happy Ending"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,With You Down That Winding Road,F/M,Yes,Yes,16 Jun 2015,4,Mature,No Archive Warnings Apply,"Age Difference,Kid Fic,Alternate Universe,I'll add tags as I go?,This story is taking a mind of its own,But I will update tags"
One Direction (Band),lots of relationships - Relationship,Eleanor Calder/Louis Tomlinson,100 Oneshot Challenge,F/M,Yes,Yes,17 May 2015,4,General Audiences,"Major Character Death,No Archive Warnings Apply","Stuff,I can't tag sorry,not much tagging to do,Intro,i guess this is the intro,ok we'll go with intro,hehe,100 Themes Challenge,larry stylinson - Freeform,Fluff,Love,oneshots,Pranks,Death,Sad,Happy,Little Bit of Everything"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,To Build A Home,F/M,Yes,Yes,20 Jan 2014,6,Not Rated,Creator Chose Not To Use Archive Warnings,"Characters added as story progresses,Growing Up,Kind of Growing up together,Natural Disasters,Growing Old,Angst,Denial,Song fic"
One Direction (Band),Cara Delevingne/Harry Styles,Eleanor Calder/Louis Tomlinson,D is for Dangerous,F/M,Yes,Yes,18 May 2013,6,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Harry Styles/OFC,Eleanor Calder/Louis Tomlinson,Define Love,F/M,Yes,Yes,25 Aug 2014,6,Mature,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Liam Payne/Danielle Peazer,Eleanor Calder/Louis Tomlinson,Unexpected L.A.,F/M,Yes,Yes,12 Apr 2013,6,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Fanfiction,One Direction Fanfiction,Victoria's Secret,Model,fashion - Freeform,one direction - Freeform"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,"The sun is bright,but you are brighter",F/M,Yes,Yes,02 Mar 2013,6,Not Rated,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Perrie Edwards/Zayn Malik,Eleanor Calder/Louis Tomlinson,This Moment In Time,F/M,Yes,Yes,13 Feb 2013,6,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,"Truly, Madly, Deeply, Badly",F/M,Yes,Yes,13 Oct 2023,5,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Angst,Hurt"
One Direction (Band),Niall Horan/Harry Styles,Eleanor Calder/Louis Tomlinson,𝓖𝓸𝓵𝓭𝓮𝓷 (𝓨𝓸𝓾'𝓻𝓮 𝓼𝓸 𝓖𝓸𝓵𝓭𝓮𝓷),F/M,Yes,Yes,22 Nov 2021,5,Mature,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con","Poor Niall,Alpha/Beta/Omega Dynamics,Niall Horan-centric,i have no idea what im typing (:,bear with my handicapped English,Alternate Universe - Harem,Alternate Universe - High School,bullying happens,pledging for Zones,Secret Identity,Shameless Smut,Marks,im running outta ideas for tags just please give it a shot ):"
One Direction (Band),Zayn Malik/ Gigi Hadid,Eleanor Calder/Louis Tomlinson,python,F/M,Yes,Yes,30 Jul 2020,5,Not Rated,"Graphic Depictions Of Violence,Rape/Non-Con,Underage","Orphanage,Past Abuse,Rape/Non-con Elements,Explicit Sexual Content,Violence,Minor Character Death,Underage Drinking,Underage Sex,Consensual Underage Sex,Underage Rape/Non-con,Underage Drug Use,Gang Violence,Murder"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Falling..,F/M,Yes,Yes,22 Oct 2020,5,Teen And Up Audiences,No Archive Warnings Apply,"Fanfiction,one direction - Freeform"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,A Dream Is A Wish Your Heart Makes,F/M,Yes,Yes,18 Nov 2018,5,Teen And Up Audiences,No Archive Warnings Apply,"I really do Eleanor dirty here i can't lie,i don't have anything against her,the idea of her is easy to antagonize that's all,Soulmates,Angst,Emotional Manipulation,Romance,Angst with a Happy Ending,Homophobia,Closeted Character,Alternate Universe,I don't even know how to--,Alternate Universe - College/University,? - Freeform,Alternate Universe - Non-Famous,?? - Freeform,Alternate Universe - Soulmates,??? - Freeform,Slow Romance,Slow Burn,Elounor comes to an end"
The Avengers (Marvel) - All Media Types,Niall Horan/Harry Styles,Eleanor Calder/Louis Tomlinson,The world is either a lie or a secret,F/M,Yes,Yes,06 Dec 2014,5,Explicit,Graphic Depictions Of Violence,
One Direction (Band),Zayn Malik/Original Female Character(s),Eleanor Calder/Louis Tomlinson,Saved Me Again,F/M,Yes,Yes,04 Jan 2015,5,Teen And Up Audiences,Graphic Depictions Of Violence,"Love,Lust,relationship,Fame,Sex,Bondage,Horny"
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Just a fade,F/M,Yes,Yes,23 Aug 2014,5,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Twitter,Pre-Slash,Jealousy"
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,I didn’t really want to go to the Brits anyway,F/M,Yes,Yes,24 Jun 2014,5,Not Rated,Creator Chose Not To Use Archive Warnings,"louis is an asshole,eleanor is lovely,krista kicks louis' ass,Starbucks"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,To Define is to Limit,F/M,Yes,Yes,22 Jul 2014,5,Mature,No Archive Warnings Apply,"Recreational Drug Use,Alcohol,Snapchat,does that count as a tag,Minor Character Death"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Safest Place to Hide,F/M,Yes,Yes,26 Jan 2014,5,Not Rated,No Archive Warnings Apply,Parallel Universes
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,These Complicated Lines,F/M,Yes,Yes,12 Jan 2014,5,Mature,Major Character Death,"larry stylinson - Freeform,Drunk Sex,Name Changes"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,The Perfect Future Reminiscence (and How it Fails to Appear),F/M,Yes,Yes,05 Jan 2014,5,General Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe
One Direction (Band),Zayn Malik/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,In the night with your twisted tongue when you drop the bomb i'm blown away,F/M,Yes,Yes,22 Dec 2013,5,Not Rated,Creator Chose Not To Use Archive Warnings,"This Is STUPID,and im sorry please dont,kill me i just dont really write,fanfic so i thought i'd give it a try,i hate this so much so pretend it isn't bad,spare my feelings,this is shit"
One Direction,Louis Tomlinson/Harry Styles,Eleanor Calder/Louis Tomlinson,searching for a sweet surrender,F/M,Yes,Yes,02 Sep 2014,7,Mature,No Archive Warnings Apply,"this is mostly louis/harry,don't be fooled by the pairings,zayn is not mentioned that much,but his relationships are mentioned a few times,some drama,everyone loves drama though so its good,right???,Lots of Angst,even more angst,then some fluff,harry cries a few times,or more than a few times,louis is stubborn,but it all works out in the end,:)"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,and a swelling rage,F/M,Yes,Yes,11 Jun 2014,7,Not Rated,Creator Chose Not To Use Archive Warnings,"Angst,I wrote this because Mumford and Sons are obviously Larry shippers,It's kind of a different style idk,White Blank Page,alcohol use,Sex,lots of lyric references,Management Conspiracy is my favorite trope"
One Direction (Band),Harry Styles/Hannah Walker,Eleanor Calder/Louis Tomlinson,Gives You Hell,F/M,Yes,Yes,30 Jan 2014,7,Not Rated,Creator Chose Not To Use Archive Warnings,"Jealousy,Drunken Shenanigans"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Forbidden Fruit,F/M,Yes,Yes,22 Jan 2014,7,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Cheating,Family Drama,girl!Harry,always-a-girl!Harry"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Don't Let Me Go,F/M,Yes,Yes,08 Jan 2014,7,Mature,"Creator Chose Not To Use Archive Warnings,Creator Chose Not To Use Archive Warnings,Creator Chose Not To Use Archive Warnings","larry stylinson - Freeform,Anal Sex,Anal Fingering,Rimming,Blow Jobs,Fluff and Smut,Angst I guess,songfic maybe?,your choice,Bottom!Harry,Anal Sex,Angst,Smut,Fluff,don't let me go,Reality"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Butterflies and Sunset Endings,F/M,Yes,Yes,06 Nov 2013,7,Not Rated,No Archive Warnings Apply,"Friendship,Rivalry,Heartache,relationships,Chaptered,Loss of Virginity,Kissing,Accidental Relationship,Acceptance,Coming Out,Gay Male Character,Jealousy,Cheating,Lies,Secrets,fetus!larry,x factor - Freeform,ansgt,Teenagers,Backstage,Tours,Tears,Love,Lust,Sexuality,Sexuality Crisis"
Radio 1 RPF,Gryles - Relationship,Eleanor Calder/Louis Tomlinson,"Even Though They're Sleeping In Your Bed, I'm Still Into You.",F/M,Yes,Yes,30 Oct 2013,7,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Gryles,nic squared,Angst,probably sad through some of it,Struggle,Happy Ending,possible mpreg and smut"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Make It Real,F/M,Yes,Yes,04 Nov 2013,7,Explicit,Creator Chose Not To Use Archive Warnings,"Explicit Sexual Content,Explicit Language,Infidelity,Love Triangles,Anal Sex,Closeted Character,Angst,Boys Kissing,Heartache,Betrayal,Romance,First Love,Pretending to be straight,Lies,Broken Promises,Secret Relationship"
One Direction (Band),Louis Tomlinson/Hannah Walker,Eleanor Calder/Louis Tomlinson,Your Best Apology,F/M,Yes,Yes,31 Jul 2013,7,Teen And Up Audiences,No Archive Warnings Apply,"One Shot,AU"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Tina and the Tommo,F/M,Yes,Yes,24 Jul 2013,7,Not Rated,Creator Chose Not To Use Archive Warnings,"larry - Freeform,beard,Fluff,this sucks i know okay whoops"
One Direction (Band),Niall Horan/Original Female Character,Eleanor Calder/Louis Tomlinson,Ready To Fall,F/M,Yes,Yes,08 Aug 2012,7,Not Rated,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Niall Horan/Original Female Character,Eleanor Calder/Louis Tomlinson,Climbing The Walls,F/M,Yes,Yes,30 Jan 2013,7,Teen And Up Audiences,No Archive Warnings Apply,
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Say you do,F/M,Yes,Yes,26 Aug 2017,6,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death",Angst
One Direction (Band),Liam Payne/Harry Styles,Eleanor Calder/Louis Tomlinson,Are you mine or...?,F/M,Yes,Yes,20 Jul 2015,6,Not Rated,Creator Chose Not To Use Archive Warnings,"Insecurity,Insecure Liam,Self-Harm,Eventual Fluff,Hurt/Comfort"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,How To Save A Life,F/M,Yes,Yes,03 Oct 2014,6,Mature,Creator Chose Not To Use Archive Warnings,"larry stylinson - Freeform,harry as foster kid,Foster Family,Older Louis,Fetus Harry"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,The Case.,F/M,Yes,Yes,30 Sep 2014,6,General Audiences,Graphic Depictions Of Violence,"larry stylinson - Freeform,NYPD,larry - Freeform,louisandharry"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,From the Moment I Met You,F/M,Yes,Yes,15 Mar 2014,6,Teen And Up Audiences,No Archive Warnings Apply,"Work In Progress,Curses"
One Direction,Niall Horan/Original Female Character(s),Eleanor Calder/Louis Tomlinson,Broken Love,F/M,Yes,Yes,23 Feb 2014,6,Not Rated,Creator Chose Not To Use Archive Warnings,"Angst,Fluff,Suicidal Thoughts,Cutting,Trigger words,Depression,Drug Use,terrible at tags"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Louis of Troy,F/M,Yes,Yes,16 Jan 2014,6,Explicit,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con","i love troy man,sorry for all the weird people,i needed people for characters"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Introduction to Prince William's selection series,F/M,Yes,Yes,28 Jul 2022,8,Mature,No Archive Warnings Apply,"Non-Traditional Alpha/Beta/Omega Dynamics,Alpha Louis Tomlinson,Alpha Ed Sheeran,Omega Harry Styles,Omega Niall Horan,Omega Zayn Malik,Omega Liam Payne,Omega Shawn Mendes,Alpha Nick Grimshaw,Alpha Eleanor Calder,Omega Sophia Smith,end game is pack relationship,Anxiety,Asthma,Lots of ot5 fluff,OT5 Cuddling (One Direction),OT5-centric (One Direction),OT5 Fluff (One Direction),All of the ot5 relationships are in here,Minor Eleanor Calder/Louis Tomlinson,Minor Nick Grimshaw/Louis Tomlinson,Sophia and Louis are minor too,Mainly tagged for people that don't want those relationships,Medical Inaccuracies,I'm not a doctor so there is a lot of those,I probably spelt medications wrong but I really dont care,non realistic multiple numbers this is fiction people"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,My Stars,F/M,Yes,Yes,20 Mar 2021,8,Not Rated,"Graphic Depictions Of Violence,Rape/Non-Con","Larry Stylinson Is Real,Duplicity,Uniquesellingpoint,Maeve - Freeform,My First Fanfic"
Hanson (Band),Zac Hanson/Harry Styles,Eleanor Calder/Louis Tomlinson,Who's Gonna Drive You Home,F/M,Yes,Yes,24 Feb 2021,8,Explicit,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Divorce,Drunken Flirting,Touring,Friendship,Romance,Bars and Pubs,Famous Harry,Famous Zac,Past Harry Styles/Louis Tomlinson,Angst,Fluff,First Kiss,Drunken Kissing,Sexual Tension,Explicit Sexual Content,Sexual Content,Anal Sex,First Time,Eloping,Las Vegas Wedding,Las Vegas,Married Couple"
One Direction (Band),Liam Payne/Harry Styles,Eleanor Calder/Louis Tomlinson,The wedding of mummy and daddy,F/M,Yes,Yes,13 Mar 2018,8,Not Rated,Creator Chose Not To Use Archive Warnings,"Ageplay,Age Regression/De-Aging,Baby Harry,Daddy Liam,Wedding,Fluff,Aditional tags to be added,Requests"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,The Dare {Larry Stylinson},F/M,Yes,Yes,15 Oct 2016,8,Mature,Creator Chose Not To Use Archive Warnings,
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,the sparrows can fly free now,F/M,Yes,Yes,09 Nov 2013,8,Not Rated,Creator Chose Not To Use Archive Warnings,"this is sad as hell ok,i cried while writing,this might be long or it might not be"
One Direction (Band),Harry Styles/Original Character(s),Eleanor Calder/Louis Tomlinson,A Beautiful Mess,F/M,Yes,Yes,27 Nov 2013,8,Not Rated,Creator Chose Not To Use Archive Warnings,"one direction - Freeform,Alcohol Abuse/Alcoholism,Rehab,New York City,New York University,One Direction Ending,Harry Styles Rehab,Depression,Anger,Angst,Desperation,Falling In Love,Addiction,Recreational Drug Use,Explicit Language,Sexual Content"
One Direction (Band),Louis Tomlinson/Harry Styles,Eleanor Calder/Louis Tomlinson,Is this it,F/M,Yes,Yes,16 Nov 2013,8,Mature,Creator Chose Not To Use Archive Warnings,"au! where louis is a druggie/sex addict,eleanor fixes him and then harry steals him away sort of"
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Knifes,F/M,Yes,Yes,01 Jan 2013,8,Teen And Up Audiences,Major Character Death,
One Direction (Band),Niall Horan/Original Female Character,Eleanor Calder/Louis Tomlinson,Time Bomb,F/M,Yes,Yes,17 Dec 2012,8,Not Rated,No Archive Warnings Apply,
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,"When it rains, it's a hurricane",F/M,Yes,Yes,16 Dec 2023,7,Explicit,Creator Chose Not To Use Archive Warnings,"Suicide Attempt,Implied/Referenced Suicide,Suicide,Post-Divorce,Broken Engagement,Paramedic Harry Styles,Post-Traumatic Stress Disorder - PTSD,Harry Styles Has a Crush on Louis Tomlinson,Friendzone,Parent Louis Tomlinson"
One Direction,Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Inside the Art of Loving You,F/M,Yes,Yes,06 Jan 2023,7,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death,Rape/Non-Con","Rape,Torture,kidnappings,Emotional Abuse,Physical Abuse,Nightmares,Hurt/Comfort,Emotional Hurt/Comfort,Crying,Appendicitis,niall horan death,Begging,Starving,Blood,throwing up"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,I'll Always Feel the Same (But Nothing Stays the Same),F/M,Yes,Yes,23 Nov 2020,7,Teen And Up Audiences,No Archive Warnings Apply,"Bakery Shop Owner Harry Styles,Music Student Louis Tomlinson,Groundhog Day,Nice Eleanor Calder,don't disrespect my girl,Ashe is here because i love her,why isn't Ashe already a character on here,Niall and Ashe are best friends,What else is new,Harry is a business major,Zayn Malik and Louis Tomlinson friendship,because I miss them,Zayn Malik and Louis Tomlinson Are Roommates,oh my god they were roommates,Niall Horan and Harry Styles friendship,Liam Payne and Harry Styles are roommates,i know nothing about music production majors except from my brother who is a music ed major,SO,there's that,it pained me to make this multiple chapters,but I'm gonna do it,there's some smooching,that's it i can't write smut,doing this instead of college applications,college essay who,Alternate Universe- College/University - Freeform,alternate universe- non-famous,Art Student Zayn Malik,Music Student Niall Horan,but it's music performance not production,basically he sings"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,'Til death do us part,F/M,Yes,Yes,28 Dec 2017,7,Not Rated,Creator Chose Not To Use Archive Warnings,"Romance,Drama,Angst,Alternate Universe - Zombie Apocalypse,Post-Apocalypse,Sad Louis,Heartbreak,Death,Falling In Love,Crying,Father Louis,Love Confessions,I Will Go Down With This Ship"
One Direction (Band),Harry Styles/Original Female Character(s),Eleanor Calder/Louis Tomlinson,I Fell in Love with Harry Styles,F/M,Yes,Yes,01 Jun 2017,7,Not Rated,"Rape/Non-Con,Underage","Abusive Relationships,Past Rape/Non-con"
One Direction (Band),Zayn Malik/Liam Payne,Eleanor Calder/Louis Tomlinson,I'm Your Greatest Masterpiece,F/M,Yes,Yes,10 Mar 2016,7,Mature,Creator Chose Not To Use Archive Warnings,"Tumblr Prompt,Alternate Universe,Alternate Universe - College/University,Art Student Zayn,Music Student Liam,Music Student Niall,Photographer Harry,Drama Student Louis,Heartbreak,Angst and Humor,Pining,Drunken Kissing,Recreational Drug Use"
One Direction (Band),Eleanor Calder/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Elounor,F/M,Yes,Yes,21 Jul 2015,7,Not Rated,Creator Chose Not To Use Archive Warnings,"Sad,Pining,Angst,Coming Out,Unhappy Ending"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,-Don't Let Me Go-,F/M,Yes,Yes,26 Jul 2015,7,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"One Direction AU where One Direction is One Direction but without harry,Based on One Direction songs,Harry and Louis go through hell together,so do Liam and Zayn,Niall and Ed are just having fun,Everyone is alive though,well sort of,Harry and Nick is a big part but not that big,Louis and Eleanor isn't that big either,she's more of a friend"
One Direction,Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,With Your Big Eyes And Your Big Lies,F/M,Yes,Yes,09 Mar 2015,7,Mature,Graphic Depictions Of Violence,"Drug Use,Alcohol Abuse/Alcoholism,Lots of Sex,Rape/Non-con Elements,Angst,It's a bit of a roller coaster,Please hold on,Nick is a bit of a dick,So much side Ziam you won't believe,Niall gets a bit of action too"
Hanson,Zac Hanson/Original Female Character,Eleanor Calder/Louis Tomlinson,These Violent Delights,F/M,Yes,Yes,14 Feb 2015,7,Explicit,No Archive Warnings Apply,"Alternate Universe,Crossdressing,Gay,Cheating"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,Afterglow,F/M,Yes,Yes,24 Oct 2022,9,Not Rated,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence","1970s,Religious Guilt,Gay,Fluff,Smut,Angst,Columbia University,NYU - Freeform,Fashion Designer Harry Styles,Louis is proper confused and just a jerk,Arranged Marriage,Abusive Relationships,Violence,Happy Ending,Cheating,Domestic Violence,I'm Sorry,Angst with a Happy Ending,Sad,Sub Harry,Dom Louis Tomlinson"
One Direction (Band),Harry Styles/Louis Tomlinson,Eleanor Calder/Louis Tomlinson,I might never be your Knight in shining armour,F/M,Yes,Yes,25 May 2021,9,Not Rated,Creator Chose Not To Use Archive Warnings,"Angst,Post-Break Up"
One Direction (Band),Maya Henry/Liam Payne,Eleanor Calder/Louis Tomlinson,Staying in style,F/M,Yes,Yes,13 Mar 2021,9,Not Rated,Creator Chose Not To Use Archive Warnings,
