fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Fair,F/F,Yes,No,08 Feb 2018,"1,337",Explicit,No Archive Warnings Apply,"Omegaverse,Alpha!Lexa,Omega!Clarke,this war of needs,Alpha/Beta/Omega Dynamics,Alpha/Omega,Cowgirl,Pregnancy sex,Rough Sex,Gentle Sex,Fingering,Teasing,Oral,Blowjobs,Morning Sex,Fluff"
The 100 (TV),Clarke Griffin & Lexa,Clarke Griffin/Lexa,The Art in Trust,F/F,Yes,No,22 Jul 2016,"1,337",Not Rated,Creator Chose Not To Use Archive Warnings,"Fluff and Angst,Cute,Humor,Fluff and Humor,Sexual Tension,Slow Burn,Smut"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,You're the One That I Love (and i'm saying goodbye),F/F,Yes,No,19 Mar 2015,"1,337",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe - College/University
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Steal the Bride: World Premiere,F/F,Yes,No,16 Aug 2015,"1,336",Mature,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Hollywood,Romance,do not repost convert or/and translate without my express consent"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,people like us (know how to survive),F/F,Yes,No,05 Apr 2015,"1,336",Mature,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Mr. & Mrs. Smith Fusion,Mr and Mrs Smith AU,Alternate Universe - Assassins & Hitmen,Angst and Fluff and Smut"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,The Omega Effect,F/F,Yes,No,06 Jun 2015,"1,335",Mature,Creator Chose Not To Use Archive Warnings,"Alpha/Beta/Omega Dynamics,Alpha/Omega,Alpha Lexa,Omega Clarke,Mating Cycles/In Heat,G!P,Fluff and Smut"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Doctor-Patient Confidentiality,F/F,Yes,No,14 Aug 2018,"1,333",Explicit,Creator Chose Not To Use Archive Warnings,"Med Student Clarke,sex worker clarke,Disabled Character,Vaginal Fingering,Massage,i really don't know how to tag this,because that would imply I knew what this was,Sex,Sex Worker,lexa is,Spoliers,I don't,I really don't know,Not Beta Read,barely even written,Dom Clarke,Sub Lexa,Dom/sub,Masturbation,Vibrators,Orgasm Denial,Protective Clarke,Disability,Post-Traumatic Stress Disorder - PTSD,Amputation,Doctor/Patient,kind of,Porn With Plot,Surprising amount of plot,Costia's actually really nice,Slow Burn,really slow burn"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,She Satisfies All My Needs,F/F,Yes,No,03 Apr 2017,"1,333",Mature,Creator Chose Not To Use Archive Warnings,G!p Lexa
The 100 (TV),Clarke Griffin & Lexa,Clarke Griffin/Lexa,Anyone Else But You,F/F,Yes,No,13 Apr 2015,"1,333",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - High School,Friends to Lovers"
The 100 (TV),Alicia Clark/Clarke Griffin,Clarke Griffin/Lexa,The Walking Dead: Brave New Girl,F/F,Yes,No,27 Jun 2021,"1,332",Mature,No Archive Warnings Apply,"Crossovers & Fandom Fusions,Walkers (Walking Dead) - Freeform,Angst and Feels,Post-Zombie Apocalypse,Alternate Universe - The Walking Dead Fusion,Canon-Typical Violence,Dubious Science,Grief/Mourning,Zombie Apocalypse,Canon-Typical Gore,Post-Traumatic Stress Disorder - PTSD,Slow Burn,Drug Addiction,Family Dynamics,Surprisingly Canon Compliant,except where the canon is stupid"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Good Look For You,F/F,Yes,No,25 May 2019,"1,332",Mature,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Architect Clarke Griffin,Model Lexa,Established Relationship,Bisexual Disaster Clarke Griffin,Lexa has a muddy European accent of unknown origin"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,royally screwed,F/F,Yes,No,09 Oct 2023,"1,331",Mature,Creator Chose Not To Use Archive Warnings,"meet ugly,jake forces clarke and lexa to get married and neither of them are happy,Royalty AU,Falling In Love,Clexa,Enemies to Lovers,Arranged Marriage,Clexa Endgame,Alternate Universe - Royalty,Smut,Angst,Slow Burn"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,and i'd thought that you might feel the same,F/F,Yes,No,26 Nov 2015,"1,331",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"First Meetings,First Kiss,Alternate Universe - College/University,Alternate Universe - Modern Setting,Fake/Pretend Relationship,One Shot,Fluff,Meet-Cute"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,The Shadow,F/F,Yes,No,03 Mar 2020,"1,328",Mature,Creator Chose Not To Use Archive Warnings,"Character Death,Hurt/Comfort,Fluff and Angst,Love,Canon Universe,Badass Clarke,Blackmail,Eventual Smut,Torture,Violence"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,On Her Knees (where she wants to be),F/F,Yes,No,30 Apr 2016,"1,328",Explicit,No Archive Warnings Apply,"Smut,Fluff,Porn with Feelings,first time oral,Lexa is a cutie,Orgasms are great,Clarke is a stud,Cunnilingus"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Charcoal Dusted Hearts,F/F,Yes,No,10 Feb 2016,"1,328",Explicit,Creator Chose Not To Use Archive Warnings,"Omegaverse,Alternate Universe,Alternate Universe - Modern Setting,Alpha/Beta/Omega Dynamics,Mating Cycles/In Heat,G!P,Omega Clarke,Alpha Lexa"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,"to the edge i'll race you, to the end i'll make it, all the risk i'll take it",F/F,Yes,No,23 Jul 2018,"1,326",Mature,No Archive Warnings Apply,"Enemies to Friends,Friends to Lovers,for a hot second they don't really like each other,Slow Burn,Fluff,Alternate Universe - Modern Setting,Smut"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Where Wolves Howl,F/F,Yes,No,21 Apr 2016,"1,326",Mature,"Graphic Depictions Of Violence,Creator Chose Not To Use Archive Warnings","Alpha/Omega,Omega Verse,Alpha/Beta/Omega Dynamics,G!P,Omega Clarke,Alpha Lexa,Alpha Octavia,Omega Lincoln,Female Protagonist,Homosexuality,Knotting,Pups,Breeding,Angst,Conflict,Clexa,Linctavia - Freeform,Kabby,ranya,Oral Sex,Smut,Romance,Swearing,Cliff hangers,Minor Violence,Alternate Universe - Werewolf,Alternate Universe - Modern Setting,Werewolf Politics,Werewolf Turning,Mating Cycles/In Heat,Mating Bond,omega - Freeform,clarke/lexa - Freeform"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Body Positive,F/F,Yes,No,07 Oct 2017,"1,325",Explicit,No Archive Warnings Apply,"Trans Lexa,dysphoria friendly,should be safe for everyone to read :),Photography,nude photograph,Soft sex,First Time,Fingering,mild anal,Penetration,Mutual Penetration,Oral Sex,Sweet,Fluffy,Alternate Universe"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,"""Come Morning Light (you and i'll be safe and sound)""",F/F,Yes,No,13 Aug 2017,"1,325",Explicit,"Graphic Depictions Of Violence,Rape/Non-Con","Princess!Lexa,Rebel!Clarke,Angst,Eventual Smut,Hurt/Comfort,Drama,Romance,Violence,Brutality,Past Abuse,Alternate Universe - Soulmates,Suicide Attempt,Fluff,Oral Sex,Double Penetration,Injury,Injury Recovery,Blood,Treason,Masturbation,Explicit Sexual Content,Jealousy,Secret Relationship,Romantic Soulmates,Enemies to Lovers,Implied/Referenced Minor Character Death,Alternative Universe - Monarchy,full of sin,Protective Clarke,Stubborn Lexa,monarchy AU,Lesbian Sex,Bisexual Female Character,Sexual Content,Strong Language,Possessive Behavior,Arranged Marriage,Rough Sex,Anal"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Kink Prompts,F/F,Yes,No,15 Aug 2023,"1,356",Explicit,"Graphic Depictions Of Violence,Rape/Non-Con","Dark,Smut,Rape/Non-con Elements,Extremely Dubious Consent,Explicit Sexual Content,a/b/o dynamics,Alpha Lexa (The 100),Dubiously Consensual Blow Jobs,Non-Consensual Blow Jobs,Omega Clarke Griffin,Breeding,Lexa Has a Penis (The 100),Doctor Clarke Griffin,Threesome - F/F/M,Alpha Clarke Griffin,Vampire Lexa (The 100),Blood and Violence,Violence,Cheating,Professor Lexa (The 100),Clarke Griffin Has a Penis,Double Penetration,Emotional Hurt/Comfort,Angst,CEO Lexa (The 100),Intern Clarke Griffin,Coming Out,Internalized Homophobia,Non-Consensual Somnophilia,Anal Sex,Strap-Ons,Handcuffs,Forced Marriage,Forced Pregnancy,Physical Abuse,Stockholm Syndrome,Abduction,Orgasm Denial,Spanking,Stepmom Lexa,Daddy Kink,Omega Lexa (The 100),Alpha Anya (The 100)"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Girls on Film,F/F,Yes,No,05 Sep 2018,"1,356",Explicit,Creator Chose Not To Use Archive Warnings,"Alpha/Beta/Omega Dynamics,College AU,camgirl au,Voyeurism,Accidental Voyeurism,Oral Sex,safe sex,Alpha/Omega,Alpha Lexa,Omega Clarke,Soccer Stud Lexa,Camgirl Clarke,Daddy Kink,Condoms,Mating Cycles/In Heat,Webcams,Football | Soccer Player Lexa (The 100),Art Student Clarke"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,I Have Little to Offer but I’ll Offer You My All,F/F,Yes,No,21 Jun 2017,"1,355",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alpha/Beta/Omega Dynamics,Mating Cycles/In Heat,Werewolves,Mating Bites,Knotting,Canon-Typical Violence,Violence,Action/Adventure,Fantasy,Slow Burn,Blood,Gore,vicera,my writing gets pretty descriptive and I'm not pulling any punches,So just tw for everything fighting related if you're sqeamish,Polyamory,Dreams and Nightmares,Werewolf Lore,So much lore is going to happen,welcome to the ride you guys,please strap in,seatbelts!"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,You're The Only Love I Found (and I'm Hoping That You'll Stay),F/F,Yes,No,25 Jul 2017,"1,353",Mature,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Alternate Universe - Celebrity,Actress AU,Friends to Lovers,Eventual Smut,Mutual Pining,Falling In Love,Happy Ending,Fluff and Angst,coming to terms with sexuality,Slow Burn,Secret Relationship,Angst"
The 100 (TV),Clarke Griffin/Lexa,Clarke Griffin/Lexa,Under the Summer Sun,F/F,Yes,No,01 Jul 2016,"1,353",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Summer,Alternate Universe - Farm/Ranch"
