fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Marvel Cinematic Universe,"James ""Bucky"" Barnes & Peter Parker",Peter Parker & Morgan Stark,we need you at home,Gen,No,No,19 Jun 2020,211,Not Rated,Creator Chose Not To Use Archive Warnings,"Hydra Peter Parker,aged up Peter parker,Found Family,Aftermath of Torture,hes learning okay,just let him be"
Iron Man (Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,today's quiet,Gen,No,No,15 Feb 2020,211,General Audiences,No Archive Warnings Apply,"Febuwhump 2020,Broken Heart,Avengers: Endgame (Movie) Compliant,Grief/Mourning,may and happy have their wedding,peter is sad,he's missing Tony,who isn't,who can blame him,Weddings"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Makeover,Gen,No,No,28 Aug 2022,226,General Audiences,No Archive Warnings Apply,"Precious Peter Parker,Peter Parker is a Good Bro,Precious Morgan Stark (Marvel Cinematic Universe),Adorable Morgan Stark (Marvel Cinematic Universe),Adorable Peter Parker,Kid Morgan Stark (Marvel Cinematic Universe),Cute Morgan Stark (Marvel Cinematic Universe),Tony Stark Has A Heart,Tony Stark Acting as Peter Parker's Parental Figure,Parent Tony Stark,Tony Stark Feels,Brother-Sister Relationships,Father-Son Relationship,Irondad,spiderson,Post-Avengers: Endgame (Movie),except Tony lives,cuz duh,Fluff,Short One Shot,Short & Sweet,Makeover,Peter Parker is a good big brother,Tony Stark is Good With Kids,Tony Stark is a Good Dad,Domestic Fluff,Family Feels,Family Fluff"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,A family vacation & an old acquaintance,Gen,No,No,28 Feb 2021,226,General Audiences,No Archive Warnings Apply,"POV Flash Thompson,Family Dynamics,Happy Peter Parker,Happy Tony Stark,Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),Peter Parker & Morgan Stark Friendship (Marvel Cinematic Universe),Peter Parker is a Little Shit"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,It’s okay if you can’t catch your breath (you can take the oxygen straight out of my own chest),Gen,No,No,24 Sep 2023,225,Teen And Up Audiences,Major Character Death,"Emotional Hurt/Comfort,Emotional Hurt,Emotional Baggage,Grief/Mourning,Healing,Peter Parker is a Mess,Peter Parker Whump,Hurt Peter Parker,Tony Stark Has A Heart,Peter Parker Needs a Hug,Tony Stark Acting as Peter Parker's Parental Figure,Parent Tony Stark,Protective Tony Stark,POV Tony Stark,POV Peter Parker,Tony Stark is Good With Kids,Tony Stark is trying his best,Demigod!Peter,Father-Son Relationship,Mother-Son Relationship,Peter Parker is Tony Stark's Adopted Child,Adopted Children,Adopted Sibling Relationship,Tony Stark Loves Peter Parker,Peter Parker Loves Tony Stark,Awesome Pepper Potts,Mentioned May Parker (Spider-Man),Dead May Parker (Spider-Man),son of athena Peter,Arguing,Secrets,I'm Sorry,Peter Parker & Morgan Stark Friendship (Marvel Cinematic Universe),Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),The Mist - Freeform"
Marvel Cinematic Universe,Pepper Potts & Tony Stark,Peter Parker & Morgan Stark,family means...,Gen,No,No,11 Nov 2021,225,General Audiences,No Archive Warnings Apply,"Tony Stark Has A Heart,Tony Stark Needs a Hug,Parent Tony Stark,Peter Parker Needs a Hug,Fluff,Fluff and Angst,Recovery,Not Avengers: Infinity War Part 1 (Movie) Compliant,Not Avengers: Endgame (Movie) Compliant,Found Family,Peter Parker has ADHD,Peter Parker Has Panic Attacks"
Marvel Cinematic Universe,Peter Parker & Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark,Why He Invented Time Travel,Gen,No,No,22 Aug 2019,225,General Audiences,No Archive Warnings Apply,"Fluff,Tooth-Rotting Fluff,Mentions of PTSD,Mentions of Anxiety,nebula is an amazing babysitter,So Is Peter,Babysitter Peter Parker,babysitter nebula,Tony Stark Has A Heart,Parent Tony Stark,Avengers: Endgame (Movie) Spoilers,Stark Family,Hints of other characters,like Peggy and Jarvis and Maria Stark"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Spidey and A family of Misfits,Gen,No,No,18 Nov 2019,224,General Audiences,Creator Chose Not To Use Archive Warnings,"Field Trip,right? isn't there one in this?,Hurt,Comfort,Hurt Peter Parker,Peter Parker Needs a Hug,Peter is a Little Shit,Protective Peter Parker,Adopted Peter Parker,tony and pepper are good parents,Tony Stark Has A Heart,Tony Stark Needs a Hug,Parent Tony Stark,Morgan is a little sister,Pete protects her with is life... a lot,Mama Spider,Irondad,spiderson,Protective Avengers,School car line,May's dead,May's funeral,Pre Ironman chapter,Far from home chapter,Heir to stark industries,Peter Parker's Field Trip to Stark Industries,Pete is shot,That's all right?,No there's more to come,Career Day with the avengers,Song Chapter,Protective Natasha Romanoff"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Home Again,Gen,No,No,08 Jul 2019,224,Teen And Up Audiences,No Archive Warnings Apply,"Post-Avengers: Endgame (Movie),Alternate Universe - Canon Divergence,Not Spider-Man: Far From Home Compliant"
Spider-Man (Tom Holland Movies),Peter Parker & Pepper Potts,Peter Parker & Morgan Stark,Second Loses,Gen,No,No,15 Jul 2021,223,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Pepper Potts Acting as Peter Parker's Parental Figure,BAMF Pepper Potts,Post-Avengers: Endgame (Movie),Tony Stark Dies,Hurt Peter Parker,Suicidal Peter Parker,Grieving Peter Parker,Uncle James ""Rhodey"" Rhodes,Angst with a Happy Ending"
Marvel Cinematic Universe,Steve Rogers/Tony Stark,Peter Parker & Morgan Stark,{Mac and Stacey},Gen,No,No,04 Oct 2021,222,General Audiences,No Archive Warnings Apply,"Domestic Avengers,Avengers Family,Family Fluff,Irondad Week 2019,Protective Tony Stark,Tony Stark Acting as Peter Parker's Parental Figure,Tony Stark Acting as Harley Keener's Parental Figure,Fluff,Domestic Fluff,Tooth-Rotting Fluff,Canon Compliant,Peter Parker is Tony Stark's Biological Child,Peter Parker's Field Trip to Stark Industries,Field Trip"
Marvel Cinematic Universe,Pepper Potts/Tony Stark,Peter Parker & Morgan Stark,a father (a hero),Gen,No,No,27 Apr 2019,221,General Audiences,Major Character Death,"Angst,Canonical Character Death,Irondad,Avengers: Endgame (Movie) Spoilers,Avengers: Endgame (Movie),Morgan Stark-centric,Not Beta Read"
Spider-Man (Tom Holland Movies),Harley Keener/Peter Parker,Peter Parker & Morgan Stark,with you (the world just falls into place),Gen,No,No,27 Apr 2022,220,General Audiences,No Archive Warnings Apply,"Panic Attacks,Peter Parker Has Panic Attacks,Peter Parker is a Mess,Babysitting,Gay Harley Keener,Precious Morgan Stark (Marvel Cinematic Universe),Post-Traumatic Stress Disorder - PTSD,Fluff and Angst,Light Angst,Protective Harley Keener,Parent Tony Stark,Bisexual Peter Parker"
Marvel Cinematic Universe,Peter Parker & Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark,"Leaves, Cocoa, and Cuddles",Gen,No,No,06 Nov 2021,220,General Audiences,No Archive Warnings Apply,"Precious Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),Kid Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark Friendship (Marvel Cinematic Universe),Peter Parker is Tony Stark's Biological Child,Peter Parker is Pepper Potts's Biological Child,Precious Peter Parker,Parent Tony Stark,Tony Stark is a Good Dad,Sibling Bonding,Autumn,Hot Chocolate,Family Fluff,Cuddling & Snuggling,Warm and Fuzzy Feelings,Domestic Fluff,Parent Pepper Potts,BAMF Pepper Potts"
Spider-Man (Tom Holland Movies),Peter Parker & Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark,Turn on the Brightest String of Lights I've Ever Seen,Gen,No,No,25 Dec 2019,220,General Audiences,No Archive Warnings Apply,"Precious Peter Parker,Precious Morgan Stark (Marvel Cinematic Universe),Holidays,Christmas Decorations,Tony Stark Acting as Peter Parker's Parental Figure,Parent Tony Stark,Parent Pepper Potts,Adorable Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark are Siblings,Fluff,Domestic Fluff,Irondad Secret Santa 2019,Christmas Fluff"
Spider-Man (Tom Holland Movies),Peter Parker & Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark,Life in ruins,Gen,No,No,19 Dec 2021,219,General Audiences,No Archive Warnings Apply,"Missing Scene,Peter's life is ruined,Morgan has his back,Kid Morgan Stark (Marvel Cinematic Universe),No Spoilers,Post-Spider-Man: Far From Home,Bittersweet,Morgan has Peter's back"
The Avengers (Marvel Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,The Bravest Men Return With Darkened Hearts...,Gen,No,No,12 Sep 2021,219,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Mentioned Loki (Marvel),more character tags to be added - Freeform,Vormir,Soul Stone,Avengers: Endgame (Movie),Canon-Typical Violence,Post-Avengers: Infinity War Part 1 (Movie),Avengers: Endgame (Movie) Spoilers,Not Avengers: Endgame (Movie) Compliant,Alternate Universe - Canon Divergence,what if...,Hurt Peter Parker,Hurt Tony Stark,Tony Stark Acting as Peter Parker's Parental Figure,Tony Stark Has A Heart,Peter Parker Whump,Tony Stark Whump,Barely a fix-it,Angst,of course it's angsty,Sad,be warned,Swearing,Serious Injuries,Infinity Stones,Character Death"
The Avengers (Marvel Movies),Pepper Potts/Tony Stark,Peter Parker & Morgan Stark,Remember November,Gen,No,No,29 Dec 2019,219,General Audiences,No Archive Warnings Apply,"Field Trip,Peter Parker's Field Trip to Stark Industries,Hurt,Comfort,Abuse,Crying,Pain,abandoned peter parker,Tony Stark Needs a Hug,Tony Stark Has A Heart,Peter Parker Needs a Hug,Adopted Peter Parker,Junior Stark,mini stark,Heir to stark industries,Peter Stark - Freeform,Harley Stark,prompted writting,55 prompts"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Embrace: The Universe,Gen,No,No,31 Oct 2019,219,General Audiences,No Archive Warnings Apply,"whumptober2019,Precious Peter Parker,Tony Stark Has A Heart,Father-Son Relationship,Father-Daughter Relationship,Fluff,Not Avengers: Endgame (Movie) Compliant"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Things are never quite as scary when you’ve got a best friend,Gen,No,No,03 Oct 2020,218,General Audiences,Creator Chose Not To Use Archive Warnings,"Minor Happy Hogan/May Parker (Spider-Man),Mentioned May Parker (Spider-Man),Robbery,Whump,Whumptober 2020,Day 3,number 3,no. 3,Gun Violence,Precious Peter Parker,Peter Parker Needs a Hug,Protective Peter Parker,BAMF Peter Parker,Precious Ned Leeds,Good Friend Ned Leeds,Worried Ned Leeds,Hurt Ned Leeds,Ned Leeds Needs a Hug,Peter Parker Gets a Hug,Mentioned Ben Parker,Babysitter Peter Parker,Precious Morgan Stark (Marvel Cinematic Universe),Adorable Morgan Stark (Marvel Cinematic Universe),Cute Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark Friendship (Marvel Cinematic Universe),Morgan Stark Needs a Hug (Marvel Cinematic Universe),Parent Tony Stark,Tony Stark Acting as Peter Parker's Parental Figure"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Hide and Seek,Gen,No,No,14 Feb 2020,218,General Audiences,No Archive Warnings Apply,"Tony Stark Needs a Hug,Peter Parker Needs a Hug,Fluff and Crack,Irondad,there's a wasp,Silliness Ensues,Pepper Potts is the real hero"
Marvel Cinematic Universe,Pepper Potts/Tony Stark,Peter Parker & Morgan Stark,Fixed It,Gen,No,No,10 Sep 2019,218,General Audiences,No Archive Warnings Apply,"Post-Endgame,Fix-It,Drabble,Pepper Potts Needs a Hug,Pepperony - Freeform,Fainting"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Coffee and Car Rides,Gen,No,No,14 Dec 2019,238,General Audiences,Creator Chose Not To Use Archive Warnings,"Post-Spider-Man: Far From Home,Post-Avengers: Endgame (Movie)"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,hard to handle,Gen,No,No,14 Oct 2023,237,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Peter Parker is Tony Stark's Biological Child,Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),Underage Drinking,Underage Drug Use,Implied/Referenced Underage Sex,Jealousy,Hopeful Ending,Angst and Feels,Parenthood,Bad Parenting,Sibling Rivalry,Half-Siblings,Tony Stark Has Issues,Alcohol Abuse/Alcoholism,Past Alcohol Abuse/Alcoholism,Bisexual Tony Stark,Bisexual Peter Parker"
Marvel Cinematic Universe,Peter Parker & Tony Stark,Peter Parker & Morgan Stark,"""Take me instead""",Gen,No,No,05 Feb 2021,237,Teen And Up Audiences,No Archive Warnings Apply,"Day 5,Kidnapping,Kidnapped Peter Parker,kidnapped morgan stark,Choices,Tony Stark Acting as Peter Parker's Parental Figure,Peter Parker Needs a Hug,Precious Peter Parker,Self-Sacrifice"
Spider-Man (Tom Holland Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,"rainy, windy and cold",Gen,No,No,15 Oct 2019,237,General Audiences,No Archive Warnings Apply,"Fluff,Dad Peter Parker,Grandparent Tony Stark,Halloween,Costumes,trick or treat,Peter Parker’s Kids"
Marvel Cinematic Universe,Happy Hogan & Morgan Stark,Peter Parker & Morgan Stark,The one where Peter meets Morgan Stark,Gen,No,No,25 Apr 2020,237,Not Rated,Creator Chose Not To Use Archive Warnings,"Avengers: Endgame (Movie) Spoilers,Post-Avengers: Endgame (Movie),Avengers: Endgame (Movie),Hurt/Comfort,Emotional Hurt/Comfort,Misunderstandings,Tony Stark Dies,First Meetings,Nerveous Peter Parker"
Marvel Cinematic Universe,Pepper Potts/Tony Stark,Peter Parker & Morgan Stark,Vanilla Baby,Gen,No,No,11 Oct 2023,236,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Happy and May aren’t in the story but they are together,this is important,Kinda,Angst,Hurt/Comfort,Emotional Hurt/Comfort,Peter Parker listens to Lana Del Rey,Peter Parker Needs a Hug,Peter Parker Needs a Break,Peter Parker Needs Therapy,Peter Parker Gets a Hug,Tony Stark Has A Heart,Tony Stark Acting as Peter Parker's Parental Figure,Parent Tony Stark,Asshole Tony Stark,But only for a bit,he redeems himself,Parent Pepper Potts,Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),Well - Freeform,not yet,I Wrote This While Listening to Mitski's Music,Inspired by Lana Del Rey Songs,The title is also a song,Anger,Autumn,Depression,Overthinking,Peter is a D1 overthinker,Cuddling & Snuggling,Running Away,Forgotten Peter Parker,Bisexual Peter Parker,Hurt Peter Parker,Peter Parker is a Mess,Peter Parker Whump,Whumptober,Whump,Peter Parker-centric,teenage angst,Not Beta Read,Vanilla,a lot of it,Mental Anguish,Mental Health Issues,Mental Breakdown,Panic Attacks,Suicidal Ideation,A little,barely any,Surprisingly,How Do I Tag,Betrayal,not really - Freeform,Post-Avengers: Endgame (Movie),Tony Stark Lives"
The Avengers (Marvel Movies),Peter Parker & Tony Stark,Peter Parker & Morgan Stark,Recovery 101 for Recently Recussitated Superheroes,Gen,No,No,21 Oct 2021,235,General Audiences,Creator Chose Not To Use Archive Warnings,"Peter Parker Needs a Hug,Tony Stark Acting as Peter Parker's Parental Figure,Not Avengers: Endgame (Movie) Compliant,except it sort of is?,read the work before this if you want more info on that,Parent Tony Stark,Parent Pepper Potts,Peter Parker is a Good Bro,Hurt/Comfort,Angst with a Happy Ending,Survivor Guilt,Implied/Referenced Alcohol Abuse/Alcoholism"
Marvel Cinematic Universe,Peter Parker & Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark,Plushie Superiority,Gen,No,No,07 Nov 2022,234,General Audiences,No Archive Warnings Apply,"Tony Stark Acting as Peter Parker's Parental Figure,Parent Tony Stark,Protective Tony Stark,Tony Stark Has A Heart,Peter Parker Has a Family,Precious Morgan Stark (Marvel Cinematic Universe),Peter Parker & Morgan Stark are Siblings (Marvel Cinematic Universe),Peter Parker & Morgan Stark Friendship (Marvel Cinematic Universe),Parent Pepper Potts,Awesome Pepper Potts,Pepper Potts Acting as Peter Parker's Parental Figure,Minor Pepper Potts/Tony Stark,Adopted Sibling Relationship,Plushies,Bullying,very minor bullying,it's only mentioned,Hurt/Comfort,Mild Hurt/Comfort,Fluff and Hurt/Comfort,Big Brother Peter Parker,Morgan Stark Needs a Hug (Marvel Cinematic Universe),Protective Peter Parker"
