fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
陈情令 | The Untamed (TV),Jiang Cheng | Jiang Wanyin & Lan Zhan | Lan Wangji,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,5 Times Where Zhancheng are Being Chaotic & Petty and 1 Time Where They're Not (as much),M/M,Semi-Canon,No,24 Jul 2020,"3,674",Teen And Up Audiences,No Archive Warnings Apply,"5+1 Things,Humor,Light-Hearted,Friendship,Chaos,Pranks,Turtles,Crack,LW and JC being a chaotic duo,LW is a troll,JC is also a troll"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Sick Bed Reserved In Gusu Lan,M/M,Semi-Canon,No,04 Nov 2020,"3,673",Teen And Up Audiences,No Archive Warnings Apply,"Sickfic,Hurt/Comfort,sick/comfort,Healing,Illnesses,Fever,Fix-It,Alternate Universe - Canon Divergence,Golden Core Reveal (Modao Zushi),POV Alternating,POV Multiple,POV Third Person Limited,Happy Ending"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Instagram Husband,M/M,Semi-Canon,No,28 Nov 2018,"3,673",Teen And Up Audiences,No Archive Warnings Apply,"5+1 Things,Fluff,Tooth-Rotting Fluff,Crack,Fluff and Crack,No Pain Only Gain,set out to write crack,ended up with mush,friends to a+ friends to bestest bros to lovers,wifi is so dense he pulls others into his orbit"
陈情令 | The Untamed (TV),Lan Huan | Lan Xichen/Meng Yao | Jin Guangyao/Nie Mingjue,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,somewhere to belong,M/M,Semi-Canon,No,31 Jan 2021,"3,657",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Canon,Alternate Universe - Canon Divergence,Friendship,Developing Relationship,Families of Choice,Class Issues,Bullying,Light Angst,Politics,Eventual Plot,Happy Ending,I'm going to create an AU that is so self-indulgent"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Two Weddings and a Family Reunion,M/M,Semi-Canon,No,25 Jul 2020,"3,654",Teen And Up Audiences,No Archive Warnings Apply,"Weddings,Shotgun Wedding,(But not cus of a baby because of politics),Alternate Universe - Canon Divergence,Alternate Universe - Everyone Lives/Nobody Dies,Fix-It,POV Alternating,POV Third Person Limited,Devotion,Feelings Realization,Family Feels,Politics,Golden Core Reveal (Modao Zushi),Marriage Proposal,Marriage of Convenience"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Taking Responsibility,M/M,Semi-Canon,No,04 Jul 2021,"3,653",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Fix-It,Getting Together,Trope Subversion/Inversion,Pretend mpreg,Accidental Baby Acquisition,lots of accidental baby acquisition,all of the accidental babies are acquired,Let Lán Zhàn | Lán Wàngjī have babies,Fluff and Crack"
Founder of Diabolism,Lan Wangji/Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,it must run in the family,M/M,Semi-Canon,No,10 Jul 2019,"3,651",General Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,jiang cheng: best uncle worst sibling tbh,no beta I'm not a Coward"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Turn Left,M/M,Semi-Canon,No,14 Jul 2023,"3,647",Mature,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Fix-It of Sorts,Friends to Lovers,eventually,references to child sexual abuse,not main characters,Canon-Typical Violence,Neurodivergent Lan Zhan | Lan Wangji,Lan Xichen is the best brother,Slow Build,No beta we die like wwx,Lan Family Feels (Modao Zushi),specifically,Twin Jades of Lan Feels,Timeline What Timeline,I do what I want,lwj-centric,Twin Jades of Lan Dynamics,basically a lot of twin jades in a wangxian fic,Somebody Lives/Not Everyone Dies,Angst with a Happy Ending,everyone in mdzs needs therapy,HAPPY ENDING i said,they switch your honor,doctor's orders and because i said so"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Love Don't Belong To Me,M/M,Semi-Canon,No,19 Jan 2021,"3,640",Explicit,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Getting Together,Kissing,Intercrural Sex,Light Angst,Happy Ending,Post-Traumatic Stress Disorder - PTSD,Panic Attack,WWX's canonical self-esteem issues,Canonical Child Abuse,not as dark as the tags imply,Past Relationships mention"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Let's you and me go on a ride,M/M,Semi-Canon,No,18 Mar 2019,"3,639",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Alternate Universe - Racing,Alternate Universe - Bikers,MotoGP,Romance,Falling In Love,Boys In Love,Love Confessions,Brotherly Love,Family Fluff,Hurt/Comfort,Love at First Sight,only both parties don't know it,wwx is forever dense"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Days of Gusu Past,M/M,Semi-Canon,No,05 Sep 2022,"3,735",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"the Fix It fic I've always wanted to read,So I guess that means I gotta be the one to write it,MDZS Fix It AU,In order to have something to fix things must first be bad,we call this the Angst Factor,You Have Been Warned,Extra Angst with a Happy Ending,The fist chap is Hard for soft souls,people who are well beloved die in the Bad Timeline,take note,Rating subject to change,Other Additional Tags to Be Added,tags may be changed,WWX has a Rough Time dealing with emotions,Depression,Character Death,No beta we die like wwx,Time Travel Fix-It,how did I miss that tag??,Complete"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Not This Time,M/M,Semi-Canon,No,23 Apr 2021,"3,730",Mature,Graphic Depictions Of Violence,"Alternate Universe - Canon Divergence,Time Travel,Angst,Dark Lan Zhan | Lan Wangji,Protective Lan Zhan | Lan Wangji,Yiling Laozu Wei Ying | Wei Wuxian,Resentful Wei Ying,Established Relationship,POV Alternating,Sunshot Campaign (Modao Zushi),Hurt/Comfort,Eventual Smut,Minor Jiang Yanli/Jin Zixuan,not for jc fans,eventual 3zun,Kid Fic"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"Lan Qiren, Baby Whisperer",M/M,Semi-Canon,No,05 May 2022,"3,727",Teen And Up Audiences,No Archive Warnings Apply,"soft,One Shot,Modern Setting,WangXian,Professor Lan Qiren,dadxian,Wei Ying university student and father,Lan Zhan university student,Wei Ying has no baby sitters,Wei Ying has to bring A-Yuan to class,Lan Qiren can’t say no to a free grandkid,Fluffy,Match making Lan Qiren,Lans love a free kid,Happy Ending,Time Jump,Marriage,Study buddies Lan Zhan and Wei Ying,Toddler age A-Yuan,Lan Qiren offering Lan Zhan’s babysitting duties,Lan Zhan for once quite happy to follow his Uncles lead,Mention of Wen Ning being injured,Non accidental child acquisition,Purposeful grandchild acquisition"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"i'd let you had i known it, why dont you say so",M/M,Semi-Canon,No,13 Jan 2020,"3,723",Explicit,No Archive Warnings Apply,"Top Lan Zhan | Lan Wangji,Bottom Wei Ying | Wei Wuxian,Alternate Universe - Ancient Greece & Rome,Alternate Universe - Gods & Goddesses,Plot What Plot/Porn Without Plot,Nipple Play,Ass Play,Frottage,Anal Sex,Size Kink,Overstimulation,Rough Sex,They Broke A Door"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Xiao-Ying of the Third Refugee Village,M/M,Semi-Canon,No,24 Jul 2021,"3,721",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Out of Character,Alternate Universe - Different First Meeting,Alternate Universe - Canon Divergence,Wei Wuxian banished from Jiang Sect,Tingshan-He Sect,Twin Jades of Lan Dynamics,Mpreg,Wei Wuxian new found family,Post-Sunshot Campaign (Modao Zushi),No demonic cultivation,Yu Ziyuan Bashing,Jiang Fengmian and Yu Ziyuan Bashing,Jiang Yanli's questionable decisions,Twin Prides of Yunmeng Dynamics,wangxian are married and have a son,Medical Inaccuracies,Artistic License,two years of courtship,no real pinning because they're flirting,No Beta,Fluff,Little hurt and so much comfort,Mainly CQL but has elements of the novel as well"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"Fall Into the Ocean, Into You",M/M,Semi-Canon,No,16 Nov 2020,"3,718",Explicit,No Archive Warnings Apply,"Getting Together,Interspecies Romance,Mating Rituals,Misunderstandings,due to human/octopus cultural differences,no angst here!!!!!,Tentacle Sex,Double Penetration,human!wwx,octoperson!lwj,Перевод на русский | Translation in Russian,Spanish Translation,see notes for links to translation!,Portuguese translation"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Found Family,M/M,Semi-Canon,No,10 Aug 2020,"3,715",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Fluff,Getting Together,POV Outsider,Dysfunctional Family,Coming Out,Bad Parenting,Protective Older Brothers,Protective Siblings"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Huan | Lan Xichen/Meng Yao | Jin Guangyao,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,ding dong the witch is dead (i know now i'm not feeling sad),M/M,Semi-Canon,No,03 Dec 2020,"3,713",Mature,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Established Relationship,Slice of Life,HOAverse,Spy Gadgets,wei wuxian's canonical kinks,Nice Lan Boys Marry Gremlins,Mild Sexual Content"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"i'm just a loner, baby (and now you've gotten in my way)",M/M,Semi-Canon,No,13 Dec 2020,"3,712",Mature,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Slice of Life,Established Relationship,HOAverse,Nice Lan Boys Marry Gremlins,Chatlogs,The Mortifying Ordeal of Being Known,Implied Sexual Content"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,you'll always know me (ana_cp),M/M,Semi-Canon,No,10 Sep 2023,"3,711",Explicit,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Actor Wei Ying | Wei Wuxian,Teacher Lan Zhan | Lan Wangji,Getting Back Together,Exes to Lovers,is it exes to lovers if you never quite defined your relationship?,for WangXian it is,Angst,Angst with a Happy Ending,Lan Zhan being cute with children alert,Wei Ying rides a motorcycle,Lan Zhan writes as a hobby,ALL THE GOOD THINGS,Back hugs as a love language,Sharing Food as a Love Language,Really anything between them is a love language if you squint hard enough,Happy Ending"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Revealing Truth,M/M,Semi-Canon,No,17 Jun 2020,"3,711",General Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Fix-It"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,and I can't break free,M/M,Semi-Canon,No,18 Nov 2019,"3,710",Teen And Up Audiences,No Archive Warnings Apply,"Emotional Hurt/Comfort,Scars,Touch-Starved,Non-Sexual Intimacy,Post-Canon,Podfic Available"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"oceans, drowned in starfire",M/M,Semi-Canon,No,21 Sep 2021,"3,709",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Novelist LWJ,Merman Wèi Yīng | Wèi Wúxiàn,Accidental Baby Acquisition,(of the xiao-yu variety),Near Death Experiences,Family Secrets,Domestic Fluff,Happy Ending,Alternate Universe - The Little Mermaid Fusion,Inspired by Ponyo (2008)"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,A Brother's Woes,M/M,Semi-Canon,No,20 Nov 2019,"3,705",Mature,Creator Chose Not To Use Archive Warnings,"Crack,Humor,Time Travel,Wangxian's usual brand of shamelessness,LXC is just done,Seriously the Hanshi is right next to the Jingshi,he's not getting any sleep guys,LXC goes to the past and decides that agenda no.1 is to stop Wangxian from being quite so shameless"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,I'll Take the Path of Thorns,M/M,Semi-Canon,No,12 Oct 2021,"3,699",General Audiences,No Archive Warnings Apply,"misaimed curses,wei wuxian is clever,character is cursed to experience pain based on dislike,Cloud Recesses (Módào Zǔshī),Canon Divergent,Jiang Cheng's canonical homophobia,Curses,Alternate Universe,Baby Wangxian,Light Case Fic,Not Jiāng Chéng Friendly,We all love NHS in this household"
陈情令 | The Untamed (TV),Lan Yuan | Lan Sizhui & Lan Zhan | Lan Wangji & Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,a-niang,M/M,Semi-Canon,No,28 May 2020,"3,697",Teen And Up Audiences,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Mating Cycles/In Heat,Comfort,Grooming,Family Feels,Fluff,Family Fluff,Sharing a Bed,in a family way not a sexy way"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,love; it will set you free,M/M,Semi-Canon,No,09 Jul 2020,"3,692",Explicit,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Alpha/Omega,Omega Verse,Mating Cycles/In Heat,Mating Bond,Mating Bites,Omega Wei Ying | Wei Wuxian,Alpha Lan Zhan | Lan Wangji,Forced Bonding,Threats,References to Knotting,Scenting,Aftermath of Violence,Recovery,Healing,Cuddling & Snuggling,Kissing,Sunshot Campaign (Modao Zushi),Comfort,Emotional Hurt/Comfort,Engagement,Dry Humping,Love,Declarations Of Love,Alternate Universe - Canon Divergence,Wedding Night,Claiming Bites,Biting,Frottage,Anal Fingering,Anal Sex,Multiple Orgasms,Multiple Sex Positions,Rough Sex,Implied Mpreg,True Love,Happy Ending"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,"Under every sky, in every way",M/M,Semi-Canon,No,12 Feb 2023,"3,690",Mature,No Archive Warnings Apply,"Curses,Curse Breaking,Merji,Hanguang-June,Soft Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Love Confessions,Pining,Genius Wei Ying | Wei Wuxian,Lan Zhan | Lan Wangji Needs a Hug,Wei Ying | Wei Wuxian Needs a Hug,Little Mermaid Elements,Hurt/Comfort,Angst,Fluff and Angst,Angst with a Happy Ending,Feelings Realization,MerMay,Lan Wangji is a Mermaid,Idiots in Love,Getting to Know Each Other,Oblivious Wei Ying | Wei Wuxian,Emotional Hurt/Comfort,Fluff,Happy Ending,Falling In Love,Golden Core Transfer Fix-It (Modao Zushi),Twenty questions,Alternate Universe - Canon Divergence,One Shot,Comfort,Fluff and Hurt/Comfort,Inspired by Fanart,Lan Zhan | Lan Wangji Has Feelings,Wei Ying | Wei Wuxian Has Feelings,MerMay 2022,mermaid!lan wangji,Making Out,Tooth-Rotting Fluff,Supportive Lan Huan | Lan Xichen,Protective Lan Huan | Lan Xichen,Fairy Tale Elements,Public Display of Affection,Shameless Lán Zhàn | Lán Wàngjī/ Wèi Yīng | Wèi Wúxiàn,Married Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Good Sibling Lán Huàn | Lán Xīchén,Accidental Voyeurism,Fix-It,Everything is Beautiful and Nothing Hurts,Mythical Beings & Creatures,Mutual Pining"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Jin Zixuan & Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,What Lies Ahead,M/M,Semi-Canon,No,11 Mar 2021,"3,690",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Time Travel,Humor,Hurt/Comfort,JZX & WWX Friendship,Yiling Laozu Wei Ying | Wei Wuxian,burial mounds family,Wangxian's usual pining and obliviousness,Alternate Universe - Canon Divergence,Alternate Universe - Everyone Lives/Nobody Dies,Light Angst,Happy Ending"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,laughing shadow,M/M,Semi-Canon,No,21 Aug 2021,"3,690",Mature,No Archive Warnings Apply,"Temporary Character Death,Blood Magic,Misunderstandings,Found Family,Somebody Lives/Not Everyone Dies,Alternate Universe - Canon Divergence"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,What Is Left Over,M/M,Semi-Canon,No,31 Aug 2020,"3,810",Teen And Up Audiences,No Archive Warnings Apply,"Yunmeng Shuangjie,Yunmeng brothers,Post-Canon,Post-Canon Fix-It,Wei Ying | Wei Wuxian Has a New Golden Core,Happy Ending,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian in Love,SO SO SO IN LOVE,bite-sized angst,Canon-Typical Violence,Jiang Cheng | Jiang Wanyin & Wei Ying | Wei Wuxian Reconciliation,Not Beta Read,Training Montage"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Nie Huaisang's Ten Steps to Fix The Fucked Up Reality,M/M,Semi-Canon,No,04 Jan 2022,"3,803",Teen And Up Audiences,No Archive Warnings Apply,"Time Travel,Alternate Universe - Time Travel,Alternate Canon,Alternate Universe - Canon Divergence,Scheming,Fix-It,Time Travel Fix-It,Somebody Lives/Not Everyone Dies,BAMF Wei Ying | Wei Wuxian,BAMF Wēn Qíng,BAMF Nie Huaisang,BAMF Lan Zhan | Lan Wangji,Not Beta Read,Wangxian are something but no one knows what yet,A lot of character bashing,Some gets redemption,Wen Qing suddenly has FOUR brothers and TWO sisters,Manipulation,Spanish Translation,Nothing goes according to his plan,but are we surprised,like look at this partners,it was bound to be a mess#"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,Cover Stories,M/M,Semi-Canon,No,08 Nov 2019,"3,797",Mature,Creator Chose Not To Use Archive Warnings,"Innocent oblivious Lan juniors who have no idea what's going on,poor Jin Ling,guy has to put up with his Uncle Wei's general insanity,WWX being his usual crazy self,Wangxian and their usual PDA,Humor,Crack,Post-Canon"
陈情令 | The Untamed (TV),Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,I Wish You Would,M/M,Semi-Canon,No,14 May 2021,"3,790",Explicit,No Archive Warnings Apply,"lan zhan FUCKS,jerking off,so much jerking off,wangxian/others,but OTP endgame,""straight"" boy wei ying,Alternate Universe - Modern Setting,I can't change the tag to Lan Zhan Fucks,It really wants to be in all caps"
魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,Lan Zhan | Lan Wangji/Wei Ying | Wei Wuxian,Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn,First Steps,M/M,Semi-Canon,No,23 Jan 2020,"3,785",General Audiences,Creator Chose Not To Use Archive Warnings,"Inspired by ""Getting Jet Lag From Time Travelling"" (Monyas),Alternate Universe - Time Travel,Age Difference,Immortality,BAMF Wei Ying | Wei Wuxian,Younger Lan Zhan | Lan Wangji,Older Wei Ying | Wei Wuxian"
