fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Game of Thrones (TV),Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,bet you didn't know that i was dangerous,F/M,No,No,08 Nov 2019,550,Mature,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Canon Divergence,set somewhere after s6,white walkers? what white walkers?,littlefinger is his own warning,creepyfinger - Freeform,Littlefinger POV,petyr baelish pov,Non-Consensual Voyeurism"
Game of Thrones (TV),Jaime Lannister/Brienne of Tarth,Jon Snow/Sansa Stark,This Band of Brothers,F/M,No,No,29 Nov 2022,550,Mature,Graphic Depictions Of Violence,"Fix It Fic,after 8.4,Braime - Freeform,They love each other,Imma fix this mess,because they deserve happiness,Brienne is hurting,Jaime makes friends,Arya makes friends,Sandor makes friends,Big Happy Family,Shamelessly pro-Jaime"
A Song of Ice and Fire - George R. R. Martin,Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,The Age of Innocence,F/M,No,No,07 Apr 2019,550,Mature,Creator Chose Not To Use Archive Warnings,"Slow Burn,Adultery,Cousin Incest,Pining,Jealousy,Possessive Behavior"
Game of Thrones (TV),Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,Trust,F/M,No,No,28 Aug 2023,550,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Angst,Eventual Romance,Unresolved Sexual Tension,Unresolved Emotional Tension,Heavy Angst,Angst and Feels"
Game of Thrones (TV),Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,So They Say,F/M,No,No,27 May 2019,549,Not Rated,Creator Chose Not To Use Archive Warnings,"Post-Canon,Explicit Sexual Content,Cunnilingus,Vaginal Sex,Jon Snow Knows Something,Jon and Sansa are Cousins,Sansa Stark is Queen in the North,Jon Snow is King-Beyond-the-Wall"
A Song of Ice and Fire - George R. R. Martin,Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,A Firefighter's First Love (or how a hero is inspired),F/M,No,No,03 Apr 2018,549,Not Rated,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Jon and Sansa Are Not Related,Jon is a Fireman,childhood crush,Sam is a reporter,Fluff,very light angst,literally one line,Pining,Mutual Pining,First Love"
A Song of Ice and Fire - George R. R. Martin,Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,Always Yours,F/M,No,No,05 Feb 2017,549,Mature,No Archive Warnings Apply,"Jealousy,Rough Sex"
A Song of Ice and Fire - George R. R. Martin,Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,atomic lemon,F/M,No,No,11 Oct 2021,548,Explicit,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Strip Tease,Fluff,Mild Sexual Content,Rockstars,Jon is a washed up rockstar,Sansa is a pop star,Married Couple,Pregnancy"
Game of Thrones (TV),Catelyn Stark/Ned Stark,Jon Snow/Sansa Stark,A Second Chance,F/M,No,No,15 May 2019,547,Not Rated,"Major Character Death,Major Character Death","Fix-It,Time Travel Fix-It,Do-Over,Universe Alteration,Memory Alteration,Alternate Universe - Magic,Second Chances"
Game of Thrones (TV),Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,The Lone Wolf Dies,F/M,No,No,06 Jun 2018,547,Teen And Up Audiences,Major Character Death,"Post Season 7,Dany bashing,Sansa Stark is Queen in the North,Dark!Dany,Political!Jon,quite a reunion at Winterfell,You don’t know what you love until it’s gone"
A Song of Ice and Fire - George R. R. Martin,Jon Snow/Daenerys Targaryen,Jon Snow/Sansa Stark,"The Prince, The King, The Emperor: The History of Jaehaerys ""Jon"" Targaryen.",F/M,No,No,27 Nov 2019,546,Explicit,"Graphic Depictions Of Violence,Major Character Death,Underage","Underage Sex,Slavery,Character Death,BAMF Jon Snow,Jon Snow is a Targaryen,Jon Snow Knows Something,Rhaegar Targaryen Lives,Alternate Universe - Rhaegar Won,House Targaryen,Targaryen Madness,Warg Jon Snow,Jon Snow is Not Called Aegon,Prince Jon Snow"
A Song of Ice and Fire - George R. R. Martin,Catelyn Stark/Ned Stark,Jon Snow/Sansa Stark,Not my daughter you bastard!,F/M,No,No,25 Oct 2017,546,Teen And Up Audiences,Underage,"Ned feels too old for this,ned cockblock stark,Alternate Universe - Modern Setting"
Game of Thrones (TV),Jon Snow/Sansa Stark,Jon Snow/Sansa Stark,Lady and the Guard,F/M,No,No,30 Aug 2017,546,General Audiences,No Archive Warnings Apply,"Alternate Universe - Bodyguard,Alternate Universe - Modern Setting,Fluff and Angst"
