fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Bakugou Katsuki & Midoriya Izuku,Watching Just Trying to Survive (and learn to love along the way),Gen,Yes,No,26 Jun 2021,"1,990",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Hurt/Comfort,Angst,Fluff,Fluff and Angst,Alternate Universe - Canon Divergence,Aizawa Shouta | Eraserhead and Yamada Hizashi | Present Mic Adopt Midoriya Izuku,Married Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Parental Aizawa Shouta | Eraserhead,Parental Yamada Hizashi | Present Mic,Midoriya Inko's Bad Parenting,Abusive Midoriya Inko,Midoriya Izuku & Shinsou Hitoshi Friendship,Midoriya Izuku is a Problem Child,Shinsou Hitoshi Replaces Mineta Minoru,Yagi Toshinori | All Might Bashing,Selectively Mute Midoriya Izuku,Deaf Yamada Hizashi | Present Mic,Implied/Referenced Child Abuse,Past Child Abuse,Child Neglect,Anxious Midoriya Izuku,Panic Attacks,Protective Aizawa Shouta | Eraserhead,Protective Yamada Hizashi | Present Mic,Minor Character Death,Slow Burn,Dabi is Todoroki Touya,Watching the multiverse"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,His Green-Eyed Obsession,Gen,Yes,No,01 Jul 2019,"1,990",Mature,Creator Chose Not To Use Archive Warnings,"Bakugou Katsuki Swears A Lot,Adorable Midoriya Izuku,Oblivious Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku Friendship,Yandere Bakugou Katsuki,Katsuki's Life-Long Secret Crush On Izuku,Secretly Psycho Bakugou,Pining Bakugou Katsuki,Obsessive Bakugou Katsuki,Protective Bakugou Katsuki,Alternate Universe - Canon Divergence,Canon-Typical Violence,This might get a little dark,There's so much Yandere Izuku,We need more Yandere Katsuki in this ship,Possessive Bakugou Katsuki,Possessive Behavior"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,"Can I Start Over, For Him? (Hiatus)",Gen,Yes,No,10 Aug 2022,"1,989",Mature,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence,Major Character Death,No Archive Warnings Apply","Time Travel,Time Travel Fix-It,Alternate Universe - Time Travel,Older Midoriya Izuku,Adult Midoriya Izuku,Vigilante Midoriya Izuku,Pro Hero Midoriya Izuku,Quirkless Midoriya Izuku,BAMF Midoriya Izuku,Midoriya Izuku Has One for All Quirk,Hurt Midoriya Izuku,Midoriya Izuku-centric,Midoriya Izuku & Shinsou Hitoshi Friendship,Bakugou Katsuki & Midoriya Izuku are Childhood Friends,Bakugou Katsuki Swears A Lot,Bakugou Katsuki is Bad at Feelings,Protective Bakugou Katsuki,Bakugou Katsuki is a Good Friend,Bakugou Katsuki Redemption,Bakugou Katsuki Gets Therapy,Dabi is a Todoroki (My Hero Academia),Parental Aizawa Shouta | Eraserhead,Parental Yagi Toshinori | All Might,Good Parent Midoriya Inko,Midoriya Izuku is a Little Shit,Angst with a Happy Ending,Teacher Midoriya Izuku,U.A. Teacher Midoriya Izuku,Class 1-A Friendship (My Hero Academia),Class 1-A Shenanigans (My Hero Academia),Shinsou Hitoshi is in Class 1-A,Shinsou Hitoshi Replaces Mineta Minoru,Pro Hero Class 1-A (My Hero Academia),Hatsume mei & Midoriya izuku are chaos goblins - Freeform"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku & Todoroki Shouto,Bakugou Katsuki & Midoriya Izuku,Through All Our Fallacies,Gen,Yes,No,16 Jan 2023,"1,987",Explicit,Graphic Depictions Of Violence,"explicit rating is for gore,no beta we die like men,Whumptober 2020,Character Death,Minor Character Death,Queerplatonic Relationships,Alternate Universe - Canon Divergence,Villain Midoriya Izuku,Midoriya Izuku Is Given A Quirk,Shinsou Hitoshi is in Class 1-A,Todoroki Enji | Endeavor’s Bad Parenting,Gore,Angst,Heavy Angst,Whump,Mental Health Issues,Mental Instability,Suicide,Suicide Attempt,Suicidal Thoughts,Rape/Non-con Elements,Implied/Referenced Rape/Non-con,Manipulation,Mind Control,Memory Loss,Medication,Dissociation,Child Abuse,Domestic Violence,Victim Blaming,Self-Harm,Self-Mutilation,Paranoia,Underage Drinking,Alcohol Abuse/Alcoholism"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,Note to self: don’t hit Izuku Midoriya with your car,Gen,Yes,No,08 Jun 2021,"1,986",Not Rated,No Archive Warnings Apply,"Midoriya Izuku gets hit by Shigaraki’s car,BAMF Midoriya Izuku,hes just firing off insults,Disappointed dad Kurogiri,why isnt that tag,oh well IT IS NOW,Crack,No Angst,Aizawa Shouta | Eraserhead is So Done,Bakugou Katsuki is So Done"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,further from our origin (no closer to our destination),Gen,Yes,No,24 May 2020,"1,984",Teen And Up Audiences,No Archive Warnings Apply,"Rescue,Rescue Missions,Hypothermia,Avalanches,Hurt/Comfort,Future Fic,Characters Are Pro Heroes (My Hero Academia),Natural Disasters,Hurt Midoriya Izuku,Broken Bones,Concussions,Podfic Available"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Yamada Hizashi | Present Mic & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,Why Didn’t You Tell Me?,Gen,Yes,No,23 May 2019,"1,983",Teen And Up Audiences,No Archive Warnings Apply,"Let Izuku Rest 2019,Dadzawa,dad mic,Quirkless Midoriya Izuku,Depressed Midoriya Izuku,Adorable Midoriya Izuku,he doesn’t think that but he is,Panic Attacks,Angst,Fluff,as always...,THERE IS NO BETA ONLY I WILL REIGN SUPREME MUAHAHA,also I know the poor kid’s been attacked in alleys like twice now,I’ll stop this trend once I get the next work of this series out,IF I EVER DO... I MEAN...,Complete"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Midoriya Izuku & Tsukauchi Naomasa,Bakugou Katsuki & Midoriya Izuku,"Two Steps Ahead, One Foot In The Grave",Gen,Yes,No,04 Oct 2020,"1,977",Teen And Up Audiences,No Archive Warnings Apply,"Quirkless Discrimination (My Hero Academia),Quirkless Midoriya Izuku,Informant Midoriya Izuku,Whumptober 2020,Midoriya Izuku Whump,Day 4,running out of time,Alternate Universe - Canon Divergence,Midoriya Izuku Does Not Have One for All Quirk,Midoriya Izuku Does Not Go to U.A. High School,Kidnapped Bakugou Katsuki,Izuku has a 13 step plan and he dies in like step 9 lmao,Tsukauchi Naomasa Needs a Break,Tired Tsukauchi Naomasa,Tired Midoriya Izuku,Self-Worth Issues"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,You must be joking!,Gen,Yes,No,13 Jan 2021,"1,974",General Audiences,No Archive Warnings Apply,"Shirtless,Strong Midoriya Izuku,Crack,Bakugou Katsuki Being an Asshole,Worried Class 1-A (My Hero Academia),Aizawa Shouta | Eraserhead is So Done,Bakugou Katsuki Swears A Lot"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku,Bakugou Katsuki & Midoriya Izuku,till it gets destroyed,Gen,Yes,No,17 Sep 2021,"1,973",Teen And Up Audiences,No Archive Warnings Apply,"Pro Hero Midoriya Izuku,Pro Hero Bakugou Katsuki,Characters Are Pro Heroes (My Hero Academia),Established Midoriya Izuku/Todoroki Shouto,Minor Midoriya Izuku/Todoroki Shouto,Angst and Hurt/Comfort,Failed Reconciliation"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Bakugou Katsuki & Midoriya Izuku,Let’s save the courting for later,Gen,Yes,No,16 Aug 2021,"1,973",Explicit,"Rape/Non-Con,Underage","Alpha/Beta/Omega Dynamics,Alpha Aizawa Shouta | Eraserhead,Alpha Yamada Hizashi | Present Mic,Omega Midoriya Izuku,Implied/Referenced Rape/Non-con,Past Rape/Non-con,Porn With Plot,a surprising amount of plot,this was supposed to be an excuse to write smut,i played myself and now there’s a story,Explicit Sexual Content,questionable consent at times,Breeding Kink,Blow Jobs,Power Imbalance,Quirkless Midoriya Izuku,Midoriya Izuku Does Not Have One for All Quirk,Married Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,eri is their child,izuku becomes eri’s mama,not necessarily a healthy relationship,Midoriya Izuku Needs A Hug,He Gets Many,Protective Bakugou Katsuki,he’s not a total asshole,Mpreg,Way Down the Road,Past Child Abuse,no beta we die like sir nighteye,Daddy Kink,Dissociation,Panic Attacks,Overstimulation,not the sexy kind,although that will happen later too,Other Additional Tags to Be Added,Unsafe Sex,Mildly Dubious Consent,Dacryphilia,Rough Sex,Double Penetration,Vaginal Sex,Anal Sex,Oral Sex,Rough Oral Sex,Intersex Omegas"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Midoriya Izuku & Everyone,Bakugou Katsuki & Midoriya Izuku,take me back when things were light,Gen,Yes,No,20 May 2020,"1,970",Teen And Up Audiences,No Archive Warnings Apply,"De-Aged Midoriya Izuku,Soft Bakugou Katsuki,Protective Bakugou Katsuki,Observant Todoroki Shouto,nothing bad happens i promise,half of a plot,honestly it's a lot of todoroki going 'hmm' and just watching everyone else interact,everyone that's mentioned has at least one line,it's just kind of assumed that mineta's dead in a ditch somewhere,Alternate Universe - Mineta Minoru Doesn't Exist,god I love that that's a tag,Todoroki's POV,POV Third Person Limited,Post Season 4,Spoilers,no capitalization"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Bakugou Katsuki & Midoriya Izuku,Don’t Call Me Cute,Gen,Yes,No,01 Apr 2023,"1,969",Teen And Up Audiences,No Archive Warnings Apply,"Other Additional Tags to Be Added,Cat Midoriya Izuku,Cat Ears,Cute Midoriya Izuku,dont call him cute tho,he hates it,Out of Character,Sassy Midoriya Izuku,Let Midoriya Izuku Swear,Fluff,Hurt/Comfort,Cat Quirk (My Hero Academia),BAMF Midoriya Izuku,Quirk Discrimination (My Hero Academia),Light Angst,How Do I Tag,Midoriya Izuku Has a Quirk,Midoriya Izuku Does Not Have One for All Quirk,Midoriya Izuku is a Little Shit,Protective Bakugou Katsuki,Swearing,Shinsou Hitoshi Replaces Mineta Minoru,Mineta Minoru Doesn't Exist,Crack Treated Seriously,at least I think it’s crack?,Midoriya Izuku Has ADHD,because I said so,Shinsou Hitoshi is in Class 1-A,Soft Bakugou Katsuki,but not really,Rewrite,Gender Non-Conforming Midoriya Izuku,Parental Aizawa Shouta | Eraserhead,Adopted Shinsou Hitoshi,Slow To Update"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Dabi/Takami Keigo | Hawks,Bakugou Katsuki & Midoriya Izuku,The Run and Go,Gen,Yes,No,14 Jun 2020,"1,968",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Implied/Referenced Child Abuse,Anxiety,Midoriya Izuku Needs A Hug,BAMF Midoriya Izuku,Protective Bakugou Katsuki,Protective Takami Keigo | Hawks,Dabi is a Todoroki,Dabi is Todoroki Touya,Protective Dabi (My Hero Academia),Foster Care,Adopted Midoriya Izuku,Bad Parent Midoriya Inko,Anxious Midoriya Izuku"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Midoriya Izuku & Shinsou Hitoshi,Bakugou Katsuki & Midoriya Izuku,"Spite, Knives, And the Power of Friendship (But Mostly Knives)",Gen,Yes,No,08 Feb 2023,"1,966",Teen And Up Audiences,Graphic Depictions Of Violence,"Midoriya Izuku centric,Quirkless Midoriya Izuku,BAMF Midoriya Izuku,Nonbinary Shinsou Hitoshi,Alternate Universe- Canon Divergence,But where is the canon divergence?,you’ll see ;),platonic shindeku,Minor/Background Relationships - Freeform,don’t wanna clog up the tags but they’re there,a healthy dosage of crack,it’s a flavor enhancer!,tags to be updated,Dadzawa upcoming plz be patient,All Might Bashing,it’s a surprise tool that will help us later ;),it’s a little slow at first but just wait,it’s gonna get interesting™,Midoriya Izuku Has a Knife,innacurate actually,he has many knives,and he will fight you with them,Shinsou Hitoshi Replaces Mineta Minoru,Alternate Universe - Mineta Minoru Doesn't Exist,Bakugou Katsuki Bashing,Bakugou Katsuki Faces Consequences,spoilers for the fic past here so read with caution,Bakugou Katsuki is Expelled from U.A. High School,love how that's a whole tag,Boku no Hero Academia | My Hero Academia Manga Spoilers,they're pretty minor starting in c.7 but they will get worse later,nedzu is a true neutral and i will stand by this,background erasermic,robbing a convenience store at 3am is a totally normal activity what are you talking about,grappling hooks and unrestrained chaos,evry day everone in this story gets closter to commiting A Crime,thirteen is going to steal your gender,Hi new author here to add tags,if you couldnt tell i love nejire. yes i am biased.,Bananas & Cream Pocky Are Gross,Void is So Done,we're getting to the good stuff. almost.,Blood and Gore,canon-typical People Getting Exploded content,Character Death,not a major character but it's pretty plot essential so"
僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,Bakugou Katsuki & Midoriya Izuku,Not So Villainous,Gen,Yes,No,31 May 2021,"1,964",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Bakugou Katsuki & Midoriya Izuku are Best Friends,Midoriya Izuku Has a Quirk,Protective Bakugou Katsuki,Fluff and Angst,Midoriya Izuku is a Little Shit,Bakugou Katsuki is a Good Friend,Sensei | All For One is Midoriya Hisashi,Sensei | All For One is Midoriya Izuku's Parent,Parental Aizawa Shouta | Eraserhead,Parental Yamada Hizashi | Present Mic,no beta we die like men,Dadzawa - An Aizawa Shota Zine,Dead Midoriya Inko,Midoriya Izuku Has All for One Quirk,Sort Of,Big Brother Dabi,Manga Spoilers,Yagi Toshinori | All Might Bashing,Found Family,Aizawa Shouta | Eraserhead Adopts Shinsou Hitoshi,Yamada Hizashi | Present Mic Adopts Shinsou Hitoshi,Shinsou Hitoshi is a Little Shit"
