fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,"Masquerade (Burning Glances, Turning Heads)",F/F,Yes,No,24 Dec 2018,569,Mature,No Archive Warnings Apply,"Masquerade Ball,Jealous!Adora,Flirty!Catra,Angst with a Happy Ending,Established Relationship,Implied/Referenced Cheating,no one actually cheats,Light Angst,Rough Sex,Strap-Ons,consented aggression?"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,Dazed and Confused,F/F,Yes,No,08 Oct 2020,568,Teen And Up Audiences,No Archive Warnings Apply,"First Meetings,Alternate Universe - College/University,Alternate Universe - Modern Setting"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,a beautiful wish (two years later),F/F,Yes,No,30 May 2020,568,Not Rated,No Archive Warnings Apply,"Post-Canon,Canon Compliant,Fluff,Romantic Fluff,Wedding Fluff,One Shot,Idiots in Love,Canon Lesbian Relationship,Useless Lesbians,Future Fic"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra)/Reader,Adora/Catra,Two Hands To Hold,F/F,Yes,No,03 Jul 2020,568,Teen And Up Audiences,No Archive Warnings Apply,"Post-Canon,Slow Burn,Angst,Fluff,Fluff and Angst,Polyamory,Pining,Idiots in Love,Self-Indulgent,Implied/Referenced Child Abuse,talking about feelings,Rating May Change,Other Additional Tags to Be Added,Reader-Insert"
She-Ra and the Princesses of Power (2018),Adora & Catra (She-Ra),Adora/Catra,Beyond the Screen,F/F,Yes,No,06 Jan 2019,568,General Audiences,Creator Chose Not To Use Archive Warnings,"Minor Angst,Emotional Hurt/Comfort,Miscommunication,Youtuber AU,YouTuber Catra,Human Catra,Human Scorpia,Alternate Universe - Modern Setting,Alternate Universe - College/University,They figure things out with the help of Catra's fans,It takes so long,Not Beta Read,not really romance,Friendship/Love,Shadow Weaver is mentioned pretty vaguely"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,Until It Just Clicks,F/F,Yes,No,03 Dec 2022,567,Explicit,No Archive Warnings Apply,"Lots of Cameos and Mentions,top catra,Submissive Adora,Handler Catra,Pup Adora,Pup Play,Alternate Universe,Moden Etheria,Lesbian Disaster Adora (She-Ra),Lesbian Disaster Catra (She-Ra),Human Catra (She-Ra),everyone’s human,Well - Except Melog Who is Just a Normal Cat,humor?,Kink,Praise Kink,Training Kink,Obedience Kink,Aftercare,Photography,Photojournalist Catra,Artistic Catra,Sharron (Shadow) Weaver is Catra’s A+ Boss,Dogwalker Adora,Can’t Flirt to Save Her Life Adora,Strangers to Lovers,Explicit Consent,Fluff and Smut,Emotional Intimacy,Leather,All the swearing,Porn With Plot,Character Study,Rough Past/Past Trauma,Famous Etherians,Caution: Second-Hand Embarrassment from Adora May Be Fatal,BBs First AU,I Really Hope You Like It 🥺,Fanart"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,tell me how to feel about you now,F/F,Yes,No,17 May 2020,567,Teen And Up Audiences,No Archive Warnings Apply,"Hurt/Comfort,Fluff,She-Ra and the Princesses of Power (2018) Season 5 Spoilers"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,sprung off in the spring time,F/F,Yes,No,15 May 2022,566,Explicit,No Archive Warnings Apply,"Post-Canon,First Time,non-coercive cult,no angst (mostly),Fluff,wrestling as flirting,Useless Lesbians,glimmer says fuck a lot,Catra is Bad at Feelings (She-Ra),Adora is Bad at Feelings,but they're both getting better,glimmer is maybe the hero here,some ocs that don't matter at all,Equinox,Rituals,Ritual Public Sex,wow that tag already exists,ignoring the science of etheria's 12 moons,this fic is a lot more tame and wholesome than the rating and tags suggest i swear,Dorks in Love,Fake/Pretend Relationship,or is it?????"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,I'll settle for the ghost of you,F/F,Yes,No,07 Mar 2022,566,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Ghosts,actually trapped between dimensions,She-Ra and the Princesses of Power (2018) Season 4"
She-Ra and the Princesses of Power (2018),Adora/Catra (She-Ra),Adora/Catra,Only Constant,F/F,Yes,No,22 Feb 2021,566,General Audiences,No Archive Warnings Apply,"Canon Compliant,Post-Canon,Post-Season/Series 05,Marriage Proposal,...or is it?,Fluff,this is the fluffiest thing I have ever written in my life"
