fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Minecraft (Video Game),Technoblade & TommyInnit (Video Blogging RPF),Wilbur Soot & TommyInnit,please let me go,Gen,Yes,Yes,11 Jan 2022,"1,741",General Audiences,"Graphic Depictions Of Violence,Major Character Death","TommyInnit-centric (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),TommyInnit Angst (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,Villain Sleepy Bois Inc (Video Blogging RPF),Sleepy Bois Inc Angst,Sleepy Bois Inc-centric,Technoblade is Bad at Feelings (Video Blogging RPF),Twins Wilbur Soot & Technoblade,Wilbur Soot is Not Okay,Protective Technoblade (Video Blogging RPF),Protective Wilbur Soot,Protective Phil Watson (Video Blogging RPF),trigger warnings lol,dark shit,Alternate Universe - Magic,Alternate Universe - Historical,inspired by the isekai genre lol,like heavily inspired,no beta bc i have no friends,super dark shit fr tho please be warned,Implied/Referenced Suicide,Implied/Referenced Character Death,Implied/Referenced Torture,Sad TommyInnit (Video Blogging RPF),Ranboo & Toby Smith | Tubbo Friendship,Insane Wilbur Soot,Wilbur Soot Needs a Hug,Blood God Technoblade (Video Blogging RPF),Bad Parent Phil Watson (Video Blogging RPF),Phil Watson is Called Philza (Video Blogging RPF),Suicidal TommyInnit (Video Blogging RPF),jokingly...unless?,sally the salmon is a fucking human princess fite me,screams in pain and agony,Hurt No Comfort"
Video Blogging RPF,Tommyinnit & Wilbur Soot,Wilbur Soot & TommyInnit,trust,Gen,Yes,Yes,07 Aug 2021,"1,739",General Audiences,No Archive Warnings Apply,"IRL Fic,Age Regression/De-Aging,Age Regression Little TommyInnit (Video Blogging RPF),Age Regression Caregiver Technoblade (Video Blogging RPF),sbi as family,Hurt/Comfort,barely,Fluff,technoblade is a good brother,Meetups,Phone Calls"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,Sometimes you should've just stayed home,Gen,Yes,Yes,28 Aug 2022,"1,737",Mature,"No Archive Warnings Apply,Graphic Depictions Of Violence","Superhero Clay | Dream (Video Blogging RPF),Hero GeorgeNotFound (Video Blogging RPF),Hero Sapnap (Video Blogging RPF),Hero Cara | CaptainPuffy,Hero Eret (Video Blogging RPF),Healer TommyInnit (Video Blogging RPF),Hero Ranboo (Video Blogging RPF),Villain Toby Smith | Tubbo,Villain Ranboo (Video Blogging RPF),Villain Technoblade (Video Blogging RPF),Villain Wilbur Soot,Avian TommyInnit (Video Blogging RPF),Avian Phil Watson (Video Blogging RPF),Piglin Technoblade (Video Blogging RPF),Enderman Hybrid Ranboo (Video Blogging RPF),Hero FoolishGamers,Hero Hannah | Hannahxxrose,Hurt/Comfort,Fluff and Angst,Angst with a Happy Ending,Superhero jackmanifold,Villain Jackmanifold,Villain Phil Watson (Video Blogging RPF),Syndicate,Major Character Injury,Minor Character Death,Sleepy Bois Inc as Found Family,Protective Sleepy Bois Inc,Temporary Character Death,no beta we die like men,Alternate Universe - Superheroes/Superpowers,Villain Sleepy Bois Inc (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),lowkey this is eh,it was my first work,i swear my recent ones are better,Secret Identity,Identity Reveal,Good Parent Phil Watson (Video Blogging RPF),Blood and Injury,Implied/Referenced Torture,Psychological Torture,Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Protective Wilbur Soot,Immortal Phil Watson (Video Blogging RPF),Immortal Wilbur Soot,Immortal Technoblade (Video Blogging RPF),Goddess of Death Kristin Rosales Watson"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Wilbur Soot & TommyInnit,Hollowed Homes,Gen,Yes,Yes,31 Aug 2022,"1,734",Mature,Creator Chose Not To Use Archive Warnings,"TommyInnit-centric (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Dark Sleepy Bois Inc,Alternate Universe - Coffee Shops & Cafés,Alternate Universe - Horror,Body Horror,Spiders,Character Death,Abuse,Manipulation,Suicidal Thoughts,Derealization,Dissociation,Victim Blaming,oh god going through the list is making me realize how fucked up this is-,Psychological Torture,TommyInnit Needs a Hug (Video Blogging RPF),Protective Wilbur Soot,Angst,Angst with a Happy Ending,at least I'll try :),Minor Character Death,Rated For Violence,characters not ccs,Inspired by tma!,this has such a slow start fu ck,Blood Vines | The Crimson | The Egg,Mystery,Unreliable Narrator,if you wanna see Tommy go apeshit,this is the fic for you"
Minecraft (Video Game),No Romantic Relationship(s),Wilbur Soot & TommyInnit,"there's a room where the light won't find us (hold my hand, please)",Gen,Yes,Yes,06 May 2021,"1,734",General Audiences,No Archive Warnings Apply,"Clay | Dream and TommyInnit are Siblings (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Clay | Dream-centric (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),Claustrophobia,Scared TommyInnit (Video Blogging RPF),Hurt/Comfort,Light Angst,Angst with a Happy Ending,Older Sibling Clay | Dream (Video Blogging RPF),Scared Clay | Dream (Video Blogging RPF),Worried Wilbur Soot,they're ok i promise,older sibling dream fluff w/ tommy angst,this is not the last of brothers tommy & dream,Alternate Universe - Siblings,Real Life,Clay | Dream Needs a Hug (Video Blogging RPF)"
Dream SMP,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,Sanguine Sorrows,Gen,Yes,Yes,28 Nov 2021,"1,733",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Vampire Wilbur Soot,Vampire Technoblade (Video Blogging RPF),Vampire Phil Watson (Video Blogging RPF),Baker Niki | Nihachu,Didn't know that was a tag but alright,Blood and Gore,They're vampires guys c'mon,Platonic Cuddling,Platonic Kissing,Just like on the head,Vampire TommyInnit (Video Blogging RPF)"
Dream SMP,TommyInnit & Phil Watson (Video Blogging RPF),Wilbur Soot & TommyInnit,Accidental Alien Father Acquisition,Gen,Yes,Yes,19 Nov 2022,"1,731",Teen And Up Audiences,No Archive Warnings Apply,"Aliens,Alternate Universe - Space,Alternate Universe - Aliens,Alien Phil Watson (Video Blogging RPF),Alien Technoblade (Video Blogging RPF),Human TommyInnit (Video Blogging RPF),Human Wilbur Soot,Misunderstandings,Dehumanization,Phil doesn't realize Tommy is sentient whoops,Sleepy Bois Inc as Family,Angst with a Happy Ending,Animal Instincts,but like for aliens,Wilbur Soot and TommyInnit are Siblings,not dishwasher safe,Possessive Phil Watson (Video Blogging RPF),Accidental Baby Acquisition,Alien Abduction"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,every day every hour turn that pain into power,Gen,Yes,Yes,28 Aug 2021,"1,730",Teen And Up Audiences,Graphic Depictions Of Violence,"Ranboo & TommyInnit Friendship (Video Blogging RPF),Older Sibling Clay | Dream (Video Blogging RPF),Hurt/Comfort,Implied/Referenced Child Abuse,Blood and Violence,Protective Wilbur Soot,Hurt TommyInnit (Video Blogging RPF),Protective Cara | CaptainPuffy,charlie my beloved store owner,tommy asks: is anyone else gonna love micheal? and then doesnt wait for an answer,insp by bnha bc my hyperfixations keep crossing streams or whatever,Sapnap Has Fire Powers (Video Blogging RPF),BAMF TommyInnit (Video Blogging RPF),yes there will be hero journal snippets,connoreatspants??? i literally surprise myself when i write this stuff,puffy MVP!!,Floris | Fundy Needs A Hug,tubbo underscore bestest friend out there...,ranboo-the-librarian Stan club!!,casual breaking of the laws shrug,Philza Minecraft is so brave...hes the bravest man I've ever met,jack manifold is the official damsel in distress of this pic ngl"
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson,Wilbur Soot & TommyInnit,something like love,Gen,Yes,Yes,24 Jul 2021,"1,730",Teen And Up Audiences,No Archive Warnings Apply,"Traumatized TommyInnit (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,Touch-Starved TommyInnit (Video Blogging RPF),Older Sibling Wilbur Soot,Older Sibling Technoblade (Video Blogging RPF),asshole wilbur soot,asshole techno,they suck at first,but it'll get better,Adoptive Parent Phil Watson (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF),Parent Kristin Rosales Watson,Foster Care,Boundaries,ignoring boundaries,Panic Attacks,comfort items,Emotional Hurt/Comfort,Heavy Angst,phil is tommy's bio dad but they didn't know that for 8 years"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Wilbur Soot & TommyInnit,here the daisies guard you from every harm,Gen,Yes,Yes,11 Oct 2021,"1,728",Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence","Alternate Universe - Hunger Games Setting,Hunger Games-Typical Death/Violence,Violence,Murder,Character Death,Suicidal Thoughts,Suicide Attempt,Depression,Post-Traumatic Stress Disorder - PTSD,Protective Wilbur Soot,Wilbur Soot is Not Okay,Wilbur Soot and TommyInnit are Siblings,Angst,Hurt/Comfort,Good Parent Phil Watson (Video Blogging RPF),Angst with a Happy Ending,Well kind of happy,Bittersweet Ending"
Dream SMP,TommyInnit & Technoblade & Phil Watson (Video Blogging RPF),Wilbur Soot & TommyInnit,Laments of a Father,Gen,Yes,Yes,21 Jun 2021,"1,768",Teen And Up Audiences,No Archive Warnings Apply,"These are all their characters,NOT THE REAL PERSON,Platonic Relationships,Family,Dysfunctional Family,Family Issues,Adoptive Parent Phil Watson (Video Blogging RPF),Author is a Technoblade Apologist (Video Blogging RPF),Technoblade is Bad at Feelings (Video Blogging RPF),Dadnoblade,Technoblade is TommyInnit's Parent,Adopted Children,Adopted Sibling Relationship,Family Dynamics,Family Secrets,found family trope,LITERALLY,No Romance,Technoblade & Phil Watson Friendship (Video Blogging RPF),Technoblade and Phil Watson are Not Related (Video Blogging RPF),Technoblade-centric (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Exiled TommyInnit (Video Blogging RPF),Alternate Universe - Canon Divergence,Alternate Universe - Canon,Angry TommyInnit (Video Blogging RPF),Sad and Angry TommyInnit (Video Blogging RPF),Not Beta Read,No Beta read we die like men,Family Reunions,Wilbur Soot and TommyInnit are Siblings,Sleepy Bois Inc as Family,Sleepy Bois Inc-centric,Sleepy Bois Inc Fluff,Sleepy Bois Inc Angst,sleepy bois inc - Freeform,Angst with a Happy Ending,Angst and Feels,Hurt/Comfort,Emotional Hurt/Comfort"
Video Blogging RPF,Dave | Technoblade & Wilbur Soot & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,Fifty Five Feet and Wilbur's feelin sleepy,Gen,Yes,Yes,12 Nov 2020,"1,767",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"It’s found family your honor,okay pshfhd triggers are as follows,Implied/Referenced Suicide,Suicidal Thoughts,Suicide Attempt,but he doesn’t go thru with it,Suicidal Ideation,Wilbur Soot Needs a Hug,Wilbur Soot-centric,They all need hugs,Hurt/Comfort,Angst with a Happy Ending,what if I?? Self projected onto cc’s,Is this allowed,will delete if cc’s express discomfort at this type of work,sleepy bois inc - Freeform,It Gets Better,Angst,Older Sibling Wilbur Soot,Dadza,they r not actually a family,but I wish I had made it so they were,next time - Freeform,They cry"
Dream SMP,Wilbur Soot & TommyInnit,Wilbur Soot & TommyInnit,my grandpa didn't believe i was real so he left me to starve (not clickbait),Gen,Yes,Yes,13 Oct 2022,"1,766",Teen And Up Audiences,No Archive Warnings Apply,"Vampires,Vampire Turning,Angst,Family Dynamics,Dark SBI,Alternate Universe - Canon Divergence,but vampires"
Video Blogging RPF,Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,you know you've got me in your pocket.,Gen,Yes,Yes,16 Sep 2022,"1,766",General Audiences,Creator Chose Not To Use Archive Warnings,"Shapeshifting,Wilbur Soot and Technoblade and TommyInnit are Siblings,TommyInnit-centric (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),he gets one,Traumatized TommyInnit (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Piglin Technoblade (Video Blogging RPF),Possessive Technoblade (Video Blogging RPF),Protective Wilbur Soot,Possessive Wilbur Soot,Piglin Wilbur Soot,Hybrids,Parent Phil Watson (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Possessive Phil Watson (Video Blogging RPF),Avian Phil Watson (Video Blogging RPF),Platonic Cuddling,Pet Names,Potions,Magic,Minecraft,Deer,SHIPPERS DNI,SBI /pos,Crimeboys - Freeform,Bedrock Bros,angelduo,Fluff,Fluff and Angst,Hurt/Comfort,Soft Wilbur Soot,Soft Technoblade (Video Blogging RPF),Soft Phil Watson (Video Blogging RPF),Soft TommyInnit (Video Blogging RPF),Deer Hybrid Tommy"
Dream SMP,Tommyinnit & FitMC,Wilbur Soot & TommyInnit,They Forced Icarus Too Close to the Sun,Gen,Yes,Yes,16 Jan 2021,"1,766",Teen And Up Audiences,No Archive Warnings Apply,"Fluff,Fluff and Angst,Heavy Angst,Angst and Tragedy,Teen Angst,Rebellion,Anarchy,2b2t,Army,Tommy becomes a leader of an army,Villain TommyInnit (Video Blogging RPF),Angry TommyInnit (Video Blogging RPF),Feral TommyInnit (Video Blogging RFP),BAMF TommyInnit (Video Blogging RPF),Anarchist TommyInnit (Video Blogging RPF),FitMC adopts Tommy,no beta we die like glatt,Betrayal,Abandonment,Child Abandonment,Implied Manipulation from Dream,TommyInnit (Video Blogging RPF) on 2b2t Server (Minecraft)"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,Oh so golden (like a dragon's den),Gen,Yes,Yes,25 Apr 2022,"1,761",Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Historical,Alternate Universe - Magic,Dragon TommyInnit (Video Blogging RPF),Dragon Technoblade (Video Blogging RPF),i don’t wanna spoil too much,This is a fun one lol,Sleepy Bois Inc as Found Family,TommyInnit-centric (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),He gets better,Mystery,Homelessness,Possessive Technoblade (Video Blogging RPF),Possessive TommyInnit (Video Blogging RPF),Young TommyInnit (Video Blogging RPF),Hurt/Comfort,Running Away,dont worry,sbi will find him,Crow Father Phil Watson (Video Blogging RPF),Witch Wilbur Soot"
Dream SMP,Wilbur Soot & Technoblade,Wilbur Soot & TommyInnit,Play the pawn,Gen,Yes,Yes,07 Dec 2023,"1,760",Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Video Series: Wilbur Soot's 100 Player Challenges,WOO YEAHH i love this AU,Wilbur Soot and TommyInnit are Siblings,Dark Wilbur Soot & TommyInnit,Piglin Hybrid Technoblade (Video Blogging RPF),Technoblade-centric (Video Blogging RPF),Blood and Violence,Wilbur Soot Has a God Complex,TommyInnit Has Issues (Video Blogging RPF),They're both kinda unhinged ngl,Technoblade isn't perfect either that man is also unhinged but he's like. secretly unhinged,Possessive TommyInnit (Video Blogging RPF),Animal Instincts,Crack Treated Seriously,ok I take it back Technoblade is entirely unhinged,THEY'RE ALL FUCKING UNHINGED,but they're unhinged as fambly &lt;3"
Minecraft (Video Game),TommyInnit (Video Blogging RPF) & Everyone,Wilbur Soot & TommyInnit,In Which Civilian Tommy Knows All (Because he's the only one with common sense),Gen,Yes,Yes,22 Dec 2021,"1,760",Teen And Up Audiences,No Archive Warnings Apply,"Smart TommyInnit (Video Blogging RPF),BAMF TommyInnit (Video Blogging RPF),TommyInnit is So Done (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),From all of the stupidity,Tommy ""Sick of your bullshit"" Innit,Alternate Universe - Superheroes/Superpowers,Civilian TommyInnit (Video Blogging RPF),Tired TommyInnit (Video Blogging RPF),Rated T for swearing,Canon-Typical,because Tommy,Tubbo finds this entirely hilarious,Ranboo cant hide his identity for shit and tommy is baffled how he does it anyways,technically,Informant TommyInnit (Video Blogging RPF),This is only a prompt,prompt,feel free to take inspiration from this lel,Short One Shot,No Beta we die like my sanity during exams,Crack,Humour"
Minecraft (Video Game),Dave | Technoblade & Wilbur Soot & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,Our New Empire,Gen,Yes,Yes,22 Dec 2020,"1,760",Teen And Up Audiences,Graphic Depictions Of Violence,"Post-Manberg-Pogtopia War on Dream Team SMP (Video Blogging RPF),tommy's exile,l'manberg,Antarctic Empire,Ghostbur,Suicide Attempt,Tommy is Saved,Hurt/Comfort,No Romance,Canon-Typical Violence,Logstedshire,Dream Team SMP Spoilers,Brothers bonding,Mild Angst,Mild Language,no beta we die like wilbur,President Toby Smith | Tubbo,Adopted Toby Smith | Tubbo,Antarctic Empire Tommy,Antarctic Empire Tubbo,Antarctic Empire Wilbur Soot,Dadza,Reunited Family,Found Family Dynamic,Main Villain C!Dream,Sleepy Bois Inc as Family,Tommy centric,Wars,Battle Scenes,Twins Wilbur Soot & Technoblade"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Wilbur Soot & TommyInnit,a home more than brick and mortar,Gen,Yes,Yes,31 Dec 2022,"1,759",General Audiences,No Archive Warnings Apply,"Cat Shifter TommyInnit (Video Blogging RPF),Cat TommyInnit (Video Blogging RPF),Alternate Universe - Modern Setting,Sleepy Bois Inc as Family,Sleepy Bois Inc as Found Family,Fluff,Tooth-Rotting Fluff,Happy Ending,Christmas Fluff,Fluff and Humor,TommyInnit is a Menace (Video Blogging RPF),Hybrid TommyInnit (Video Blogging RPF),Everyone Loves TommyInnit (Video Blogging RPF),Found Family,Wilbur Soot and Technoblade are Siblings,TommyInnit-centric (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF)"
Video Blogging RPF,Wilbur Soot & TommyInnit,Wilbur Soot & TommyInnit,sand,Gen,Yes,Yes,07 Jun 2021,"1,758",General Audiences,Creator Chose Not To Use Archive Warnings,"Older Sibling Wilbur Soot,Protective Wilbur Soot,Scared TommyInnit (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Touch-Starved TommyInnit (Video Blogging RPF),insomniac tommyinnit,Younger Sibling TommyInnit,Angst,Fluff,Angst and Fluff,Hurt/Comfort,Tommy can't sleep,Tommy takes medication,IRL Fic,IN REAL LIFE,Wilbur Soot Loves TommyInnit,Wilbur Soot and TommyInnit are Siblings,Wilbur helps Tommy,Tommy is spending the night at Wilbur's house,Panic Attacks,Tommy has a panic attack,No shipping,no romantic relationships,internet family,they are family,DO NOT SHIP,platonic,Platonic Touch,They ARE brothers"
