fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,Harry Potter & Original Character(s),Three Ruined Missions and Mole,Gen,Semi-Canon,No,11 Dec 2015,16,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Detective Story,Spy - Freeform,Mole - Freeform,Undercover Missions,Missions Gone Wrong,Unspeakables,Unspeakable Harry Potter,Giants,Tattoos,Magic,Magic-Users,Magical Artifacts,Wandless Magic,BAMF Harry Potter,Terrorists,Potions Master Draco Malfoy,Mild Hurt/Comfort"
Harry Potter - J. K. Rowling,Harry Potter & Original Male Character(s),Harry Potter & Original Character(s),The life of Adrian Brown (year 1-4),Gen,Semi-Canon,No,26 Mar 2024,15,Not Rated,Creator Chose Not To Use Archive Warnings,"Adrian brown is done,Swearing,he just wants pudding,Trans Male Character,Fluff,Angst,No Smut,It Gets Worse Before It Gets Better,Book 1: Harry Potter and the Philosopher's Stone,Book 2: Harry Potter and the Chamber of Secrets,Book 3: Harry Potter and the Prisoner of Azkaban,Book 4: Harry Potter and the Goblet of Fire,Book 5: Harry Potter and the Order of the Phoenix,Book 6: Harry Potter and the Half-Blood Prince,Book 7: Harry Potter and the Deathly Hallows,Harry Potter Epilogue What Epilogue | EWE,Not Canon Compliant,Supportive Ron Weasley,everyone is so done,Adrian will hit the dark lord for you,Adrian just needs a monster and a gun and the job is done,Dad Snape,Dad Remus Lupin,Dad Sirius Black,Gay Severus Snape,Gay Remus Lupin,Everyone Is Gay,Alternate Universe - Everyone Lives/Nobody Dies,Autistic Adrian Brown,remus and Adrian think each other as either a werewolf or trans,remus is just confused overall,adults suck,accept Mr. Thomas,stan him"
Harry Potter - J. K. Rowling,Albus Dumbledore & Harry Potter,Harry Potter & Original Character(s),Essayer d'y croire,Gen,Semi-Canon,No,24 Feb 2024,15,Mature,"Rape/Non-Con,Underage","POV Severus Snape,POV Harry Potter,Good Albus Dumbledore,Good Severus Snape,Abused Harry Potter,Depressed Harry,Child Abuse,Sexual Abuse,Abusive Dursley Family (Harry Potter),One Shot"
Harry Potter - J. K. Rowling,Eloise Midgen & Original Female Character(s),Harry Potter & Original Character(s),The Writings of Artemisia Winter,Gen,Semi-Canon,No,15 Sep 2023,15,Mature,Creator Chose Not To Use Archive Warnings,"Modern Character in the Wizarding World (Harry Potter),Self-Insert,Epistolary,Diary/Journal,Female Friendship,Past Abuse,Family,Pureblood Culture (Harry Potter),Gryffindor vs. Slytherin Rivalry,Adopted Sibling Relationship,Bullying"
Harry Potter - J. K. Rowling,Fenrir Greyback & Harry Potter,Harry Potter & Original Character(s),"Onyx Moon, Harry Potter, Who Cares? I'm Still Me.",Gen,Semi-Canon,No,16 Feb 2023,15,Mature,Underage,"Sex Drugs and Rock and Roll,Creature Harry Potter,Alternate Universe - Canon Divergence,Alternate Universe - Modern Setting,Recreational Drug Use,Underage Smoking,Underage Drinking,Implied/Referenced Underage Sex,Homelessness,alternative fashion,Goth Harry Potter,Emo Harry Potter,emo musician harry potter,Child Abandonment,Murder,critique of idol industry,mentions of human trafficking,hidden society,Alternate Universe - No Voldemort,Sane Tom Riddle,Good Tom Riddle,takara is a sex worker"
Harry Potter - J. K. Rowling,Harry Potter & Original Female Character(s),Harry Potter & Original Character(s),Harry Potter but an Alternate Universe,Gen,Semi-Canon,No,11 Mar 2022,15,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Original Character(s),Alternate Universe - Canon Divergence,Family,Friendship,Magic,Adventure,Self-Indulgent"
Harry Potter - J. K. Rowling,Original Female Character/Original Male Character,Harry Potter & Original Character(s),Serpent Princess,Gen,Semi-Canon,No,04 Mar 2022,15,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Witches,Wizards,Wizarding World,Hogwarts,Diagon Alley,Quidditch,Werewolves,Snuffles - Freeform,Animagus,OCxOC - Freeform,Sane Voldemort (Harry Potter),Good Voldemort (Harry Potter),Bad Albus Dumbledore,Manipulative Albus Dumbledore,Tom Riddle's Diary,Tom Riddle's Daughter,Good Tom Riddle,Hogwarts Chamber of Secrets,The Philosopher's Stone"
Harry Potter - J. K. Rowling,Harry Potter & Original Female Character(s),Harry Potter & Original Character(s),Death’s Blue Flames,Gen,Semi-Canon,No,07 Nov 2021,15,General Audiences,Creator Chose Not To Use Archive Warnings,"Hogwarts,Beauxbatons (Harry Potter),Triwizard Tournament,Albus Dumbledore Bashing,Manipulative Albus Dumbledore,Evil Albus Dumbledore,Master of Death Harry Potter,Harry Potter is Not the Master of Death,Fate & Destiny,Original Character(s),BAMF Harry Potter,Smart Harry Potter,Oblivious Harry Potter,Dursley Family Bashing (Harry Potter),Dudley Dursley Has a Sibling,Angst with a Happy Ending,Redemption,Fix-It"
Harry Potter - J. K. Rowling,Harry Potter & Original Female Character(s),Harry Potter & Original Character(s),Descendant of Hogwarts: The Magic Begins,Gen,Semi-Canon,No,27 Dec 2017,15,General Audiences,No Archive Warnings Apply,"Sibling Love,Sibling Bonding,Developing Friendships,Hogwarts Inter-House Friendships,Gryffindor & Slytherin Inter-House Friendships,Hufflepuff & Slytherin Inter-House Friendships,Friendship,Best Friends,Gryffindor vs. Slytherin Rivalry,Good Slytherins,Jealous Draco Malfoy,Good Draco Malfoy,Book 1: Harry Potter and the Philosopher's Stone,Hermione Granger is a Good Friend,Ron Weasley Bashing,Harry Potter & Ron Weasley Friendship,Severus Snape Has a Heart,Mentor Severus Snape,Misguided Albus Dumbledore,Evil Voldemort (Harry Potter),Good Fred Weasley & George Weasley,Protective Fred Weasley,Protective George Weasley,Dursley Family Bashing (Harry Potter)"
Harry Potter - J. K. Rowling,Harry Potter & Evie Frye & Jacob Frye,Harry Potter & Original Character(s),Rebellion,Gen,Semi-Canon,No,10 May 2020,15,Mature,No Archive Warnings Apply,Don't Like Don't Read
