fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Maybe You'll Like the Way I Am,M/M,No,Yes,21 Jun 2021,"1,583",Not Rated,No Archive Warnings Apply,"Alternate Universe,Alpha/Beta/Omega Dynamics,Fake/Pretend Relationship,Omega Louis Tomlinson,Alpha Harry Styles,Alpha Niall Horan,though i don't know that i ever clarify that in the fic funny enough lol,Alpha Liam Payne,Omega Zayn Malik,Panic Attacks,Anxiety,Post-Traumatic Stress Disorder - PTSD,Heart Disease,Talk of a Heart Transplant,Reflection on and Discussions about Violence and Suicide,The suicide is not one of the characters but does involve them in a way,Triggers,Hurt/Comfort,Emotional Hurt/Comfort,Scenting,Bonding,Accidental Bonding,Banter,No Smut,Friends to Lovers,more like,Strangers to Friends to Lovers,neighbors to lovers,Getting to Know Each Other,Cuddling & Snuggling,This sounds so heavy and it kind of is topically speaking,but I swear it really isn't as bad as it sounds,at least I don't think so,Light Angst,it is absolutely,Angst with a Happy Ending,Healing,dropping,omega drop"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Now I See in Shades of Roses,M/M,No,Yes,07 May 2015,"1,583",General Audiences,No Archive Warnings Apply,"Kiss cam,Fluff"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,While everyone's gone,M/M,No,Yes,23 Mar 2013,"1,583",Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe - High School,AU,Jock!Harry,nerd!Louis,lockerroom,Rimming,blowjob,fluffy end,Harry plays basketball don't look at me,Also Louis wears glasses,Smut"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,a kiss from a rose,M/M,No,Yes,26 Nov 2021,"1,582",Explicit,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Alpha Harry Styles,Omega Louis Tomlinson,courting,kind of,Smut,Rimming,Knotting,Fluff and Angst,Panic Attacks,Bottom Louis,Strangers to Lovers,Additional Warnings In Author's Note"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Dress you up in my love,M/M,No,Yes,03 Feb 2017,"1,582",Explicit,Creator Chose Not To Use Archive Warnings,"Smut,Fluff,Rimming,Blow Jobs,harry & louis - Freeform,AU,Lawyer Harry,fashion Louis,Light Angst,Friends to Lovers,i guess,Well - Freeform,a cat with a confusing number of names,Sexual Tension,Sixty-nine,this is a story about trust,learning how to put yourself out there,louis was cheated on in a previous relationship,it's only mentioned twice,harry has been put off by people saying he is 'too much',they're different,but oddly well matched,Niall Horan - Freeform,Zayn Malik - Freeform,Nick Grimshaw - Freeform,Sophia Smith - Freeform,Liam Payne - Freeform,a cute little neighbour called Millie,their families feature too,Designer Louis,Wall Sex,Shower Sex,Pining"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,I Just Want You to Stay,M/M,No,Yes,25 Dec 2019,"1,581",Explicit,No Archive Warnings Apply,"Alternate Universe,Alpha/Beta/Omega Dynamics,Alpha Louis Tomlinson,Omega Harry Styles,Knotting,Intersex Omegas,Oral Knotting,Kidnapping,Advent Fic,Friends With Benefits,Fake/Pretend Relationship,Other Additional Tags to Be Added,Mating Cycles/In Heat,Meet the Family,Mutual Pining,Misunderstandings,Fluff and Angst,Bonding,Implied Mpreg"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Next To You,M/M,No,Yes,27 Aug 2017,"1,581",Mature,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Alpha/Omega,Alpha Louis,Omega Harry,Alternate Universe - Canon Divergence,Alternate Universe - Soulmates,AU Famous/Non-famous,Famous Harry,Non-Famous Louis,Harry won X-Factor,X-Factor - Freeform,Singer Harry,Harry is eighteen,Louis is twenty,Angst,Closeted Character,Closeted Harry,Coming Out,Romance,Falling In Love,Insecure Harry,Protective Louis,Hurt/Comfort,Harry-centric,Mates,Fluff,It will take a while but we will get to the fluff promise,Sign of the times,Which has amazing lyrics that I will totally incorporate into the story,Will probably add more tags as I write,Sweet Creature,how is that not a tag?,Well it has amazing lyrics too so it's now part of the story too"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Send Me Your Pillow (The One That You Dream On),M/M,No,Yes,13 Apr 2019,"1,579",General Audiences,No Archive Warnings Apply,"Alpha/Beta/Omega Dynamics,Omega Harry,Omega Louis,Cuddling & Snuggling,Scenting,Nesting,Fluff"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,What's Said And Done,M/M,No,Yes,12 May 2014,"1,579",Not Rated,Underage,"Zayn Malik(mentioned) - Freeform,Niall Horan(mentioned),Liam Payne(mentioned) - Freeform,Top Harry,Bottom Louis,Alternate Universe - Student/Teacher,Student Harry,Teacher Louis,Hand Jobs,Masturbation,Riding,Doggy Style"
One Direction (Band),Harry Styles/Louis Tomlinson,Harry Styles/Louis Tomlinson,Silver nightmares,M/M,No,Yes,06 Apr 2016,"1,578",Mature,Graphic Depictions Of Violence,"Alpha/Beta/Omega Dynamics,Alpha/Omega,Alpha Harry Styles,Omega Louis,Omega Niall,Alpha Liam,Alpha Zayn,First Kiss,First Time,Knotting,Anal Sex,Anal Fingering,Rough Sex,Drama,Scent Marking,Mpreg,Pregnancy Kink,Nightmares,Hurt/Comfort,Alternate Universe,Marking,Biting,Mating Cycles/In Heat,Angst,Bonding,Slow Build,Twincest,Double Penetration,Double Anal Penetration,Threesome - M/M/M,Kidnapping,Spanking,Nouis,Alpha/Alpha,Omega/Omega,Louis in Panties,Mommy Louis,Male Lactation,Anal Fisting,Infidelity"
