fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Sherlock (TV),Mycroft Holmes & Sherlock Holmes,Sherlock Holmes & John Watson,System Overload and All It Entails,Gen,Yes,No,31 Dec 2022,541,Teen And Up Audiences,No Archive Warnings Apply,"Autism,meltdowns,Shutdowns,Sensory Overload,Sherlock Holmes Has Feelings,Sherlock Has Issues,Sherlock Holmes Has Low Self-Esteem,Overstimulation,Overwhelmed Sherlock,Mycroft Being a Good Brother,Mycroft Being Mycroft,Mycroft Holmes Has Feelings,Mycroft is a Softie,Protective Mycroft,Autistic Sherlock Holmes,Autistic Mycroft,Protective Big Brother Mycroft,johnlock if you squint,Emotional Hurt/Comfort,Hurt/Comfort,Fluff and Angst,Light Angst,Family Feels,Implied/Referenced Child Abuse,Implied/Referenced Drug Use,BAMF Mycroft Holmes,Sherlock Holmes is a Bit Not Good,Stimming,Mental Breakdown,Sherlock Holmes Needs a Hug,mycroft gives him plenty,everyone is confused,No Beta We Die Like Sherlock,Mycroft Holmes IS the British Government"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,The Gift,Gen,Yes,No,19 Sep 2020,541,Mature,"Graphic Depictions Of Violence,Rape/Non-Con","Rape Aftermath,Sherlock Whump,Angst,Hurt,Hurt Sherlock Holmes,Hurt/Comfort,Finally Some Comfort,John to the Rescue,Concussions,Sickfic,Love Confessions,Slow Burn,Mild Sexual Content,Questioning Sexuality,John Watson has anger issues,Anger Management,Happily Ever After,Post-Season/Series 04,BAMF John,POV Sherlock Holmes,POV John Watson,POV Multiple"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,A Forest of Memories,Gen,Yes,No,10 Apr 2018,541,Mature,Creator Chose Not To Use Archive Warnings,"Angst,Temporary Amnesia,Angst and Feels,Fluff and Angst,Established Relationship,canon divergence - the six thatchers,No Watson Baby,mary died a natural cause,not the weird saving your ass even though i tried to kill you way,Amnesiac John,Slow Burn,Marriage Proposal,Married Sherlock Holmes/John Watson,Memory Loss,Unresolved Romantic Tension,Unresolved Sexual Tension,Johnlock Roulette,Husbands to Lovers,POV Sherlock Holmes,minor case"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,The Relations Between Us In Those Latter Days,Gen,Yes,No,03 Mar 2017,541,Explicit,Creator Chose Not To Use Archive Warnings,"Bottom John,Top John,Bottom Sherlock Holmes,Johnlock - Freeform,Post-Episode: s04e03 The Final Problem,Post-The Final Problem,Virgin Sherlock,Fingering,Anal Sex,Top Sherlock,Top!lock,Bottom!Lock,Oral Sex,blowjob,handjob"
Sherlock (TV),James Bond & Q,Sherlock Holmes & John Watson,Metamorphosis,Gen,Yes,No,08 Jan 2016,541,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"werewolf!bond,Canon-Typical Violence,Post-Skyfall,Mission Fic,Cross-Posted on FanFiction.Net,werewolf!Q,Case Fic,Slow Build,Q is a Holmes"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,A Bond Of Every Sense,Gen,Yes,No,05 Aug 2015,540,Mature,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Weddings,Alpha/Beta/Omega Dynamics,Omega Verse,Alpha John,Omega Sherlock,Alpha/Omega,Fluff,Not Beta Read"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Dear Boy,Gen,Yes,No,08 Feb 2015,539,Explicit,Creator Chose Not To Use Archive Warnings,"Retirementlock,Fluff,Humor,Cuddling & Snuggling,First Kiss,POV Sherlock Holmes,Second kiss and more,First Time,Slow Build,Eventual Smut,Original Character(s),Drunk Sherlock,Wedding,Happy Ending,Mary was like ACD Mary not BBC Mary,Mary died twenty years ago"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,If on a winter's night...,Gen,Yes,No,31 Dec 2013,538,Mature,Graphic Depictions Of Violence,"Slash,Action/Adventure,BAMF John Watson,BAMF John,First Kiss,Kissing,Canon Divergence - The Reichenbach Fall,Reichenbach AU,Angst,Happy Ending,Canon-Typical Violence,Romance,Fluff and Angst,Hurt/Comfort"
Sherlock (TV),Sherlock Holmes/William James Moriarty (Yuukoku no Moriarty),Sherlock Holmes & John Watson,Duality,Gen,Yes,No,14 May 2022,537,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Dimension Travel,Time Travel,Queerplatonic Johnlock - Freeform,Queerplatonic Sherlock Holmes/John Watson,Sherlock Holmes and John Watson are Parents,Manga Spoilers,Takes place a few years after season 4,Takes place after the dinner party,Chapter 68 Spoilers,established Sherlock Holmes/William James Moriarty,Canon-Typical Violence,Mentioned Eurus Holmes,Sherlock is a Good Parent,Cute Rosamund Mary ""Rosie"" Watson,RIP Liam's mental health,Crack Treated Seriously"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Day Forty-Two,Gen,Yes,No,17 Aug 2015,537,General Audiences,No Archive Warnings Apply,"Groundhog Day,Time Loop,Case Fic"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,You Teach Me and I'll Teach You,Gen,Yes,No,06 Jun 2014,551,Explicit,Creator Chose Not To Use Archive Warnings,"Sherlock AU,Alternate Universe - Teachers,Teacher-Teacher relationship,Coming Out,Blow Jobs,Shower Sex,Sharing a Bed,Christmas,Rimming,Homophobic Language,Beach Sex,hardcore homophobia"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Save Yourself,Gen,Yes,No,26 Oct 2013,551,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Kidnapping,BAMF!John,John knowing all sorts of things to get out of a kidnapping situation,kidnapper girlfriend,John gets angry at Sherlock at some point,Sherlock and his weird habit of apologizing,Mycroft worries about Sherlock,There's a reason why John wears jumpers,John punches Sherlock at some point,accidentally,Sherlock might be tortured at some point,only a bit,Greg deals with a worried John,Nobody envies the last batch of kidnappers"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Disappear,Gen,Yes,No,28 Nov 2012,551,Teen And Up Audiences,Major Character Death,"BAMF!John,Post Reichenbach,Sad"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Controlled Burn,Gen,Yes,No,09 Apr 2022,550,Mature,Graphic Depictions Of Violence,"Post-Reichenbach,Grief/Mourning,Alcohol Abuse/Alcoholism,Depression,Self-Harm,Eating Disorders,Suicidal Thoughts,Hurt/Comfort,Angst,Slow Burn,Suicide,Blood and Gore"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Johnlock #10,Gen,Yes,No,06 Apr 2014,550,General Audiences,No Archive Warnings Apply,
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Things Not Seen,Gen,Yes,No,09 Jun 2014,550,Explicit,Graphic Depictions Of Violence,"Fluff and Angst,Blind!John,Developing Sherlock Holmes/John Watson,Eventual Relationships,Possible smut may ensue,Alternate Universe - Canon Divergence,Alternate Universe,Alternate Universe - Blind Character,Depression,PTSD"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,"Eating us alive, again...",Gen,Yes,No,11 Apr 2012,550,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Additional Warnings Apply,Eating Disorders,EDNOS,Friendship,Slash Goggles,Relapse,Self-Induced Vomiting,Support Group,Sherlock Holmes Has an Eating Disorder"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Routine,Gen,Yes,No,14 May 2020,549,General Audiences,No Archive Warnings Apply,"Fluff,Protective John Watson,Injured Sherlock Holmes,Domestic Fluff,soft,can be platonic or romantic you decide,TJLC | The Johnlock Conspiracy,Hurt/Comfort,Emotional Hurt/Comfort,Asexual Character,Asexuality,Asexual Relationship,Asexual Sherlock Holmes"
Sherlock Holmes & Related Fandoms,Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Every Lonely Pirate needs a Captain,Gen,Yes,No,28 Jan 2017,549,Explicit,Creator Chose Not To Use Archive Warnings,I do not consent to my work being posted or shared outside of the ao3 website
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Love is a Four-Legged Word,Gen,Yes,No,23 Jan 2015,549,Teen And Up Audiences,No Archive Warnings Apply,"Catlock,cat!Sherlock,Sherlock is a cat,but not really,Magic,Magical Realism,BAMF John,Suicidal Thoughts,Johnlock - Freeform,Eventual Johnlock,Fluff,Angst,only a tiny bit though,Fluff and Angst,nothing will happen between them until Sherlock is human again I promise,Happy Ending"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,To Come Home,Gen,Yes,No,18 Feb 2015,549,General Audiences,Creator Chose Not To Use Archive Warnings,"de-aged Sherlock,Kid Sherlock,KidSherlock,Dad John,DadJohn - Freeform,Post-Reichenbach,Alternate Reichenbach Continuation,Family,No Incest,No Smut,just lots of father/son love,Happy Ending,Love,221B Baker Street,Why aren't there more of these?,Adorable Sherlock,Caring John,We all love John,Even though he's a bit clueless"
Sherlock (TV),Sherlock Holmes/Molly Hooper,Sherlock Holmes & John Watson,Little Goldfish,Gen,Yes,No,11 May 2015,549,Mature,Creator Chose Not To Use Archive Warnings,"Angst,Unhealthy Coping Mechanisms,Acceptance,Healthy Coping Mechanisms,Platonic Male/Male Relationships,Dom/sub,Femdom,Post-His Last Vow,Past Relationship(s),Psychological Trauma,Protective Siblings,Relationship Negotiation,Consensual Kink,Kink Negotiation,Woman on Top,Topping from the Bottom,caring domme,Sherlock Holmes is a Bit Not Good,Sherlock Holmes and Drug Use,Sub Sherlock Holmes,BAMF Molly Hooper,Molly Hooper Appreciation,Sherlock Holmes Has Feelings,Sherlock Holmes is Bad at Feelings,Sherlock Holmes is Bad at Relationships,Bondage and Discipline,Spanking,Body Worship,References to Addiction,Implied/Referenced Alcohol Abuse/Alcoholism,Trust,Tenderness,Idiots in Love,Communication Failure,Friends to Lovers,not canon compliant for S4,Intimacy,Angst and Feels,Angst and Smut,Smutty,Angst with a Happy Ending,but they have to earn it,Dorks,Emotional Porn,All of the Feelings,Emotional Sex,Emotional Hurt/Comfort,Forgiveness,Healing,True Love,Past Sherlock Holmes/Victor Trevor,adult Victor Trevor,Minor Character Death,Look At Your Life Look At Your Choices,Eventual Happy Ending,You really could cut your hand slapping those cheekbones"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,He Likes to Watch,Gen,Yes,No,26 Sep 2020,548,Explicit,"No Archive Warnings Apply,Graphic Depictions Of Violence","Sexual Content,Explicit Sexual Content,Oral Sex,Threesome - F/M/M,Voyeurism,Exhibitionism,Voyeur Sherlock,Exhibitionist John,Unilock,Dirty Talk,Double Penetration,Domestic Violence,Protective John,Protective Sherlock,Eating Disorders,Child Abuse,Protective Mycroft,Freeform,WIP,Canon-Typical Violence,Canon -Typical Death,Mentions of War,War violence"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,The Battle in the Palace,Gen,Yes,No,27 Aug 2012,548,Explicit,No Archive Warnings Apply,"Slash,Virgin Sherlock,Friends to Lovers,Oral Sex,Sex,First Time,Humor,Loss of Virginity,Virgin!Sherlock,Also a case"
Harry Potter - J. K. Rowling,Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Mr Holmes: Arc One,Gen,Yes,No,09 Feb 2022,546,Teen And Up Audiences,No Archive Warnings Apply,"Harry Potter is Sherlock Holmes,Sherlock Being Sherlock,mention of dead bodies,Nightmares,Action,Riddles,Flashbacks,Panic Attacks,Sherlock is straight up not having a good time,gun mention,Non-Graphic Violence,Shock Blanket,Mystery,vague detective work,John Watson is a Saint,Protective Mycroft,Obliviate | Memory Charm (Harry Potter) mention"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Reassure,Gen,Yes,No,26 Sep 2015,546,Explicit,Creator Chose Not To Use Archive Warnings,"Johnlock - Freeform,Plot What Plot/Porn Without Plot,bit of angst,a lot of love,They love each other so much,sherlock is very careless,john is kind of a trashcan,the thames smells bad,i found a way to have them take a shower first!,Top John,Bottom Sherlock,Anal Sex,Rimming,Bit Rough,but they're so in love,and sometimes need reminding that it's real,Idiots,D/s,maybe? - Freeform,Johnlock Roulette"
Sherlock (TV),John Watson & Sherlock Holmes,Sherlock Holmes & John Watson,Freak,Gen,Yes,No,06 Apr 2013,546,Teen And Up Audiences,"No Archive Warnings Apply,Creator Chose Not To Use Archive Warnings","Friendship,Angst,Sally gets some comeuppance,BAMF!John,protective!John,Wizard John Watson,Muggle Sherlock,he has no idea johns a wizard lmao,poor baby gets shocked,just imagine the screaming,Implied/Referenced Child Abuse"
Wynonna Earp (TV),Waverly Earp/Nicole Haught,Sherlock Holmes & John Watson,The Flower Seller,Gen,Yes,No,26 Aug 2021,545,General Audiences,No Archive Warnings Apply,"Wayhaught - Freeform,wynonna earp - Freeform,Alternate Universe - Childhood Friends,Slow Burn,Eventual Happy Ending,Fluff and Angst,Meet-Cute,Bisexual Waverly Earp,Nicole Haught Backstory,Lesbian Nicole Haught,victorian london,Victorian Sherlock Holmes,Victorian John Watson"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Reason goes before a Fall,Gen,Yes,No,05 Jun 2014,545,Mature,No Archive Warnings Apply,"Blow Jobs,Public Blow Jobs,Semi-Public Sex,Hand Jobs,Anal Sex,Drug Use,Slash,Male Slash,Face Slapping,Hurt/Comfort,Emotional Hurt/Comfort,Unresolved Sexual Tension,Unresolved Romantic Tension,Unresolved Emotional Tension,Bisexual John,Bisexual Sherlock,Prostitution,Sherlock Being a Tease,Teasing,Love Confessions,Alternate Universe - Canon Divergence,Drama,Humor,Romance"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Wise Beyond Their Years,Gen,Yes,No,30 Dec 2013,545,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Kid Sherlock,Kid John,Pre-Slash,Bullying,Alternate Universe - Different First Meeting,Implied/Referenced Child Abuse,Fluff and Angst,Hurt/Comfort"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Breaking The Tension,Gen,Yes,No,01 Apr 2020,557,Mature,Creator Chose Not To Use Archive Warnings,"Teacherlock,Johnlock - Freeform,Johnlock Fluff,Johnlock smuff,Johnlock Smut,Teacher!John,Student!Sherlock,Teenlock,Johnlock fanfic,Sherlock fanfic,BBC Sherlock - Freeform,bbc sherlock fanfiction,johnlock fanfiction,Sherlock Fanfiction"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Oh How the Ghost of You Clings,Gen,Yes,No,30 Jan 2021,556,Teen And Up Audiences,No Archive Warnings Apply,"Post-Reichenbach,Grieving John Watson,Angst,references to suicide (Sherlock's),a smattering of fluff,Kissing"
Sherlock Holmes & Related Fandoms,Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,A Difficult Love,Gen,Yes,No,18 Sep 2015,556,Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Vampire,Vampire Sherlock,Vampire Sex,Human John,Domestic Fluff,Sentimental Sherlock,Romantic Fluff,Shameless Smut,Smut,Fluff and Smut,Blood Drinking,Implied/Referenced Drug Use,Past Drug Addiction,Rough Sex,Top John Watson,Established Relationship,Teasing,Sassy John,Explicit Sexual Content,Other Additional Tags to Be Added,Angst and Feels,Explicit Language,Crying,Lisping Sherlock,Sherlock Holmes and Feelings,Sherlock Loves John,Sherlock is Not a Virgin,Oh God Yes,Vampire Handlers,Triggers,Depression,Vampire Turning,Vampires,Vampire Mycroft"
Sherlock (TV),Jim Moriarty/John Watson,Sherlock Holmes & John Watson,Scream,Gen,Yes,No,04 Feb 2015,556,Explicit,No Archive Warnings Apply,"Smut,Fluff and Smut,Shameless Smut,Stalker Jim Moriarty,Get together fic,relationship fic,Sherlock Being Sherlock,Sherlock Holmes and Feelings,Jim Moriarty and Feelings,Oblivious Jim,Sexual Content,BDSM Scene,Porn With Plot"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Unwritten,Gen,Yes,No,04 Apr 2014,556,Teen And Up Audiences,No Archive Warnings Apply,"Holmescest (implied),Holmes Brothers,Sibling Incest (implied),POV John Watson,Flowers,Language of Flowers,bluebells,not the rabbit,Games,Experiment"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,The Riddle,Gen,Yes,No,12 Jun 2013,556,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Canon Divergence,Alternate Universe - Fusion,Podfic Available"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,A Secret Place,Gen,Yes,No,01 May 2013,556,General Audiences,No Archive Warnings Apply,"Hugs,Touching"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Ask John,Gen,Yes,No,04 Jan 2012,556,General Audiences,No Archive Warnings Apply,"Spoilers,As slashy as the canon,That's pretty damn slashy these days"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,A story of the honey bee.,Gen,Yes,No,01 Jun 2019,555,General Audiences,Creator Chose Not To Use Archive Warnings,"Alpha John,Omega Sherlock,Alpha Molly,Alpha/Beta/Omega Dynamics,Alpha/Omega,Omega Verse,date,meet cute,Sweet,Adorable,soft sherlock,Shy Sherlock,BAMF John Watson"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,M.I.A.,Gen,Yes,No,24 Jan 2017,555,Explicit,Creator Chose Not To Use Archive Warnings,"Established Sherlock Holmes/John Watson,John-centric,Pining John,Poor John,POV John Watson,Alternate Universe,Alternate Universe - Different First Meeting,Top John Watson,Hurt John Watson,Doctor John Watson,Captain John Watson,Bisexual John Watson,Developing Sherlock Holmes/John Watson,Gratuitous Smut,Smut,Fluff and Smut,Shameless Smut,Angst and Fluff and Smut,Virgin Sherlock,Bottom Sherlock Holmes,Gay Sex,Oral Sex,Anal Sex,Hospitalization,Alternate Universe - Hospital,John Watson in Afghanistan,John in Afghanistan,Afghanistan,Marriage Proposal,Marriage,Same-Sex Marriage,Married Couple,Possessive Moriarty,Creepy Moriarty,Moriarty's Web,Moriarty Is A Dick,Moriarty was REAL,Moriarty - Freeform,sebastian moran - Freeform,BAMF John,Hospital Sex"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Aim for the Head,Gen,Yes,No,19 Apr 2022,555,Mature,Graphic Depictions Of Violence,"Alternate Universe,Alternate Universe - Different First Meeting,Alternate Universe - Zombie Apocalypse,Zombie Apocalypse,BAMF John Watson,Captain John Watson,Army Doctor John,Prompt Fic,Prompt Fill,Tumblr Prompt,Johnlock - Freeform,(ಠ‿↼),♥‿♥,themes of abuse,Implied Sexual Content,Implied Previous Abuse,Implied/Referenced Drug Use,Healing,dark themes,Play Fighting,Tickling,Flirting,Frottage,Morality,Falling In Love,Winning his heart,learning to love,Sexy Times,healing together,BAMF Sherlock Holmes,Sleeping Together,Literal Sleeping Together,Post-Coital Cuddling,Fluff and Smut,But not really about the zombies,genre typical violence,Whump,John Whump,Caretaker Sherlock Holmes,Self-Esteem Issues,Bad Puns,Bad Decisions,John Watson is a Saint,John Watson is a Good Boyfriend,Sherlock Holmes Has Feelings,Sherlock Being Sherlock,Enemies to Friends to Lovers,Don't copy to another site,Posted to AO3,Emotional Hurt/Comfort,Emotional Baggage,Emotional Roller Coaster,Emotional Porn,all my works are emotional porn,Implied/Referenced Rape/Non-con,Hurt/Comfort,Personal Growth,Getting to Know Each Other,Learning to trust"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,This Machine Called Man,Gen,Yes,No,12 Oct 2012,555,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Robots & Androids,Alternate Universe - Future,Robots,Case Fic,Sex Bots,Robot Feels,Moral Ambiguity,Series,Pre-Slash,Canon-Typical Violence,Discussion of Hypothetical Cannibalism,Sherlock is a creeper,Mycroft is a bigger creeper,John makes ill-advised decisions,not a sonic screwdriver"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,"five times sherlock played for john, and one time john couldn't hold back",Gen,Yes,No,07 Nov 2021,554,Explicit,Creator Chose Not To Use Archive Warnings,"john loves it when sherlock plays the violin,but don't we all,set during season 1,Unresolved Sexual Tension,Sherlock Holmes and John Watson Being Idiots,Sherlock Holmes Has a Heart,Bisexual John Watson,the title says it all basically,PTSD John,Panic Attacks,Bisexual Panic,John Watson has a hand kink,Alternate Universe - Canon Divergence,Yearning,Texting,John Watson is an Idiot,TJLC | The Johnlock Conspiracy,Jealous Sherlock,Sad Sherlock Holmes,POV Sherlock Holmes,POV John Watson,Sherlock Holmes Has Feelings,Childhood Trauma,Sherlock Holmes is Bad at Feelings,Resolved Sexual Tension,First Time,First Kiss,Blowjobs,Kitchen Sex,These idiots are too horny to move to the bedroom,Dirty Talk,John Watson Has a Filthy Mouth,Sherlock Holmes is eager to please,But also a bit of a bratty bottom,Top John Watson,Bottom Sherlock Holmes,Slow Burn,Jealous John Watson,jealousy sex,cockwarming? kinda"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Making History,Gen,Yes,No,30 Nov 2016,553,Mature,Creator Chose Not To Use Archive Warnings,"Vampire John,Dark John,Dark John Watson,Johnlock - Freeform,Bondage,POV John Watson,Season/Series 01,Dubious Consent,POV Sherlock Holmes,Virgin Sherlock"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Pneumonia,Gen,Yes,No,19 Aug 2016,553,General Audiences,No Archive Warnings Apply,"Sherlock is a Mess,Johnlock - Freeform,outside pov"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Song of a Good Man,Gen,Yes,No,20 Aug 2012,553,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Magic,Fantasy,Preslash if you're so inclined,One of My Favorites"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,For a Case,Gen,Yes,No,27 Jan 2012,553,Teen And Up Audiences,No Archive Warnings Apply,"Jealous!John,Gay Bar,Humor,First Kiss,Gay Club"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,Volant Au Vent,Gen,Yes,No,09 Sep 2012,552,Teen And Up Audiences,No Archive Warnings Apply,"Wingfic,Alternate Universe,Alternate Universe - Wings,Character Study,Kid Sherlock,Kid Mycroft,Written for Johnlock Challenges Gift Exchange,Winglock"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,Reverse,Gen,Yes,No,08 Apr 2018,551,Explicit,Creator Chose Not To Use Archive Warnings,"Light Dom/sub,Topping from the Bottom,bottom!John,top!Sherlock,top!John,Bottom!Sherlock,Possessive Sherlock,Jealous Sherlock,Anal Play,Anal Sex,Massage,Prostate Massage,Dom!John,sub!Sherlock"
Sherlock (TV),Sherlock Holmes & John Watson,Sherlock Holmes & John Watson,The Most Powerful Piece on the Board,Gen,Yes,No,05 Jul 2015,551,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Crossover,The Final Problem,BAMF John,Kink Meme,John ""Three Continents"" Watson,POV John,John-centric,Implied/Referenced Suicide,Don’t copy to another site,If You Paid For This You Were Cheated"
Sherlock (TV),Sherlock Holmes/John Watson,Sherlock Holmes & John Watson,warm heart,Gen,Yes,No,20 Mar 2020,563,Mature,Creator Chose Not To Use Archive Warnings,"Fandom Trumps Hate,FTH,Fandom Trumps Hate 2020,prompt,Sick Fic,Sickfic,Sherlock is sick,POV John Watson,Brain Tumour,Not cancer,Surgery,Medical Procedures,Medical Conditions,Seizure,Symptoms of brain tumour,hair cutting,Head Shaving,Miscommunication (mild),John is a good guy,Doctor John-ish,Developing Sherlock Holmes/John Watson,Developing Relationship,Sherlock is in a rough place for a bit,Time Skips,Happy Ending,Angst with a Happy Ending,Medical Fic,Medical Terminology,One-Shot,Johnlock - Freeform,First Kiss,Hair Loss / Hair Falling out,Radiation Treatment,radiotherapy,Hurt/Comfort,Vomiting scene,Steroids,Side Effects"
