fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,A New Life,F/F,Yes,No,17 Jul 2021,425,Explicit,Creator Chose Not To Use Archive Warnings,"intersexKorra,G!PKorra,Domestic,Memory Loss,Smut"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Korra Pie,F/F,Yes,No,11 Jun 2016,425,Explicit,No Archive Warnings Apply,"Breeding,Futanari,Korrasami is Canon,Blow Jobs,Deepthroating,Facials,Impregnation,Dominatrix,Romance,Married Sex,Sexual Roleplay,Vaginal Sex,Light BDSM,Girls Kissing,Dirty Talk,Gags,Rimming"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,King Korra,F/F,Yes,No,10 Mar 2024,424,Explicit,No Archive Warnings Apply,Alternate Universe - Modern Setting
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,"In Sickness, In Health",F/F,Yes,No,28 Apr 2018,424,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Omegaverse,Alpha Korra,Alpha Kuvira,Omega Asami,Omega Opal,Requested Story"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Dog Talk,F/F,Yes,No,14 May 2015,424,General Audiences,Creator Chose Not To Use Archive Warnings,
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Monsters In The Fog,F/F,Yes,No,24 May 2023,423,Mature,Graphic Depictions Of Violence,"Alternate Universe - Fantasy,Alternate Universe - Modern Setting,Supernatural Elements,Action,Violence,Slow Burn,Crimes & Criminals,Blood and Gore,Fantasy,Mystery,Detectives,Monsters,Dark Fantasy,Angst,Magic,letterbadgerworks"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,You Complete Me,F/F,Yes,No,11 Jan 2015,423,Teen And Up Audiences,No Archive Warnings Apply,"Marriage Proposal,Post-Canon,korrasami wedding day,Femslash"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Quicksilver,F/F,Yes,No,23 Nov 2020,422,Teen And Up Audiences,No Archive Warnings Apply,"mercury poisoning,Recovery,Amnesia,(the kind where you can't form new memories),Paranoia,Mood Swings,Unreliable Narrator,Paralysis,takes place sometime after the end of book 3,Established Relationship,Korra POV,Time Skips,Anterograde Amnesia,Angst with a Hopeful Ending"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Man On!,F/F,Yes,No,12 Jan 2016,422,Explicit,No Archive Warnings Apply,"Soccer,Sports,athlete,Athletic Trainer,Smut,Fluff,Angst,AU,Alternative Universe - Sports"
Avatar: Legend of Korra,Korra/Asami Sato,Korra/Asami Sato,Nothin' But Trouble: Valentines Day.,F/F,Yes,No,27 Sep 2015,422,Mature,Creator Chose Not To Use Archive Warnings,"Modern AU,For Valentines Day,Korrasami - Freeform,Romance,Sexual Humor,Comfort/Angst,and all that good stuff"
