fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Dream SMP,Ranboo & Toby Smith | Tubbo,Ranboo & Toby Smith | Tubbo,The Coffee Shop,Gen,Yes,Yes,28 May 2021,655,General Audiences,No Archive Warnings Apply,"Alternate Universe - Superheroes/Superpowers,Ender Dragon Hybrid Ranboo (Video Blogging RPF),Winged Phil Watson (Video Blogging RPF),Shapeshifter Technoblade (Video Blogging RPF),Bee Hybrid Toby Smith | Tubbo,Avian TommyInnit (Video Blogging RPF),Phantom Hybrid Wilbur Soot,Alternate Universe - Coffee Shops & Cafés,Jschlatt is Toby Smith | Tubbo's Parent,Ranboo-centric (Video Blogging RPF),Sapnap Has Fire Powers (Video Blogging RPF),Technoblade and Phil Watson are Not Related (Video Blogging RPF)"
Dream SMP,Ranboo & Toby Smith | Tubbo,Ranboo & Toby Smith | Tubbo,Wayfarer,Gen,Yes,Yes,31 Mar 2021,655,Not Rated,Creator Chose Not To Use Archive Warnings,"Light Angst,Enderwalking Ranboo (Video Blogging RPF),Emotional Hurt/Comfort,Hurt/Comfort,Ranboo-centric (Video Blogging RPF),One Shot"
Dream SMP,Shroud the Spider (Dream SMP) & TommyInnit (Video Blogging RPF),Ranboo & Toby Smith | Tubbo,Suck my d-Oh hello! (old version),Gen,Yes,Yes,18 Sep 2022,654,Not Rated,"Graphic Depictions Of Violence,No Archive Warnings Apply","Runaway TommyInnit (Video Blogging RPF),Avian TommyInnit (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),BAMF TommyInnit (Video Blogging RPF),Father-Son Relationship,Goddess of Death Kristin Rosales Watson,Monster Hunters,Alternate Universe - Canon Divergence,Alternate Universe - Magic,Bonding,Monster of the Week,Alternate Universe - Monster Hunters,Dragons,Tommyinnit only has one arm,Tommyinnit only has one leg,Magical Artifacts"
Origins SMP,tubbo & tommy,Ranboo & Toby Smith | Tubbo,Why what pretty wings you have!,Gen,Yes,Yes,04 Jun 2021,654,Not Rated,Graphic Depictions Of Violence,"Tubbo Centric,everyone else is only mentioned - Freeform,tubbo gets beat up badly,bee tubbo,enderman ranboo,hybrid tubbo,Bee hybrid tubbo,Hunters,Wings,Bad ass tubbo,BAMF Tubbo,tubbo isn’t helpless,he fights for his life and considering the circumstances he does really well,Platonically Married Ranboo and Tubbo,Bee and Boo,everything is platonic,please don’t ship minors :),Bee Toby Smith | Tubbo"
Minecraft (Video Game),Ranboo & Toby Smith | Tubbo & TommyInnit,Ranboo & Toby Smith | Tubbo,Every flower needs its sun and moon,Gen,Yes,Yes,02 Mar 2022,651,General Audiences,No Archive Warnings Apply,"Greenhouse TommyInnit (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),Fluff,Happy TommyInnit (Video Blogging RPF),Ranboo & TommyInnit Friendship (Video Blogging RPF),Ranboo & Toby Smith | Tubbo Friendship,Toby Smith | Tubbo & TommyInnit Friendship,Platonic Soulmates,Language of Flowers,Fluff and Humor,Happy Ending,Comfort No Hurt,No Angst,Comfort,Alternate Universe - Modern with Magic,Magic,Goddesses,Tooth-Rotting Fluff,BenchTrio - Freeform,Oneshot"
Video Blogging RPF,ranboo & everyone (in fic),Ranboo & Toby Smith | Tubbo,8 people in a trenchcoat what will they do?,Gen,Yes,Yes,11 Nov 2022,650,Teen And Up Audiences,Graphic Depictions Of Violence,"spreading awareness with anon,but anon can make mistakes,correct anon when possible,Twitter,Format: Twitter,Dissociative Identity Disorder,Ranboo has DID - Dissociative Identity Disorder (Video Blogging RPF),IRL Fic,hold on revamping the tags,started off as a funky twitter thing,then is devolved (or evolev??) into,irl awareness stuff,Other Additional Tags to Be Added,Additional Warnings In Author's Note,tagging this fic is hard,ignore hte plotholes this is more for good rep,and less for story"
Dream SMP,Ranboo & TommyInnit (Video Blogging RPF),Ranboo & Toby Smith | Tubbo,Red Flags,Gen,Yes,Yes,07 Nov 2021,650,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"POV Ranboo (Video Blogging RPF),Fluff and Angst,Hard of Hearing Tommyinnit,hard of hearing tubbo,Deaf TommyInnit (Video Blogging RPF),no beta we die like men,hopefully this is all the necessary tags for now,Emotional/Psychological Abuse,Physical Abuse,Suicidal Thoughts,Suicide Attempt,mentions of all the last ones only,nothing actually depicted"
Dream SMP,Ranboo & TommyInnit (Video Blogging RPF),Ranboo & Toby Smith | Tubbo,Barriers,Gen,Yes,Yes,18 Jan 2023,647,Teen And Up Audiences,Graphic Depictions Of Violence,"Alternate Universe - Aliens,Alternate Universe - Space,Alien Ranboo (Video Blogging RPF),Alien Toby Smith | Tubbo,Alien Phil Watson (Video Blogging RPF),Alien Technoblade (Video Blogging RPF),Alien Wilbur Soot,Human TommyInnit (Video Blogging RPF),Humans are space orcs,sorta?,Enderman Ranboo (Video Blogging RPF),Hurt Ranboo (Video Blogging RPF),Hurt/Comfort,Dehumanization,dealienization???,Angst with a Happy Ending,Found Family,No Beta"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Ranboo & Toby Smith | Tubbo,Policemen swear to god (love's seeping from their guns),Gen,Yes,Yes,29 Apr 2021,647,General Audiences,Creator Chose Not To Use Archive Warnings,"SPOLIERS FOR TOMMY'S APRIL 29TH STREAM,Traumatized TommyInnit (Video Blogging RPF),TommyInnit Dies,Hurt TommyInnit (Video Blogging RPF),Insane TommyInnit (Video Blogging RPF),WE HAD VOIDBUR NOW WE HAVE VOIDINNIT,TommyInnit Nearly Dies (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Tommy has completely lost it,but also he's correct,and dying,so we'll cut him some slack,Resurrected Wilbur Soot,Resurrected TommyInnit (Video Blogging RPF),TommyInnit is Not Okay (Video Blogging RPF),Sad Wilbur Soot,Sad TommyInnit (Video Blogging RPF),Traumatized Toby Smith | Tubbo,Angry Ranboo (Video Blogging RPF),but like barely,TommyInnit-centric (Video Blogging RPF),TommyInnit Needs Help (Video Blogging RPF),TommyInnit Needs an Adult (Video Blogging RPF),But llike a good one this time,Fuck Cannon is really tryna kill me,Alternate Universe - Canon Divergence,Mentioned Jack Manifold,TommyInnit is So Done (Video Blogging RPF),Morally grey Tommyinnit,and that's canon,Suprisingly not a lot of cussing,shocking,Hurt No Comfort,Angst,I'm suffering and you should too"
Minecraft (Video Game),Toby Smith | Tubbo & Ranboo,Ranboo & Toby Smith | Tubbo,No Matter the Universe (I Will Love You),Gen,Yes,Yes,21 May 2021,646,General Audiences,No Archive Warnings Apply,"Web Series: Tales from the SMP,OriginSMP - Freeform,Soulmates,Platonic Soulmates,Panic Attacks,Minecraft Championships,Tooth-Rotting Fluff,Fluff,Fainting,Bee Hybrid Toby Smith | Tubbo,Enderman Hybrid Ranboo (Video Blogging RPF),Toby Smith | Tubbo-centric,Ranboo-centric (Video Blogging RPF),Married Ranboo and Toby Smith | Tubbo"
Video Blogging RPF,Ranboo & TommyInnit (Video Blogging RPF),Ranboo & Toby Smith | Tubbo,Today was supposed to be a good day..,Gen,Yes,Yes,07 Aug 2021,676,Teen And Up Audiences,No Archive Warnings Apply,"uh oh,Mentioned Toby Smith | Tubbo,Mentioned Ranboo (Video Blogging RPF),Mentioned TommyInnit (Video Blogging RPF),TommyInnit-centric (Video Blogging RPF),Age Regression/De-Aging,Age Regression Caregiver Ranboo (Video Blogging RPF),Age Regression Little TommyInnit (Video Blogging RPF),Non-Sexual Age Play,Non-Sexual,Non-Sexual Intimacy,Platonic Cuddling,Traumatized TommyInnit (Video Blogging RPF),TommyInnit Has PTSD (Video Blogging RPF),Post-Traumatic Stress Disorder - PTSD,Scared TommyInnit (Video Blogging RPF),Sad TommyInnit (Video Blogging RPF),Sad with a Neutral Ending,Sad with an Open Ending,Angst With A Neutral Ending,Angst with an Open Ending,Ambiguous/Open Ending,no romantic relationships,Platonic Relationships,Platonic Male/Male Relationships,Ranboo & TommyInnit Friendship (Video Blogging RPF),Confused Ranboo (Video Blogging RPF),Ranboo & Toby Smith | Tubbo Friendship,Childhood Trauma,childhood neglect,Neglect,Trauma,Psychological Trauma,Childhood Memories,Child Neglect,Age Play Little TommyInnit (Video Blogging RPF),He/Him Pronouns for TommyInnit (Video Blogging RPF),He/Him Pronouns for Ranboo (Video Blogging RPF),He/Him Pronouns for Toby Smith | Tubbo,Age Regression Caregiver Toby Smith | Tubbo,Age Play Caregiver Toby Smith | Tubbo,Age Play Caregiver Ranboo (Video Blogging RPF)"
Minecraft (Video Game),No Romantic Relationship(s),Ranboo & Toby Smith | Tubbo,My (Platonic) Husband,Gen,Yes,Yes,01 Jul 2021,676,General Audiences,"Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence","Platonic Relationships,Platonic Cuddling,Holding Hands,Therapy,Panic Attacks,Blood and Injury,Minor Violence,Toby Smith | Tubbo and TommyInnit are Not Friends,Platonically Married Ranboo and Toby Smith | Tubbo,TommyInnit Needs a Hug (Video Blogging RPF),Toby Smith | Tubbo Needs a Hug,Ranboo Needs a Hug (Video Blogging RPF),Grayson | Purpled Needs a Hug,Anorexia,Good Friend Jack Manifold,Clay | Dream and Grayson | Purpled are Siblings,Mercenary Grayson | Purpled,Prison,Fluff and Angst,Protective TommyInnit (Video Blogging RPF),Protective Sam | Awesamdude,Protective Cara | CaptainPuffy,Jealous Toby Smith | Tubbo,Protective Ranboo,Sammygreen and purpled friendship,Jealous TommyInnit (Video Blogging RPF),Protective Ponk | DropsByPonk,Other Additional Tags to Be Added,Tommyinnit and Purpled Friendship,Bedwars is an illegal fighting ring"
Minecraft (Video Game),Wilbur Soot & Technoblade & TommyInnit & Phil Watson,Ranboo & Toby Smith | Tubbo,MCYT Drabbles (ON HOLD),Gen,Yes,Yes,04 Mar 2021,676,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death","Parent Phil Watson (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Adoptive Parent Phil Watson (Video Blogging RPF),Winged Phil Watson (Video Blogging RPF),Protective Parent Phil Watson (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF),Phil Watson Needs a Hug (Video Blogging RPF),Hurt Phil Watson (Video Blogging RPF),Philza Angst,Phil Watson centric,Philza-centric,Twins Wilbur Soot & Technoblade,Good Sibling Technoblade (Video Blogging RPF),Kid Technoblade (Video Blogging RPF),Supportive Technoblade (Video Blogging RPF),Long-Haired Technoblade (Video Blogging RPF),Good Older Sibling Technoblade (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Protective Wilbur Soot,They/Them Pronouns for Eret (Video Blogging RPF),Fox Hybrid Floris | Fundy,Good Parent Wilbur Soot,Mentioned Niki | Nihachu,Good Jschlatt (Video Blogging RPF),Mentioned Jschlatt (Video Blogging RPF),Hurt Clay | Dream (Video Blogging RPF),Adopted Toby Smith | Tubbo,Protective Toby Smith | Tubbo,Younger Sibling Toby Smith | Tubbo,Protective TommyInnit (Video Blogging RPF),Kid TommyInnit (Video Blogging RPF),Gremlin TommyInnit (Video Blogging RPF),Protective Sapnap (Video Blogging RPF),Supportive Sapnap (Video Blogging RPF),Fluff and Angst,Angst,Angst and Hurt/Comfort,Heavy Angst,Angst with a Happy Ending,Emotional Hurt/Comfort,Hurt/Comfort,Hurt No Comfort,Fluff and Hurt/Comfort,Fluff and Humor,Character Death,Minor Character Death,Serious Injuries,Minor Injuries,Near Death Experiences,Major Character Injury,Major Illness,Sickfic,Sick Character,Sleepy Bois Inc as Family,Platonic Relationships,Family Fluff,Family Bonding,Family Angst,Hybrid Technoblade (Video Blogging RPF),Piglin Hybrid Technoblade (Video Blogging RPF),Hybrid Jschlatt (Video Blogging RPF),no beta read we die like tubbo in the festival,The Voices in Dave | Technoblade’s Head,Phil Watson-centric (Video Blogging RPF),BAMF Phil Watson (Video Blogging RPF),Tags Are Hard,Tags May Change,Other Additional Tags to Be Added"
Minecraft (Video Game),Wilbur Soot & TommyInnit,Ranboo & Toby Smith | Tubbo,"The past she is haunted, the future is laced",Gen,Yes,Yes,17 Jan 2023,675,Teen And Up Audiences,Major Character Death,"Alternate Universe - Modern Setting,Mentioned Floris | Fundy,TommyInnit-centric (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Sleepy Bois Inc as Family,Depression,Mental Health Issues,Suicidal TommyInnit (Video Blogging RPF),Aromantic Asexual TommyInnit (Video Blogging RPF),it's not entirely relevant but its said,Pregnancy,from wilbur/sally,Good Sibling Technoblade (Video Blogging RPF),Good Sibling Wilbur Soot,he's trying,Good Parent Philza Minecraft,Kind of graphic descriptions,Angst,Hurt No Comfort,Self-Worth Issues,I think?,Guilt,Suicide,Suicidal Ideation,Not Beta Read,im dying,tommy dont want to grow up,he just liike me,Platonic Cuddling,i love platonic affection man,TommyInnit Cooks (Video Blogging RPF),Trans Male Character,Trans Male Floris | Fundy"
Video Blogging RPF,Toby Smith | Tubbo & TommyInnit,Ranboo & Toby Smith | Tubbo,we've been living on a fault line,Gen,Yes,Yes,24 Sep 2021,675,General Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Soulmates,Platonic Soulmates,Soulmate-Identifying Marks,Angst,Angst with a Happy Ending,Angst and Hurt/Comfort,Hurt/Comfort,Resurrected TommyInnit (Video Blogging RPF),No Dialogue,it has a happy ending I swear lol,Happy Ending,unrelated to the other work in the series"
Minecraft (Video Game),Ranboo & Toby Smith | Tubbo,Ranboo & Toby Smith | Tubbo,When Tides Change,Gen,Yes,Yes,27 Mar 2021,675,Teen And Up Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Angst,Fluff and Angst,Swearing,Parent-Child Relationship,Protectiveness,Protective Ranboo (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Traumatized Toby Smith | Tubbo"
Minecraft (Video Game),TommyInnit (Video Blogging RPF) & Other(s),Ranboo & Toby Smith | Tubbo,Things we do for our kids,Gen,Yes,Yes,12 Aug 2022,674,General Audiences,Major Character Death,"Familiar TommyInnit (Video Blogging RPF),Witch Wilbur Soot,Witch Phil Watson (Video Blogging RPF),Familiar Technoblade (Video Blogging RPF),Alternate Universe - Magic,Alternate Universe - Gods & Goddesses,Familiar Dream,Familiar Quackity,Witch Jschlatt,Witch Toby Smith | Tubbo,Witch's Familiar Ranboo (Video Blogging RPF),Witch Puffy,Demon Hybrid Sapnap (Video Blogging RPF),Witch Karl Jacobs,Witch GeorgeNotFound (Video Blogging RPF),Familiar XD,TommyInnit-centric (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Phoenix TommyInnit (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Protective TommyInnit (Video Blogging RPF),Protective Wilbur Soot,Wilbur Soot and Technoblade and TommyInnit are Siblings,Protective Technoblade (Video Blogging RPF),Technoblade Hears Voices (Video Blogging RPF),Clay | Dream & Technoblade Friendship (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF),Angel of Death Phil Watson (Video Blogging RPF),Shapeshifter Phil Watson (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Clay | Dream is Not a Villain (Video Blogging RPF),Clay | Dream and DreamXD are Different People (Video Blogging RPF),Protective Clay | Dream (Video Blogging RPF),Clay | Dream is Not Okay (Video Blogging RPF),Hurt Clay | Dream (Video Blogging RPF),Hurt/Comfort,TommyInnit Angst (Video Blogging RPF),Jschlatt is Toby Smith | Tubbo's Parent,Villain Jschlatt (Video Blogging RPF),Protective Jschlatt (Video Blogging RPF),Temporary Character Death,Sleepy Bois Inc Fluff,Sleepy Bois Inc-centric,Sleepy Bois Inc as Found Family,Protective Sleepy Bois Inc"
Minecraft (Video Game),Wilbur Soot & Kristin Rosales Watson,Ranboo & Toby Smith | Tubbo,you're an angel,Gen,Yes,Yes,24 Jun 2021,673,Teen And Up Audiences,No Archive Warnings Apply,"Kristin Rosales Watson as Death,Parent Phil Watson (Video Blogging RPF),Avian Wilbur Soot,Avian Phil Watson (Video Blogging RPF),Wilbur Soot-centric,Phil Watson's Chat is Made of Crows (Video Blogging RPF),lots a crows in this one folks,wilburs chat is one crow no i dont take criticism,Paganism,kind of,Wilbur Soot is Floris | Fundy's Parent,Ghost Wilbur Soot,Ranboo and Toby Smith | Tubbo Have a Child Named Michael,Mentioned Niki | Nihachu,Mentioned Jack Manifold,Mentioned Clay | Dream (Video Blogging RPF),Character Death,second part is a bit,Angst,Dead Wilbur Soot,Afterlife"
Video Blogging RPF,Ranboo & Toby Smith | Tubbo,Ranboo & Toby Smith | Tubbo,a gentle reminder,Gen,Yes,Yes,22 Apr 2021,673,Teen And Up Audiences,No Archive Warnings Apply,"Touch-Starved,Best Friends,Fluff,beeduo time babey,Toby Smith | Tubbo-centric,Hurt/Comfort,Ranboo is a Good Friend,Toby Smith | Tubbo Needs a Hug,and he gets one :),Hugging,Exhaustion,Past Abuse,Implied/Referenced Abuse,Angst,Angst with a Happy Ending,Angst and Hurt/Comfort"
Minecraft (Video Game),Toby Smith | Tubbo & TommyInnit,Ranboo & Toby Smith | Tubbo,The ghost of you,Gen,Yes,Yes,27 Mar 2021,671,Teen And Up Audiences,No Archive Warnings Apply,"TommyInnit-centric (Video Blogging RPF),TommyInnit Angst (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),TommyInnit Needs a Break (Video Blogging RPF),Ram Hybrid Toby Smith | Tubbo,Toby Smith | Tubbo Tries,Angst,Unhappy Ending"
