fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,lignum amoris,F/F,Yes,Yes,15 Feb 2023,123,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - College/University,Established Relationship,Light Angst,Fluff,Valentine's Day Fluff,Dates"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,one hundred ways to say i love you (preath edition),F/F,Yes,Yes,04 Sep 2019,122,General Audiences,No Archive Warnings Apply,"Fluff,Tooth-Rotting Fluff,Fluff and Humor,Domestic Fluff,Romantic Fluff,100 Ways to Say I Love You Writing Challenge"
USWNT - Fandom,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Floating,F/F,Yes,Yes,04 Aug 2019,122,Mature,Creator Chose Not To Use Archive Warnings,"Friends to Lovers,Mutual Pining"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,She's the One,F/F,Yes,Yes,15 Feb 2016,122,General Audiences,No Archive Warnings Apply,
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,cura mihi,F/F,Yes,Yes,17 Jul 2022,121,General Audiences,No Archive Warnings Apply,"Alternate Universe - College/University,Light Academia,Revelations,Fluff"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Forever Love,F/F,Yes,Yes,20 Aug 2019,121,Not Rated,No Archive Warnings Apply,
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Style,F/F,Yes,Yes,10 Aug 2019,120,Not Rated,Creator Chose Not To Use Archive Warnings,"small town AU,still soccer au"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Tobin Heath/Christen Press,Never Been A Moment,F/F,Yes,Yes,17 May 2017,120,Mature,Graphic Depictions Of Violence,Family
USWNT - Fandom,Kelley O'Hara/Hope Solo,Tobin Heath/Christen Press,Coping as a Cop,F/F,Yes,Yes,27 Aug 2016,120,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Alex Morgan/Servando Carrasco,Tobin Heath/Christen Press,Raising Spirits,F/F,Yes,Yes,13 May 2016,120,Teen And Up Audiences,No Archive Warnings Apply,
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Electricity Seeking Circuit,F/F,Yes,Yes,10 Aug 2021,119,General Audiences,No Archive Warnings Apply,"Alternate Universe - High School,High School,Fluff,Tooth-Rotting Fluff,Fluff without Plot,Summer,Teenage summer feels,Megan Sue Ash and Ali play very minor roles,One Shot,Just vibes and feels no plot,3k of fluff,Teenage Tobin and Chris,Requited Love,Getting Together"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,no fear in love,F/F,Yes,Yes,13 Nov 2020,119,Not Rated,Creator Chose Not To Use Archive Warnings,"yes I'm afraid this is a draft fic,honestly i wrote it in 20 minutes as therapy,as if 2020 couldn't get any more depressing,my attempt to put a positive spin on some frankly sucky news,may delete later once I'm conscious enough to reread and comprehend its flaws"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Louisville,F/F,Yes,Yes,13 Nov 2020,119,Not Rated,Creator Chose Not To Use Archive Warnings,"Fluff,i needed to channel my emotions to happy thoughts,louisville really did it"
USWNT - Fandom,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Avalanche,F/F,Yes,Yes,01 Oct 2019,119,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Pining,Fluff"
Women's Soccer RPF,Ashlyn Harris/Ali Krieger,Tobin Heath/Christen Press,You'll Never Walk Alone,F/F,Yes,Yes,08 Nov 2021,119,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,What the Grass Seeded,F/F,Yes,Yes,06 Sep 2016,119,General Audiences,No Archive Warnings Apply,
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,verba mellis,F/F,Yes,Yes,01 Apr 2023,118,Mature,No Archive Warnings Apply,"Alternate Universe - College/University,College,Established Relationship,Domestic Fluff,Light Angst"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Our tree,F/F,Yes,Yes,02 Dec 2020,118,General Audiences,Creator Chose Not To Use Archive Warnings,"Christmas,Christmas Fluff,Christmas Tree,First Christmas,Fluff,Humor,Established Relationship"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,I'm So Happy You're Here,F/F,Yes,Yes,15 Mar 2020,118,Explicit,No Archive Warnings Apply,"Girl Penis,Engagement,Face-Fucking,Oral Sex,Vaginal Fingering"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Ignition,F/F,Yes,Yes,14 Jun 2020,117,Teen And Up Audiences,No Archive Warnings Apply,
USWNT - Fandom,Tobin Heath/Christen Press,Tobin Heath/Christen Press,It isn’t all bad,F/F,Yes,Yes,29 Jul 2023,127,Mature,Creator Chose Not To Use Archive Warnings,"Slow Burn,doctor christen,soccer player tobin"
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,Careful and Carefree,F/F,Yes,Yes,23 Mar 2022,127,Not Rated,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Enemies to Friends to Lovers,Angst,Angst with a Happy Ending,Alternate Universe - College/University,Slow Burn,Fluff,Alternate Universe - Roommates/Housemates,Eventual Smut"
Women's Association Football | Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,stasis,F/F,Yes,Yes,29 Dec 2021,127,Not Rated,No Archive Warnings Apply,"IT'S CHRISTMAS!!!,deck the halls with boughs of gay,yes this is an AU of an AU,I do suggest you skim 'transit' first,it will make more sense if you do,but in short c+t catch the same train and either they talk to each other or they don't,SPOILER it doesn't matter,they end up together either way"
Women's Soccer RPF,Tobin Heath/Christen Press,Tobin Heath/Christen Press,It's Magic,F/F,Yes,Yes,17 Oct 2019,127,Mature,No Archive Warnings Apply,"Sexy Times,Smut,Drabble,Phone Sex"
USWNT - Fandom,Christen Press/Tobin Heath,Tobin Heath/Christen Press,love beyond love,F/F,Yes,Yes,28 Aug 2019,127,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
