fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,african iris,Gen,No,Yes,10 Oct 2022,2,General Audiences,No Archive Warnings Apply,"Witches,Magic,Alternate Universe - Magic,Alternate Universe - Non-Famous,Past Relationship(s),Unhealthy Relationships,Kim Taehyung | V Needs a Hug"
방탄소년단 | Bangtan Boys | BTS,sope - Relationship,Kim Taehyung | V & Park Jimin,Dark & Light | A Sope/YoonSeok Fanfic,Gen,No,Yes,08 Jan 2022,2,Teen And Up Audiences,No Archive Warnings Apply,"Fluff,Light Angst,Might be no angst at all,No Smut,Fluff and Humor,Alternate Universe - Superheroes/Superpowers,Alternate Universe - Royalty,Alternative Universe - Kingdom,all fun and games,shits and giggles,don't know how to tag,Don't know what I'm doing lol"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,fly high my little concrete angel,Gen,No,Yes,01 Nov 2021,2,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death","Heavy Angst,Child Abuse,Child Death,Angst with a Happy Ending,Angels,Afterlife,Songfic,Inspired by Music,inspired by Martina McBride's ""Concrete Angel"""
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,Nocturnal Escapades,Gen,No,Yes,12 Nov 2021,2,General Audiences,No Archive Warnings Apply,"dream space,Virtual Reality,Attempt at Humor,futuristic setting,Kim Taehyung | V & Park Jimin are Best Friends,Fluff,Platonic Relationships"
TOMORROW X TOGETHER | TXT (Korea Band),Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,Uma chance de ser feliz novamente,Gen,No,Yes,10 Mar 2021,2,Explicit,Creator Chose Not To Use Archive Warnings,"BoyxBoy,Gay,BeomKai,gyukai,Hot,kaibeom,KaiGyu,Lemon,Minv,namjin - Freeform,SugaKook,tyunning,vmin - Freeform,Yaoi,Yeonbin,yeongyu - Freeform,yoonkook"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,It's (Not) Complicated,Gen,No,Yes,01 Dec 2020,2,Teen And Up Audiences,No Archive Warnings Apply,"Fae & Fairies,dating site,Acting,Marriage,Aromantic Kim Taehyung | V,Asexual Park Jimin (BTS),Prince Kim Taehyung | V,King Kim Namjoon | RM,Queen Kim Seokjin | Jin,Vmin Bingo 2020"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,Roommate,Gen,No,Yes,23 Jul 2020,2,Explicit,Creator Chose Not To Use Archive Warnings,"Yaoi,Gay Sex,Gay,College,Truth or Dare,Roommates,Exhibitionism,Voyeurism,Friends to Lovers"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,Albeit the Distance,Gen,No,Yes,28 Mar 2020,2,Not Rated,Creator Chose Not To Use Archive Warnings,"Fluff,Alternate Universe - Fantasy,Growing Up,Parents Kim Seokjin | Jin & Min Yoongi | Suga,Moon"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,Kim Taehyung | V & Park Jimin,//SAY MY NAME (IF NO ONE IS AROUND YOU)//,Gen,No,Yes,05 Jan 2020,2,Not Rated,Creator Chose Not To Use Archive Warnings,"Shy Jeon Jungkook,Jeon Jungkook is Bad at Feelings,Jeon Jungkook is a Sweetheart,Kim Taehyung | V & Park Jimin are Best Friends,Adorable Kim Taehyung | V,Kim Taehyung | V is Bad at Feelings,and honestly everyone else is,but isn't it all your young life,One-Sided Attraction,that may or may not be reciprocated,Self-Hatred,as well as,Self-Acceptance,are being discovered,Fluff and Angst,but there's more,Angst,of course,Well - Freeform,Tags Are Fun,but u'd better read the fic and decide yourself,yep"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,It Begins,Gen,No,Yes,27 Oct 2019,2,General Audiences,Major Character Death,"the major character death is one of the original characters but it is important to the story,just jimin and taehyung in this one,How Do I Tag,Kim Eunmi (OC) - Freeform"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,Train Stations: Catching the Last Train Home,Gen,No,Yes,20 Apr 2019,2,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - High School,Angst,Angst with a Happy Ending,Coming of Age,Growing Up Together,Inspired by Spring Day (Music Video),Kim Taehyung | V & Park Jimin are Best Friends,Hurt/Comfort,more turbulent taehyung,Timeline What Timeline"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Kim Taehyung | V,Kim Taehyung | V & Park Jimin,smug,Gen,No,Yes,25 Jul 2018,2,General Audiences,No Archive Warnings Apply,"Drabble,Fluff,Chickens,pimples,taehyung has too much fun,annoyed jungkook,Kim Taehyung | V is a Little Shit,ChineseSkill"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,dynasty (it all fell down),Gen,No,Yes,20 Mar 2022,2,Not Rated,Creator Chose Not To Use Archive Warnings,"Spies & Secret Agents,Alternate Universe - Spies & Secret Agents,Angst,Smut,Introspection"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,4 o’clock,Gen,No,Yes,30 Mar 2018,2,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Soulmates,Romantic Soulmates,Bilingual Character(s)"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook & Park Jimin,Kim Taehyung | V & Park Jimin,30 Day to Live,Gen,No,Yes,13 Dec 2023,1,Mature,"Creator Chose Not To Use Archive Warnings,Rape/Non-Con","Implied/Referenced Rape/Non-con,Suicidal Thoughts,Implied/Referenced Self-Harm,Implied/Referenced Character Death,Rehabilitation,Therapy,I Don't Even Know,Please Don't Hate Me,Non-Traditional Alpha/Beta/Omega Dynamics,Supernatural Elements,Trust Issues,Lack of Communication,Don't Read This,Power Imbalance,Other Additional Tags to Be Added,Nightmares,Random & Short,Time Skips,Illusions,Misunderstandings,Questions"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,The Deal,Gen,No,Yes,18 Nov 2023,1,Not Rated,Creator Chose Not To Use Archive Warnings,"Fluff and Angst,Light Angst,Fluff and Hurt/Comfort"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Park Jimin,Kim Taehyung | V & Park Jimin,Puzzled / Louder than bombs / Tonne sur moi,Gen,No,Yes,03 Dec 2022,1,Mature,No Archive Warnings Apply,"Canon Compliant,bts - Freeform,jimin - Freeform,jungkook - Freeform,taehyung - Freeform,v - Freeform,vminkook,Adolescent Sexuality,Boyfriends,Domestic,BoyxBoy,Love,Love Confessions,Falling In Love,Friendship/Love,Friends to Lovers"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,"Too Close, My Loyal Subject",Gen,No,Yes,20 Apr 2023,1,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","CentaurAU,Alternate Universe - Fantasy,Alternate Universe - Royalty,Fantasy politicking"
방탄소년단 | Bangtan Boys | BTS,Jung Hoseok | J-Hope/Reader,Kim Taehyung | V & Park Jimin,My Love Overseas,Gen,No,Yes,23 Jul 2023,1,Not Rated,Rape/Non-Con,"Alternate Universe - After College/University,University Student Jung Hoseok | J-Hope,University Student Jeon Jungkook,University Student Min Yoongi | Suga,University Student Kim Namjoon | RM,University Student Park Jimin (BTS),University Student Kim Taehyung | V,Restaurant Owner Kim Seokjin | Jin,Chef Kim Seokjin | Jin,POV Original Female Character"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Everyone,Kim Taehyung | V & Park Jimin,La vida de Kim Taehyung,Gen,No,Yes,09 Feb 2024,1,Teen And Up Audiences,No Archive Warnings Apply,
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,"i mean this, i'm okay (trust me)",Gen,No,Yes,09 Dec 2019,3,Not Rated,Creator Chose Not To Use Archive Warnings,"Breakups,Post-Break Up,this was written in like 2019 bear with me,Guilt,Finding yourself after losing yourself"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,The Hand of An Artist,Gen,No,Yes,20 May 2022,3,Teen And Up Audiences,Major Character Death,"Alternate Universe,Alternate Universe - Soulmates"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,Your Tiny Pinky,Gen,No,Yes,20 Mar 2022,3,General Audiences,No Archive Warnings Apply,"Friendship,Kim Taehyung | V & Park Jimin are Best Friends,A bit of angst if you look close,A bit wholsome,minor BTS characters,Minor Original Character(s),past friendships,Taehyung is not a very good friend,One Shot,Alternate Universe"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,See you later,Gen,No,Yes,26 Jan 2022,3,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Broken Promises,Best Friends,Angst,Sad Ending"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,Icarus falls,Gen,No,Yes,06 Sep 2021,3,Explicit,"Creator Chose Not To Use Archive Warnings,Rape/Non-Con","Alternate Universe - Bangtan Boys | BTS Outcast,Violence,Inspired by Boku no Hero Academia | My Hero Academia,Murderer Kim Taehyung | V,Gangster Park Jimin (BTS),Prison,Mentions of Sex,Alternate Universe - Bangtan Boys | BTS Outcast,Inspired by Boku no Hero Academia | My Hero Academia,Murderer Kim Taehyung,Gangster Park Jimin (BTS),Bottom Kim Taehyung | V,Top Park Jimin (BTS),Sex,Anal Sex,Oral Sex,Rough Sex,Semi-Public Sex,Gay Sex,Threesome - M/M/M,Threesome,Non-Consensual Drug Use"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,Best friend,Gen,No,Yes,21 May 2021,3,Teen And Up Audiences,Major Character Death,"Suicide,Kim Taehyung | V & Park Jimin are Best Friends,Denial"
방탄소년단 | Bangtan Boys | BTS,Jeon Jungkook/Park Jimin,Kim Taehyung | V & Park Jimin,The loner,Gen,No,Yes,26 Apr 2021,3,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"#jk #jungkook #Bts #jikook,Gay,Bottom Park Jimin (BTS),Top Jeon Jungkook,Top Park Jimin (BTS),Top Kim Namjoon | RM,Bottom Kim Namjoon | RM,Fashion Designer Kim Taehyung | V,Fashion Designer Jeon Jungkook,Fashion Designer Kim Seokjin | Jin,Actor Kim Taehyung | V,Fashion Designer Park Jimin (BTS),Sugar Baby Min Yoongi | Suga"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V & Park Jimin,Kim Taehyung | V & Park Jimin,you know it all (you're my best friend),Gen,No,Yes,13 Apr 2021,3,Not Rated,Creator Chose Not To Use Archive Warnings,"Inspired by Spring Day (BTS),Angst,Implied/Referenced Suicide"
방탄소년단 | Bangtan Boys | BTS,Kim Taehyung | V/Park Jimin,Kim Taehyung | V & Park Jimin,The Boyz Weekend,Gen,No,Yes,21 Feb 2021,3,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,This Is STUPID
방탄소년단 | Bangtan Boys | BTS,Min Yoongi | Suga/Park Jimin,Kim Taehyung | V & Park Jimin,春季的海潮,Gen,No,Yes,17 May 2020,3,Not Rated,No Archive Warnings Apply,
