fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson Married,Kristin Rosales Watson/Phil Watson | Philza,When We Were Young,F/M,Yes,Yes,27 May 2023,199,General Audiences,No Archive Warnings Apply,"Family Fluff,Raising a family,Brotherly Affection,Older Sibling Wilbur Soot,Middle Child Technoblade (Video Blogging RPF),Baby TommyInnit (Video Blogging RPF),Dadza,Mumza - Freeform,Other Additional Tags to Be Added,Family Dynamics,Protective Older Sibling Wilbur Soot,Protective Older Sibling Technoblade (Video Blogging RPF),Protective Clay | Dream (Video Blogging RPF)"
Minecraft (Video Game),Technoblade & TommyInnit (Video Blogging RPF),Kristin Rosales Watson/Phil Watson | Philza,From the Bedrock Up,F/M,Yes,Yes,13 Sep 2022,199,Mature,Graphic Depictions Of Violence,"Fluff and Angst,Fluff and Hurt/Comfort,Angst,The angst tag is never going away sorry guys,Assassin Technoblade (Video Blogging RPF),Technoblade is Bad at Feelings (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Protective Phil Watson (Video Blogging RPF),Good Parent Phil Watson (Video Blogging RPF),They are both trying so hard it hurts,Abused TommyInnit (Video Blogging RPF),Dream is a terrible terrible parent so I killed him,Family Bonding,Evil Clay | Dream (Video Blogging RPF),Tommy finally gets some time to heal,No Beta We Die Like All My Comfort Characters,Bedrock duo and emerald duo and later some bench trio as a treat,We now officially have bench trio,Married Ranboo and Toby Smith | Tubbo,Well not yet but they're planning it,BAMF Technoblade (Video Blogging RPF),BAMF Phil Watson (Video Blogging RPF),more to come... - Freeform,Mentioned Dream SMP Ensemble,slightly canon compliant?,BAMF Kristin Rosales Watson,Mob boss! Kristin"
Dream SMP,Wilbur Soot & Technoblade,Kristin Rosales Watson/Phil Watson | Philza,To Be Hesitant of Acceptance,F/M,Yes,Yes,28 Dec 2022,198,General Audiences,No Archive Warnings Apply,"Alternate Universe - Soulmates,Soulmate-Identifying Marks,Platonic Soulmates,Alternate Universe - Modern Setting,TommyInnit is Bad at Feelings (Video Blogging RPF),TommyInnit Needs a Hug (Video Blogging RPF),Hurt/Comfort,Fluff and Angst,Fluff,I'm Bad At Tagging"
Dream SMP,Phil Watson | Philza/Technoblade,Kristin Rosales Watson/Phil Watson | Philza,sink your teeth (into my skin),F/M,Yes,Yes,27 Jul 2022,198,Explicit,Creator Chose Not To Use Archive Warnings,"Vampires,Alternate Universe - Vampire,Human/Vampire Relationship,Vampire Sex,A/B/O,Alpha/Beta/Omega Dynamics,Non-Traditional Alpha/Beta/Omega Dynamics,Bottom Phil Watson (Video Blogging RPF),Bottom Technoblade (Video Blogging RPF),Switch Wilbur Soot,Femdom,BDSM,Power Dynamics,Kidnapping,Dubious Morality,Morally Grey Characters,Blood Drinking,Blood Kink,Other Additional Tags to Be Added"
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson,Kristin Rosales Watson/Phil Watson | Philza,Mumza To The Rescue,F/M,Yes,Yes,27 Jan 2022,198,General Audiences,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Parent Kristin Rosales Watson,Protective Kristin Rosales Watson,Good Parent Kristin Rosales Watson,Kristin Rosales Watson-centric,Parent Phil Watson (Video Blogging RPF),Mentioned Phil Watson (Video Blogging RPF),Mentioned Toby Smith | Tubbo,Wilbur Soot and Technoblade and TommyInnit are Siblings,Trans TommyInnit (Video Blogging RPF),Trans Female TommyInnit (Video Blogging RPF),Trans Female Character,She/Her Pronouns for TommyInnit (Video Blogging RPF),Toby Smith | Tubbo & TommyInnit Friendship,Trans Floris | Fundy,Trans Male Floris | Fundy,Coming Out,Teenagers,Comfort No Hurt,Fluff,Family Fluff"
Dream SMP,Technoblade & Phil Watson (Video Blogging RPF),Kristin Rosales Watson/Phil Watson | Philza,when light strikes,F/M,Yes,Yes,31 Dec 2021,198,General Audiences,No Archive Warnings Apply,"Limelight,Limelight AU,Winged Phil Watson (Video Blogging RPF),Phil Watson is Called Philza (Video Blogging RPF),Bird Hybrid Phil Watson (Video Blogging RPF),Phil Watson Needs a Hug (Video Blogging RPF),Phil Watson-centric (Video Blogging RPF),emeraldduo - Freeform,Piglin Hybrid Technoblade (Video Blogging RPF),Protective Technoblade (Video Blogging RPF),Technoblade Needs a Hug (Video Blogging RPF),Technoblade Needs a Break (Video Blogging RPF),Phil Watson is Not Okay (Video Blogging RPF),Phil Watson is Injured (Video Blogging RPF),Avian TommyInnit (Video Blogging RPF),Avian Phil Watson (Video Blogging RPF),Mentioned TommyInnit (Video Blogging RPF),Scared TommyInnit (Video Blogging RPF),Soft Technoblade (Video Blogging RPF),Technoblade is Bad at Feelings (Video Blogging RPF),Kristin Rosales Watson is Scared,Human Kristin Rosales Watson,Mentioned Ranboo (Video Blogging RPF),Mentioned Toby Smith | Tubbo,Mentioned Clay | Dream (Video Blogging RPF),Clay | Dream and TommyInnit are Siblings (Video Blogging RPF),bunfloras,subscribe to bunflower on ao3,Inspired by bunflower,follow quizbeing on twitter,Angst,Injury,Major Character Injury"
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson,Kristin Rosales Watson/Phil Watson | Philza,Born to Bear the Battle,F/M,Yes,Yes,25 May 2022,198,Mature,Graphic Depictions Of Violence,"Sleepy Bois Inc-centric,tommy shows up a little later though,Technoblade-centric (Video Blogging RPF),Wilbur Soot and Technoblade are Siblings,Hurt/Comfort,Growing Up,Pre-Canon,Canon Compliant,mostly - Freeform,Parent Phil Watson (Video Blogging RPF),Fluff and Angst,kristin does not die,no beta we die unlike techno,Good Parent Phil Watson (Video Blogging RPF),Found Family,like built family build-a-family"
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson,Kristin Rosales Watson/Phil Watson | Philza,Death needs no weapon to take what's hers,F/M,Yes,Yes,28 Oct 2021,198,General Audiences,No Archive Warnings Apply,"Humour,Fluff,I guess lmao this counts as fluff,Marriage,Goddess of Death Kristin Rosales Watson,Angel of Death Phil Watson (Video Blogging RPF),Blood God Technoblade (Video Blogging RPF),So I wanted mumza to wield war fans"
Video Blogging RPF,Alexis | Quackity/Karl Jacobs/Sapnap,Kristin Rosales Watson/Phil Watson | Philza,You're A Natural (living your life cutthroat),F/M,Yes,Yes,10 May 2024,197,Not Rated,No Archive Warnings Apply,"TommyInnit-centric (Video Blogging RPF),Vigilante TommyInnit (Video Blogging RPF),Wilbur Soot and Technoblade and TommyInnit are Siblings,TommyInnit Needs a Hug (Video Blogging RPF),Traumatized TommyInnit (Video Blogging RPF),Alternate Universe - Origins Mod SMP Setting (Video Blogging RPF),Grayson | Purpled and Luke | Punz are Siblings,Bad Family Sleepy Bois Inc,Clay | Dream and TommyInnit are Like Siblings (Video Blogging RPF),Hero Phil Watson (Video Blogging RPF),Hero Technoblade (Video Blogging RPF),Hero Wilbur Soot,no beta we die like everyone on the smp"
Minecraft (Video Game),Kristin Rosales Watson/Phil Watson,Kristin Rosales Watson/Phil Watson | Philza,For I Left Eden's Gardens and Lost My Way Back,F/M,Yes,Yes,20 Jul 2022,197,Teen And Up Audiences,"Graphic Depictions Of Violence,No Archive Warnings Apply","Ender Dragon Hybrid Ranboo (Video Blogging RPF),Phil Watson is Called Philza (Video Blogging RPF),Winged Phil Watson (Video Blogging RPF),Wings,Winged Ranboo (Video Blogging RPF),Goat Hybrid Toby Smith | Tubbo,Blaze Hybrid Sapnap (Video Blogging RPF),Demon Hybrid Darryl Noveschosch,Implied Relationships,Hybrids,Ranboo and Toby Smith | Tubbo Have a Child Named Michael,Platonically Married Ranboo and Toby Smith | Tubbo,Hurt/Comfort,Angst,Angst with a Happy Ending,Other Additional Tags to Be Added,Festivals,Hybrid Niki | Nihachu,Winged TommyInnit (Video Blogging RPF),Piglin Hybrid Technoblade (Video Blogging RPF),Angel of Death Phil Watson (Video Blogging RPF),This is the longest thing i have ever written,Requested work,End Prince Ranboo (Video Blogging RPF),I made the Ender Dragon a lesbian,Family Fluff,Long Lost/Secret Relatives,Dream Team SMP Angst (Video Blogging RPF),practically everyone's a hybrid,I wrote this in two weeks,Betaed,We Stay Alive Like Technoblade,Amnesia,Memory Loss,Panic Attacks,Overstimulation,Adoption,Banter,BLOOD FOR THE BLOOD GOD,Flying,TommyInnit Has ADHD (Video Blogging RPF),Bonding,Technoblade Has a Heart (Video Blogging RPF),Author is a Technoblade Apologist (Video Blogging RPF),President Toby Smith | Tubbo,Ranboo Has a Tail (Video Blogging RPF),Protective Ranboo (Video Blogging RPF),Hurt GeorgeNotFound (Video Blogging RPF),Hurt Bad Boy Halo,transformations,Michael is precious and I would die for him,Domestic Fluff,Author is a Ranboo Apologist (Video Blogging RPF),Ranboo-centric (Video Blogging RPF)"
