fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
The Owl House (Cartoon),Amity Blight/Luz Noceda,Amity Blight/Luz Noceda,The Boiling Isles Protection Program,F/F,Semi-Canon,No,27 Oct 2023,504,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Established Eda Clawthrone and Raine Whispers,Aged-Up Amity Blight and Luz Noceda,Eda Clawthorne Adopts Amity Blight,Fluff and Angst,Angst and Hurt/Comfort,The Owl House Characters in the Human Realm,New York City,Lumity,Raeda,Implied/Referenced Self-Harm,Implied/Referenced Suicide,Eating Disorders,Ghost is the best character,Luz Noceda Needs a Hug,Amity Blight Needs a Hug,Eda Clawthorne Needs a Hug,Everyone Needs A Hug,Everyone Gets A Hug,Slow Burn,Married Eda Clawthorne/Raine Whispers,Amity Blight Has a Crush on Luz Noceda,Amity Blight in the Human World,Amity Blight Angst,Luz Noceda Angst,but not because of each other,They make each other happy,Happy Ending,Depressed Luz Noceda,Sad Luz Noceda,Luz Noceda has ADHD,Amity Blight is a Mess,Luz Noceda is a mess,Fluff,Angst,Hurt/Comfort,Gay Disaster Amity Blight,Bisexual Disaster Luz Noceda,Alternate Universe - Canon Divergence,Alternate Universe - High School,Beta Read,Angst with a Happy Ending,I promise,POV Amity Blight,Amity Blight-centric,Amity Blight/Luz Noceda-Centric,Characters Playing Mario Party,Starbucks,McDonald's,Complete"
The Owl House (Cartoon),Edric Blight/Hunter | The Golden Guard,Amity Blight/Luz Noceda,A Blight Style Sleepover,F/F,Semi-Canon,No,06 Sep 2021,504,Teen And Up Audiences,No Archive Warnings Apply,"Established Relationship,Sleepovers,Awkward Flirting,Fluff,Touch-Starved Hunter | The Golden Guard (The Owl House),Negative Self Talk,Trauma,Hunter | The Golden Guard Needs Therapy (The Owl House),Hurt No Comfort,well a little comfort,Panic,Start of a panic attack,Sorry Not Sorry,Hurt/Comfort,Emotional Hurt,Emotional Baggage,Hunter's brain is still running on trauma responses"
The Owl House (Cartoon),Amity Blight/Luz Noceda,Amity Blight/Luz Noceda,Pull Me From the Tide,F/F,Semi-Canon,No,14 Feb 2021,504,General Audiences,No Archive Warnings Apply,"Valentine's Day,Fluff,Hurt/Comfort,Flashbacks,Love Confessions,Kissing"
The Owl House (Cartoon),Amity Blight/Luz Noceda,Amity Blight/Luz Noceda,Amity's Birthday Bash,F/F,Semi-Canon,No,27 Sep 2020,504,Explicit,No Archive Warnings Apply,"Eventual Smut,Established Relationship,Birthday Sex"
The Owl House (Cartoon),Eda Clawthorne & Luz Noceda,Amity Blight/Luz Noceda,Don't change me,F/F,Semi-Canon,No,22 Aug 2020,504,Teen And Up Audiences,No Archive Warnings Apply,"Mother-Daughter Relationship,Angst,Coming Out,Mom Eda,Other Additional Tags to Be Added,Not Beta Read,Internalized Homophobia,Homophobia,POV Alternating,Adoption,Kinda,Emotional Hurt/Comfort"
The Owl House (Cartoon),Hunter | The Golden Guard/Willow Park,Amity Blight/Luz Noceda,The Sum of Our Parts,F/F,Semi-Canon,No,17 Sep 2023,503,Teen And Up Audiences,No Archive Warnings Apply,"Episode: s03e01 Thanks to Them (The Owl House),Hexsquad (The Owl House),Hunter | the Golden Guard and Luz Noceda and Vee are Siblings,Good Parent Camila Noceda,Found Family,Family Fluff,Fluff and Humor,Implied/Referenced Child Abuse,Past Child Abuse,Grimwalker Biology (The Owl House),Witch Biology (The Owl House),Witches are Cats and Grimwalkers are Big Cats,Not Beta Read,Canon Related,Hunter | The Golden Guard Needs Therapy (The Owl House),And He Gets It By Becoming A Registered Emotional Support Grimwalker,Cuddles: The Fic,Hunter | The Golden Guard-centric (The Owl House),minor hurt/comfort,Puberty,Willow Lovingly Objectifies Hunter,Useless Lesbian Amity Blight,Blight Siblings Feels"
The Owl House (Cartoon),Eda Clawthorne & King,Amity Blight/Luz Noceda,Little Star Sweeper,F/F,Semi-Canon,No,06 Jun 2023,503,Teen And Up Audiences,No Archive Warnings Apply,"Eda Clawthorne Adopts The Collector (The Owl House),Eda Clawthorne is King's Parent (The Owl House),Good Parent Eda Clawthorne,Protective Eda Clawthorne,The Collector Needs a Hug (The Owl House),especially later,The Collector is a Clawthorne,The Collector Gets an Actual Name,Aunt Lilith Clawthorne,Good Parent Raine Whispers,Cause We Are Getting Raeda at Some Point,Motherly Eda Clawthorne,Minor Amity Blight/Luz Noceda"
The Owl House (Cartoon),Eda Clawthorne/Raine Whispers,Amity Blight/Luz Noceda,"Good days, bad days, and all the days between",F/F,Semi-Canon,No,19 Mar 2022,503,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death","Don't worry Belos is the one that died,Angst,Implied/Referenced Child Abuse,Chronic Pain,Hunter | The Golden Guard Needs Therapy (The Owl House),Bad Parent Emperor Belos (The Owl House),Post-Traumatic Stress Disorder - PTSD,Suicidal Thoughts,Raine Whispers needs therapy,Panic Attacks,Good Parent Raine Whispers,Good Parent Eda Clawthorne,Found Family,Abandoned Work - Unfinished and Discontinued"
The Owl House (Cartoon),Amity Blight/Luz Noceda,Amity Blight/Luz Noceda,A Sleepover Spell,F/F,Semi-Canon,No,08 Aug 2020,503,General Audiences,No Archive Warnings Apply,"Fluff,Romance,Sleepovers,One Shot,Lumity,Introspection,POV Alternating"
The Owl House (Cartoon),Hunter | The Golden Guard & Luz Noceda,Amity Blight/Luz Noceda,Growing pains,F/F,Semi-Canon,No,18 Feb 2023,502,Mature,Creator Chose Not To Use Archive Warnings,"Underage Drinking,Angst,Angst with a Happy Ending,Emotional Hurt/Comfort,Coercion,Hunter | The Golden Guard Needs a Hug (The Owl House),Hunter | The Golden Guard and Luz Noceda are Siblings (The Owl House),Parental Darius Deamonne,Protective Darius Deamonne,The Emerald Entrails (The Owl House),Implied/Referenced Dubious Consent,Implied/Referenced Underage Sex,Implied/Referenced Sexual Assault,Minor Original Character(s),he's just a background villian,Implied/Referenced Character Death,Emotional Manipulation,Protective Eda Clawthorne,Implied Sexual Content,Grooming,Angst and Humor,Canon Compliant,Traumatized Hunter | The Golden Guard (The Owl House),Hunter | The Golden Guard-centric (The Owl House),Hunter | The Golden Guard Gets a Hug (The Owl House),Platonic Relationships,Family Feels,Families of Choice"
