fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,The World Will Follow After,F/M,Semi-Canon,No,25 Jun 2018,862,General Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Modern Setting,Alternate Universe - College/University,Enemies to Friends to Lovers"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Do You Step In Line Or Release the Glitch?,F/M,Semi-Canon,No,30 Jul 2015,862,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Met on the Ark,Guard Bellamy"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Arma Virumque Cano,F/M,Semi-Canon,No,09 Apr 2015,862,General Audiences,No Archive Warnings Apply,Alternate Universe - High School
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,'Til My Lungs Give Out,F/M,Semi-Canon,No,26 Apr 2017,861,General Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Fake/Pretend Relationship,Adoption"
The 100 Series - Kass Morgan,Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Potions et Patroni,F/M,Semi-Canon,No,28 Jan 2019,860,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Hogwarts,Professors,Enemies to Friends to Lovers,Non-Linear Narrative,Flashbacks,Soulmates,Secret Relationship,some hp canon fusion,Filipino Bellamy,Fluff and Angst,Slow Burn,Mutual Pining,I poke fun at the bellamy sorting discourse"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,It Kept Me Awake So Long,F/M,Semi-Canon,No,30 Aug 2017,860,Teen And Up Audiences,No Archive Warnings Apply,Alternate Universe - College/University
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,I Can't Let You Slide Through My Hands,F/M,Semi-Canon,No,18 Jul 2015,860,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - High School,Alternate Universe - Buffy The Vampire Slayer Fusion,Past Lexa/Clarke"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Should've Known Better,F/M,Semi-Canon,No,28 Nov 2020,859,Mature,Creator Chose Not To Use Archive Warnings,"Enemies to Friends to Lovers,Bellamy Blake & Clarke Griffin are Roommates,Angst,Doctor Clarke Griffin,Teacher Bellamy,Hurt/Comfort,Eventual Smut,Jealousy,Fluff and Angst,Fluff and Humor"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,The Roots Reach Beneath the Sleeping Street,F/M,Semi-Canon,No,31 Oct 2018,859,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Urban Fantasy,Sharing a Bed"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,loose lips sink ships all the damn time,F/M,Semi-Canon,No,13 May 2019,858,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Alternate Universe - Celebrity,Fluff,Emotional Hurt/Comfort,Body Image,Established Relationship"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,A Risky Venture,F/M,Semi-Canon,No,01 Nov 2015,857,Teen And Up Audiences,No Archive Warnings Apply,"daddy!bellamy,Mama!Clarke,Single Parents,Alternate Universe - Modern Setting,Teacher!Bellamy,artist!Clarke,Fluff,Domestic Fluff,Domestic,Alternate Universe - Domestic"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,"(Clarke, Clarke, Clarke, Clarke) Please Don't Take Him Just Because You Can",F/M,Semi-Canon,No,09 Apr 2024,856,Mature,Rape/Non-Con,"Bellarke Bingo,Jealous Clarke Griffin,Jealous Echo,Hurt/Comfort,Bartender Bellamy Blake,Artist Clarke Griffin,Running Away,Happy Ending,One Big Happy Family,Babies,manipulative Echo,Background Poly,Inspired by Jolene (Dolly Parton),Gabriel and Bellamy are friends,the cardigan makes an appearance,kiss in the rain,Confession,Love Confessions,Mutual Pining,Alternate Universe - Modern Setting,Clarke and Josie are family,Angst,Angst and Feels,Past Sexual Assault,Past Alcohol Abuse/Alcoholism,Past Character Death,Emotional Infidelity,mentally cheating,if you like echo this fic is not for you"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Devil Side,F/M,Semi-Canon,No,09 Jun 2019,856,Explicit,Graphic Depictions Of Violence,"Alternate Universe - Modern Setting,Alternate Universe - Post-Apocalypse,Post-Apocalypse,Strangers to Lovers,Friends to Lovers,Fluff,Angst,Smut,Hurt/Comfort,Explicit Language,Trauma,Slight Murven,Sharing a Bed,co parenting,Mentions of Suicide,canon character death,Happy Ending"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,When every star falls from the sky and every last heart in the world breaks,F/M,Semi-Canon,No,23 Dec 2018,856,Explicit,No Archive Warnings Apply,"Tags May Change,Tags Are Hard,My First Work in This Fandom,My First AO3 Post,Explicit Sexual Content,Eventual Smut,Slow Burn,Post-Season/Series 05 Finale,Canon Compliant,Mutual Pining"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,back to the beginning,F/M,Semi-Canon,No,25 Jun 2017,856,Not Rated,No Archive Warnings Apply,"Canon Compliant,Post-Canon,Reunions"
The 100 (TV),Bellarke - Relationship,Bellamy Blake/Clarke Griffin,A Night at Camp,F/M,Semi-Canon,No,07 Dec 2014,856,Teen And Up Audiences,No Archive Warnings Apply,Fluff
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Kill Them With Kindness (or something like it),F/M,Semi-Canon,No,31 Mar 2017,855,General Audiences,No Archive Warnings Apply,"Enemies to Friends to Lovers,Domestic Fluff,Roommates,Alternate Universe - Modern Setting"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Surrounded By Idiots,F/M,Semi-Canon,No,17 Feb 2015,853,Teen And Up Audiences,Graphic Depictions Of Violence,"Injury,Major Character Injury,Injured!Bellamy,Blood and Injury,Drama,Angst,Angst with a Happy Ending,Happy Ending,Alternate Universe - Future,Vague Optimistic Future,first I love you"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Don't Try This At Home,F/M,Semi-Canon,No,16 Dec 2018,852,Teen And Up Audiences,No Archive Warnings Apply,Alternate Universe - Modern Setting
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Whisper Your Love and I'll Whisper Mine,F/M,Semi-Canon,No,16 Feb 2018,851,Explicit,"Major Character Death,Graphic Depictions Of Violence","inspired by Still Star-Crossed,Arranged Marriage,Enemies to Friends to Lovers,POV Bellamy,POV Clarke,implied past clexa,Alternate Universe - Historical,some romeo and juliet feels every now and then,but if romeo and juliet had thought things through,Eventual Smut,Angst,Angst with a Happy Ending,Hurt/Comfort,Slow Burn"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Here There Be,F/M,Semi-Canon,No,02 Sep 2018,876,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Social Media"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Every Rose Can Sting You,F/M,Semi-Canon,No,22 Aug 2016,875,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Fluff and Angst,Alternate Universe - Modern Setting,Alternate Universe - The Bachelorette,Attempt at Humor,Bachelorette Clarke,Cameraman Bellamy,Pining Clarke,Enemies to Friends to Lovers,Slow Burn,Sharing a Bed"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Signal Fire,F/M,Semi-Canon,No,18 Jun 2017,873,Mature,No Archive Warnings Apply,"Slow Burn,Friends to Lovers,Friends With Benefits,Fluff and Angst,Developing Relationship,Sickfic,Denial of Feelings,Falling In Love"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,I'm On a Losing Streak,F/M,Semi-Canon,No,24 May 2022,871,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Roommates"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Does Enchantment Pour Out Of Every Door,F/M,Semi-Canon,No,09 Jul 2015,871,Teen And Up Audiences,No Archive Warnings Apply,Alternate Universe - Modern Setting
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Blink and you'll miss it,F/M,Semi-Canon,No,25 Aug 2017,870,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Soulmates"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,careless love,F/M,Semi-Canon,No,03 Sep 2014,870,General Audiences,No Archive Warnings Apply,
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Curriculum Vitae,F/M,Semi-Canon,No,25 Dec 2016,869,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Hogwarts,Teaching"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Where the Lightning Strikes,F/M,Semi-Canon,No,07 May 2015,869,General Audiences,No Archive Warnings Apply,"AU,Alternate Universe - Soulmates,Canon Compliant,the 100 family network meme,6k+ words"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,mapping the curve of your lips and the smell of your skin,F/M,Semi-Canon,No,22 Jun 2014,869,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Hogwarts,Enemies to Friends to Lovers,Pining,Octavia and Raven are devious and scheming,Finn is uncharacteristically evil,Slut Shaming,Legilimency"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Our Kind of Love,F/M,Semi-Canon,No,16 Jan 2015,868,General Audiences,No Archive Warnings Apply,"Tumblr Prompt,Prompt Fic,complete and utter fluff,Teasing,Flirting,Drunkenness,Drunken Confessions,Drunken Flirting,Drunk Bellamy,separated and not happy about it,missing each other"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Lord What Fools These Mortals Be,F/M,Semi-Canon,No,06 Oct 2017,867,Teen And Up Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Minor Monty Green/Nathan Miller"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,I Knew You'd be Trouble,F/M,Semi-Canon,No,15 Feb 2016,867,General Audiences,No Archive Warnings Apply,"soul marks,Soul Mate AU,First Meetings,Multiple Perspectives"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,the altar is my hips,F/M,Semi-Canon,No,02 Apr 2020,866,Explicit,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Modern Setting,Lifeguards,Plot What Plot/Porn Without Plot,Cunnilingus,Rough Sex,but it is actually really sweet so"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,In My Dreams,F/M,Semi-Canon,No,07 May 2021,866,Teen And Up Audiences,No Archive Warnings Apply,"smut mostly,Romance,Preminition-like dreams,life on earth,The 100 without Bellamy,Bellarke,Accidental Pregnancy,Pregnant Clarke,Bellarke pregnancy,Canon Divergence - Post A.L.I.E."
The 100 (TV),Bellamy Blake & Octavia Blake,Bellamy Blake/Clarke Griffin,Wish On Everything,F/M,Semi-Canon,No,17 Dec 2016,866,General Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Parent Death"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,And Everything Must Start From Here,F/M,Semi-Canon,No,20 Dec 2014,866,Mature,No Archive Warnings Apply,
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,One Of Those Moments,F/M,Semi-Canon,No,14 May 2019,865,Mature,Creator Chose Not To Use Archive Warnings,"Alternate Universe - Modern Setting,Jealous Clarke,Jealous Bellamy,Alternate Universe - Soulmates,Bellamy is in idiot,Echo is a bitch,Angst with a Happy Ending,Angst,minor smut,Hurt Clarke,Charactor Death,slow burn maybe?,Pining,pregnancy eventually,I suck at tagging,Echo is controlling"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Hold Me Closely,F/M,Semi-Canon,No,29 May 2015,865,General Audiences,No Archive Warnings Apply,"Alternate Universe - Canon Divergence,Fluff,Teensy Bit of Angst,Mostly Fluff,Songfic,3x1 - Freeform,yup back to those,basically I just wanted them to hold each other a lot,because they only touch every so often,Hurt/Comfort,POV Multiple"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Rock Bottom,F/M,Semi-Canon,No,31 Mar 2023,864,Explicit,Creator Chose Not To Use Archive Warnings,"Mutual Pining,Angst,Angst with a Happy Ending,Fluff,Ridiculousness,some b.echo and z.aven,Friends With Benefits,Laser Tag,Costume parties,Idiots in Love,Painnnnnn,tw mentions of drug addiction,lots of dumbassery,Slow Burn,like molasses,Jealousy"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Omnia Dicta Fortiora Si Dicta Latina,F/M,Semi-Canon,No,07 Jan 2017,881,General Audiences,No Archive Warnings Apply,"Alternate Universe - Modern Setting,Alternate Universe - Soulmates,Soulmate-Identifying Marks,my attempt at a soulmate au"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,We Meet Again,F/M,Semi-Canon,No,04 Jun 2015,881,Explicit,Creator Chose Not To Use Archive Warnings,"Post-Season/Series 02,Slow Burn,Sexual Tension,Explicit Sexual Content,Bellarke"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,Ice cream and innuendos,F/M,Semi-Canon,No,30 Oct 2020,880,Explicit,No Archive Warnings Apply,"Bellamy is a single dad,Charlotte points out that Clarke has boobs,they’re nice boobs,Bree is kind of a bitch in this,meet cute,Clarktavia BroTP,The girls just want to protect Bellamy from Bree,Clarke and Octavia have lunch,There are a lot of “sleepovers”"
The 100 (TV),Bellamy Blake/Clarke Griffin,Bellamy Blake/Clarke Griffin,too good to be all mine,F/M,Semi-Canon,No,12 Feb 2020,880,Mature,No Archive Warnings Apply,"Strangers to Lovers,one night stand turned raising a family platonically,Family,Fluff,Smut,One Night Stand,surprise 3 year old,rugby player!bellamy,doctor!clarke,this is just so gross and fluffy like as gross as how much i love kisha,bed sharing,Found Family,Romance,i cant think of a single fucking tag in this moment,not a single one,safeandsound13 will return,later when her brain aint scrambled,chap two edits,bold BOLD concept but CLARKE ONLY HAS FRIENDS WHO LOVE AND SUPPORT HER!!!,raven reyes is not in this fic and thats on period,Tooth Rotting Fluff,Wearing His Clothes,honestly forgot any other tags again,Deal With It"
