fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,two ghosts swimming in a glass half empty,F/M,Semi-Canon,No,14-May-19,35,General Audiences,Creator Chose Not To Use Archive Warnings,"Boxer AU,Alternate Universe - Boxing"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,12 DAYS OF MAGGIE,F/M,Semi-Canon,No,15-Dec-18,35,General Audiences,Creator Chose Not To Use Archive Warnings,"Ficmas,12 Days of Christmas,Fluff,Family Feels,Family Fluff,Christmas Fluff,Christmas,Family,Family Drama"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,tightrope [fic + podfic],F/M,Semi-Canon,No,16-Sep-18,35,General Audiences,No Archive Warnings Apply,"Asexual Character,Aromantic Character,Podfic & Podficced Works,Podfic,Podfic Available,Podfic Length: 0-10 Minutes,Audio Format: MP3,Audio Format: Streaming,Community: pod_together"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Enough is enough,F/M,Semi-Canon,No,19-Aug-18,35,General Audiences,No Archive Warnings Apply,"Developing Relationship,Pre-Relationship,Implied Relationships,Trust Issues,Miscommunication,Awkward Dates,did Scott really do that?,Angst,Fluff and Angst,Jealousy"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,now I am become Death (the destroyer of our world),F/M,Semi-Canon,No,23-Feb-16,35,Teen And Up Audiences,"Graphic Depictions Of Violence,Major Character Death",Alternate Universe - Hunger Games Setting
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,The Lunch Meeting,F/M,Semi-Canon,No,17-Feb-22,34,Explicit,Creator Chose Not To Use Archive Warnings,Complicated Relationships
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,"Valentines, or My Favorite Surprise",F/M,Semi-Canon,No,15-Feb-22,34,Explicit,No Archive Warnings Apply,"Smut,Valentine's Day,Light Bondage,Light Dom/sub,as in like the barest excuses for d/s,but with some fluff sprinkles,Plot What Plot/Porn Without Plot"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,in the details,F/M,Semi-Canon,No,7-Feb-22,34,Teen And Up Audiences,No Archive Warnings Apply,"Vignette,Pre-Het,it's about the yearning!!!"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,It Can't Be The End,F/M,Semi-Canon,No,8-Oct-19,34,General Audiences,No Archive Warnings Apply,"Current Events,this is what i think about every night after the show ends,can't believe he said he's going to miss her"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Forever and Always,F/M,Semi-Canon,No,4-Jul-19,34,Not Rated,Creator Chose Not To Use Archive Warnings,
tessa virtue/scott moir - Fandom,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Promise,F/M,Semi-Canon,No,3-Mar-19,34,General Audiences,Creator Chose Not To Use Archive Warnings,"Light Angst,Friendship,Friendship/Love"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Just Breathe,F/M,Semi-Canon,No,2-Jul-18,34,General Audiences,Creator Chose Not To Use Archive Warnings,"scott pov,POV Third Person,Major Character Injury,Memories,Flashbacks,Emotional"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Pull You Forward,F/M,Semi-Canon,No,28-May-18,34,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,Alternate Universe
Scott Moir & Tessa Virtue - Fandom,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,"The Stars, The Moon, and Everything In Between",F/M,Semi-Canon,No,17-May-18,34,Not Rated,Creator Chose Not To Use Archive Warnings,
tessa virtue/scott moir - Fandom,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Tessa & Scott - What the World doesn't know,F/M,Semi-Canon,No,30-Mar-18,34,General Audiences,No Archive Warnings Apply,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,You are the only I want,F/M,Semi-Canon,No,21-Aug-17,34,General Audiences,Creator Chose Not To Use Archive Warnings,
tessa virtue/scott moir - Fandom,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,if we were meant to be,F/M,Semi-Canon,No,13-May-20,33,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Inspired by Scott Moir and Tessa Virtue,scott moir/tessa virtue - Freeform,Scott Moir & Tessa Virtue - Freeform,VirtueMoir - Freeform,Angst,Drama & Romance,Fluff and Angst,Jealousy,Fights,Romance,Slow Burn"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Ice Dance Do-Over,F/M,Semi-Canon,No,22-Mar-20,33,Not Rated,Creator Chose Not To Use Archive Warnings,"Sparkling Moments,Inspired by Scott Moir and Tessa Virtue,scott moir/tessa virtue - Freeform,Tessa Virtue/Morgan Rielly - Freeform,tessa and scott - Freeform"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,There's (not) Always Me,F/M,Semi-Canon,No,21-Dec-18,33,General Audiences,Creator Chose Not To Use Archive Warnings,"Angst,what is this,we like drama in this household,I Don't Even Know,im sorry????,2018 drama"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Mary’s Song (Oh My My My) by Taylor Swift,F/M,Semi-Canon,No,16-Jul-18,33,General Audiences,Creator Chose Not To Use Archive Warnings,"Song Lyrics,Song: Mary's Song (Oh My My My) (Taylor Swift),Musicality,I'm Sorry,no i'm not,Someone take my keyboard away from me,One Shot,Taylor Swift - Freeform"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,The Story Of Us Is Looking A Lot Like A Tragedy Now (They Say Speak Now),F/M,Semi-Canon,No,19-Dec-18,38,General Audiences,No Archive Warnings Apply,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,And They Were Roomates,F/M,Semi-Canon,No,5-Mar-23,37,Mature,"Graphic Depictions Of Violence,No Archive Warnings Apply,Underage","Single Parents,single mother,Teen Pregnancy,College"
Figure Skating RPF,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,Safe,F/M,Semi-Canon,No,21-Sep-22,37,Not Rated,Creator Chose Not To Use Archive Warnings,Fluff
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Oh My My My,F/M,Semi-Canon,No,15-Jul-20,37,General Audiences,No Archive Warnings Apply,"VirtueMoir - Freeform,Future Fic,Fluff,Domestic VM,Domestic Fluff,Inspired by Taylor Swift,Song: Mary's Song (Oh My My My) (Taylor Swift),Singer!Tessa"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Don’t be scared by the storm outside,F/M,Semi-Canon,No,10-Feb-20,37,Not Rated,Creator Chose Not To Use Archive Warnings,"Hugs,Softness"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Deer Valley,F/M,Semi-Canon,No,29-Aug-18,37,Explicit,No Archive Warnings Apply,"Smut,Shameless Smut,Explicit Sexual Content,Explicit Language,Ass Play,Sex,Water Sex"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Let it snow,F/M,Semi-Canon,No,8-Jul-17,37,General Audiences,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,holding the peace,F/M,Semi-Canon,No,28-Sep-21,36,Mature,Creator Chose Not To Use Archive Warnings,"Abandoned Work - Unfinished and Discontinued,Angst,Things Just Not Working Out As Planned,if it makes you feel better there was supposed to be healing and a hopeful ending"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Some love never last,F/M,Semi-Canon,No,2-Apr-21,36,Mature,Creator Chose Not To Use Archive Warnings,"Friends to Lovers,Partners to Lovers,Platonic Soulmates,Inspired by Scott Moir and Tessa Virtue,Scott Moir & Tessa Virtue's Comeback Era,Retirement,Flashbacks,Love Letters,Letters,i'll add more later,Angst"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,to be loved and to be in love,F/M,Semi-Canon,No,20-Jul-20,36,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Eventual Romance,Eventual Happy Ending,Eventual Fluff,Eventual Relationships,Minor Character Death,Death,Break Up,Slow Burn,Slow Romance,Love,Unrequited Love,Friendship,Drama & Romance"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,For the Program,F/M,Semi-Canon,No,5-Apr-20,36,Not Rated,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,i've been here the whole time ( singing you a song ),F/M,Semi-Canon,No,6-Oct-19,36,Mature,No Archive Warnings Apply,"Romance,Eventual Romance,Slow Romance,Dorks in Love,Fluff,Mutual Pining,Band Fic,Alternate Universe - Boy Band,songwriter/singer! tessa virtue,bandmember! scott moir,Touring,Coffee Shops"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,We will be fine,F/M,Semi-Canon,No,12-Mar-19,36,General Audiences,Creator Chose Not To Use Archive Warnings,"There will be brief mentions of J,Starts badly but ends well"
Tessa Virtue and Scott Moir - Fandom,Tessa Virtue/Scott Moir,Scott Moir/Tessa Virtue,never let me go,F/M,Semi-Canon,No,2-Mar-19,36,Not Rated,Creator Chose Not To Use Archive Warnings,"Light Angst,Fluff,Napping,Sleeping Together,Getting their shit together,5+1 Things"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,2020,F/M,Semi-Canon,No,17-Dec-17,36,General Audiences,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,the sun'll come out tomorrow,F/M,Semi-Canon,No,23-Nov-14,36,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Completely AU,au in the most au sense"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,i knew you tried to change the ending (peter losing wendy),F/M,Semi-Canon,No,25-Jul-20,35,General Audiences,Creator Chose Not To Use Archive Warnings,"Alternate Universe,Future Fic,Alternate Universe - Future,Fix-It,Time Travel Fix-It,Romance,Eventual Romance"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,"Thrills, or All's Fair in Love",F/M,Semi-Canon,No,18-May-20,35,Explicit,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Smut,Fluff and Smut,Light Dom/sub,Light Bondage,Domme!Tessa,Sparkling Moments Challenge??,Family Feels,this last one is a bit weird to add in here but there is some of that!"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Once Upon A Dream,F/M,Semi-Canon,No,31-Mar-20,35,Not Rated,Creator Chose Not To Use Archive Warnings,"Poetry,Sestina,Sparkling Moments Challenge"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,yes here of course,F/M,Semi-Canon,No,24-Aug-19,35,Mature,No Archive Warnings Apply,"Romance,Dancing,kitchen dancing,Canton-era,Kissing,Light Angst,Happy Ending,Carmen-era,Podfic,Community: pod_together,Audio Format: MP3,Audio Format: Streaming,Collaboration,brief mentions of dieting,brief mentions of chronic pain,Podfic Length: 30-45 Minutes,Softness"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Until My Dying Day,F/M,Semi-Canon,No,16-Jun-18,41,General Audiences,Major Character Death,"Angst,Possible Character Death,Mentions of Cancer"
Figure Skating RPF,Tessa Virtue/Scott Moir,Scott Moir/Tessa Virtue,Take My Hand Again,F/M,Semi-Canon,No,9-Jun-18,41,Mature,Creator Chose Not To Use Archive Warnings,"Ice Skating,Olympics,ice dance,Romance,Smut,Humor,Reunion,Platonic Sexual Tension"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Dynasty,F/M,Semi-Canon,No,12-May-18,41,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Modern Royalty,Alternate Universe,Fluff and Angst"
Olympics RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Options,F/M,Semi-Canon,No,8-Apr-18,41,Not Rated,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Angst,Future Fic"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Always by your side,F/M,Semi-Canon,No,20-Sep-23,40,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe,Developing Relationship,Doctor Scott,Politician Tessa"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Chase your dreams (and your nightmares will get tired of chasing you),F/M,Semi-Canon,No,11-Aug-20,40,Not Rated,Creator Chose Not To Use Archive Warnings,"Alternate Universe,Original Child Characters"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Rinks,F/M,Semi-Canon,No,12-Jan-20,40,Not Rated,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,Four Winters (A Eulogy or a Fairytale),F/M,Semi-Canon,No,1-Dec-18,40,Not Rated,No Archive Warnings Apply,"soulmates?,fairytales - Freeform,not even closely a sad ending,just my perspective"
Olympic RPF,Tessa Virtue/Scott Moir,Scott Moir/Tessa Virtue,Do You Want Me To Stay?,F/M,Semi-Canon,No,15-Jun-18,40,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,"Drama,Angst,Post-Sochi Angst,Stars On Ice 2014 Angst,sorry I like angst,There’s probably romance too,Platonic Sexual Tension,Non-platonic sexual tension,SMUTTY SMUT,Adult Content"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Instead,F/M,Semi-Canon,No,1-Jun-18,40,Not Rated,Creator Chose Not To Use Archive Warnings,"Pain,Angst,Lots of Angst,Post- Pyeongchang,Song Lyrics,they're both idiots,Both of them,also im sorry"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,nothing's fine i'm torn,F/M,Semi-Canon,No,21-Sep-14,40,Teen And Up Audiences,No Archive Warnings Apply,"i'm not convinced,tell me you love me - Freeform,posting for marti"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,21 Summers After Her,F/M,Semi-Canon,No,7-Dec-18,39,Not Rated,"Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply","Heartbreak,Future Fic,The 21 Summer fic that needed to be written,Sorry Not Sorry,Love,Friendship/Love"
virtuemoir,Scott Moir/ Tessa Virtue,Scott Moir/Tessa Virtue,Helpless,F/M,Semi-Canon,No,9-Aug-18,39,General Audiences,Creator Chose Not To Use Archive Warnings,A little bit of Hamilton song inspiration
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Change,F/M,Semi-Canon,No,8-Apr-18,39,General Audiences,No Archive Warnings Apply,Songfic
Figure Skating RPF,Andrew Poje/Kaitlyn Weaver,Scott Moir/Tessa Virtue,Sweet Surprise,F/M,Semi-Canon,No,19-Mar-18,39,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Do you love him?,F/M,Semi-Canon,No,21-Sep-23,38,Not Rated,Creator Chose Not To Use Archive Warnings,"Wedding Day,Cold Feet,Alternate Universe,Chance Meetings,unhappy bride,Happy Ending"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Spa day,F/M,Semi-Canon,No,10-Apr-22,38,Not Rated,No Archive Warnings Apply,"Fluff,Established Relationship,Holidays"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,This is how they lose,F/M,Semi-Canon,No,8-Aug-19,38,Not Rated,Creator Chose Not To Use Archive Warnings,"Angst,Not A Fix-It"
Figure Skating RPF,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,Time Heals (Most) Wounds,F/M,Semi-Canon,No,1-Jun-19,38,General Audiences,Creator Chose Not To Use Archive Warnings,"Inspired by Scott Moir and Tessa Virtue,Childhood Friends,Angst,Minor Character Death,Romance,Heartbreak"
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,Lovebug,F/M,Semi-Canon,No,22-May-19,38,General Audiences,Creator Chose Not To Use Archive Warnings,"happy birthday winnie,pure fluff,so sweet it might give you a toothache,One Shot"
Scott Moir and Tessa Virtue,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,Give Me A Kiss To Build A Dream On,F/M,Semi-Canon,No,4-May-18,44,Not Rated,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,When It All Began,F/M,Semi-Canon,No,26-Aug-17,44,Not Rated,Creator Chose Not To Use Archive Warnings,
Figure Skating RPF,Scott Moir/Tessa Virtue,Scott Moir/Tessa Virtue,The Lucky One,F/M,Semi-Canon,No,8-Jul-20,43,General Audiences,No Archive Warnings Apply,"VirtueMoir - Freeform,Future Fic,Fluff,Inspired by Taylor Swift,Song: The Lucky One (Taylor Swift),Singer!Tessa"
Virtue Moir RPF,Scott Moir & Tessa Virtue,Scott Moir/Tessa Virtue,Your Love Is Better Than Ice Cream,F/M,Semi-Canon,No,7-Jan-20,43,General Audiences,No Archive Warnings Apply,"Fluff,Tooth-Rotting Fluff,Graphic Depictions of Ice Cream,3+1,Baby!VM,Other Additional Tags to Be Added,Tessa & Scott - The Show,Third Wheel Jean-Marc"
