fandom,relationship,taggedRel,title,relType,isCanon,isRPF,datetime,kudos,rating,warnings,tags
Miraculous Ladybug,Tim Drake/Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Little Lives,Gen,Semi-Canon,No,07 Mar 2023,535,Explicit,Graphic Depictions Of Violence,"Best Friends,Pregnancy,near miscarriage,no miscarriage,Jealousy,Fluff,Family Feels,Awkward situations,Angst with a Happy Ending,Enemies to Friends to Lovers,Humor,Awkward Sexual Situations,Seriously this is funnier than it sounds and than the first chapter suggests,And fluffier,Tactile Telekinesis is the best superpower,seriously,the possible applications are endless,Sex,Pregnant Sex,Have I mentioned that Tactile Telekinesis is the best superpower?,Reckless use of italics,Panic Attacks"
Miraculous Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,it's hard to get to know you (but i'm down),Gen,Semi-Canon,No,10 Jun 2020,535,General Audiences,No Archive Warnings Apply,"Hot Mess Marinette Dupain-Cheng,Scarf Reveal,Friendship,Adrinette | Adrien Agreste/Marinette Dupain-Cheng,Adrien Agreste Is Sunshine,Post-Episode: s03 Chat Blanc,Texting,Fluff,Not Really Salt,Marinette is Just Stressed,She Doesn’t Mean It"
Miraculous Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Lay Us Down,Gen,Semi-Canon,No,30 Jun 2019,535,Teen And Up Audiences,No Archive Warnings Apply,"Falling Out of Love,Miraculous Ladybug Love Square,Friendship/Love,Easter Eggs,adrien finally figures it out"
Miraculous Ladybug,Chat Noir/Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Stroke Of Luck,Gen,Semi-Canon,No,27 Nov 2016,533,Teen And Up Audiences,No Archive Warnings Apply,"Multichapter,accidental reveal,make out sessions,Fluff,Teen fluff,Hard Fluff?,Ladriene,adrienette - Freeform,Search,Miraculous Ladybug - Freeform,Secrets,Adrien x Ladybug,Marinette x Adrien - Freeform,kiss,Making Out"
Miraculous Ladybug,Adrien Agreste | Chat Noir/Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Veto,Gen,Semi-Canon,No,09 Aug 2021,532,General Audiences,Creator Chose Not To Use Archive Warnings,"Supportive Adrien Agreste | Chat Noir,Friendship,soft moments,Post-Episode: s04 Le Gang des Secrets | Gang of Secrets"
Miraculous Ladybug,Adrien Agreste | Chat Noir/Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Puns,Gen,Semi-Canon,No,10 Apr 2019,532,General Audiences,No Archive Warnings Apply,"Adrinette April 2019,Adrinette April,adrienette - Freeform,Adrinette,Fluff,Humor,Humour,Fluff and Humor,puns,Bad Puns,Bad Jokes,Jokes,Flirting,Banter,Dorks,Adrinette | Adrien Agreste/Marinette Dupain-Cheng"
Miraculous Ladybug,Chat Noir & Marinette Dupain-Cheng,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Escape,Gen,Semi-Canon,No,15 Mar 2017,532,General Audiences,No Archive Warnings Apply,"Angst,Friendship,Comfort,Platonic Marichat - Freeform"
Miraculous Ladybug,Adrien Agreste & Nino Lahiffe,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Miraculous Bunny Hutch,Gen,Semi-Canon,No,08 Oct 2018,531,General Audiences,Creator Chose Not To Use Archive Warnings,"One Shot,Identity Reveal,Magic,Difficult Decisions,Adrien Agreste grows up,Adrien Agreste Needs a Hug,Adrien Agreste Angst,Independent Adrien Agreste,Adrien becomes a real hero,Fireman,Firemen,Police,Protective Nathalie,Adrien gets therapy,Time Travel,Alternate Universe - Time Travel,Post Hawkmoth Defeat,Hawk Moth is Gabriel Agreste,Post-Hawk Moth Defeat,Pre-Hawk Moth Defeat,Post-Magic Reveal,post-identity reveal,Recovery,Healing,mental health,Mental Healing,Loss of Miraculous,Grief makes you do stupid things,Heartbreak,Angst,Desperation,Dad Jokes,perception filter,Oblivious Marinette Dupain-Cheng,Oblivious Adrien Agreste,Oblivious Adrien Agreste and Marinette Dupain-Cheng,together,We'll face it together,I'm Here For You,Time Loop,Time Shenanigans,Friendship,I Got Your Back,Amazing students,Look! A distraction!,distraction,Red Herrings,You fell for it!,Bwahahahahaha!,Misdirection,Major Character Injury,Character Death,Fluff and Angst,dealing with death,Post-Traumatic Stress Disorder - PTSD,Loss,Dealing With Loss,Time Travel Fix-It,Accidental Time Travel,Fruit,Bad Puns,Bad Jokes,Troll - Freeform,Passive-aggression,Dealing With Press,Bets,Betting,Don't make a bet with Ladybug,Just don't"
Miraculous Ladybug,Marinette Dupain-Cheng | Ladybug/Jason Todd,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Covert Pregnancy,Gen,Semi-Canon,No,21 Oct 2020,530,Not Rated,No Archive Warnings Apply,"MariBat,Jasonette,Unplanned Pregnancy"
Miraculous Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,Adrien Agreste | Chat Noir & Marinette Dupain-Cheng | Ladybug,seasons change,Gen,Semi-Canon,No,31 Mar 2020,530,General Audiences,No Archive Warnings Apply,"Trans Adrien Agreste | Chat Noir,Trans Girl Adrien Agreste | Chat Noir"
